,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SHM,11,5339,2,299,0.9999975599062177
1,SHM,11,5302,2,299,0.999998914842191
2,SHM,11,5023,2,299,0.9999992503482759
3,SHM,11,5039,2,0,
4,SHM,11,5170,2,115,0.9698265364165204
5,SHM,11,4726,2,0,
6,SHM,11,5670,2,0,
7,SHM,11,5023,2,299,0.9999992503482759
8,SHM,11,4828,2,0,
9,SHM,11,5401,2,0,
10,SHM,11,4907,2,0,
11,SHM,11,4684,2,299,0.9999994773768964
12,SHM,11,5542,2,0,
13,SHM,11,4716,2,299,0.9999996460102231
14,SHM,11,4972,2,0,
15,SHM,11,5114,2,0,
16,SHM,11,4951,2,0,
17,SHM,11,5047,2,0,
18,SHM,11,4949,2,0,
19,SHM,11,5673,2,0,
20,SHM,11,5258,2,0,
21,SHM,11,4794,2,0,
22,SHM,11,5151,2,299,0.9999929829405955
23,SHM,11,4690,2,299,0.9999995195516155
24,SHM,11,5192,2,299,0.9999954849540287
25,SHM,11,5581,2,0,
26,SHM,11,5052,2,0,
27,SHM,11,5038,2,0,
28,SHM,11,5297,2,132,0.9754041754709364
29,SHM,11,5455,2,0,
30,SHM,11,5113,2,0,
31,SHM,11,5022,2,299,0.9999993309205993
32,SHM,11,5017,2,299,0.9919070169091688
33,SHM,11,4946,2,0,
34,SHM,11,4775,2,0,
35,SHM,11,5501,2,0,
36,SHM,11,5306,2,169,0.9781127087894308
37,SHM,11,5256,2,0,
38,SHM,11,5013,2,299,0.992915363964963
39,SHM,11,5207,2,299,0.9999994741453625
40,SHM,11,5563,2,0,
41,SHM,11,5514,2,0,
42,SHM,11,5555,2,0,
43,SHM,11,5100,2,0,
44,SHM,11,4936,2,299,0.9999995911842142
45,SHM,11,5327,2,0,
46,SHM,11,4708,2,0,
47,SHM,11,5214,2,244,0.9820697780241417
48,SHM,11,4710,2,0,
49,SHM,11,4741,2,0,
50,SHM,11,4899,2,299,0.9999997537455674
51,SHM,11,5060,2,0,
52,SHM,11,5609,2,0,
53,SHM,11,5550,2,0,
54,SHM,11,5623,2,0,
55,SHM,11,5629,2,0,
56,SHM,11,5278,2,0,
57,SHM,11,5687,2,0,
58,SHM,11,5695,2,0,
59,SHM,11,5257,2,0,
60,SHM,11,5516,2,0,
61,SHM,11,5404,2,0,
62,SHM,11,4784,2,0,
63,SHM,11,4832,2,0,
64,SHM,11,5071,2,299,0.9999987785079284
65,SHM,11,4976,2,0,
66,SHM,11,4723,2,299,0.999999786910447
67,SHM,11,4875,2,0,
68,SHM,11,5003,2,299,0.9945830849017137
69,SHM,11,4937,2,0,
70,SHM,11,5493,2,0,
71,SHM,11,5646,2,187,0.9774126687741616
72,SHM,11,4846,2,0,
73,SHM,11,5177,2,29,0.9865949478323016
74,SHM,11,4732,2,0,
75,SHM,11,5291,2,299,0.9999974309928358
76,SHM,11,5666,2,0,
77,SHM,11,5113,2,0,
78,SHM,11,5338,2,299,0.9995899718040063
79,SHM,11,5622,2,0,
80,SHM,11,5064,2,0,
81,SHM,11,4799,2,0,
82,SHM,11,5097,2,0,
83,SHM,11,5641,2,299,0.9999988787908161
84,SHM,11,5151,2,299,0.9999929829405955
85,SHM,11,5697,2,0,
86,SHM,11,4882,2,299,0.9999982216995533
87,SHM,11,5661,2,0,
88,SHM,11,5234,2,0,
89,SHM,11,4873,2,0,
90,SHM,11,5661,2,0,
91,SHM,11,5531,2,0,
92,SHM,11,5710,2,0,
93,SHM,11,5263,2,0,
94,SHM,11,5554,2,0,
95,SHM,11,5558,2,0,
96,SHM,11,5402,2,0,
97,SHM,11,5710,2,0,
98,SHM,11,5377,2,0,
99,SHM,11,5652,2,0,
100,SHM,11,5160,2,136,0.9725512781926973
101,SHM,11,4842,2,0,
102,SHM,11,4683,2,299,0.9999992896516063
103,SHM,11,4850,2,0,
104,SHM,11,4924,2,299,0.9999981655942999
105,SHM,11,5053,2,0,
106,SHM,11,5610,2,0,
107,SHM,11,4807,2,0,
108,SHM,11,5003,2,299,0.9945830849017137
109,SHM,11,4926,2,299,0.9873687209010458
110,SHM,11,5692,2,0,
111,SHM,11,5212,2,299,0.9999998920127783
112,SHM,11,5671,2,0,
113,SHM,11,5144,2,0,
114,SHM,11,5610,2,0,
115,SHM,11,4762,2,0,
116,SHM,11,4723,2,299,0.999999786910447
117,SHM,11,4827,2,0,
118,SHM,11,5639,2,0,
119,SHM,11,5454,2,0,
120,SHM,11,5745,2,0,
121,SHM,11,5228,2,0,
122,SHM,11,5586,2,0,
123,SHM,11,4790,2,0,
124,SHM,11,5050,2,0,
125,SHM,11,4722,2,299,0.9999997645367218
126,SHM,11,4671,2,30,0.9837714328807394
127,SHM,11,4988,2,0,
128,SHM,11,5336,2,299,0.9997301714134561
129,SHM,11,5423,2,0,
130,SHM,11,4725,2,0,
131,SHM,11,4749,2,0,
132,SHM,11,5199,2,299,0.9999960172976659
133,SHM,11,5253,2,0,
134,SHM,11,5333,2,0,
135,SHM,11,5496,2,0,
136,SHM,11,4743,2,0,
137,SHM,11,5470,2,0,
138,SHM,11,5244,2,0,
139,SHM,11,4830,2,0,
140,SHM,11,5488,2,0,
141,SHM,11,4866,2,0,
142,SHM,11,4883,2,299,0.9999982530402961
143,SHM,11,4942,2,0,
144,SHM,11,4782,2,0,
145,SHM,11,5450,2,0,
146,SHM,11,5638,2,0,
147,SHM,11,5416,2,0,
148,SHM,11,5679,2,0,
149,SHM,11,5286,2,299,0.9999971751811474
150,SHM,11,5406,2,0,
151,SHM,11,5025,2,299,0.9999990965242477
152,SHM,11,4730,2,0,
153,SHM,11,5222,2,0,
154,SHM,11,5275,2,0,
155,SHM,11,5148,2,0,
156,SHM,11,5184,2,299,0.9999993085780413
157,SHM,11,5345,2,0,
158,SHM,11,4881,2,299,0.9999980252877732
159,SHM,11,5284,2,299,0.9999970394771346
160,SHM,11,5316,2,299,0.9999965377292754
161,SHM,11,4876,2,0,
162,SHM,11,4875,2,0,
163,SHM,11,5624,2,0,
164,SHM,11,5561,2,0,
165,SHM,11,5399,2,0,
166,SHM,11,5021,2,299,0.9999993200012535
167,SHM,11,5447,2,0,
168,SHM,11,5628,2,0,
169,SHM,11,4705,2,0,
170,SHM,11,4933,2,299,0.999999632127753
171,SHM,11,5724,2,0,
