,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,10,4704,2,53,0.9813231421476561
1,LES,10,5738,2,499,0.9999912250951967
2,LES,10,4932,2,0,
3,LES,10,4774,2,0,
4,LES,10,5077,2,0,
5,LES,10,5213,2,0,
6,LES,10,5251,2,499,0.9999937630000485
7,LES,10,5166,2,0,
8,LES,10,5246,2,499,0.999993357617883
9,LES,10,5059,2,0,
10,LES,10,4752,2,499,0.999996220606202
11,LES,10,5603,2,40,0.9775386956636355
12,LES,10,5578,2,499,0.9999855345605978
13,LES,10,4808,2,0,
14,LES,10,5550,2,0,
15,LES,10,5611,2,255,0.9794901770189887
16,LES,10,4898,2,0,
17,LES,10,4681,2,0,
18,LES,10,5422,2,499,0.9999898468780491
19,LES,10,5630,2,499,0.9999878553669435
20,LES,10,5303,2,499,0.9999912688301137
21,LES,10,5741,2,499,0.999992123980425
22,LES,10,4933,2,0,
23,LES,10,5683,2,499,0.9999944393213042
24,LES,10,5339,2,499,0.9999854922422968
25,LES,10,5018,2,0,
26,LES,10,4809,2,0,
27,LES,10,5554,2,0,
28,LES,10,4864,2,0,
29,LES,10,5727,2,499,0.9999874398621166
30,LES,10,5362,2,0,
31,LES,10,5136,2,0,
32,LES,10,5004,2,0,
33,LES,10,5379,2,499,0.999982278779823
34,LES,10,5537,2,499,0.999987916932355
35,LES,10,5704,2,499,0.9999885633888691
36,LES,10,4697,2,499,0.9999853035566733
37,LES,10,5700,2,499,0.999988311574838
38,LES,10,4986,2,0,
39,LES,10,4675,2,499,0.9999951581711167
40,LES,10,5555,2,0,
41,LES,10,4981,2,0,
42,LES,10,4688,2,0,
43,LES,10,5714,2,499,0.999994839727004
44,LES,10,4699,2,55,0.982334899093117
45,LES,10,5567,2,499,0.9999771289260163
46,LES,10,5064,2,0,
47,LES,10,5540,2,499,0.9999893312963658
48,LES,10,5328,2,0,
49,LES,10,4979,2,0,
50,LES,10,5491,2,36,0.9823729217267397
51,LES,10,5380,2,499,0.9999825024258686
52,LES,10,4751,2,499,0.9999924987259815
53,LES,10,5592,2,467,0.9650626483842103
54,LES,10,5510,2,499,0.9999804033648598
55,LES,10,5336,2,0,
56,LES,10,4731,2,499,0.9999950692464432
57,LES,10,5407,2,499,0.9999870398017872
58,LES,10,5027,2,0,
59,LES,10,4878,2,0,
60,LES,10,5287,2,499,0.9999919333317941
61,LES,10,5057,2,0,
62,LES,10,5112,2,499,0.9999930659839293
63,LES,10,4720,2,499,0.9999864632053751
64,LES,10,5238,2,499,0.9999860285126833
65,LES,10,4737,2,499,0.999995698784619
66,LES,10,4842,2,499,0.9999994489243444
67,LES,10,4713,2,52,0.9803738273140516
68,LES,10,4920,2,499,0.9999976411914523
69,LES,10,4956,2,499,0.9999993145614022
70,LES,10,4780,2,102,0.9791485204922044
71,LES,10,5344,2,499,0.9999893626153777
72,LES,10,5671,2,499,0.9997567780830114
73,LES,10,4725,2,499,0.9999930352096856
74,LES,10,5256,2,0,
75,LES,10,5094,2,499,0.9999988382753647
76,LES,10,4852,2,0,
77,LES,10,5321,2,0,
78,LES,10,4935,2,0,
79,LES,10,5269,2,499,0.9999847254883921
80,LES,10,5585,2,499,0.9999837202125571
