,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,S0,5404,2,0,
1,LES,S0,5649,2,0,
2,LES,S0,5587,2,0,
3,LES,S0,5737,2,0,
4,LES,S0,5220,2,499,0.999999881939242
5,LES,S0,5579,2,0,
6,LES,S0,5583,2,0,
7,LES,S0,5564,2,0,
8,LES,S0,5088,2,0,
9,LES,S0,5217,2,499,0.9999965412049471
10,LES,S0,5329,2,0,
11,LES,S0,4837,2,0,
12,LES,S0,5319,2,0,
13,LES,S0,5269,2,0,
14,LES,S0,5148,2,0,
15,LES,S0,4799,2,0,
16,LES,S0,4819,2,0,
17,LES,S0,5122,2,0,
18,LES,S0,4994,2,0,
19,LES,S0,5671,2,0,
20,LES,S0,5310,2,0,
21,LES,S0,4840,2,0,
22,LES,S0,5151,2,0,
23,LES,S0,5382,2,0,
24,LES,S0,5313,2,0,
25,LES,S0,5515,2,0,
26,LES,S0,4717,2,0,
27,LES,S0,5099,2,0,
28,LES,S0,5033,2,0,
29,LES,S0,5252,2,499,0.999999970356492
30,LES,S0,5736,2,0,
31,LES,S0,5477,2,0,
32,LES,S0,5482,2,0,
33,LES,S0,5056,2,499,0.9999987926451692
34,LES,S0,4849,2,0,
35,LES,S0,5214,2,499,0.9999960525574388
36,LES,S0,5140,2,0,
37,LES,S0,5196,2,499,0.999995393122279
38,LES,S0,5457,2,0,
39,LES,S0,4982,2,0,
40,LES,S0,4942,2,0,
41,LES,S0,4974,2,0,
42,LES,S0,4839,2,0,
43,LES,S0,5583,2,0,
44,LES,S0,5646,2,0,
45,LES,S0,5315,2,0,
46,LES,S0,5244,2,499,0.999999884755433
47,LES,S0,5461,2,0,
48,LES,S0,4800,2,0,
49,LES,S0,4724,2,0,
50,LES,S0,5570,2,0,
51,LES,S0,5273,2,0,
52,LES,S0,4776,2,0,
53,LES,S0,5184,2,0,
54,LES,S0,5724,2,499,0.9999995221896518
55,LES,S0,5467,2,0,
56,LES,S0,5428,2,0,
57,LES,S0,5019,2,0,
58,LES,S0,5114,2,0,
59,LES,S0,5690,2,499,0.9999999243055647
60,LES,S0,5486,2,0,
61,LES,S0,5709,2,499,0.9999912933466524
62,LES,S0,5229,2,0,
63,LES,S0,5387,2,0,
64,LES,S0,5192,2,499,0.9999945244094144
65,LES,S0,5071,2,499,0.9999995857293472
66,LES,S0,5362,2,0,
67,LES,S0,5283,2,0,
68,LES,S0,4810,2,0,
69,LES,S0,5095,2,0,
70,LES,S0,4758,2,0,
71,LES,S0,5122,2,0,
72,LES,S0,5641,2,0,
73,LES,S0,5256,2,0,
74,LES,S0,4941,2,0,
75,LES,S0,5006,2,499,0.9999909881057817
76,LES,S0,4963,2,0,
77,LES,S0,4817,2,0,
78,LES,S0,5299,2,0,
79,LES,S0,5133,2,0,
80,LES,S0,5683,2,499,0.9999934337590578
81,LES,S0,5716,2,499,0.9999950865975811
