,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LID,28,5492,2,299,0.9999990340952043
1,LID,28,5216,2,299,0.9999945913722712
2,LID,28,5571,2,0,
3,LID,28,4692,2,299,0.9913122423284292
4,LID,28,5528,2,299,0.9986428806361244
5,LID,28,5283,2,299,0.9984299551072223
6,LID,28,5191,2,299,0.9974237696469097
7,LID,28,5132,2,299,0.9951703397713123
8,LID,28,4919,2,0,
9,LID,28,5379,2,0,
10,LID,28,4861,2,299,0.999987895039249
11,LID,28,5490,2,299,0.9999961075035032
12,LID,28,5624,2,299,0.9999978896124007
13,LID,28,5295,2,299,0.9987544217088793
14,LID,28,5218,2,299,0.999994483660076
15,LID,28,5713,2,0,
16,LID,28,4735,2,0,
17,LID,28,5663,2,299,0.9966493920008332
18,LID,28,5734,2,299,0.9999958522855906
19,LID,28,5150,2,0,
20,LID,28,5311,2,299,0.9998598581591478
21,LID,28,4827,2,299,0.9999992824775743
22,LID,28,5238,2,299,0.999983806279859
23,LID,28,5742,2,299,0.9990488253597288
24,LID,28,4789,2,299,0.9769925574978884
25,LID,28,5601,2,0,
26,LID,28,5196,2,299,0.9985441342013782
27,LID,28,4921,2,0,
28,LID,28,5189,2,299,0.9975106622227686
29,LID,28,4979,2,299,0.9981684067673712
30,LID,28,5415,2,0,
31,LID,28,5111,2,299,0.9999923640611635
32,LID,28,4945,2,299,0.9999979602038307
33,LID,28,4820,2,299,0.9981288612155292
34,LID,28,4983,2,299,0.9999899268732775
35,LID,28,5026,2,299,0.9999902783246112
36,LID,28,4939,2,22,0.9865491262222938
37,LID,28,4701,2,299,0.9903805771690497
38,LID,28,5296,2,299,0.9991084638731046
39,LID,28,5318,2,299,0.9999978507715827
40,LID,28,5687,2,0,
41,LID,28,5530,2,0,
42,LID,28,5450,2,299,0.9976617043540202
43,LID,28,4712,2,299,0.9901022753664305
44,LID,28,5162,2,0,
45,LID,28,5670,2,299,0.9961190191864276
46,LID,28,5091,2,299,0.9961185786773519
47,LID,28,4989,2,299,0.9979607474634318
48,LID,28,5094,2,299,0.9963412760641471
49,LID,28,5246,2,299,0.997482853121027
50,LID,28,5154,2,299,0.993858889814638
51,LID,28,4888,2,299,0.9999985252088895
52,LID,28,5706,2,0,
53,LID,28,5480,2,299,0.9999991106877137
54,LID,28,5381,2,0,
55,LID,28,5502,2,0,
56,LID,28,4827,2,299,0.9999992824775743
57,LID,28,5487,2,299,0.9999961649506629
58,LID,28,4825,2,299,0.99999918584136
59,LID,28,5136,2,299,0.9946880414615611
60,LID,28,5461,2,299,0.9973913222411432
61,LID,28,5484,2,0,
62,LID,28,5427,2,0,
63,LID,28,5497,2,0,
64,LID,28,4897,2,299,0.9958915254900426
65,LID,28,5574,2,0,
66,LID,28,4898,2,20,0.9865290455485546
67,LID,28,4744,2,0,
68,LID,28,5542,2,0,
69,LID,28,5709,2,0,
70,LID,28,5534,2,299,0.9985499095551617
71,LID,28,5143,2,299,0.9999965555950107
72,LID,28,5035,2,84,0.9617781395748011
73,LID,28,5006,2,299,0.9999969331967365
74,LID,28,4893,2,299,0.9999984289558337
75,LID,28,5208,2,299,0.9959071480913323
76,LID,28,5104,2,0,
77,LID,28,4905,2,299,0.9999935257421676
78,LID,28,4803,2,114,0.9768193996409312
79,LID,28,4866,2,22,0.9863261059582079
80,LID,28,5579,2,0,
81,LID,28,4775,2,299,0.9774046398489863
82,LID,28,5580,2,299,0.9997300523681315
83,LID,28,5132,2,299,0.9951703397713123
84,LID,28,4701,2,299,0.9903805771690497
85,LID,28,5069,2,299,0.9999933079323536
86,LID,28,4926,2,0,
87,LID,28,4785,2,0,
88,LID,28,4675,2,299,0.991975583920827
89,LID,28,5511,2,0,
90,LID,28,5438,2,299,0.9978611986484666
91,LID,28,5154,2,299,0.993858889814638
92,LID,28,4856,2,299,0.9999862657298202
93,LID,28,5436,2,299,0.9999990773771291
94,LID,28,4919,2,0,
95,LID,28,4803,2,114,0.9768193996409312
96,LID,28,5189,2,299,0.9975106622227686
97,LID,28,4954,2,0,
98,LID,28,5109,2,0,
99,LID,28,5541,2,0,
100,LID,28,5534,2,299,0.9985499095551617
101,LID,28,5249,2,299,0.9922560782497895
102,LID,28,5053,2,299,0.9999981383545284
103,LID,28,4742,2,0,
