,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LD6,30,2255,2,299,0.9997517507019175
1,LD6,30,2065,2,299,0.9999946697926556
2,LD6,30,2337,2,299,0.9242913309854448
3,LD6,30,2464,2,299,0.9651741849749265
4,LD6,30,2172,2,299,0.899875600338297
5,LD6,30,2319,2,299,0.9170853914618458
6,LD6,30,2483,2,176,0.9031121702365151
7,LD6,30,2410,2,299,0.9553662308268984
8,LD6,30,2352,2,299,0.9292714674494053
9,LD6,30,2195,2,299,0.999995700176073
10,LD6,30,2118,2,299,0.9999079754166726
11,LD6,30,2187,2,299,0.9618456248279359
12,LD6,30,2359,2,299,0.9999296595560055
13,LD6,30,2226,2,299,0.9999568359464706
14,LD6,30,2373,2,299,0.962128665561307
15,LD6,30,2323,2,299,0.9161162310042543
16,LD6,30,2308,2,299,0.9998980945641213
17,LD6,30,2300,2,299,0.9998293757322309
18,LD6,30,2471,2,299,0.9999898360467817
19,LD6,30,2187,2,299,0.9618456248279359
20,LD6,30,2164,2,299,0.9659546513533716
21,LD6,30,2251,2,299,0.999936311955235
22,LD6,30,2190,2,299,0.9697626971267572
23,LD6,30,2201,2,299,0.9999842523463961
24,LD6,30,2209,2,299,0.8965462068385778
25,LD6,30,2401,2,299,0.9456084584816786
26,LD6,30,2279,2,299,0.9999130832371809
27,LD6,30,2145,2,299,0.9999913559234734
28,LD6,30,2126,2,299,0.9999269565689565
29,LD6,30,2328,2,0,
30,LD6,30,2494,2,299,0.9998553567566028
31,LD6,30,2093,2,299,0.9999311722988451
32,LD6,30,2337,2,299,0.9242913309854448
33,LD6,30,2481,2,180,0.9062853230126763
34,LD6,30,2146,2,299,0.9486826803158535
35,LD6,30,2410,2,299,0.9553662308268984
36,LD6,30,2479,2,184,0.9092570046031021
37,LD6,30,2220,2,299,0.9999987623886549
38,LD6,30,2221,2,299,0.9999986592882635
39,LD6,30,2141,2,299,0.9999990908094246
40,LD6,30,2494,2,299,0.9998553567566028
41,LD6,30,2393,2,299,0.9999924401693989
42,LD6,30,2135,2,299,0.946411546531499
43,LD6,30,2197,2,299,0.999995121596547
44,LD6,30,2073,2,299,0.9999991501345882
45,LD6,30,2228,2,299,0.9999538528359161
46,LD6,30,2278,2,299,0.9999185044625599
47,LD6,30,2346,2,299,0.9802867625078576
48,LD6,30,2287,2,299,0.9752296063249387
49,LD6,30,2158,2,299,0.9999729722950911
50,LD6,30,2244,2,299,0.9999784476228548
51,LD6,30,2270,2,299,0.9999726267634386
52,LD6,30,2429,2,299,0.9998418608809571
53,LD6,30,2271,2,299,0.9999671935848934
54,LD6,30,2275,2,299,0.9999394254375823
55,LD6,30,2425,2,299,0.9998344529796267
56,LD6,30,2414,2,286,0.9514913153660629
57,LD6,30,2152,2,299,0.9999193952418408
58,LD6,30,2494,2,299,0.9998553567566028
59,LD6,30,2208,2,299,0.897096145234958
60,LD6,30,2218,2,299,0.9999975005394289
61,LD6,30,2250,2,299,0.9997646353346495
62,LD6,30,2416,2,284,0.9504932301752218
