scorer,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,392.41693115234375,387.4731750488281,0.9999997615814209,401.70849609375,362.7784423828125,0.9999998807907104,384.4725341796875,291.56640625,1.0
1,394.27069091796875,385.5308837890625,0.9999998211860657,403.578125,360.6202392578125,0.9999995231628418,383.8228454589844,290.5826721191406,1.0
2,395.8357849121094,383.18719482421875,0.9999994039535522,405.48785400390625,358.96746826171875,0.9999997615814209,383.59814453125,289.7346496582031,1.0
3,397.824951171875,381.5587463378906,0.9999997615814209,406.6950378417969,357.8153381347656,0.9999997615814209,383.1722717285156,288.80377197265625,0.9999999403953552
4,399.2124938964844,380.507080078125,0.9999995231628418,408.3847961425781,356.9581298828125,0.999999463558197,382.5691833496094,287.9051818847656,0.9999998807907104
5,400.5605163574219,378.86749267578125,0.9999997615814209,409.8233642578125,355.5921936035156,0.9999996423721313,382.17919921875,287.0312194824219,0.9999999403953552
6,402.6426696777344,378.0822448730469,0.9999998807907104,410.8884582519531,354.3094482421875,0.9999997019767761,381.9417724609375,286.5328063964844,0.9999998807907104
7,404.2452087402344,376.8747863769531,0.9999996423721313,411.4563293457031,352.5812683105469,0.9999995231628418,381.72747802734375,285.9659729003906,0.9999998807907104
8,405.4687805175781,374.800048828125,0.9999997615814209,412.06396484375,350.9063415527344,0.9999990463256836,381.38433837890625,285.5524597167969,0.9999998807907104
9,407.0122375488281,372.7623291015625,0.9999998211860657,413.2694396972656,348.38800048828125,0.9999992251396179,381.02978515625,285.2207336425781,0.9999998807907104
10,408.7875061035156,371.1122741699219,0.9999997019767761,414.5873107910156,346.8674621582031,0.9999983310699463,380.7006530761719,285.3345031738281,0.9999998807907104
11,410.1753845214844,369.24066162109375,0.9999997615814209,415.2337951660156,345.027587890625,0.9999984502792358,380.56280517578125,285.357177734375,0.9999998807907104
12,411.7503662109375,367.15582275390625,0.9999995827674866,416.3361511230469,342.55572509765625,0.9999992847442627,380.8702087402344,285.2062072753906,0.9999997615814209
13,413.38043212890625,365.4195556640625,0.9999997615814209,416.614501953125,340.8669128417969,0.9999997019767761,380.52032470703125,285.2310485839844,0.9999999403953552
14,415.5400085449219,364.2479553222656,0.9999996423721313,417.57635498046875,338.9211730957031,0.9999998211860657,380.7198791503906,284.91522216796875,0.9999999403953552
15,416.9450378417969,361.7096862792969,0.9999997615814209,418.7703857421875,337.40716552734375,0.9999998807907104,380.62445068359375,284.8245544433594,0.9999998807907104
16,417.96923828125,360.244873046875,0.9999996423721313,419.3739929199219,335.7386474609375,0.9999998211860657,380.5922546386719,284.5717468261719,0.9999998807907104
17,419.43609619140625,359.112060546875,0.9999997615814209,419.9786071777344,334.43701171875,0.9999998807907104,380.68206787109375,284.50396728515625,0.9999999403953552
18,420.3027038574219,357.7020568847656,0.9999998807907104,419.7808837890625,332.97772216796875,0.9999999403953552,380.67633056640625,283.9535217285156,0.9999998807907104
19,421.60992431640625,355.9879455566406,1.0,420.39459228515625,331.32366943359375,0.9999998807907104,380.5711975097656,283.92498779296875,0.9999998807907104
20,422.75439453125,354.1810607910156,0.9999998211860657,420.5920104980469,329.08251953125,0.9999997019767761,380.49993896484375,283.438720703125,0.9999998807907104
21,423.6773681640625,350.7653503417969,0.9999997615814209,420.5304260253906,326.95135498046875,0.9999998211860657,380.8448486328125,283.0592346191406,0.9999998807907104
22,424.8707580566406,347.656494140625,0.9999995827674866,420.39630126953125,324.09368896484375,1.0,380.7952575683594,282.7207946777344,0.9999999403953552
23,426.03155517578125,345.2239990234375,0.9999995231628418,420.2611999511719,321.37066650390625,0.9999998807907104,380.7680358886719,282.6454772949219,0.9999998211860657
24,427.4201354980469,342.63043212890625,0.9999998807907104,421.17132568359375,318.7840270996094,0.9999998807907104,381.07647705078125,281.9506530761719,0.9999998807907104
25,428.2605285644531,339.971435546875,0.9999999403953552,420.60308837890625,317.0169677734375,0.9999998807907104,381.0762023925781,282.0723571777344,0.9999998807907104
26,428.8841247558594,338.09832763671875,1.0,420.252685546875,314.879638671875,1.0,380.9452819824219,281.6925048828125,0.9999998807907104
27,429.8013000488281,334.7561950683594,0.9999994039535522,419.4897766113281,312.7019348144531,0.9999998211860657,380.94781494140625,282.0919189453125,0.9999999403953552
28,430.2486877441406,331.71246337890625,0.9999997615814209,418.89263916015625,310.967529296875,0.9999997615814209,381.3104248046875,282.089111328125,0.9999999403953552
29,430.1241760253906,329.4778137207031,0.9999996423721313,418.2799072265625,308.69329833984375,0.9999998807907104,381.2905578613281,282.3236999511719,0.9999998807907104
30,430.52825927734375,326.0346374511719,0.9999998211860657,417.56683349609375,305.6309814453125,0.9999995231628418,381.7470397949219,282.39300537109375,0.9999997615814209
31,430.2247619628906,323.79571533203125,0.9999998807907104,416.945556640625,302.6180419921875,0.9999997615814209,381.68450927734375,282.376953125,0.9999998807907104
32,429.9244384765625,322.133544921875,0.9999999403953552,415.492919921875,300.25341796875,0.9999996423721313,381.737060546875,281.8511047363281,0.9999997615814209
33,429.81268310546875,319.4598388671875,0.9999995231628418,414.5141296386719,297.8689270019531,0.999998927116394,381.85980224609375,281.6460876464844,0.9999997615814209
34,429.44903564453125,316.9871826171875,0.9999998807907104,413.6165466308594,295.8639831542969,0.9999995231628418,381.875732421875,281.1505126953125,0.9999998211860657
35,429.0557861328125,315.1723937988281,0.9999998211860657,412.54730224609375,294.7060852050781,0.9999997615814209,381.81048583984375,280.994384765625,0.9999998807907104
36,429.0993347167969,313.52752685546875,0.9999997615814209,411.3775939941406,293.4836120605469,0.9999999403953552,381.7618408203125,281.2338562011719,0.9999998807907104
37,428.73712158203125,311.4766845703125,0.9999998211860657,410.8140563964844,292.45361328125,0.9999998211860657,382.3772888183594,280.9172668457031,0.9999998211860657
38,429.3157958984375,310.1668395996094,1.0,410.7171325683594,291.7517395019531,0.9999998211860657,382.69342041015625,280.7700500488281,0.9999998807907104
39,429.44805908203125,309.2501220703125,1.0,410.3847961425781,291.1290588378906,0.9999999403953552,382.89971923828125,280.8866882324219,0.9999997615814209
40,429.48626708984375,308.6083679199219,1.0,410.4027099609375,290.51837158203125,0.9999998807907104,382.68670654296875,281.259765625,0.9999996423721313
41,429.36163330078125,307.88836669921875,1.0,410.3551940917969,290.0776062011719,0.9999999403953552,382.76275634765625,281.4964904785156,0.9999995231628418
42,429.4718933105469,307.3841857910156,1.0,410.0384521484375,289.3854064941406,0.9999998807907104,382.0431823730469,282.7441711425781,0.9999995827674866
43,429.07525634765625,306.526123046875,0.9999998807907104,409.4559326171875,288.6007995605469,0.9999997615814209,381.1202392578125,280.7924499511719,0.9999997615814209
44,428.8973083496094,306.1358337402344,1.0,409.26849365234375,288.2344665527344,0.9999997019767761,380.7020568847656,280.857666015625,0.9999997615814209
45,428.9671325683594,305.7786865234375,0.9999999403953552,409.2268981933594,287.70166015625,0.9999995827674866,380.0456237792969,279.95147705078125,0.9999998807907104
46,428.9180603027344,305.04498291015625,0.9999998211860657,409.01470947265625,287.32879638671875,0.9999995231628418,379.4060974121094,279.78558349609375,0.9999998807907104
47,428.9099426269531,304.0659484863281,0.9999997615814209,409.5635070800781,286.5204162597656,0.999998927116394,379.3431091308594,279.7958679199219,0.9999998807907104
48,429.0238037109375,303.3386535644531,0.9999996423721313,409.5185546875,285.8951721191406,0.9999992251396179,379.4965515136719,279.36041259765625,0.9999999403953552
49,429.19525146484375,301.7024230957031,0.9999997615814209,409.1506042480469,285.2070007324219,0.9999992847442627,379.34161376953125,279.9035339355469,0.9999998211860657
50,428.67041015625,300.3290710449219,0.9999998211860657,408.5682678222656,284.64678955078125,0.9999994039535522,379.4866943359375,279.9483642578125,0.9999997615814209
51,428.04559326171875,298.973388671875,0.9999998211860657,407.86566162109375,283.79095458984375,0.999999463558197,379.6816101074219,280.28118896484375,0.9999997615814209
52,427.5216369628906,298.0099792480469,0.9999998211860657,407.0574645996094,282.52716064453125,0.999999463558197,379.95440673828125,279.6352233886719,0.9999998211860657
53,426.90789794921875,296.84814453125,0.9999997615814209,406.3721923828125,281.56768798828125,0.9999992847442627,379.9224548339844,278.9223327636719,0.9999998807907104
54,426.3463439941406,295.135498046875,0.9999998211860657,405.9230041503906,280.6143798828125,0.999998927116394,380.0498046875,278.950439453125,0.9999997615814209
55,425.8047790527344,294.3180847167969,0.9999998807907104,404.1842346191406,280.1565856933594,0.9999995231628418,380.42144775390625,278.86187744140625,0.9999992251396179
56,424.9372253417969,293.3105773925781,0.9999998807907104,403.0545654296875,279.5703125,0.9999998211860657,381.3685302734375,277.8376159667969,0.999997615814209
57,423.8980407714844,292.6220397949219,0.9999997615814209,402.08544921875,278.6694641113281,0.9999997615814209,386.8733215332031,272.3902893066406,0.9999464154243469
