scorer,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,204.99859619140625,286.908203125,0.9902427196502686,178.223388671875,271.644287109375,0.9999998807907104,218.9940185546875,288.5893859863281,0.9999998807907104
1,205.14479064941406,284.4347839355469,0.9904279708862305,178.21597290039062,270.6308898925781,0.9999998807907104,218.92111206054688,288.1953430175781,0.9999999403953552
2,201.42474365234375,282.2456359863281,0.984221339225769,178.0428009033203,270.0499572753906,0.9999998807907104,218.96798706054688,287.8995056152344,0.9999999403953552
3,198.47059631347656,277.70355224609375,0.9674856662750244,177.7230682373047,269.444580078125,0.9999998211860657,218.68994140625,287.5587158203125,0.9999998807907104
4,199.2134246826172,277.3639831542969,0.9836257100105286,177.76976013183594,268.79852294921875,0.9999998807907104,218.65261840820312,287.02618408203125,0.9999998807907104
5,198.4894561767578,276.1481628417969,0.9303853511810303,177.46133422851562,267.8251647949219,0.9999998807907104,218.03640747070312,285.7042236328125,0.9999994039535522
6,197.99205017089844,275.0499267578125,0.5840093493461609,176.7616424560547,266.18994140625,0.9999998807907104,218.5980224609375,286.36480712890625,0.9999996423721313
7,198.4371337890625,274.0638122558594,0.3736685812473297,177.13633728027344,264.7156677246094,0.9999998807907104,218.69338989257812,286.3060302734375,0.9999994039535522
8,198.55348205566406,274.0691833496094,0.633833646774292,176.76573181152344,263.7763977050781,0.9999998807907104,218.7916259765625,286.37542724609375,0.9999993443489075
9,198.17190551757812,273.2811279296875,0.17895320057868958,176.0892333984375,262.9601135253906,0.9999994039535522,219.56170654296875,286.97406005859375,0.9999996423721313
10,197.41683959960938,272.2760009765625,0.03573077917098999,175.75668334960938,262.5974426269531,0.9999986886978149,219.95443725585938,287.135498046875,0.9999997019767761
11,197.46644592285156,272.1319580078125,0.13019272685050964,175.0811004638672,262.4164123535156,0.9999992847442627,220.12872314453125,287.312744140625,0.9999997615814209
12,196.77197265625,271.7416076660156,0.08136212825775146,174.69955444335938,261.84320068359375,0.9999991655349731,220.3873291015625,287.41253662109375,0.9999998211860657
13,196.77488708496094,271.40032958984375,0.05516761541366577,174.13619995117188,261.0229797363281,0.9999991655349731,220.42559814453125,287.1981201171875,0.9999998211860657
14,188.1230010986328,267.7364196777344,0.0034425854682922363,174.35760498046875,259.9427490234375,0.9999948740005493,220.45042419433594,287.3251953125,0.9999998807907104
15,194.37930297851562,269.945068359375,0.0070112645626068115,174.00975036621094,259.76849365234375,0.9999976754188538,220.13877868652344,287.1896667480469,0.9999998807907104
16,195.09280395507812,269.7763977050781,0.015318900346755981,173.78799438476562,259.3441162109375,0.9999985694885254,219.37095642089844,286.5704345703125,0.9999997615814209
17,189.6758270263672,263.69354248046875,0.021506398916244507,172.88482666015625,259.2505187988281,0.9999991655349731,218.78994750976562,285.6057434082031,0.9999995231628418
18,188.5160675048828,262.8892822265625,0.019166946411132812,172.03665161132812,259.3750915527344,0.9999984502792358,218.6007537841797,285.0787048339844,0.9999990463256836
19,189.91799926757812,263.20391845703125,0.03511306643486023,171.74549865722656,259.1888427734375,0.9999992847442627,218.65968322753906,284.75213623046875,0.9999988079071045
20,191.18409729003906,263.2516784667969,0.14315477013587952,171.8282928466797,258.8545837402344,0.9999996423721313,218.34683227539062,284.69317626953125,0.999998927116394
21,196.3590545654297,267.67877197265625,0.4494174122810364,171.8921356201172,258.44976806640625,0.9999997615814209,218.18934631347656,284.2790222167969,0.9999991059303284
22,195.80136108398438,263.05950927734375,0.7420375347137451,171.5581817626953,257.89044189453125,0.9999997615814209,218.1164093017578,284.1894226074219,0.9999992847442627
23,191.76539611816406,262.4113464355469,0.5870799422264099,170.8397216796875,257.65625,0.9999997615814209,217.84727478027344,284.13330078125,0.9999992847442627
24,191.1471710205078,262.12005615234375,0.4141176640987396,170.54638671875,257.3626708984375,0.9999995231628418,217.67630004882812,284.0209655761719,0.9999994039535522
25,191.9386444091797,261.9720458984375,0.40551283955574036,169.31886291503906,256.9317626953125,0.9999992251396179,217.57029724121094,283.8917541503906,0.999999463558197
26,192.2123260498047,262.17431640625,0.7063382863998413,168.8052978515625,257.0104064941406,0.9999995827674866,217.27874755859375,283.6614074707031,0.9999996423721313
27,192.08241271972656,261.78533935546875,0.5709376335144043,168.16702270507812,256.7669982910156,0.9999996423721313,217.10044860839844,283.4178466796875,0.9999997615814209
28,192.2401580810547,261.181640625,0.8065769672393799,168.03001403808594,256.6282653808594,0.9999997615814209,217.12750244140625,283.2756042480469,0.9999997615814209
29,191.59994506835938,260.576416015625,0.8075522780418396,167.82583618164062,256.2757873535156,0.9999997615814209,216.87159729003906,283.25506591796875,0.9999998807907104
30,192.6001739501953,260.1386413574219,0.8580009341239929,167.4677276611328,255.62022399902344,0.9999997019767761,216.68759155273438,283.07342529296875,0.9999998211860657
31,192.92221069335938,260.03369140625,0.9871518611907959,166.59434509277344,255.47503662109375,0.9999999403953552,216.36643981933594,282.43988037109375,0.9999999403953552
32,193.13746643066406,259.43267822265625,0.9985610842704773,165.9806365966797,255.19729614257812,0.9999999403953552,215.44882202148438,281.4913330078125,0.9999998807907104
33,193.32545471191406,259.0102233886719,0.9992027282714844,165.26327514648438,253.97000122070312,0.9999998807907104,215.18453979492188,280.847900390625,0.9999999403953552
34,192.93780517578125,258.9298095703125,0.9993890523910522,165.32177734375,253.9780731201172,0.9999999403953552,215.09730529785156,280.42181396484375,0.9999998807907104
35,191.7481689453125,258.50634765625,0.998930811882019,164.54473876953125,254.0204315185547,0.9999998807907104,215.08563232421875,280.3188171386719,0.9999999403953552
36,191.61083984375,257.603759765625,0.9998857975006104,164.01797485351562,253.59225463867188,0.9999998807907104,214.6058349609375,279.8363952636719,0.9999998807907104
37,190.71531677246094,257.3063659667969,0.9978086352348328,162.55111694335938,253.79502868652344,0.9999998807907104,213.612060546875,279.6643981933594,0.9999999403953552
38,187.4219970703125,255.2568359375,0.9888790845870972,161.73617553710938,255.1291961669922,0.9999998807907104,213.08941650390625,278.8617248535156,1.0
39,188.33779907226562,255.0856170654297,0.9998587369918823,161.25390625,255.16622924804688,0.9999998807907104,211.94503784179688,277.6806640625,1.0
40,187.42755126953125,253.37545776367188,0.9999474287033081,160.4354248046875,254.77914428710938,0.9999998211860657,211.4322052001953,277.1619873046875,1.0
41,187.26837158203125,252.92828369140625,0.9997238516807556,159.51364135742188,254.3713836669922,0.9999997615814209,210.7391357421875,276.9942932128906,1.0
42,186.0329132080078,252.35379028320312,0.9988723993301392,158.92176818847656,254.4764404296875,0.9999995827674866,210.42373657226562,276.9975891113281,1.0
43,185.31390380859375,251.55502319335938,0.9997217655181885,158.06190490722656,254.59613037109375,0.9999997019767761,209.79486083984375,276.7378234863281,1.0
44,185.09698486328125,252.41867065429688,0.9998112916946411,157.39218139648438,255.13748168945312,0.9999998807907104,209.20838928222656,276.5415954589844,1.0
45,184.7921142578125,253.0535430908203,0.9992313385009766,156.5865936279297,255.9090576171875,0.9999998211860657,208.93582153320312,276.06585693359375,1.0
46,182.27218627929688,252.68626403808594,0.9998452663421631,155.86550903320312,255.99827575683594,0.9999998211860657,208.8443145751953,275.1669921875,0.9999998807907104
47,181.50637817382812,251.74221801757812,0.9999924898147583,155.20620727539062,256.3756103515625,0.9999998807907104,208.24317932128906,274.0631408691406,0.9999998807907104
48,180.4644317626953,251.1851348876953,0.9999948143959045,154.2711181640625,256.6036682128906,0.9999998807907104,206.94949340820312,272.8937072753906,0.9999998807907104
49,179.0752410888672,251.74900817871094,0.9999758005142212,153.0941925048828,256.5567626953125,0.9999997615814209,205.97569274902344,271.4510498046875,0.9999998807907104
50,175.4671173095703,249.4552001953125,0.9999803304672241,151.76593017578125,256.7893371582031,1.0,205.10816955566406,270.19000244140625,0.9999997019767761
51,172.65081787109375,248.0223388671875,0.9999773502349854,150.38693237304688,257.3505859375,1.0,204.6365509033203,269.30718994140625,0.9999997019767761
52,171.5238494873047,248.22637939453125,0.9999918341636658,149.1876220703125,258.06610107421875,1.0,203.85946655273438,268.2557067871094,0.9999996423721313
53,171.5303497314453,252.3020477294922,0.8978745341300964,147.4717559814453,260.2472229003906,0.9999999403953552,202.37210083007812,264.6148376464844,0.9999996423721313
54,164.79644775390625,253.43028259277344,0.01015770435333252,144.01614379882812,263.24847412109375,0.9988100528717041,132.84848022460938,295.86895751953125,0.9999998211860657
55,157.06004333496094,253.11724853515625,0.014225155115127563,142.123779296875,263.89886474609375,0.9999037384986877,130.46041870117188,298.16522216796875,0.9999999403953552
56,162.18495178222656,254.1097412109375,0.19422826170921326,139.11788940429688,265.66033935546875,0.9999934434890747,127.57171630859375,298.0460510253906,0.9999990463256836
57,160.19493103027344,253.25350952148438,0.8909504413604736,137.69618225097656,264.5201721191406,0.9999978542327881,125.98401641845703,298.0619812011719,0.9999929666519165
