scorer,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,447.12567138671875,250.823974609375,0.9999996423721313,431.3382263183594,235.15823364257812,0.9999995827674866,392.7315979003906,329.7778625488281,0.9999998807907104
1,447.73046875,249.88258361816406,0.9999996423721313,433.0644226074219,232.88107299804688,0.9999998211860657,396.19085693359375,328.8201904296875,0.9999999403953552
2,449.4063720703125,247.27432250976562,0.999999463558197,435.0122375488281,231.22552490234375,0.9999997615814209,398.4560241699219,326.93841552734375,1.0
3,451.4781494140625,246.5364532470703,0.9999998211860657,437.6643371582031,229.39952087402344,0.9999998807907104,400.6924133300781,324.7586364746094,1.0
4,455.6809387207031,244.9650421142578,0.9999997019767761,441.0668640136719,226.74441528320312,0.9999997019767761,401.9269714355469,322.79180908203125,1.0
5,459.5519714355469,242.50958251953125,0.9999998807907104,443.3420104980469,224.74267578125,0.9999997615814209,404.1468505859375,320.6748352050781,1.0
6,462.4455871582031,240.3983612060547,0.9999998211860657,445.3402099609375,223.00079345703125,0.9999991655349731,407.6633605957031,319.3525390625,0.9999998211860657
7,465.490478515625,237.0153350830078,0.9999998807907104,449.3770751953125,219.62416076660156,0.9999997615814209,412.5787658691406,318.2517395019531,0.9999999403953552
8,467.7301940917969,233.74671936035156,0.9999998807907104,451.1435241699219,216.5100555419922,0.9999997615814209,417.01812744140625,315.9737243652344,1.0
9,470.4017333984375,229.43035888671875,0.9999998807907104,452.8733825683594,212.89947509765625,0.9999998807907104,420.4459533691406,314.71453857421875,1.0
10,472.8385314941406,226.04144287109375,0.9999997019767761,452.7503662109375,211.1795196533203,0.9999998807907104,422.2070007324219,312.5442810058594,1.0
11,473.4591369628906,223.25001525878906,0.9999991655349731,451.9117431640625,210.480224609375,0.9999998807907104,422.1260070800781,310.7364807128906,0.9999999403953552
12,473.0003662109375,218.65560913085938,0.9999994039535522,450.7519836425781,209.2671661376953,0.9999998807907104,421.2911376953125,308.06439208984375,1.0
13,471.6553955078125,213.91552734375,0.9999997615814209,448.18212890625,207.96043395996094,0.9999992847442627,420.9550476074219,305.8080139160156,1.0
14,468.7508544921875,209.50521850585938,1.0,444.6497802734375,205.4897918701172,0.9999985694885254,421.1745300292969,302.9916076660156,0.9999998807907104
15,465.0424499511719,204.8592529296875,0.9999998211860657,441.58197021484375,202.13804626464844,0.9999985098838806,421.9569091796875,299.677001953125,1.0
16,460.7044982910156,200.82809448242188,0.9999997615814209,437.0131530761719,199.6282196044922,0.9999996423721313,422.4663391113281,296.5682373046875,1.0
17,455.1625061035156,195.39930725097656,0.9999998211860657,432.85382080078125,197.06581115722656,0.9999997615814209,423.2847595214844,292.7262268066406,1.0
18,448.9534606933594,190.66981506347656,0.9999998807907104,425.9931335449219,194.01312255859375,0.9999998807907104,423.24603271484375,289.3656311035156,1.0
19,443.4371643066406,185.616455078125,0.9999995827674866,421.80047607421875,189.00079345703125,0.9999998807907104,423.8365478515625,286.76519775390625,0.9999999403953552
20,439.5477600097656,181.012939453125,0.9999998211860657,417.5416564941406,184.43409729003906,0.9999997615814209,427.5281066894531,284.01934814453125,0.9999998211860657
21,437.6559753417969,176.70460510253906,0.9999999403953552,414.79266357421875,179.1543426513672,1.0,431.208251953125,280.30633544921875,0.9999997019767761
22,435.27587890625,172.73159790039062,1.0,412.4565734863281,175.8646697998047,0.9999998807907104,435.7694396972656,275.0185852050781,1.0
23,433.1949768066406,169.05201721191406,0.9999995231628418,409.2929992675781,171.69154357910156,0.9999992251396179,440.6112060546875,268.5490417480469,0.9999999403953552
24,430.6610412597656,163.95391845703125,1.0,408.37628173828125,166.18148803710938,0.9999998807907104,443.030517578125,263.4885559082031,0.9999998807907104
25,429.82440185546875,160.213134765625,0.9999998807907104,407.1407470703125,162.2813262939453,1.0,445.8311767578125,258.2245788574219,1.0
26,428.29864501953125,156.4366455078125,0.9999997615814209,405.3567810058594,157.61280822753906,1.0,450.5223083496094,251.73513793945312,1.0
27,426.1385192871094,152.9617462158203,0.9999995231628418,404.00299072265625,155.5671844482422,0.9999998807907104,451.3732604980469,246.78900146484375,1.0
28,423.5957336425781,148.4696807861328,0.9999998807907104,401.9353942871094,153.1498565673828,0.9999998807907104,453.0145568847656,242.48342895507812,1.0
29,421.90728759765625,144.71658325195312,0.9999998807907104,400.0252380371094,150.57688903808594,0.9999997615814209,454.45135498046875,240.02919006347656,0.9999998807907104
30,419.212646484375,141.80438232421875,1.0,397.6380310058594,149.09280395507812,0.9999998807907104,454.0873718261719,237.6956787109375,1.0
31,416.9201965332031,140.4868927001953,1.0,394.8274841308594,150.64642333984375,0.9999998211860657,451.779052734375,235.04324340820312,0.9999999403953552
32,413.0425109863281,140.18692016601562,0.9999998211860657,391.7920227050781,152.7378387451172,0.9999997019767761,451.8953552246094,233.15773010253906,0.9999998807907104
33,406.8763122558594,141.12794494628906,1.0,388.21148681640625,156.3252410888672,1.0,450.57220458984375,231.1811981201172,1.0
34,399.998779296875,143.00982666015625,0.9999998807907104,384.11944580078125,160.50669860839844,0.9999998807907104,448.6878967285156,228.1449737548828,1.0
35,390.6472473144531,145.7254180908203,0.9999998807907104,377.1222229003906,164.90753173828125,0.9999998211860657,446.6935119628906,225.8753662109375,1.0
36,380.272216796875,147.27127075195312,1.0,368.2651672363281,168.744384765625,0.9999998807907104,444.4871520996094,222.6160125732422,0.9999998807907104
37,372.210693359375,148.63099670410156,1.0,360.4897766113281,169.22842407226562,0.9999995827674866,441.18096923828125,219.85276794433594,0.9999997019767761
38,364.2292175292969,149.2228546142578,1.0,353.6843566894531,170.0492401123047,1.0,439.7893981933594,214.5242462158203,1.0
39,358.02911376953125,150.25247192382812,1.0,348.1982116699219,170.22267150878906,0.9999997615814209,439.3692626953125,208.583984375,1.0
40,351.7027282714844,151.2838897705078,0.9999997615814209,343.2671203613281,171.91986083984375,1.0,437.9089050292969,200.89453125,1.0
41,346.3939208984375,151.18150329589844,0.9999998211860657,337.7806091308594,173.22410583496094,0.9999998807907104,436.83367919921875,195.8134307861328,1.0
42,340.5741882324219,152.14913940429688,1.0,331.9737548828125,174.08152770996094,0.9999997019767761,434.42462158203125,189.14285278320312,0.9999998807907104
43,335.3703308105469,154.05287170410156,0.9999998211860657,328.7699890136719,176.0766143798828,0.9999998211860657,431.7300720214844,181.5149383544922,0.9999997615814209
44,330.1466979980469,156.71446228027344,0.9999997615814209,326.1777648925781,179.19607543945312,0.9999998807907104,429.1595153808594,175.26300048828125,0.9999997615814209
45,326.4070739746094,159.348876953125,0.9999998807907104,323.0384216308594,182.21249389648438,1.0,424.8974914550781,168.1664581298828,0.9999997615814209
46,322.151123046875,162.7943572998047,1.0,323.17901611328125,186.00843811035156,1.0,420.76263427734375,164.42967224121094,1.0
47,319.004638671875,167.88768005371094,0.9999997615814209,325.2260437011719,190.43882751464844,1.0,416.8158874511719,163.06338500976562,0.9999998807907104
48,315.74639892578125,173.40318298339844,0.9999998211860657,325.5820007324219,194.4209747314453,1.0,414.8362731933594,161.58480834960938,1.0
49,314.66058349609375,179.7362060546875,0.9999998807907104,327.47149658203125,198.6390838623047,0.9999995827674866,412.76812744140625,161.83956909179688,1.0
50,314.44207763671875,188.8231964111328,0.9999998807907104,329.6662292480469,205.681884765625,0.9999992847442627,410.2956848144531,161.08131408691406,0.9999998807907104
51,314.5414123535156,198.95579528808594,0.9999997019767761,332.37713623046875,215.8153839111328,0.9999994039535522,407.2624206542969,160.72607421875,0.9999998807907104
52,315.63616943359375,209.7708740234375,0.9999998807907104,334.44525146484375,223.6175994873047,0.9999994039535522,403.9599609375,162.02072143554688,1.0
53,315.4224548339844,218.4030303955078,0.9999998807907104,334.3352966308594,232.01902770996094,0.9999995827674866,399.9278259277344,162.20828247070312,1.0
54,315.7178955078125,224.45962524414062,0.9999999403953552,335.1546630859375,237.50686645507812,0.9999988079071045,395.9361572265625,160.85865783691406,1.0
55,315.9404296875,229.63973999023438,0.9999998807907104,336.18670654296875,241.67674255371094,0.9999995231628418,390.0572509765625,158.53811645507812,1.0
56,316.4393310546875,236.48052978515625,1.0,337.0574035644531,245.63076782226562,0.9999997019767761,383.9973449707031,157.71734619140625,0.9999999403953552
57,316.9378662109375,241.49606323242188,0.9999998807907104,338.2893371582031,250.59898376464844,0.9999997615814209,377.41802978515625,156.9481964111328,0.9999998807907104
58,317.9720458984375,245.69235229492188,1.0,338.5341491699219,253.9329071044922,0.9999997615814209,370.18426513671875,156.1228485107422,1.0
59,319.19024658203125,250.98385620117188,0.9999997615814209,341.4059143066406,259.1043701171875,1.0,363.403076171875,156.7720184326172,0.9999997615814209
60,322.61041259765625,254.4313507080078,0.9999997019767761,343.0570983886719,261.8243713378906,0.9999998807907104,356.6313171386719,157.3386993408203,1.0
