,delta,tau,fname
5521,0.34138779879406406,21,SUM
5522,0.35045100451181993,22,SUM
5523,0.35945953118759316,23,SUM
5524,0.36841163047491954,24,SUM
5525,0.3773625883080594,25,SUM
5526,0.3862505531757267,26,SUM
5527,0.39513244675143033,27,SUM
5528,0.40400525361866496,28,SUM
5529,0.41287483101639527,29,SUM
5530,0.42165988379707237,30,SUM
5531,0.43044352326846896,31,SUM
5532,0.4392140591561162,32,SUM
5533,0.44798088860095253,33,SUM
5534,0.45673631767843276,34,SUM
5535,0.4654912117061772,35,SUM
5536,0.4742285029014584,36,SUM
5537,0.48293745683684797,37,SUM
5538,0.4916165372360232,38,SUM
5539,0.5002908281434817,39,SUM
5540,0.5089302864089563,40,SUM
5541,0.517569060154211,41,SUM
5542,0.5261694452776929,42,SUM
5543,0.5347569420584319,43,SUM
5544,0.5433152931640151,44,SUM
5545,0.5518606794801559,45,SUM
5546,0.5603919108486264,46,SUM
5547,0.5689215208761771,47,SUM
5548,0.577441118682499,48,SUM
5549,0.5859512708290576,49,SUM
5550,0.5944560935789994,50,SUM
5551,0.6029498038808541,51,SUM
5552,0.6114305803514006,52,SUM
5553,0.6198840981693583,53,SUM
5554,0.6283361627929069,54,SUM
5555,0.6367824483124123,55,SUM
5556,0.6452246495770863,56,SUM
5557,0.6536639748015763,57,SUM
5558,0.6620867234112879,58,SUM
5559,0.6705092925676134,59,SUM
5560,0.6789229922604367,60,SUM
5561,0.6873329156595123,61,SUM
5562,0.6957281698418679,62,SUM
5563,0.7041212822983153,63,SUM
5564,0.7125134417975454,64,SUM
5565,0.7208851429175054,65,SUM
5566,0.7292253940729403,66,SUM
5567,0.7375259896278568,67,SUM
5568,0.7458246221657877,68,SUM
5569,0.7541166593625699,69,SUM
5570,0.7623834979500774,70,SUM
5571,0.7706262676485163,71,SUM
5572,0.7788613389609801,72,SUM
5573,0.7870892837384951,73,SUM
5574,0.7952919500499618,74,SUM
5575,0.8034677403847715,75,SUM
5576,0.8116199525102816,76,SUM
5577,0.8197718398023177,77,SUM
5578,0.8279196885688791,78,SUM
5579,0.8360655984180444,79,SUM
5580,0.8442011740433302,80,SUM
5581,0.8523187467687292,81,SUM
5582,0.8604329376803198,82,SUM
5583,0.8685442128516149,83,SUM
5584,0.8766290705341462,84,SUM
5585,0.8846921719902987,85,SUM
5586,0.8927456658689636,86,SUM
5587,0.9007812568532974,87,SUM
5588,0.9087949669266548,88,SUM
5589,0.9168033731696605,89,SUM
5590,0.92480403234134,90,SUM
5591,0.9326636269963943,91,SUM
5592,0.9404179986029734,92,SUM
5593,0.9480843578014769,93,SUM
5594,0.9557431044846885,94,SUM
5595,0.9632898072988283,95,SUM
5596,0.970789065682673,96,SUM
5597,0.9781396653784149,97,SUM
5598,0.9854326509389403,98,SUM
5599,0.9927238553645726,99,SUM
5600,0.0,0,SHM
5601,0.014539093048198351,1,SHM
5602,0.0258658448710819,2,SHM
5603,0.03717841641932958,3,SHM
5604,0.048451088136978876,4,SHM
5605,0.05971412606468598,5,SHM
5606,0.0706588673273755,6,SHM
5607,0.08157702667300196,7,SHM
5608,0.09245483874763911,8,SHM
5609,0.10332263562444641,9,SHM
5610,0.11413964383127197,10,SHM
5611,0.12495165795290955,11,SHM
5612,0.13562625439734097,12,SHM
5613,0.14629038333506864,13,SHM
5614,0.15684728883373864,14,SHM
5615,0.16738338907410494,15,SHM
5616,0.17790169553172291,16,SHM
5617,0.18841901650011597,17,SHM
5618,0.19892317583651584,18,SHM
5619,0.2093901499638812,19,SHM
5620,0.21984243874427192,20,SHM
5621,0.23028749017175096,21,SHM
5622,0.24071442684208394,22,SHM
5623,0.2511276002512913,23,SHM
5624,0.26153661163831277,24,SHM
5625,0.2719283408345056,25,SHM
5626,0.28226690432770496,26,SHM
5627,0.29259344653185604,27,SHM
5628,0.3028831130790378,28,SHM
5629,0.31316347059208954,29,SHM
5630,0.3233995561991462,30,SHM
5631,0.33361317670999996,31,SHM
5632,0.34379288165369026,32,SHM
5633,0.3539521686878111,33,SHM
5634,0.3640991495125773,34,SHM
5635,0.37422931081730365,35,SHM
5636,0.3843293162097951,36,SHM
5637,0.39442178492125485,37,SHM
5638,0.40449890593838145,38,SHM
5639,0.4145722523182852,39,SHM
5640,0.4246440988280166,40,SHM
5641,0.43471062489339135,41,SHM
5642,0.44476915325364197,42,SHM
5643,0.4548116398701245,43,SHM
5644,0.4648510982899002,44,SHM
5645,0.47486709075093486,45,SHM
5646,0.48487796864357124,46,SHM
5647,0.4948570933185353,47,SHM
5648,0.5048148609206341,48,SHM
5649,0.5147654815063917,49,SHM
5650,0.5247126371597439,50,SHM
5651,0.5346578132250299,51,SHM
5652,0.5445867619739521,52,SHM
5653,0.5544954853757615,53,SHM
5654,0.564398059707109,54,SHM
5655,0.5742955600284263,55,SHM
5656,0.5841611535058714,56,SHM
5657,0.5940020980831461,57,SHM
5658,0.6038315635854999,58,SHM
5659,0.6136480444434601,59,SHM
5660,0.623444175223814,60,SHM
5661,0.6332393004705671,61,SHM
5662,0.6430042844932156,62,SHM
5663,0.6527659751717334,63,SHM
5664,0.6625218276422161,64,SHM
5665,0.6722227592826302,65,SHM
5666,0.6819127982310395,66,SHM
5667,0.6915872745406954,67,SHM
5668,0.7012604943918448,68,SHM
5669,0.7109270231182031,69,SHM
5670,0.7205800356728008,70,SHM
5671,0.7302073940582985,71,SHM
5672,0.7398264638629914,72,SHM
5673,0.7494281267803582,73,SHM
5674,0.7589909299223501,74,SHM
5675,0.768537104581274,75,SHM
5676,0.7780386273893802,76,SHM
5677,0.7875325052717329,77,SHM
5678,0.7970211979445226,78,SHM
5679,0.8064936978531542,79,SHM
5680,0.8159581350215578,80,SHM
5681,0.8254143978507024,81,SHM
5682,0.8348592616271815,82,SHM
5683,0.8442505572442798,83,SHM
5684,0.853633772788799,84,SHM
5685,0.8629867703249909,85,SHM
5686,0.872336699820305,86,SHM
5687,0.8816433118427195,87,SHM
5688,0.8909451960390248,88,SHM
5689,0.9002236860141969,89,SHM
5690,0.9094934973007884,90,SHM
5691,0.918731345416582,91,SHM
5692,0.9279677005276665,92,SHM
5693,0.9371219008551422,93,SHM
5694,0.9462698445512117,94,SHM
5695,0.9554046414240149,95,SHM
5696,0.9645223010843603,96,SHM
5697,0.9736282600676153,97,SHM
5698,0.9827334389294855,98,SHM
5699,0.9913699907107972,99,SHM
5700,0.0,0,LID
5701,0.012281259759382704,1,LID
5702,0.02375532123604758,2,LID
5703,0.035223709263042344,3,LID
5704,0.04644571832568234,4,LID
5705,0.057639182373366904,5,LID
5706,0.0688205435912958,6,LID
5707,0.07981908734484047,7,LID
5708,0.09076034210497505,8,LID
5709,0.1016761590949549,9,LID
5710,0.11249534850416025,10,LID
5711,0.1232823228710179,11,LID
5712,0.1340586271678702,12,LID
5713,0.14481804136115645,13,LID
5714,0.15555564453985302,14,LID
5715,0.16627362197408133,15,LID
