,delta,tau,fname
345,0.00016634576346369307,45,SHM
346,0.00015741051688236994,46,SHM
347,0.0001564031127367285,47,SHM
348,0.00015381334762552162,48,SHM
349,0.00015326744695227286,49,SHM
350,0.00014671967343913217,50,SHM
351,0.00014468922619512603,51,SHM
352,0.00014437141526281157,52,SHM
353,0.00014420610421003824,53,SHM
354,0.00014181447696538836,54,SHM
355,0.00014110044939445604,55,SHM
356,0.0001407185802961869,56,SHM
357,0.0001386178473895001,57,SHM
358,0.00013199379145550108,58,SHM
359,0.00013153507101566438,59,SHM
360,0.00013112490305246892,60,SHM
361,0.00013111028080679864,61,SHM
362,0.00011647502899237823,62,SHM
363,0.00011374035568758181,63,SHM
364,0.00011004528822332389,64,SHM
365,0.00010909503983217113,65,SHM
366,0.0001083705875440173,66,SHM
367,0.00010608977235001445,67,SHM
368,0.00010494249258526365,68,SHM
369,0.00010433163389014567,69,SHM
370,9.963515795766782e-05,70,SHM
371,9.953802122337895e-05,71,SHM
372,9.942001035009813e-05,72,SHM
373,9.724481022952223e-05,73,SHM
374,9.156667841289458e-05,74,SHM
375,7.830477351212017e-05,75,SHM
376,7.739673819127693e-05,76,SHM
377,7.520015412399801e-05,77,SHM
378,7.09490452188687e-05,78,SHM
379,7.088206814742324e-05,79,SHM
380,6.973148800394978e-05,80,SHM
381,6.966285264312465e-05,81,SHM
382,6.731264691786086e-05,82,SHM
383,6.688644892394569e-05,83,SHM
384,6.567119813123584e-05,84,SHM
385,6.523221221619952e-05,85,SHM
386,6.39876327399255e-05,86,SHM
387,6.385045054385429e-05,87,SHM
388,6.152288880207313e-05,88,SHM
389,5.909459629044116e-05,89,SHM
390,5.495448257015338e-05,90,SHM
391,5.3055506077128466e-05,91,SHM
392,4.9509316214260326e-05,92,SHM
393,4.80607422217171e-05,93,SHM
394,4.6491834939412055e-05,94,SHM
395,4.631691609675699e-05,95,SHM
396,4.492127049345586e-05,96,SHM
397,4.3828031507980904e-05,97,SHM
398,3.9584997759802126e-05,98,SHM
399,3.2022916651219345e-05,99,SHM
