,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,S0,5520,2,0,
1,LES,S0,5368,2,65,0.8973478088290878
2,LES,S0,5252,2,37,-3.466572535150759
3,LES,S0,4725,2,0,
4,LES,S0,4686,2,299,0.9936584100822748
5,LES,S0,5314,2,5,0.941243619940917
6,LES,S0,5492,2,1,0.852435694221924
7,LES,S0,5182,2,1,0.9778065420352443
8,LES,S0,5267,2,24,0.9553859846257721
9,LES,S0,4952,2,1,0.9447452389732383
10,LES,S0,5071,2,299,0.9981596914012183
11,LES,S0,4807,2,3,0.9314561688148685
12,LES,S0,4967,2,2,0.9522201857050638
13,LES,S0,5438,2,7,0.9404837159507499
14,LES,S0,5556,2,9,0.9317364735238558
15,LES,S0,5601,2,52,0.9225379974312772
16,LES,S0,5613,2,32,0.9595535959763666
17,LES,S0,4770,2,299,0.9836681270737756
18,LES,S0,5523,2,1,0.9710598949911351
19,LES,S0,5677,2,299,0.999617147054338
20,LES,S0,5628,2,17,0.9657571298167845
21,LES,S0,5251,2,0,
22,LES,S0,4921,2,4,0.9549936756033706
23,LES,S0,5261,2,6,0.9265074102445965
24,LES,S0,5600,2,54,0.9426240304060788
25,LES,S0,5010,2,43,0.9585808847685012
26,LES,S0,5082,2,40,0.6080452535427084
27,LES,S0,4631,2,299,0.999583495782753
28,LES,S0,4938,2,297,0.9937471160599308
29,LES,S0,4630,2,299,0.9954730560195612
30,LES,S0,5079,2,299,0.9970731031114808
31,LES,S0,4986,2,70,0.961685496585177
32,LES,S0,4888,2,299,0.9939777121554887
33,LES,S0,4675,2,299,0.9998980424901207
34,LES,S0,4977,2,7,0.9518839576885245
35,LES,S0,4844,2,292,0.9833109499585658
36,LES,S0,4961,2,2,0.9107900982659873
37,LES,S0,5456,2,299,0.9955832668438346
38,LES,S0,4911,2,6,0.9563857204683032
39,LES,S0,5084,2,299,0.9891987028800642
40,LES,S0,5179,2,2,0.971357873933503
41,LES,S0,4991,2,299,0.9993115054226683
42,LES,S0,5296,2,6,0.9376558433871861
43,LES,S0,4766,2,299,0.9835061767098822
44,LES,S0,4879,2,299,0.9992405211186707
45,LES,S0,5017,2,299,0.999386559188299
46,LES,S0,5107,2,2,0.8982360867470914
47,LES,S0,4958,2,1,0.9378158408825981
48,LES,S0,5284,2,0,
49,LES,S0,5070,2,299,0.9982789397510339
50,LES,S0,5493,2,0,
51,LES,S0,5339,2,299,0.9958312781351795
52,LES,S0,5103,2,298,0.9944136385228393
53,LES,S0,5373,2,216,0.8984107670106304
54,LES,S0,5658,2,7,0.9462067264153219
55,LES,S0,5201,2,1,0.8837103189373094
56,LES,S0,4995,2,299,0.9973436794005174
57,LES,S0,5486,2,12,-2.8614972171977926
58,LES,S0,5166,2,10,0.9588814034451237
59,LES,S0,4773,2,4,0.9488075690944238
60,LES,S0,5195,2,0,
61,LES,S0,4816,2,2,0.9541816909258307
62,LES,S0,5055,2,0,
63,LES,S0,5518,2,1,0.8899897992912401
64,LES,S0,5612,2,34,0.9599569245700079
65,LES,S0,5395,2,14,0.9552198934572298
66,LES,S0,5479,2,3,0.9480603720966685
67,LES,S0,4693,2,299,0.9949392312053681
68,LES,S0,4932,2,2,0.917142684532755
69,LES,S0,4996,2,299,0.997236555503068
70,LES,S0,4864,2,3,0.9617071131563746
71,LES,S0,5528,2,3,0.9582543510869357
72,LES,S0,4745,2,299,0.9978451000543858
73,LES,S0,4761,2,4,0.9505587441520713
74,LES,S0,5273,2,12,0.9670647854728545
75,LES,S0,4958,2,1,0.9378158408825981
76,LES,S0,5228,2,0,
77,LES,S0,5429,2,2,0.9381247019881143
78,LES,S0,5578,2,21,0.974692323013044
79,LES,S0,5625,2,21,0.9671860732324885
80,LES,S0,4945,2,299,0.9968345703334194
81,LES,S0,5182,2,1,0.9778065420352443
82,LES,S0,4791,2,2,0.9633682569858169
83,LES,S0,4997,2,299,0.9972123297054684
84,LES,S0,4752,2,299,0.9973790891585183
85,LES,S0,4731,2,6,0.9476017271671454
86,LES,S0,5614,2,30,0.958772338774899
87,LES,S0,4942,2,2,0.895913657653886
88,LES,S0,5145,2,26,0.888377265977774
89,LES,S0,4723,2,0,
90,LES,S0,5048,2,12,0.9443022166747955
91,LES,S0,5506,2,12,0.9435714691320166
92,LES,S0,5010,2,43,0.9585808847685012
93,LES,S0,4898,2,9,0.9610109197116947
94,LES,S0,4674,2,7,0.9338938459754758
95,LES,S0,5130,2,2,0.9286431842804369
96,LES,S0,5353,2,10,0.9471772434949688
97,LES,S0,5134,2,0,
98,LES,S0,5024,2,28,0.980034730029048
99,LES,S0,4965,2,0,
100,LES,S0,5249,2,0,
101,LES,S0,5400,2,20,0.9400781841419829
102,LES,S0,5187,2,1,0.9904710418370521
103,LES,S0,5081,2,27,0.70189676926846
104,LES,S0,5523,2,1,0.9710598949911351
105,LES,S0,5544,2,0,
106,LES,S0,5646,2,4,0.9586757004397519
107,LES,S0,4958,2,1,0.9378158408825981
108,LES,S0,4673,2,7,0.9460165136927762
109,LES,S0,5162,2,5,0.9479765695574228
110,LES,S0,5405,2,18,0.9422705305079331
111,LES,S0,4769,2,299,0.9834685169376797
112,LES,S0,5435,2,6,0.9406555148241377
113,LES,S0,5420,2,4,0.8783817041886149
114,LES,S0,5283,2,0,
115,LES,S0,4625,2,59,0.9116413881136983
116,LES,S0,5523,2,1,0.9710598949911351
117,LES,S0,5502,2,22,0.9402657636612112
118,LES,S0,5627,2,18,0.9616243960484678
119,LES,S0,5355,2,260,0.9603947928139777
120,LES,S0,5070,2,299,0.9982789397510339
121,LES,S0,5390,2,299,0.9957702769681988
122,LES,S0,5307,2,16,0.9593856984968343
123,LES,S0,4838,2,299,0.9877481638158632
124,LES,S0,5006,2,8,0.9537680606719552
125,LES,S0,4726,2,2,0.9290024579018494
126,LES,S0,5497,2,4,0.9396875521681869
127,LES,S0,4626,2,299,0.9951473484550634
128,LES,S0,5616,2,29,0.9635076467319708
129,LES,S0,5150,2,0,
130,LES,S0,5204,2,0,
131,LES,S0,4750,2,299,0.9975217013598119
132,LES,S0,4799,2,4,0.9433607481734188
133,LES,S0,5421,2,3,0.9299254795537407
134,LES,S0,4983,2,18,0.9395210831410375
135,LES,S0,5262,2,36,0.8798370478991693
136,LES,S0,5572,2,11,0.9476732943203324
137,LES,S0,5630,2,15,0.9623188807039628
138,LES,S0,5506,2,12,0.9435714691320166
139,LES,S0,5530,2,4,0.9358098890082931
140,LES,S0,5017,2,299,0.999386559188299
141,LES,S0,5053,2,0,
142,LES,S0,5536,2,8,0.944007659471866
143,LES,S0,4760,2,0,
144,LES,S0,5137,2,0,
145,LES,S0,4957,2,1,0.9322557712053288
146,LES,S0,5551,2,21,0.9439790329529151
147,LES,S0,5486,2,12,-2.8614972171977926
148,LES,S0,5017,2,299,0.999386559188299
149,LES,S0,5037,2,12,0.95960593146027
150,LES,S0,5520,3,299,0.9920868287749763
151,LES,S0,5368,3,299,0.9964194663262844
152,LES,S0,5252,3,0,
153,LES,S0,4725,3,10,0.9462224798676535
154,LES,S0,4686,3,299,0.9956528347155384
155,LES,S0,5314,3,299,0.9910772832862424
156,LES,S0,5492,3,299,0.9873125078419057
157,LES,S0,5182,3,0,
158,LES,S0,5267,3,27,0.9409072469757561
159,LES,S0,4952,3,299,0.9910785531146504
160,LES,S0,5071,3,3,0.9259786459230414
161,LES,S0,4807,3,299,0.9981452996127854
162,LES,S0,4967,3,5,0.9426176228781419
163,LES,S0,5438,3,299,0.9993049794306477
164,LES,S0,5556,3,299,0.9940022877591752
165,LES,S0,5601,3,299,0.9966070713422205
166,LES,S0,5613,3,299,0.9924672091041649
167,LES,S0,4770,3,299,0.9944363874942311
168,LES,S0,5523,3,299,0.9912467819503558
169,LES,S0,5677,3,299,0.999793290293053
170,LES,S0,5628,3,299,0.9942398857031436
171,LES,S0,5251,3,0,
172,LES,S0,4921,3,299,0.9885774929374128
173,LES,S0,5261,3,43,0.8900654250023307
174,LES,S0,5600,3,299,0.9958908102492037
175,LES,S0,5010,3,299,0.9941721227521847
176,LES,S0,5082,3,299,0.9842202231323108
177,LES,S0,4631,3,299,0.9985464957298309
178,LES,S0,4938,3,299,0.9919443319474079
179,LES,S0,4630,3,299,0.9995873660786702
180,LES,S0,5079,3,299,0.987083726912734
181,LES,S0,4986,3,299,0.9999282200699041
182,LES,S0,4888,3,299,0.9944515431418388
183,LES,S0,4675,3,299,0.9997107760146037
184,LES,S0,4977,3,299,0.9960247338675846
185,LES,S0,4844,3,299,0.9952014561347035
186,LES,S0,4961,3,6,0.9475678596539857
187,LES,S0,5456,3,299,0.996496196712743
188,LES,S0,4911,3,299,0.9991230197679095
189,LES,S0,5084,3,299,0.9833300619243573
190,LES,S0,5179,3,0,
191,LES,S0,4991,3,299,0.9984953007421353
192,LES,S0,5296,3,299,0.9970677147035518
193,LES,S0,4766,3,299,0.9900948887133029
194,LES,S0,4879,3,299,0.9964396330767187
195,LES,S0,5017,3,299,0.9907163129676528
196,LES,S0,5107,3,299,0.979397492016376
197,LES,S0,4958,3,10,0.9373774546724345
198,LES,S0,5284,3,299,0.9976289869018675
199,LES,S0,5070,3,3,0.9242946734142313
200,LES,S0,5493,3,299,0.9890755910569743
201,LES,S0,5339,3,299,0.9935564133882445
202,LES,S0,5103,3,299,0.9825362470734055
203,LES,S0,5373,3,299,0.9948498584888669
204,LES,S0,5658,3,299,0.998546501812099
205,LES,S0,5201,3,2,0.8663160628575974
206,LES,S0,4995,3,55,0.9323648893882509
207,LES,S0,5486,3,299,0.9887132664360739
208,LES,S0,5166,3,8,0.9195940901835454
209,LES,S0,4773,3,299,0.9967775918347194
210,LES,S0,5195,3,299,0.9814233963344582
211,LES,S0,4816,3,299,0.9994768511261906
212,LES,S0,5055,3,299,0.9849818270500675
213,LES,S0,5518,3,299,0.9897017784332068
214,LES,S0,5612,3,299,0.9918544768648092
215,LES,S0,5395,3,9,0.943101866840379
216,LES,S0,5479,3,299,0.9912517424848083
217,LES,S0,4693,3,299,0.9846039191520084
218,LES,S0,4932,3,299,0.9877587126026872
219,LES,S0,4996,3,54,0.9353583927992866
220,LES,S0,4864,3,299,0.9993977477047619
221,LES,S0,5528,3,299,0.9892739195173883
222,LES,S0,4745,3,299,0.9920895431183848
223,LES,S0,4761,3,3,0.9477205139561468
224,LES,S0,5273,3,55,0.938814468602081
225,LES,S0,4958,3,10,0.9373774546724345
226,LES,S0,5228,3,0,
227,LES,S0,5429,3,157,0.9323411594282225
228,LES,S0,5578,3,299,0.9995286724028543
229,LES,S0,5625,3,299,0.999135549300947
230,LES,S0,4945,3,299,0.9986812808558931
231,LES,S0,5182,3,0,
232,LES,S0,4791,3,0,
233,LES,S0,4997,3,53,0.9344567505453647
234,LES,S0,4752,3,299,0.9861949744606948
235,LES,S0,4731,3,299,0.9877592336497774
236,LES,S0,5614,3,299,0.9932637975315751
237,LES,S0,4942,3,299,0.9952177110463681
238,LES,S0,5145,3,2,0.9259918591676384
239,LES,S0,4723,3,8,0.9541808268345896
240,LES,S0,5048,3,299,0.9946132739601939
241,LES,S0,5506,3,1,0.8830733912037049
242,LES,S0,5010,3,299,0.9941721227521847
243,LES,S0,4898,3,299,0.9918599000169404
244,LES,S0,4674,3,299,0.9995506693876002
245,LES,S0,5130,3,299,0.9827944422465806
246,LES,S0,5353,3,299,0.9961829954695438
247,LES,S0,5134,3,15,0.9394837967510711
248,LES,S0,5024,3,24,0.9801941058762808
249,LES,S0,4965,3,6,0.9311329445819306
250,LES,S0,5249,3,0,
251,LES,S0,5400,3,299,0.9979911060830412
252,LES,S0,5187,3,299,0.9809929476533644
253,LES,S0,5081,3,299,0.9849003877679144
254,LES,S0,5523,3,299,0.9912467819503558
255,LES,S0,5544,3,24,0.9684330913104199
256,LES,S0,5646,3,299,0.9998375660262063
257,LES,S0,4958,3,10,0.9373774546724345
258,LES,S0,4673,3,299,0.9997403597184709
259,LES,S0,5162,3,9,0.9216876098654166
260,LES,S0,5405,3,299,0.9982625083115798
261,LES,S0,4769,3,299,0.9926154025613576
262,LES,S0,5435,3,299,0.9995844275669397
263,LES,S0,5420,3,299,0.9995834285076274
264,LES,S0,5283,3,7,0.9379226214203905
265,LES,S0,4625,3,31,0.9375920324998684
266,LES,S0,5523,3,299,0.9912467819503558
267,LES,S0,5502,3,7,0.9316839048727994
268,LES,S0,5627,3,299,0.9974147210250609
269,LES,S0,5355,3,299,0.9965852041296396
270,LES,S0,5070,3,3,0.9242946734142313
271,LES,S0,5390,3,299,0.9998921486710232
272,LES,S0,5307,3,299,0.9947239130062366
273,LES,S0,4838,3,299,0.9961111493457006
274,LES,S0,5006,3,299,0.9944209432514944
275,LES,S0,4726,3,9,0.9452375039581331
276,LES,S0,5497,3,299,0.9962031739295886
277,LES,S0,4626,3,30,0.9325644934335814
278,LES,S0,5616,3,299,0.994545580398617
279,LES,S0,5150,3,7,0.8683365393629031
280,LES,S0,5204,3,0,
281,LES,S0,4750,3,299,0.9860451917753471
282,LES,S0,4799,3,299,0.9992253111734404
283,LES,S0,5421,3,299,0.9996161173588104
284,LES,S0,4983,3,299,0.9998874384767776
285,LES,S0,5262,3,40,0.9483525909276755
286,LES,S0,5572,3,5,0.9536131131304323
287,LES,S0,5630,3,299,0.9878511147014268
288,LES,S0,5506,3,1,0.8830733912037049
289,LES,S0,5530,3,3,0.9245992703678656
290,LES,S0,5017,3,299,0.9907163129676528
291,LES,S0,5053,3,299,0.9972665017982986
292,LES,S0,5536,3,299,0.9954986246123929
293,LES,S0,4760,3,2,0.9320110399150314
294,LES,S0,5137,3,3,0.9412911726788041
295,LES,S0,4957,3,11,0.925279488999747
