,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LID,21,5252,2,140,0.9111261934110463
1,LID,21,5168,2,299,0.9999800012472624
2,LID,21,4987,2,4,0.9551437106073992
3,LID,21,5209,2,38,0.9518833022458729
4,LID,21,4788,2,0,
5,LID,21,5353,2,138,0.84032868301021
6,LID,21,4938,2,68,0.9568685363796487
7,LID,21,5371,2,14,0.9405999841725626
8,LID,21,4791,2,1,0.9732410280543068
9,LID,21,4741,2,6,0.9461146826525203
10,LID,21,5231,2,9,0.9595827827771105
11,LID,21,4944,2,55,0.947156846805887
12,LID,21,5072,2,299,0.9979405408385496
13,LID,21,5363,2,17,0.9458213073442929
14,LID,21,5610,2,17,0.9411984078816807
15,LID,21,5551,2,8,0.9402400465414238
16,LID,21,5115,2,15,0.9493350282357712
17,LID,21,4759,2,0,
18,LID,21,5626,2,6,0.9545234635087562
19,LID,21,4972,2,12,0.9514565631605564
20,LID,21,5630,2,38,0.9349338647506296
21,LID,21,4772,2,0,
22,LID,21,4858,2,13,0.9528632860740309
23,LID,21,4980,2,5,0.950269543796421
24,LID,21,5417,2,6,0.9588033589519763
25,LID,21,5022,2,4,0.9385713399900141
26,LID,21,5000,2,2,0.9441603579630979
27,LID,21,5007,2,299,0.9924329641530056
28,LID,21,5648,2,5,0.9448574460085982
29,LID,21,5151,2,13,0.9559750775833025
30,LID,21,4999,2,4,0.9516988472158765
31,LID,21,4647,2,3,0.9554111923165539
32,LID,21,4701,2,299,0.9976780057612133
33,LID,21,5171,2,89,0.9351261123554389
34,LID,21,5247,2,299,0.9996770757636705
35,LID,21,4692,2,7,0.9461523506124372
36,LID,21,5417,2,6,0.9588033589519763
37,LID,21,4908,2,6,0.9377223297395328
38,LID,21,4942,2,59,0.9518991342393177
39,LID,21,5299,2,0,
40,LID,21,5012,2,0,
41,LID,21,5047,2,13,0.942662971569923
42,LID,21,5421,2,4,0.9496116823994059
43,LID,21,5399,2,33,0.9294713233310337
44,LID,21,5498,2,7,0.9604816190246714
45,LID,21,5062,2,88,0.9431723244886586
46,LID,21,5341,2,0,
47,LID,21,5273,2,79,0.9663474477192168
48,LID,21,5298,2,0,
49,LID,21,5445,2,52,0.9272092361505695
50,LID,21,4743,2,3,0.9352915193925959
51,LID,21,5567,2,30,0.9552632231640473
52,LID,21,5672,2,2,0.9659548018716424
53,LID,21,4696,2,8,0.9410703284426069
54,LID,21,4690,2,1,0.9673938505921645
55,LID,21,5227,2,21,0.9622051670283931
56,LID,21,4902,2,43,0.7487872790750202
57,LID,21,5133,2,112,0.9013835056184318
58,LID,21,5512,2,2,0.9795207315823213
59,LID,21,4657,2,4,0.942678280145889
60,LID,21,5219,2,18,0.9532045576699854
61,LID,21,4867,2,5,0.9566953129534459
62,LID,21,4757,2,0,
63,LID,21,5136,2,101,0.8991497846713145
64,LID,21,4857,2,16,0.9526090329891719
65,LID,21,4954,2,36,0.9587287553794488
66,LID,21,5275,2,48,0.925189187130525
67,LID,21,4928,2,43,0.8890501335721566
68,LID,21,5111,2,24,0.9342388035798755
69,LID,21,4770,2,0,
70,LID,21,5335,2,69,0.9057735187577015
71,LID,21,5226,2,7,0.9546480557228483
72,LID,21,5127,2,299,0.9998305312214539
73,LID,21,4864,2,7,0.9556030590538221
74,LID,21,5226,2,7,0.9546480557228483
75,LID,21,5505,2,4,0.9499677040045656
76,LID,21,5401,2,11,0.9514857426291311
77,LID,21,5012,2,0,
78,LID,21,5014,2,272,0.879099062767643
79,LID,21,5285,2,11,0.9432555433939123
80,LID,21,4764,2,1,0.9699421175365933
81,LID,21,5315,2,299,0.998956899721076
82,LID,21,5388,2,47,0.9256356718531139
83,LID,21,5204,2,17,0.9384848564154151
84,LID,21,5548,2,4,0.9586336973141445
85,LID,21,5591,2,27,0.9528525043776275
86,LID,21,5643,2,7,0.9446865837830727
87,LID,21,4661,2,299,0.99707780942882
88,LID,21,4967,2,0,
89,LID,21,5617,2,8,0.9492933123083885
90,LID,21,4986,2,5,0.9450979930884043
91,LID,21,4733,2,299,0.9962476709474689
92,LID,21,4934,2,62,0.9673525710279474
93,LID,21,5111,2,24,0.9342388035798755
94,LID,21,5013,2,283,0.9599728436031216
95,LID,21,5174,2,7,0.9347481987121137
96,LID,21,5293,2,299,0.9992093636590983
97,LID,21,5336,2,299,0.9988087976237157
98,LID,21,4836,2,28,0.9272319015514771
99,LID,21,5572,2,17,0.9350636419922622
100,LID,21,5373,2,154,0.9402211536553242
101,LID,21,4812,2,1,0.9937635097081308
102,LID,21,4652,2,8,0.949655729108041
103,LID,21,4948,2,45,0.9457573461411427
104,LID,21,5512,2,2,0.9795207315823213
105,LID,21,4772,2,0,
106,LID,21,5167,2,299,0.9999674567928296
107,LID,21,5253,2,135,0.8809906278617876
108,LID,21,5272,2,139,0.9667252694604698
109,LID,21,5045,2,13,0.9474710714013393
110,LID,21,5668,2,37,0.8913317216642848
111,LID,21,5129,2,299,0.9979741761092716
112,LID,21,5383,2,24,0.9320190740117714
113,LID,21,4820,2,2,0.9420387813200377
114,LID,21,5349,2,71,0.909378788047005
115,LID,21,4975,2,12,0.9489870634053638
116,LID,21,5672,2,2,0.9659548018716424
117,LID,21,4765,2,0,
118,LID,21,4952,2,39,0.9303428926097231
119,LID,21,5229,2,19,0.9545990607926955
120,LID,21,4856,2,24,0.9512698936666416
121,LID,21,5569,2,27,0.9529135433404042
122,LID,21,5257,2,153,0.9492856018093778
123,LID,21,4722,2,4,0.9678143833504883
124,LID,21,5271,2,6,0.9335677671792251
125,LID,21,5212,2,299,0.9997087900751336
126,LID,21,5004,2,0,
127,LID,21,5304,2,143,0.8860945513732774
128,LID,21,5463,2,79,0.9108203457252696
129,LID,21,5678,2,110,0.7564220043347843
130,LID,21,4944,2,55,0.947156846805887
131,LID,21,4880,2,2,0.969464080950166
132,LID,21,4631,2,17,0.9609093277233529
133,LID,21,4962,2,18,0.9558587618442024
134,LID,21,4898,2,299,0.9973549906488091
135,LID,21,5669,2,36,0.8830287725166939
136,LID,21,4679,2,299,0.9855914968640674
137,LID,21,5158,2,299,0.9994682385261396
138,LID,21,5089,2,299,0.9978999139438139
139,LID,21,5383,2,24,0.9320190740117714
140,LID,21,5560,2,9,0.9452185909971017
141,LID,21,5610,2,17,0.9411984078816807
142,LID,21,5379,2,10,0.9454895126351467
143,LID,21,5632,2,34,0.9338557229585285
144,LID,21,5613,2,12,0.9510887428247946
145,LID,21,5460,2,60,0.9664767781408465
146,LID,21,5626,2,6,0.9545234635087562
147,LID,21,5110,2,25,0.9388630693949074
148,LID,21,4856,2,24,0.9512698936666416
149,LID,21,4729,2,299,0.9828473836712773
150,LID,21,5252,3,152,0.9632413303739039
151,LID,21,5168,3,299,0.999714841423945
152,LID,21,4987,3,6,0.9359017589799695
153,LID,21,5209,3,34,0.9570021125974864
154,LID,21,4788,3,38,0.31479316310825556
155,LID,21,5353,3,299,0.9983778784458986
156,LID,21,4938,3,299,0.9993960845117267
157,LID,21,5371,3,299,0.9998326319850744
158,LID,21,4791,3,46,0.5318406169474157
159,LID,21,4741,3,299,0.9811835452704435
160,LID,21,5231,3,299,0.9999446717627815
161,LID,21,4944,3,40,0.9428747355051568
162,LID,21,5072,3,299,0.998877584380797
163,LID,21,5363,3,299,0.9994546475360736
164,LID,21,5610,3,36,0.9717244965194198
165,LID,21,5551,3,299,0.9995657453000423
166,LID,21,5115,3,299,0.999626291803912
167,LID,21,4759,3,279,0.9469262588141859
168,LID,21,5626,3,11,0.9560321681852805
169,LID,21,4972,3,12,0.9523192119985637
170,LID,21,5630,3,5,0.9513924751787528
171,LID,21,4772,3,0,
172,LID,21,4858,3,299,0.9997041655152877
173,LID,21,4980,3,299,0.9997347024053221
174,LID,21,5417,3,79,0.8982587908167934
175,LID,21,5022,3,20,0.9417754114909165
176,LID,21,5000,3,44,0.930395247440606
177,LID,21,5007,3,40,0.9621271055509751
178,LID,21,5648,3,11,0.8862660407108879
179,LID,21,5151,3,8,0.930333224138483
180,LID,21,4999,3,0,
181,LID,21,4647,3,299,0.9990983133508865
182,LID,21,4701,3,299,0.9872755103978189
183,LID,21,5171,3,132,0.9124339814155126
184,LID,21,5247,3,157,0.948492007770511
185,LID,21,4692,3,299,0.9917228745797106
186,LID,21,5417,3,79,0.8982587908167934
187,LID,21,4908,3,74,0.9465666541945437
188,LID,21,4942,3,42,0.949720091658788
189,LID,21,5299,3,299,0.9999143546847106
190,LID,21,5012,3,34,0.958119411967711
191,LID,21,5047,3,31,0.9715056620889464
192,LID,21,5421,3,75,0.8948701144026994
193,LID,21,5399,3,35,0.9666320849749485
194,LID,21,5498,3,299,0.999500101360141
195,LID,21,5062,3,299,0.9987464018061275
196,LID,21,5341,3,299,0.9972740685041387
197,LID,21,5273,3,128,0.9515617110831079
198,LID,21,5298,3,299,0.9999261294427667
199,LID,21,5445,3,37,0.9711989349729754
200,LID,21,4743,3,299,0.9799446256170049
201,LID,21,5567,3,24,0.9463182824796478
202,LID,21,5672,3,3,0.8774302465938811
203,LID,21,4696,3,299,0.9900203450339073
204,LID,21,4690,3,299,0.9904603033778906
205,LID,21,5227,3,299,0.999958049697882
206,LID,21,4902,3,82,0.9527138496383979
207,LID,21,5133,3,34,0.9598392972856837
208,LID,21,5512,3,59,0.7408497008789463
209,LID,21,4657,3,299,0.9930301899313121
210,LID,21,5219,3,17,0.9438568545358021
211,LID,21,4867,3,13,0.9363003566241018
212,LID,21,4757,3,2,0.9471609980231122
213,LID,21,5136,3,49,0.9265509907872275
214,LID,21,4857,3,12,0.9470988014843954
215,LID,21,4954,3,29,0.9332860420047924
216,LID,21,5275,3,126,0.9489832584748732
217,LID,21,4928,3,299,0.9989186586652522
218,LID,21,5111,3,299,0.9996084261281005
219,LID,21,4770,3,0,
220,LID,21,5335,3,299,0.9992543860032314
221,LID,21,5226,3,299,0.9999608421439669
222,LID,21,5127,3,299,0.9999162173357593
223,LID,21,4864,3,16,0.9500810817390322
224,LID,21,5226,3,299,0.9999608421439669
225,LID,21,5505,3,17,0.9551584008015501
226,LID,21,5401,3,40,0.9655990667832105
227,LID,21,5012,3,34,0.958119411967711
228,LID,21,5014,3,31,0.957430151085203
229,LID,21,5285,3,112,0.9279673429838725
230,LID,21,4764,3,1,0.9463556999112515
231,LID,21,5315,3,299,0.999766907300261
232,LID,21,5388,3,43,0.9469117128333439
233,LID,21,5204,3,43,0.9587885312197802
234,LID,21,5548,3,299,0.9994782896196971
235,LID,21,5591,3,299,0.9999578556119644
236,LID,21,5643,3,2,0.9606503176197942
237,LID,21,4661,3,299,0.9914001820267301
238,LID,21,4967,3,299,0.9943284030882074
239,LID,21,5617,3,11,0.9562595486014142
240,LID,21,4986,3,7,0.9468684192790583
241,LID,21,4733,3,299,0.9898411393548617
242,LID,21,4934,3,299,0.999913461031029
243,LID,21,5111,3,299,0.9996084261281005
244,LID,21,5013,3,33,0.956203894472846
245,LID,21,5174,3,137,0.9274293028218684
246,LID,21,5293,3,103,0.9182531215820716
247,LID,21,5336,3,299,0.9990265499311883
248,LID,21,4836,3,41,0.9538988723239427
249,LID,21,5572,3,299,0.9998257532856062
250,LID,21,5373,3,299,0.9998130664596281
251,LID,21,4812,3,76,0.9454967510580808
252,LID,21,4652,3,2,0.8899647561446327
253,LID,21,4948,3,35,0.9300711278276891
254,LID,21,5512,3,59,0.7408497008789463
255,LID,21,4772,3,0,
256,LID,21,5167,3,299,0.9996404434430658
257,LID,21,5253,3,151,0.9628370179413502
258,LID,21,5272,3,129,0.9527630722869472
259,LID,21,5045,3,34,0.9730885619456667
260,LID,21,5668,3,6,0.9157077406768132
261,LID,21,5129,3,32,0.9417206323212823
262,LID,21,5383,3,299,0.9999673912493259
263,LID,21,4820,3,78,0.9614475626554096
264,LID,21,5349,3,299,0.9977990437250156
265,LID,21,4975,3,7,0.9473549404752362
266,LID,21,5672,3,3,0.8774302465938811
267,LID,21,4765,3,0,
268,LID,21,4952,3,299,0.9995121902223398
269,LID,21,5229,3,299,0.9999454488950343
270,LID,21,4856,3,14,0.9491975671049199
271,LID,21,5569,3,299,0.9999641480958565
272,LID,21,5257,3,147,0.9614814626132432
273,LID,21,4722,3,299,0.9847707680221285
274,LID,21,5271,3,130,0.9484184641449017
275,LID,21,5212,3,29,0.9541630511730881
276,LID,21,5004,3,43,0.9634368655194138
277,LID,21,5304,3,299,0.9997835729741515
278,LID,21,5463,3,49,0.9623143003351687
279,LID,21,5678,3,122,0.819003682223017
280,LID,21,4944,3,40,0.9428747355051568
281,LID,21,4880,3,4,0.8954561808303058
282,LID,21,4631,3,40,0.9608648642195963
283,LID,21,4962,3,299,0.999932237865299
284,LID,21,4898,3,87,0.9551804548685605
285,LID,21,5669,3,7,0.9095434519013764
286,LID,21,4679,3,299,0.9870730376904345
287,LID,21,5158,3,299,0.999162628723238
288,LID,21,5089,3,299,0.9988477390437879
289,LID,21,5383,3,299,0.9999673912493259
290,LID,21,5560,3,299,0.9999182441293075
291,LID,21,5610,3,36,0.9717244965194198
292,LID,21,5379,3,42,0.9536673635109248
293,LID,21,5632,3,32,0.9195460714211381
294,LID,21,5613,3,31,0.9682089110019049
295,LID,21,5460,3,53,0.9623511475764602
296,LID,21,5626,3,11,0.9560321681852805
297,LID,21,5110,3,299,0.9996696379229495
298,LID,21,4856,3,14,0.9491975671049199
299,LID,21,4729,3,5,0.9552599435026243
300,LID,21,5252,4,109,0.9405449619348206
301,LID,21,5168,4,299,0.9993786015857932
302,LID,21,4987,4,299,0.9994336625112563
303,LID,21,5209,4,27,0.9024950087859696
304,LID,21,4788,4,110,0.9560918397543348
305,LID,21,5353,4,299,0.9958169992416054
306,LID,21,4938,4,299,0.9991397171635045
307,LID,21,5371,4,299,0.9970656183748485
308,LID,21,4791,4,104,0.9515093144764535
309,LID,21,4741,4,299,0.9743424466670095
310,LID,21,5231,4,299,0.999177989017672
311,LID,21,4944,4,299,0.9995324529300339
312,LID,21,5072,4,299,0.9974435067952211
313,LID,21,5363,4,299,0.9998978153075829
314,LID,21,5610,4,33,0.9759732497681186
315,LID,21,5551,4,299,0.9975275494752069
316,LID,21,5115,4,299,0.9980340265405302
317,LID,21,4759,4,284,0.9457722965778667
318,LID,21,5626,4,41,0.9507506433744464
319,LID,21,4972,4,7,0.9520541327749841
320,LID,21,5630,4,6,0.9537877507542024
321,LID,21,4772,4,46,0.9104534540058736
322,LID,21,4858,4,299,0.9994672251420432
323,LID,21,4980,4,55,0.9043857939205376
324,LID,21,5417,4,299,0.9960506436678551
325,LID,21,5022,4,16,0.9300146243991427
326,LID,21,5000,4,46,0.9456392763745017
327,LID,21,5007,4,37,0.9454646284360164
328,LID,21,5648,4,10,0.9463768664914994
329,LID,21,5151,4,299,0.9998367793416703
330,LID,21,4999,4,47,0.9456182516717457
331,LID,21,4647,4,6,0.8847220022672283
332,LID,21,4701,4,299,0.9952457711556353
333,LID,21,5171,4,299,0.9998794532049929
334,LID,21,5247,4,105,0.9368980556556393
335,LID,21,4692,4,299,0.9754922605056715
336,LID,21,5417,4,299,0.9960506436678551
337,LID,21,4908,4,299,0.9962343822545646
338,LID,21,4942,4,299,0.9992332276297712
339,LID,21,5299,4,11,0.9397501275493542
340,LID,21,5012,4,28,0.9517080000521503
341,LID,21,5047,4,29,0.9651636831152713
342,LID,21,5421,4,299,0.9944017126380205
343,LID,21,5399,4,12,0.9466362422791431
344,LID,21,5498,4,5,0.9084087238396943
345,LID,21,5062,4,299,0.9953147991155046
346,LID,21,5341,4,299,0.9987532595798719
347,LID,21,5273,4,84,0.938433899943217
348,LID,21,5298,4,14,0.9356391873875722
349,LID,21,5445,4,32,0.9681634908607923
350,LID,21,4743,4,299,0.9795536139988924
351,LID,21,5567,4,299,0.9998111705540061
352,LID,21,5672,4,18,0.9304352661988964
353,LID,21,4696,4,299,0.9808597460868727
354,LID,21,4690,4,299,0.9744337936588765
355,LID,21,5227,4,13,0.9443146286959251
356,LID,21,4902,4,299,0.9983427748300792
357,LID,21,5133,4,299,0.999210058544053
358,LID,21,5512,4,299,0.9998931257256003
359,LID,21,4657,4,299,0.997213434281385
360,LID,21,5219,4,299,0.9991135995699792
361,LID,21,4867,4,299,0.9999052344666812
362,LID,21,4757,4,283,0.9347824013046763
363,LID,21,5136,4,30,0.9400752100760404
364,LID,21,4857,4,299,0.9994687769791007
365,LID,21,4954,4,299,0.9979867381089983
366,LID,21,5275,4,81,0.9353787536819692
367,LID,21,4928,4,299,0.9990602593292748
368,LID,21,5111,4,299,0.9998715921683886
369,LID,21,4770,4,46,0.9004381427965065
370,LID,21,5335,4,299,0.9998697080399656
371,LID,21,5226,4,15,0.9445924582488303
372,LID,21,5127,4,299,0.9983275282236188
373,LID,21,4864,4,299,0.999776408837171
374,LID,21,5226,4,15,0.9445924582488303
375,LID,21,5505,4,299,0.9995179678871541
376,LID,21,5401,4,10,0.93138747020245
377,LID,21,5012,4,28,0.9517080000521503
378,LID,21,5014,4,26,0.9462746814348469
379,LID,21,5285,4,55,0.9317616846904071
380,LID,21,4764,4,1,0.9422010971522684
381,LID,21,5315,4,299,0.9984578147100213
382,LID,21,5388,4,299,0.9987176633224791
383,LID,21,5204,4,38,0.9117391851841175
384,LID,21,5548,4,299,0.996827720638813
385,LID,21,5591,4,299,0.9989723202266846
386,LID,21,5643,4,4,0.9037202193448618
387,LID,21,4661,4,299,0.9946710326371244
388,LID,21,4967,4,299,0.9977234597256529
389,LID,21,5617,4,24,0.9644955269969145
390,LID,21,4986,4,299,0.9995584959917794
391,LID,21,4733,4,299,0.9725943876421939
392,LID,21,4934,4,299,0.9988402262202818
393,LID,21,5111,4,299,0.9998715921683886
394,LID,21,5013,4,27,0.949320103391589
395,LID,21,5174,4,299,0.9999286753865776
396,LID,21,5293,4,36,0.9111226229367168
397,LID,21,5336,4,299,0.9999327945545663
398,LID,21,4836,4,45,0.9352190796246144
399,LID,21,5572,4,299,0.9998457851375834
400,LID,21,5373,4,299,0.9973364880379951
401,LID,21,4812,4,76,0.9431328485528545
402,LID,21,4652,4,299,0.9996542951027882
403,LID,21,4948,4,299,0.9998111988713743
404,LID,21,5512,4,299,0.9998931257256003
405,LID,21,4772,4,46,0.9104534540058736
406,LID,21,5167,4,299,0.99842368312801
407,LID,21,5253,4,110,0.9433287994415523
408,LID,21,5272,4,85,0.9402893301081361
409,LID,21,5045,4,299,0.9979731146576076
