,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SUM,14,4941,2,299,0.9986455060894421
1,SUM,14,4695,2,190,0.9140564656081537
2,SUM,14,5202,2,125,0.9320727474609687
3,SUM,14,5001,2,299,0.9999370972010798
4,SUM,14,5668,2,62,0.8766980975818902
5,SUM,14,5084,2,159,0.8730614272986074
6,SUM,14,5232,2,79,0.9201736899094122
7,SUM,14,4770,2,299,0.9984579318706972
8,SUM,14,5226,2,45,0.9089252103218131
9,SUM,14,4888,2,299,0.9998416525713119
10,SUM,14,5333,2,299,0.9992989117420195
11,SUM,14,5395,2,8,0.953318699170935
12,SUM,14,4945,2,124,0.6386295273678102
13,SUM,14,4727,2,299,0.9546268567777051
14,SUM,14,5382,2,25,0.9567121641323455
15,SUM,14,5320,2,299,0.999087779173659
16,SUM,14,4736,2,121,0.9406104008165069
17,SUM,14,4968,2,26,0.9528600440101269
18,SUM,14,4739,2,80,0.9359809314166538
19,SUM,14,5124,2,158,0.8718286037035429
20,SUM,14,4891,2,299,0.9997662906063025
21,SUM,14,5536,2,215,0.9056999084978807
22,SUM,14,5621,2,64,0.9031918164608821
23,SUM,14,5310,2,299,0.9999953336456172
24,SUM,14,5259,2,179,0.9194899029708733
25,SUM,14,4919,2,299,0.9992202660105749
26,SUM,14,4857,2,39,0.8950653079368621
27,SUM,14,5324,2,299,0.9992288224051371
28,SUM,14,4717,2,299,0.9994346640512675
29,SUM,14,4618,2,221,0.8850527539189681
30,SUM,14,5075,2,92,0.871201877681935
31,SUM,14,4745,2,195,0.959602291611801
32,SUM,14,5227,2,13,0.9474364726393502
33,SUM,14,5314,2,299,0.9998565823651323
34,SUM,14,5531,2,208,0.8958576263776372
35,SUM,14,4668,2,179,0.898524587593345
36,SUM,14,4627,2,110,0.9113317750934813
37,SUM,14,5276,2,299,0.9996948839301937
38,SUM,14,5039,2,89,0.9587109177132997
39,SUM,14,5138,2,299,0.999298016019106
40,SUM,14,5126,2,110,0.9002609166714697
41,SUM,14,5200,2,133,0.9265065327556619
42,SUM,14,4890,2,299,0.9997892493938392
43,SUM,14,5267,2,299,0.9999333745986213
44,SUM,14,5261,2,175,0.9163350128636268
45,SUM,14,5465,2,85,0.9507110412559685
46,SUM,14,5442,2,20,0.9501742452807914
47,SUM,14,5253,2,119,0.8964248068825408
48,SUM,14,4727,2,299,0.9546268567777051
49,SUM,14,5264,2,299,0.999914057661324
50,SUM,14,4921,2,299,0.999995521440141
51,SUM,14,5453,2,299,0.9996654031843486
52,SUM,14,5441,2,166,0.9286828397604088
53,SUM,14,5096,2,299,0.9989198134655446
54,SUM,14,4981,2,299,0.9737907463497496
55,SUM,14,5079,2,204,0.9338353461031054
56,SUM,14,5350,2,59,0.9576770520751464
57,SUM,14,5647,2,299,0.9995361066362631
58,SUM,14,5327,2,299,0.9992656660648108
59,SUM,14,5657,2,118,0.9302644479179129
60,SUM,14,5574,2,139,0.9521973244600109
61,SUM,14,4694,2,88,0.92796284337505
62,SUM,14,4737,2,27,0.9505467807219674
63,SUM,14,5443,2,72,0.5831509970883428
64,SUM,14,5452,2,26,0.9475293548752788
65,SUM,14,5104,2,299,0.9992685857524666
66,SUM,14,5398,2,12,0.9431830005114712
67,SUM,14,4937,2,299,0.9985336811448507
68,SUM,14,5659,2,120,0.9276266579303714
69,SUM,14,5421,2,24,0.953810441832681
70,SUM,14,4915,2,9,0.9516089679487
71,SUM,14,5494,2,299,0.9604394166187021
72,SUM,14,5118,2,14,0.9470291197687487
73,SUM,14,5037,2,39,0.9608315958341742
74,SUM,14,5341,2,74,0.9680570858438058
75,SUM,14,4780,2,27,0.9590130964668526
76,SUM,14,5483,2,281,0.9285629856496292
77,SUM,14,5407,2,0,
78,SUM,14,5346,2,12,0.9430324469029753
79,SUM,14,4766,2,299,0.999841766581208
80,SUM,14,5527,2,299,0.9996238343680274
81,SUM,14,4939,2,299,0.99857960814371
82,SUM,14,5026,2,261,0.9046842269017182
83,SUM,14,4616,2,44,0.9674709326246866
84,SUM,14,4936,2,299,0.9997941898495217
85,SUM,14,5515,2,188,0.9586175549692691
86,SUM,14,5093,2,0,
87,SUM,14,4959,2,28,0.9428535537814088
88,SUM,14,5603,2,173,0.9314842037498738
89,SUM,14,4825,2,5,0.9578510953527666
90,SUM,14,4856,2,44,0.8974652225774367
91,SUM,14,5460,2,299,0.9724324849859999
92,SUM,14,5650,2,299,0.9982362563976149
93,SUM,14,4835,2,69,0.9746627384365903
94,SUM,14,4870,2,29,0.941426145499302
95,SUM,14,4750,2,39,0.9388612155380816
96,SUM,14,4805,2,17,0.9527243334586506
97,SUM,14,4757,2,15,0.9470568442865427
98,SUM,14,5310,2,299,0.9999953336456172
99,SUM,14,4700,2,26,0.9475018308296332
100,SUM,14,5647,2,299,0.9995361066362631
101,SUM,14,4631,2,8,0.9555598788351537
102,SUM,14,4757,2,15,0.9470568442865427
103,SUM,14,5367,2,23,0.9556826735747982
104,SUM,14,5504,2,15,0.9493074604790259
105,SUM,14,4987,2,296,0.9162825901115366
106,SUM,14,4701,2,117,0.9047201240150972
107,SUM,14,4982,2,299,0.9648977347694141
108,SUM,14,5252,2,119,0.904897149510274
109,SUM,14,5676,2,299,0.9997716263323584
110,SUM,14,5123,2,14,0.94336592929762
111,SUM,14,4676,2,0,
112,SUM,14,5262,2,299,0.9999048833307597
113,SUM,14,5092,2,0,
114,SUM,14,4902,2,299,0.9985516189148573
115,SUM,14,5278,2,299,0.9996330583022276
116,SUM,14,5205,2,106,0.9364433832170735
117,SUM,14,5145,2,67,0.9494435575968239
118,SUM,14,5105,2,26,0.9425228083310906
119,SUM,14,5350,2,59,0.9576770520751464
120,SUM,14,5256,2,63,0.9261545973918293
121,SUM,14,5523,2,299,0.9996744799914847
122,SUM,14,5080,2,203,0.9337656202781928
123,SUM,14,4733,2,200,0.9428054584419763
124,SUM,14,4915,2,9,0.9516089679487
125,SUM,14,4764,2,55,0.9494456298507065
126,SUM,14,5180,2,128,0.9445760462831214
127,SUM,14,5524,2,299,0.999652852535161
128,SUM,14,4680,2,299,0.9999051524675218
129,SUM,14,5521,2,299,0.9997350028660555
130,SUM,14,5079,2,204,0.9338353461031054
131,SUM,14,4897,2,299,0.9984509240906025
132,SUM,14,5596,2,162,0.9097924364510656
133,SUM,14,5510,2,241,0.9088277625003888
134,SUM,14,4785,2,54,0.9706660563660007
135,SUM,14,5537,2,55,0.9445976164884665
136,SUM,14,5043,2,299,0.9544612370293579
137,SUM,14,4991,2,240,0.8691145346418562
138,SUM,14,4751,2,75,0.952322241780509
139,SUM,14,5379,2,16,0.9530223585003685
140,SUM,14,5517,2,31,0.9489803570963252
141,SUM,14,5051,2,85,0.95280996554094
142,SUM,14,5290,2,17,0.9421269468401157
143,SUM,14,4868,2,31,0.9435096185202729
144,SUM,14,5008,2,299,0.9997931117477679
145,SUM,14,4905,2,299,0.9987424593737277
146,SUM,14,5294,2,10,0.9510355561539976
147,SUM,14,5414,2,25,0.9245346095923678
148,SUM,14,5339,2,77,0.9685786961938935
149,SUM,14,4692,2,25,0.9418994040295778
150,SUM,14,4941,3,74,0.8448180259192188
151,SUM,14,4695,3,299,0.9999894256147059
