,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SUM,12,2774,2,299,0.9995506015900777
1,SUM,12,2475,2,0,
2,SUM,12,2286,2,0,
3,SUM,12,2593,2,0,
4,SUM,12,2530,2,0,
5,SUM,12,2623,2,38,0.8447888357533566
6,SUM,12,2364,2,0,
7,SUM,12,2313,2,0,
8,SUM,12,2486,2,0,
9,SUM,12,2415,2,0,
10,SUM,12,2653,2,0,
11,SUM,12,2661,2,0,
12,SUM,12,2526,2,0,
13,SUM,12,2537,2,0,
14,SUM,12,2428,2,0,
15,SUM,12,2771,2,299,0.999385574836583
16,SUM,12,2592,2,0,
17,SUM,12,2471,2,0,
18,SUM,12,2632,2,14,0.9445825200032211
19,SUM,12,2518,2,0,
20,SUM,12,2325,2,0,
21,SUM,12,2318,2,0,
22,SUM,12,2468,2,0,
23,SUM,12,2710,2,299,0.9998323929216963
24,SUM,12,2536,2,0,
25,SUM,12,2468,2,0,
26,SUM,12,2707,2,299,0.9994685977759251
27,SUM,12,2379,2,0,
28,SUM,12,2588,2,0,
29,SUM,12,2637,2,0,
30,SUM,12,2291,2,0,
31,SUM,12,2402,2,0,
32,SUM,12,2551,2,0,
33,SUM,12,2614,2,0,
34,SUM,12,2345,2,0,
35,SUM,12,2730,2,299,0.9957207850881193
36,SUM,12,2656,2,0,
37,SUM,12,2765,2,299,0.9994622351627468
38,SUM,12,2720,2,0,
39,SUM,12,2727,2,0,
40,SUM,12,2765,2,299,0.9994622351627468
41,SUM,12,2401,2,0,
42,SUM,12,2373,2,0,
43,SUM,12,2474,2,0,
44,SUM,12,2672,2,0,
45,SUM,12,2794,2,299,0.9974533060735533
46,SUM,12,2472,2,0,
47,SUM,12,2789,2,2,0.9437446439429591
48,SUM,12,2626,2,0,
49,SUM,12,2726,2,0,
50,SUM,12,2783,2,299,0.9985200732219708
51,SUM,12,2459,2,0,
52,SUM,12,2728,2,0,
53,SUM,12,2355,2,0,
54,SUM,12,2454,2,0,
55,SUM,12,2639,2,0,
56,SUM,12,2790,2,2,0.9570731985273603
57,SUM,12,2697,2,2,0.8974983126870975
58,SUM,12,2733,2,299,0.995201852541517
59,SUM,12,2534,2,0,
60,SUM,12,2364,2,0,
61,SUM,12,2695,2,295,0.9898839565407767
62,SUM,12,2690,2,0,
63,SUM,12,2763,2,299,0.9996736827463657
64,SUM,12,2284,2,0,
65,SUM,12,2492,2,0,
66,SUM,12,2464,2,0,
67,SUM,12,2511,2,0,
68,SUM,12,2489,2,0,
69,SUM,12,2466,2,0,
70,SUM,12,2617,2,0,
71,SUM,12,2309,2,0,
72,SUM,12,2281,2,0,
73,SUM,12,2438,2,0,
74,SUM,12,2747,2,1,0.8822834478599891
75,SUM,12,2402,2,0,
76,SUM,12,2383,2,0,
77,SUM,12,2373,2,0,
78,SUM,12,2461,2,0,
79,SUM,12,2779,2,299,0.9960255382140735
