,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SHM,40,5619,2,15,0.964879559023447
1,SHM,40,5335,2,0,
2,SHM,40,4700,2,4,0.9396843622415395
3,SHM,40,4712,2,0,
4,SHM,40,4759,2,2,0.9638318246390969
5,SHM,40,4880,2,3,0.940934346479117
6,SHM,40,5226,2,299,0.9993840621388553
7,SHM,40,4706,2,4,0.9410997207786255
8,SHM,40,4662,2,0,
9,SHM,40,5089,2,4,0.950015783509225
10,SHM,40,4817,2,39,0.9494845966742679
11,SHM,40,4769,2,2,0.9021531602715116
12,SHM,40,5543,2,299,0.9990219320878458
13,SHM,40,5514,2,299,0.999662384830178
14,SHM,40,4618,2,0,
15,SHM,40,4744,2,2,0.9273774290305209
16,SHM,40,5384,2,0,
17,SHM,40,5334,2,0,
18,SHM,40,5030,2,299,0.9999959310472241
19,SHM,40,5639,2,4,0.9539373689730333
20,SHM,40,5667,2,6,0.9630486301333638
21,SHM,40,5395,2,0,
22,SHM,40,5162,2,75,0.683560688519154
23,SHM,40,4700,2,4,0.9396843622415395
24,SHM,40,5283,2,48,0.9737986364872908
25,SHM,40,4720,2,0,
26,SHM,40,4660,2,0,
27,SHM,40,4618,2,0,
28,SHM,40,4852,2,1,0.9986395893449016
29,SHM,40,4725,2,2,0.9194001204244773
30,SHM,40,4626,2,0,
31,SHM,40,5620,2,14,0.9574230243446324
32,SHM,40,4895,2,13,0.970165623964826
33,SHM,40,5613,2,6,0.9460462660277061
34,SHM,40,4790,2,299,0.9971736803695795
35,SHM,40,5159,2,68,0.6826239463679906
36,SHM,40,5105,2,0,
37,SHM,40,4750,2,6,0.9480773782023869
38,SHM,40,5208,2,119,0.9651698159799433
39,SHM,40,4681,2,0,
40,SHM,40,4911,2,22,0.9652428330074403
41,SHM,40,5383,2,0,
42,SHM,40,4979,2,1,0.956274644207842
43,SHM,40,4809,2,19,0.9358158482797491
44,SHM,40,4714,2,0,
45,SHM,40,5161,2,75,0.6727839866943433
46,SHM,40,4733,2,0,
47,SHM,40,5440,2,0,
48,SHM,40,5500,2,4,0.9417624014447622
49,SHM,40,4901,2,0,
50,SHM,40,5665,2,0,
51,SHM,40,5336,2,0,
52,SHM,40,5335,2,0,
53,SHM,40,5514,2,299,0.999662384830178
54,SHM,40,5073,2,9,0.9401889277909277
55,SHM,40,5339,2,0,
56,SHM,40,5316,2,3,0.9693912011273934
57,SHM,40,5562,2,299,0.9999818542267274
58,SHM,40,5364,2,0,
59,SHM,40,5613,2,6,0.9460462660277061
60,SHM,40,5172,2,94,0.7183410507218783
61,SHM,40,4956,2,3,0.9388474471330026
62,SHM,40,4838,2,7,0.9502868021609407
63,SHM,40,5656,2,4,0.9391669205310185
64,SHM,40,5051,2,15,0.942114180535033
65,SHM,40,4919,2,17,0.9661403367852506
66,SHM,40,5160,2,66,0.6448452012971957
67,SHM,40,5452,2,0,
68,SHM,40,5523,2,297,0.9942333218664681
69,SHM,40,4839,2,6,0.9519300123166244
70,SHM,40,5267,2,121,0.9223766804308291
71,SHM,40,5066,2,299,0.9988627030039754
72,SHM,40,5627,2,19,0.9549100384480299
73,SHM,40,5253,2,299,0.9993068925697437
74,SHM,40,5074,2,9,0.9446347769498301
75,SHM,40,5602,2,4,0.9489995206890893
76,SHM,40,4708,2,0,
77,SHM,40,4995,2,299,0.9999851689141068
78,SHM,40,5510,2,3,0.9306010255317686
79,SHM,40,5613,2,6,0.9460462660277061
80,SHM,40,5615,2,43,0.9112205732551367
81,SHM,40,4664,2,0,
82,SHM,40,5255,2,299,0.9989656134142014
83,SHM,40,4674,2,0,
84,SHM,40,4750,2,6,0.9480773782023869
85,SHM,40,5164,2,78,0.6543488538591706
86,SHM,40,4717,2,0,
87,SHM,40,5108,2,0,
88,SHM,40,5006,2,47,0.8901657565919425
89,SHM,40,5105,2,0,
90,SHM,40,5559,2,299,0.9999818183862159
91,SHM,40,5628,2,19,0.9569379639142461
92,SHM,40,4803,2,12,0.9399946113382133
93,SHM,40,5228,2,299,0.9993735148006269
94,SHM,40,4921,2,20,0.9774507024993436
