,log_lyp,lyp,dim,treatment,animal
483,-2.6338723722195483,0.07179988732495228,9,LID,2830
484,-3.818389708700742,0.021963139486330985,11,LID,2830
485,-3.7283536199663025,0.024032369697532138,13,LID,2830
486,-3.90095550193712,0.020222579497534737,15,LID,2830
487,-4.347860439127312,0.01293445705464009,17,LID,2830
488,-4.176487026869653,0.015352345322669294,19,LID,2830
489,-4.298237210793447,0.013592498615614153,21,LID,2830
490,-4.336644588894365,0.013080344584826915,23,LID,2830
491,-4.2462069057294345,0.01431844223656805,25,LID,2830
492,-4.2344146440309585,0.014488288522266381,27,LID,2830
493,-4.2174377843632875,0.014736353890849862,29,LID,2830
494,-4.263516957993577,0.014072722102848751,31,LID,2830
495,1.447853659310716,4.253974231612027,3,LID,2730
496,-0.7752687612573412,0.4605799783089512,5,LID,2730
497,-1.3870815373185967,0.24980328338579968,7,LID,2730
498,-2.4433107053707737,0.08687276471123903,9,LID,2730
499,-3.3870979797183653,0.033806642243556534,11,LID,2730
500,-3.4299172309825745,0.032389621519112066,13,LID,2730
501,-3.480469823550785,0.030792940385100876,15,LID,2730
502,-3.763631753621923,0.02319933293275068,17,LID,2730
503,-3.7792548183081545,0.022839704815147698,19,LID,2730
504,-3.79506910081697,0.022481352283251564,21,LID,2730
505,-3.8011767812590285,0.02234446183470156,23,LID,2730
506,-3.792849125577656,0.022531315766995522,25,LID,2730
507,-3.772515244723936,0.022994154564500935,27,LID,2730
508,-3.753232308068292,0.023441851978603913,29,LID,2730
509,-3.811725485894844,0.022109995538599065,31,LID,2730
510,0.8490410369006764,2.3374042923673346,3,LES,S069
511,-1.3245734558867037,0.26591635995994034,5,LES,S069
512,-1.6301281836984358,0.19590446075906137,7,LES,S069
513,-2.6363973677929655,0.07161882161853875,9,LES,S069
514,-3.1152438728176293,0.04436768575548373,11,LES,S069
515,-3.151817481050613,0.04277431467099612,13,LES,S069
516,-3.1494271836434784,0.042876680297853374,15,LES,S069
517,-3.1613612692812745,0.04236802751320851,17,LES,S069
518,-3.1649738092504083,0.042215247448602576,19,LES,S069
519,-3.172070197316989,0.04191673211344816,21,LES,S069
520,-3.1721957324779626,0.04191147042000548,23,LES,S069
521,-3.166496542611458,0.042151013800738525,25,LES,S069
522,-3.1738087388107745,0.04184392144590775,27,LES,S069
523,-3.1707668016872455,0.04197140181928621,29,LES,S069
524,-3.182963960088174,0.04146257938504061,31,LES,S069
525,0.7489584538279073,2.1147962112308085,3,LES,S064
526,-1.2495091498904096,0.2866454622911239,5,LES,S064
527,-1.9513704165579657,0.1420792303803431,7,LES,S064
528,-2.863955486040945,0.057042681903323844,9,LES,S064
529,-3.702060609764379,0.02467263338368852,11,LES,S064
530,-3.793410315587956,0.022518674964945848,13,LES,S064
531,-3.818635965003053,0.02195773159070546,15,LES,S064
532,-3.8224959519315695,0.021873138403117606,17,LES,S064
533,-3.916092521653059,0.019918775060702814,19,LES,S064
534,-3.9193746023291864,0.019853507199765585,21,LES,S064
535,-3.914370435490699,0.019953106459935404,23,LES,S064
536,-3.932151872161313,0.019601447328888452,25,LES,S064
537,-3.7239963086307215,0.0241373146873912,27,LES,S064
538,-3.5733862085413177,0.028060673329286603,29,LES,S064
539,-3.8779864690885133,0.02069244814706464,31,LES,S064
540,1.011626276314482,2.75006975363364,3,LID,2530
541,-1.2208256098636494,0.29498652257758234,5,LID,2530
542,-1.9702614613326734,0.13942039840593587,7,LID,2530
543,-2.773043498568365,0.06247158294165601,9,LID,2530
544,-3.439330971318674,0.032086144699669986,11,LID,2530
545,-3.5591486034611552,0.02846304774135249,13,LID,2530
546,-3.551421084158399,0.028683848514557016,15,LID,2530
547,-3.7440043252550677,0.023659174166296645,17,LID,2530
548,-3.801926089548187,0.022327725215458873,19,LID,2530
549,-3.8320934421211645,0.021664215344070595,21,LID,2530
550,-3.8420311326423806,0.021449989295717585,23,LID,2530
551,-3.8092753330699525,0.022164234826764537,25,LID,2530
552,-3.9320769974178296,0.01960291503717557,27,LID,2530
553,-3.95017789346205,0.019251276794477242,29,LID,2530
554,-4.0251041218422925,0.017861564277510067,31,LID,2530
555,0.8866614955057804,2.427013515421346,3,LES,S062
556,-1.3973316462580125,0.24725585055343546,5,LES,S062
557,-1.8822236933402468,0.15225116914013825,7,LES,S062
558,-2.934497726612285,0.05315741215576933,9,LES,S062
559,-3.9228700952698583,0.019784230554052123,11,LES,S062
560,-4.113210729599291,0.01635517808062883,13,LES,S062
561,-4.136872770577211,0.015972723854727637,15,LES,S062
562,-4.220928927044866,0.014684996876305338,17,LES,S062
563,-4.233555819756171,0.014500736760809017,19,LES,S062
564,-4.228658963155025,0.014571918931538039,21,LES,S062
565,-4.174258800666767,0.015386591961252239,23,LES,S062
566,-4.235146815362092,0.014477684495229197,25,LES,S062
567,-4.275055387947141,0.013911278180458023,27,LES,S062
568,-4.178545502061775,0.01532077540477575,29,LES,S062
569,-4.173456967868757,0.015398934382954331,31,LES,S062
570,1.4726868908159123,4.360936774485313,3,LES,S079
571,-0.649880456503601,0.5221081876687851,5,LES,S079
572,-1.4429412842181664,0.2362319106497397,7,LES,S079
573,-2.1450475856248064,0.1170624664209806,9,LES,S079
574,-2.8082270975144716,0.06031182464662898,11,LES,S079
575,-2.676818200418025,0.06878165579938664,13,LES,S079
576,-2.902745655686374,0.054872352449406116,15,LES,S079
577,-2.9636716930799083,0.05162900287998965,17,LES,S079
578,-2.9480198521767824,0.05244344898260776,19,LES,S079
579,-2.986230167250433,0.05047736973234433,21,LES,S079
580,-2.971376170514638,0.05123275678692596,23,LES,S079
581,-2.8145286424021774,0.05993296194023631,25,LES,S079
582,-2.9590280792027137,0.051869305538802805,27,LES,S079
583,-2.8654976306545605,0.05695478163356467,29,LES,S079
584,-3.043679820852821,0.04765918914152041,31,LES,S079
585,1.0271344548891197,2.793050743478492,3,SHM,1101
586,-1.0049713436420757,0.3660551244603835,5,SHM,1101
587,-1.4646472602803011,0.2311595162409383,7,SHM,1101
588,-2.006071796876654,0.13451604452895405,9,SHM,1101
589,-3.0796964710443975,0.045973208731538553,11,SHM,1101
590,-3.732003374987739,0.02394481730513178,13,SHM,1101
591,-4.457350180520432,0.011593042091632911,15,SHM,1101
592,-4.807651088749177,0.008167020792039128,17,SHM,1101
593,-5.045059442951882,0.006441077475812254,19,SHM,1101
594,-4.913181509309276,0.007349069963739937,21,SHM,1101
595,-4.710560423436476,0.008999732507860165,23,SHM,1101
596,-4.933592215973517,0.007200590690532495,25,SHM,1101
597,-5.066336087795704,0.006305480596572745,27,SHM,1101
598,-5.051855637356789,0.0063974510757762995,29,SHM,1101
599,-4.768997647568651,0.008488884751212171,31,SHM,1101
600,0.8973685250502323,2.453139235676783,3,LES,S068
601,-1.47033791392816,0.22984780328847715,5,LES,S068
602,-1.7406766443315052,0.17540167590458752,7,LES,S068
603,-2.4767555869679034,0.08401536443133925,9,LES,S068
604,-3.504776614699297,0.03005348610140951,11,LES,S068
605,-3.738008004513853,0.02380146835751615,13,LES,S068
606,-3.690373604713586,0.024962674127190505,15,LES,S068
607,-3.746668224151019,0.023596232390840435,17,LES,S068
608,-3.8072026988478673,0.02221022081798012,19,LES,S068
609,-3.8002082698346142,0.022366113184358164,21,LES,S068
610,-3.802173616432385,0.022322199187153568,23,LES,S068
611,-3.799149740891788,0.022389800897355427,25,LES,S068
612,-3.8436037302852784,0.021416283602803933,27,LES,S068
613,-3.9170626395230137,0.019899460871103815,29,LES,S068
614,-3.913020350993293,0.019980063032372784,31,LES,S068
615,2.3510307143491014,10.49638292360367,3,SUM,6530
616,-0.32603228364031567,0.7217818853088075,5,SUM,6530
617,-1.5083075936518302,0.22128416395651598,7,SUM,6530
618,-1.9851791371319771,0.13735600635190012,9,SUM,6530
619,-2.9655682032601334,0.05153118074009512,11,SUM,6530
620,-3.0722774504430737,0.046315553274563416,13,SUM,6530
621,-3.1346113246182528,0.04351666439887641,15,SUM,6530
622,-3.341015531846405,0.03540098862946317,17,SUM,6530
623,-3.344316132917774,0.03528433670509869,19,SUM,6530
624,-3.361039871099652,0.03469915752648689,21,SUM,6530
625,-3.4233597451226045,0.03260271391583104,23,SUM,6530
626,-3.461245211252246,0.03139064968166171,25,SUM,6530
627,-3.368563837056159,0.03443906194867568,27,SUM,6530
628,-3.4668007029993837,0.03121674270309116,29,SUM,6530
629,-3.465177596282884,0.031267451949966704,31,SUM,6530
630,1.9742885718022682,7.201494484699494,3,D2K,4583
631,0.08889499649551871,1.0929658850525337,5,D2K,4583
632,-1.4397779475135284,0.2369803749216185,7,D2K,4583
633,-1.736717674036512,0.17609746231927884,9,D2K,4583
634,-2.2945392784023175,0.10080782691406538,11,D2K,4583
635,-2.7040522681833044,0.06693372902090064,13,D2K,4583
636,-2.757341438052944,0.06346025731648884,15,D2K,4583
637,-2.827933847600355,0.059134909267979645,17,D2K,4583
638,-2.88474178841097,0.055869213752615526,19,D2K,4583
639,-2.8965836057168723,0.055211522545469176,21,D2K,4583
640,-2.911300095323499,0.054404952246340274,23,D2K,4583
641,-2.8831602406205157,0.055957643493678794,25,D2K,4583
642,-2.9590526588105353,0.05186803062728316,27,D2K,4583
643,-2.9483768954503655,0.05242472774425002,29,D2K,4583
644,-2.986907183582559,0.050443207294201924,31,D2K,4583
645,0.4860475660880463,1.625877330996349,3,LES,1001
646,-1.2183333109697285,0.2957226340854395,5,LES,1001
647,-2.0254784218941304,0.13193070954682098,7,LES,1001
648,-2.977445267515381,0.050922761862530835,9,LES,1001
649,-3.556360544143169,0.02854251513525327,11,LES,1001
650,-3.577684280889629,0.027940325342621745,13,LES,1001
651,-3.600910079544162,0.02729886699835626,15,LES,1001
652,-3.6090612826443347,0.027077252827149206,17,LES,1001
653,-3.6077047749396627,0.02711400825310365,19,LES,1001
654,-3.6161090346479994,0.02688708996176863,21,LES,1001
655,-3.6096753525601097,0.027060630604911845,23,LES,1001
656,-3.6051895472605078,0.027182291995735422,25,LES,1001
657,-3.6030208395486376,0.027241306411391882,27,LES,1001
658,-3.600754613246909,0.02730311138204847,29,LES,1001
659,-3.599332807398139,0.027341958715639884,31,LES,1001
660,1.948778856358029,7.020109781866972,3,D1A,2930
661,-0.4020020543366995,0.6689793713800612,5,D1A,2930
662,-2.3583139243976423,0.09457955711777472,7,D1A,2930
663,-2.583574243423436,0.07550365272578846,9,D1A,2930
664,-2.781650252104383,0.061936212629282894,11,D1A,2930
665,-2.9134461170883177,0.0542883232236766,13,D1A,2930
666,-3.002448501887944,0.04966531375599675,15,D1A,2930
667,-2.9628989683706735,0.05166891330412775,17,D1A,2930
668,-3.0134820422095228,0.049120341529292,19,D1A,2930
669,-3.052607755765757,0.04723558477269689,21,D1A,2930
670,-3.0224968232806018,0.04867952233384546,23,D1A,2930
671,-2.9882151216672037,0.05037727383011395,25,D1A,2930
672,-3.008519281907729,0.04936471990432742,27,D1A,2930
673,-3.0461262599146712,0.0475427363449651,29,D1A,2930
674,-3.0513491977724514,0.04729507092101276,31,D1A,2930
675,1.6494426076899447,5.204078305383655,3,D2A,2930
676,-1.1601808540481595,0.31342949076422383,5,D2A,2930
677,-2.8767507495206797,0.056317455385375595,7,D2A,2930
678,-2.998912093611376,0.049841261510800434,9,D2A,2930
679,-3.1906608247565917,0.0411446725351551,11,D2A,2930
680,-3.142960347032874,0.04315485527035434,13,D2A,2930
681,-3.2331145518940567,0.03943448656903288,15,D2A,2930
682,-3.2090822679335678,0.040393666830142075,17,D2A,2930
683,-3.2193988831036586,0.03997908314142613,19,D2A,2930
684,-3.2151105135794222,0.04015089635915483,21,D2A,2930
685,-3.2489985506413794,0.03881305768712061,23,D2A,2930
686,-3.257847022605464,0.0384711364056761,25,D2A,2930
687,-3.2602200479930983,0.038379951656946486,27,D2A,2930
688,-3.2724020185210474,0.037915244488393327,29,D2A,2930
689,-3.2796237848564664,0.037642415790456796,31,D2A,2930
690,0.5175735378473042,1.6779512209172545,3,SUM,1230
691,-1.3052971043717199,0.27109198046709876,5,SUM,1230
692,-1.62009470448514,0.19787995807665082,7,SUM,1230
693,-2.1654595470703697,0.11469721371580062,9,SUM,1230
694,-3.138422844054811,0.043351115483580185,11,SUM,1230
695,-3.3355333000050527,0.035595598016017756,13,SUM,1230
696,-3.5118561519167915,0.029841472691956448,15,SUM,1230
697,-3.701004072562985,0.024698714714236583,17,SUM,1230
698,-3.7229150122633268,0.024163428393864966,19,SUM,1230
699,-3.817979873386694,0.021972142601271047,21,SUM,1230
700,-3.811502888502306,0.022114917713766336,23,SUM,1230
701,-3.804084332940784,0.022279588514084857,25,SUM,1230
702,-3.8277447255453763,0.021758632023332457,27,SUM,1230
703,-3.8486859956768513,0.02130771648297657,29,SUM,1230
704,-3.875569909668893,0.020742513145707502,31,SUM,1230
705,2.145891003014644,8.549655613500066,3,D2A,3030
706,0.09919237614570667,1.1042787160094696,5,D2A,3030
707,-1.7331104515593474,0.17673383211720833,7,D2A,3030
708,-2.5733804712014727,0.07627725603261007,9,D2A,3030
709,-2.823973874711522,0.059369546176743934,11,D2A,3030
710,-2.888733558097194,0.055646641243405584,13,D2A,3030
711,-2.8898343984094095,0.05558541688279048,15,D2A,3030
712,-2.888893589697088,0.055637736734899065,17,D2A,3030
713,-2.9708695323784977,0.05125871983171278,19,D2A,3030
714,-2.972925545653768,0.05115343948924296,21,D2A,3030
715,-2.9958536590719977,0.04999393109244585,23,D2A,3030
716,-3.003774007506309,0.04959952571441696,25,D2A,3030
717,-2.993208598569867,0.05012634310661907,27,D2A,3030
718,-2.9791796389383096,0.050834519424281216,29,D2A,3030
719,-2.9756479790251653,0.051014367052133865,31,D2A,3030
720,1.2341928183363824,3.4356042444337325,3,SHM,3110
721,-0.36621788485292023,0.6933517139143287,5,SHM,3110
722,-1.7102660878534526,0.1808176728289311,7,SHM,3110
723,-2.5766177186976784,0.07603072692965902,9,SHM,3110
724,-3.340391131801466,0.03542309991077844,11,SHM,3110
725,-3.357140438269955,0.03483472871409189,13,SHM,3110
726,-3.475844498185008,0.03093569764823815,15,SHM,3110
727,-3.6183705841207936,0.026826352184272446,17,SHM,3110
728,-3.6348886974978765,0.026386871148768743,19,SHM,3110
729,-3.77381239524927,0.022964347021442556,21,SHM,3110
730,-3.65455927968629,0.025872897682414592,23,SHM,3110
731,-3.6565410220953196,0.025821675035642474,25,SHM,3110
732,-3.6391324582921203,0.026275128850997913,27,SHM,3110
733,-3.590539624285037,0.02758344171144294,29,SHM,3110
734,-3.6469732313894654,0.02606991708833594,31,SHM,3110
735,1.5869927811522957,4.889024433111296,3,LID,2230
736,-0.4555049760617371,0.634127667790759,5,LID,2230
737,-1.4161452973167263,0.24264755065817417,7,LID,2230
738,-2.4247289922366315,0.0885021005486764,9,LID,2230
739,-3.0679811660630874,0.04651496612306936,11,LID,2230
740,-3.1542787106945793,0.042669166709446635,13,LID,2230
741,-3.3013735999650087,0.03683253946301564,15,LID,2230
742,-3.3134764016044937,0.03638944926894004,17,LID,2230
743,-3.324044994000228,0.03600688913401367,19,LID,2230
744,-3.332696301184458,0.03569672606786152,21,LID,2230
745,-3.3418228854602243,0.03537241904778976,23,LID,2230
746,-3.3191563838483265,0.03618334373523335,25,LID,2230
747,-3.353848118065823,0.03494960479589994,27,LID,2230
748,-3.337670983155867,0.03551958717838469,29,LID,2230
749,-3.359861946181176,0.03474005461090612,31,LID,2230
750,1.0812218092400665,2.948279586580529,3,LES,S076
751,-1.3742614248307388,0.253026405830145,5,LES,S076
752,-1.7354652673021151,0.17631814613109814,7,LES,S076
753,-2.6606498160841783,0.0699027830301087,9,LES,S076
754,-3.5978882248493314,0.02738148497464902,11,LES,S076
755,-3.7962182881315827,0.022455531837498283,13,LES,S076
756,-3.7332343492603006,0.023915359985389063,15,LES,S076
757,-3.8316832105142304,0.021673104513128552,17,LES,S076
758,-3.828419427818413,0.021743956376251095,19,LES,S076
759,-3.837462818485085,0.02154820375192933,21,LES,S076
760,-3.8077338118662176,0.02219842781254982,23,LES,S076
761,-3.8403975775537487,0.021485057670145125,25,LES,S076
762,-3.8539120200633477,0.021196652301851266,27,LES,S076
763,-3.8515928245558957,0.021245868531612404,29,LES,S076
764,-3.860351193988301,0.021060601867345548,31,LES,S076
765,1.2951709723056322,3.6516202467059635,3,SUM,6830
766,-0.4129674949879021,0.6616837905179084,5,SUM,6830
767,-0.6441932631417931,0.525085977494933,7,SUM,6830
768,-1.7717184408319415,0.17004053301835484,9,SUM,6830
769,-2.787966189455088,0.06154626014460867,11,SUM,6830
770,-2.8695790824634195,0.056722797175773436,13,SUM,6830
771,-2.962789024822959,0.05167459428005055,15,SUM,6830
772,-3.0489771625709348,0.04740738965342524,17,SUM,6830
773,-3.0863093034297053,0.04567019858982856,19,SUM,6830
774,-2.955984024385491,0.05202743910971434,21,SUM,6830
775,-2.977423606789388,0.05092386489846858,23,SUM,6830
776,-2.9883891317680935,0.050368508438267685,25,SUM,6830
777,-3.002840582163383,0.04964584478304909,27,SUM,6830
778,-3.03571303228903,0.04804039630671748,29,SUM,6830
779,-3.0493620205532532,0.04738914805153445,31,SUM,6830
780,1.2351573279743056,3.4389195163884443,3,SUM,1430
781,-1.7921774463751488,0.1665970183655308,5,SUM,1430
782,-2.244622117595031,0.10596757609117441,7,SUM,1430
783,-3.4191337918916713,0.03274078299129104,9,SUM,1430
784,-4.148110955563525,0.015794224313401745,11,SUM,1430
785,-4.073583981940389,0.01701629300347374,13,SUM,1430
786,-4.182711284437735,0.015257085140603841,15,SUM,1430
787,-4.18154652326489,0.015274866354409859,17,SUM,1430
788,-4.193129610656738,0.01509895699604167,19,SUM,1430
789,-4.19870089649979,0.015015070286086023,21,SUM,1430
790,-4.209449194613266,0.014854548050248845,23,SUM,1430
791,-4.199247525882826,0.015006864850349745,25,SUM,1430
792,-4.191959073587961,0.015116641232913633,27,SUM,1430
793,-4.185108400327909,0.015220555939231994,29,SUM,1430
794,-4.195986890257146,0.015055876629864354,31,SUM,1430
795,0.9937774367205781,2.7014196651183218,3,SHM,1010
796,-0.8504781307078728,0.4272106205924176,5,SHM,1010
797,-1.5185443922571222,0.21903047748349158,7,SHM,1010
798,-2.5281214183093597,0.07980880691205755,9,SHM,1010
799,-3.2214465275055186,0.03989730395156423,11,SHM,1010
800,-3.306104337824686,0.03665870587886659,13,SHM,1010
801,-3.3786518641036394,0.03409338628453579,15,SHM,1010
802,-3.5629380210242663,0.028355393470657228,17,SHM,1010
803,-3.5184586354622334,0.02964509386690779,19,SHM,1010
804,-3.5473970760152853,0.02879950510001084,21,SHM,1010
805,-3.5402126878504707,0.02900715695620362,23,SHM,1010
806,-3.494980326390287,0.030349345511927507,25,SHM,1010
807,-3.4916590150550784,0.030450312716137354,27,SHM,1010
808,-3.533581004073943,0.029200162516963835,29,SHM,1010
809,-3.5932626571289115,0.02750843326529519,31,SHM,1010
810,1.9656733792794856,7.139718710446896,3,LID,2630
811,-0.9577874809799651,0.3837409816358888,5,LID,2630
812,-1.8354756223229092,0.15953760407438888,7,LID,2630
813,-2.2538091611051403,0.10499850562117893,9,LID,2630
814,-3.210407999628205,0.040340151147319286,11,LID,2630
815,-3.206370787375103,0.0405033420964177,13,LID,2630
816,-3.3461409174090604,0.03522000910454787,15,LID,2630
817,-3.3892159095926324,0.03373511791449284,17,LID,2630
818,-3.411690646599288,0.032985386576834155,19,LID,2630
819,-3.4150524101360897,0.03287468368971611,21,LID,2630
820,-3.4092093802373618,0.03306733373129774,23,LID,2630
821,-3.436765182887667,0.03216857666480459,25,LID,2630
822,-3.481795049901803,0.030752159796800654,27,LID,2630
823,-3.5015270113282795,0.030151306864414463,29,LID,2630
824,-3.492487349361261,0.030425100121150885,31,LID,2630
825,0.8560685958079873,2.353888392372999,3,LES,S065
826,-1.5392723356338085,0.21453715568594714,5,LES,S065
827,-2.018160262185125,0.13289974098849366,7,LES,S065
828,-2.6531778838009537,0.07042704808869579,9,LES,S065
829,-3.2552328106919526,0.038571839681294184,11,LES,S065
830,-3.2272921958416396,0.0396647579009106,13,LES,S065
831,-3.210574256951215,0.040333444859279914,15,LES,S065
832,-3.2232570176766737,0.03982513562464085,17,LES,S065
833,-3.2225961435371007,0.03985146372570249,19,LES,S065
834,-3.2381449307410284,0.039236614265538074,21,LES,S065
835,-3.233079190378537,0.03943588105689717,23,LES,S065
836,-3.2353117370901057,0.039347936816666054,25,LES,S065
837,-3.230134823065925,0.03955216588463906,27,LES,S065
838,-3.2257625465015285,0.039725477499667025,29,LES,S065
839,-3.2298366073371962,0.039563962721524855,31,LES,S065
840,0.6034612622215854,1.82843655875932,3,LES,S077
841,-1.0626776692945983,0.3455293571659457,5,LES,S077
842,-1.7279707218988254,0.17764453461365415,7,LES,S077
843,-2.5174338095930637,0.08066634657394182,9,LES,S077
844,-2.989947538486548,0.05029007494783202,11,LES,S077
845,-3.0845757508867084,0.045749438942546156,13,LES,S077
846,-3.128039757501384,0.04380357878570657,15,LES,S077
847,-3.170203161583949,0.04199506525274668,17,LES,S077
848,-3.1586871611698704,0.04248147581815768,19,LES,S077
849,-3.1554199382796857,0.042620499254967144,21,LES,S077
850,-3.141892967577854,0.04320094246814271,23,LES,S077
851,-3.1329532857301667,0.0435888765694799,25,LES,S077
852,-3.128016207285215,0.04380461038160306,27,LES,S077
853,-3.1451501841263743,0.04306045656413609,29,LES,S077
854,-3.1680271181358424,0.042086547838284416,31,LES,S077
855,1.0947377769775009,2.9883989536358055,3,LES,S060
856,-1.6804158559652085,0.18629648742288277,5,LES,S060
857,-2.071092993334222,0.12604793683224796,7,LES,S060
858,-2.976312107441671,0.050980498209199865,9,LES,S060
859,-3.9268499787740434,0.019705648099459794,11,LES,S060
860,-3.8654332754255267,0.02095384168528785,13,LES,S060
861,-3.951436666193962,0.01922705905770498,15,LES,S060
862,-3.958299388432251,0.019095560825949258,17,LES,S060
863,-3.9741413692247467,0.018795432905357252,19,LES,S060
864,-3.959920421159075,0.01906463137251435,21,LES,S060
865,-3.9720382092960054,0.01883500430459146,23,LES,S060
866,-3.980143490458342,0.01868295831913468,25,LES,S060
867,-3.9719125556274366,0.018837371140677545,27,LES,S060
868,-3.9602626526418288,0.019058107971771807,29,LES,S060
869,-3.9826517527732825,0.018636155280538132,31,LES,S060
870,1.6429582442503092,5.1704423420461305,3,D2A,2830
871,-1.1828575554279737,0.30640192594077253,5,D2A,2830
872,-2.6703686818109986,0.06922669797952351,7,D2A,2830
873,-3.3696750666138957,0.034400813500436556,9,D2A,2830
874,-3.499186617615154,0.030221955433928638,11,D2A,2830
875,-3.5509193871170077,0.02869824272695745,13,D2A,2830
876,-3.6571671475081353,0.025805512489119768,15,D2A,2830
877,-3.5985106997806944,0.027364445990389275,17,D2A,2830
878,-3.6324243292165366,0.026451978308130532,19,D2A,2830
879,-3.644224267576072,0.02614168093995346,21,D2A,2830
880,-3.639888232113874,0.02625527829865791,23,D2A,2830
881,-3.6177449271270077,0.026843141530772642,25,D2A,2830
882,-3.6255515164364036,0.026634403973347213,27,D2A,2830
883,-3.62145705682474,0.02674368102727324,29,D2A,2830
884,-3.6490693195645614,0.0260153294736145,31,D2A,2830
885,1.0424988295417723,2.8362955857955208,3,SHM,2101
886,-0.5049138057629526,0.6035575963715889,5,SHM,2101
887,-0.8903406227268176,0.4105158978902841,7,SHM,2101
888,-1.8541026245619412,0.15659340271619293,9,SHM,2101
889,-2.811259999949005,0.06012918187568261,11,SHM,2101
890,-2.8218436082434635,0.059496153936441434,13,SHM,2101
891,-2.939319784090919,0.05290170108117627,15,SHM,2101
892,-2.956988187322745,0.051975221305619684,17,SHM,2101
893,-3.0141126132062435,0.04908937743013203,19,SHM,2101
894,-3.0174322350758636,0.048926689439954284,21,SHM,2101
895,-3.0233270022420533,0.04863912638880231,23,SHM,2101
896,-3.0666231985374184,0.04657817484450412,25,SHM,2101
897,-3.1598037574817366,0.042434067631765195,27,SHM,2101
898,-3.1111379601721563,0.044550230096584605,29,SHM,2101
899,-3.0580512013515175,0.04697915899035281,31,SHM,2101
900,1.7254307530639033,5.614939161094283,3,SKF,1730
901,-1.5350273853024121,0.21544979093127326,5,SKF,1730
902,-3.04594534104676,0.04755133850112475,7,SKF,1730
903,-3.0884909489361,0.04557067101272034,9,SKF,1730
904,-3.2527453593995115,0.038667904682734434,11,SKF,1730
905,-3.279915124803914,0.03763145064838814,13,SKF,1730
906,-3.3344407424416103,0.035634509508507474,15,SKF,1730
907,-3.336558266035056,0.035559132428420404,17,SKF,1730
908,-3.323424480186643,0.036029238839538937,19,SKF,1730
909,-3.3410312796430306,0.035400431146283474,21,SKF,1730
910,-3.3251823947995875,0.035965958151408996,23,SKF,1730
911,-3.3262457776719656,0.03592773289516555,25,SKF,1730
912,-3.325929758532211,0.035939088540614554,27,SKF,1730
913,-3.3289485620283825,0.035830759089410705,29,SKF,1730
914,-3.332899774954697,0.03568946345932353,31,SKF,1730
915,0.7508513462852328,2.1188030841211645,3,LES,0701
916,-1.1982733004091857,0.30171473309719765,5,LES,0701
917,-1.6814750654682682,0.18609926488145195,7,LES,0701
918,-2.7198882366671278,0.06588211721994731,9,LES,0701
919,-3.9118017632751174,0.020004425332577572,11,LES,0701
920,-3.8821221268375057,0.020607047978195975,13,LES,0701
921,-4.0172640320970405,0.018002150930304456,15,LES,0701
922,-4.163349417367726,0.015555369144204235,17,LES,0701
923,-4.179355177254902,0.015308375573586315,19,LES,0701
924,-4.154141793043758,0.015699258562778484,21,LES,0701
925,-4.200660215806381,0.014985679771088743,23,LES,0701
926,-4.196474233389239,0.015048541039411154,25,LES,0701
927,-4.2207680051974945,0.014687360203281692,27,LES,0701
928,-4.241780255973559,0.014381965459198736,29,LES,0701
929,-4.260912532374182,0.014109421230157442,31,LES,0701
930,1.2718619610360051,3.5674889074723053,3,D2A,2730
931,-1.7480286839632613,0.1741168446842416,5,D2A,2730
932,-3.223918978529029,0.039798781667523875,7,D2A,2730
933,-2.9873888390951606,0.05041891689560715,9,D2A,2730
934,-3.2763974291446196,0.037764059741458376,11,D2A,2730
935,-3.3163307183995627,0.03628573034647715,13,D2A,2730
936,-3.3487089050076193,0.03512968058884004,15,D2A,2730
937,-3.3472070095987583,0.03518248133550551,17,D2A,2730
938,-3.344403430822719,0.03528125659087267,19,D2A,2730
939,-3.3426135567441757,0.03534446214562111,21,D2A,2730
940,-3.341618970962406,0.03537963273231894,23,D2A,2730
941,-3.349856175807383,0.03508940044263139,25,D2A,2730
942,-3.351341648581641,0.03503731478909677,27,D2A,2730
943,-3.3507572933411627,0.03505779501088574,29,D2A,2730
944,-3.349705799731493,0.03509467744573284,31,D2A,2730
945,0.6864584238734351,1.9866671265091023,3,LES,0601
946,-1.4534289509860632,0.2337673355024171,5,LES,0601
947,-2.240404384792131,0.10641546288233879,7,LES,0601
948,-2.8334539215931205,0.05880937949409122,9,LES,0601
949,-3.6328855418039256,0.026439781135734416,11,LES,0601
950,-3.6496663341907265,0.02599980257676768,13,LES,0601
951,-3.721701487778593,0.024192769105091074,15,LES,0601
952,-3.7375453188622356,0.023812483503491088,17,LES,0601
953,-3.7499798952468884,0.023518218679236272,19,LES,0601
954,-3.7078789070264273,0.02452949747584815,21,LES,0601
955,-3.7193120959976063,0.024250644224382247,23,LES,0601
956,-3.673812954492128,0.025379514287379373,25,LES,0601
957,-3.7012263385490725,0.024693225640095365,27,LES,0601
958,-3.7076345106861064,0.02453549312788902,29,LES,0601
959,-3.7138006771310037,0.02438466867567504,31,LES,0601
960,0.6610350374929129,1.9367959537408332,3,SUM,1230
961,-2.3977765878351986,0.09091988109150097,5,SUM,1230
962,-2.2059336287727276,0.11014764027753675,7,SUM,1230
963,-2.441689880117285,0.08701368445441207,9,SUM,1230
964,-3.4142572380942378,0.03290083511513412,11,SUM,1230
