,delta,tau,fname
6127,0.9696217400334998,27,D2A
6128,0.9714537264915395,28,D2A
6129,0.973283467685128,29,D2A
6130,0.9750650880766228,30,D2A
6131,0.9763310017231681,31,D2A
6132,0.9775489063940814,32,D2A
6133,0.978718853483159,33,D2A
6134,0.9797913289629149,34,D2A
6135,0.9808086176337784,35,D2A
6136,0.9817187748007341,36,D2A
6137,0.9825937936068874,37,D2A
6138,0.9833736449535087,38,D2A
6139,0.9841531519971654,39,D2A
6140,0.9848730463149621,40,D2A
6141,0.985511645739396,41,D2A
6142,0.9860868120120072,42,D2A
6143,0.9866002586656281,43,D2A
6144,0.987113235739976,44,D2A
6145,0.9875932930143987,45,D2A
6146,0.9880306469487703,46,D2A
6147,0.9884424997805578,47,D2A
6148,0.9888423540255535,48,D2A
6149,0.9892284630465317,49,D2A
6150,0.9896109946002398,50,D2A
6151,0.9899802050010656,51,D2A
6152,0.9903473420811135,52,D2A
6153,0.9906853686807622,53,D2A
6154,0.9909969896387031,54,D2A
6155,0.9913058667223312,55,D2A
6156,0.991614522052302,56,D2A
6157,0.9919193877974588,57,D2A
6158,0.9922240552823262,58,D2A
6159,0.9925122748905223,59,D2A
6160,0.9928000988828053,60,D2A
6161,0.9930698648987234,61,D2A
6162,0.9933322643430329,62,D2A
6163,0.9935941689695833,63,D2A
6164,0.9938503759699384,64,D2A
6165,0.994102512207018,65,D2A
6166,0.9943469893352783,66,D2A
6167,0.9945883614600599,67,D2A
6168,0.9948280776019323,68,D2A
6169,0.9950663423570029,69,D2A
6170,0.9953006878048365,70,D2A
6171,0.9955347065869149,71,D2A
6172,0.9957627191071505,72,D2A
6173,0.995990702977546,73,D2A
6174,0.9962121415817284,74,D2A
6175,0.9964115211822496,75,D2A
6176,0.9966021718691307,76,D2A
6177,0.9967917963053564,77,D2A
6178,0.9969813820705969,78,D2A
6179,0.997164004562434,79,D2A
6180,0.9973454683420758,80,D2A
6181,0.9975147521520547,81,D2A
6182,0.9976837992715887,82,D2A
6183,0.997846736033219,83,D2A
6184,0.9980095221783203,84,D2A
6185,0.9981704411646106,85,D2A
6186,0.9983200445115948,86,D2A
6187,0.9984664144583922,87,D2A
6188,0.9986105664967544,88,D2A
6189,0.9987451294885981,89,D2A
6190,0.998877887212752,90,D2A
6191,0.9990103640472315,91,D2A
6192,0.9991425791215374,92,D2A
6193,0.9992699564647376,93,D2A
6194,0.999389921916364,94,D2A
6195,0.9995034956913752,95,D2A
6196,0.9996137505050341,96,D2A
6197,0.9997191385289637,97,D2A
6198,0.9998232483023849,98,D2A
6199,0.9999132810306534,99,D2A
6200,0.0,0,SHM
6201,0.18122468621187077,1,SHM
6202,0.31932625002157833,2,SHM
6203,0.4407564384382348,3,SHM
6204,0.5488476505724641,4,SHM
6205,0.6339516014517149,5,SHM
6206,0.6985840716659671,6,SHM
6207,0.7556529542829435,7,SHM
6208,0.8127112642588932,8,SHM
6209,0.860476666000679,9,SHM
6210,0.8910346263745604,10,SHM
6211,0.908713542159589,11,SHM
6212,0.9179662049323406,12,SHM
6213,0.9252448000431059,13,SHM
6214,0.9325202785452715,14,SHM
6215,0.9389638427922082,15,SHM
6216,0.9447679323328313,16,SHM
6217,0.9494032994259074,17,SHM
6218,0.9537706757647909,18,SHM
6219,0.9573559812384087,19,SHM
6220,0.9603633190641608,20,SHM
6221,0.9632277842375045,21,SHM
6222,0.9655414682661734,22,SHM
6223,0.96777098935251,23,SHM
6224,0.9695061225068905,24,SHM
6225,0.9711723674819928,25,SHM
6226,0.9727962191239704,26,SHM
6227,0.9741613052600278,27,SHM
6228,0.9754389329875913,28,SHM
6229,0.9763750999639187,29,SHM
6230,0.9772776664247401,30,SHM
6231,0.9781453432333376,31,SHM
6232,0.9790099217763866,32,SHM
6233,0.9797923201869999,33,SHM
6234,0.9805250885298396,34,SHM
6235,0.9812559347317885,35,SHM
6236,0.9818755669332587,36,SHM
6237,0.9824939788823894,37,SHM
6238,0.9830261366199984,38,SHM
6239,0.9835455740168508,39,SHM
6240,0.9840504467414729,40,SHM
6241,0.9845549797063302,41,SHM
6242,0.9850532709341461,42,SHM
6243,0.9855364514473555,43,SHM
6244,0.9860084782743409,44,SHM
6245,0.986479593053577,45,SHM
6246,0.9869487096292888,46,SHM
6247,0.9873895934942698,47,SHM
6248,0.9878273585912082,48,SHM
6249,0.9882560479294165,49,SHM
6250,0.9886694172049799,50,SHM
6251,0.9890806029125104,51,SHM
6252,0.9894741493023624,52,SHM
6253,0.98985057803922,53,SHM
6254,0.9902257648231931,54,SHM
6255,0.9905761071401044,55,SHM
6256,0.9909209583801485,56,SHM
6257,0.9912589162091745,57,SHM
6258,0.9915964891065044,58,SHM
