,delta,tau,fname
5501,-2.220091454350414,1,SUM
5502,-2.315466962661382,2,SUM
5503,-2.3643788590367705,3,SUM
5504,-2.366204972854038,4,SUM
5505,-2.422967834762321,5,SUM
5506,-2.598879895191156,6,SUM
5507,-2.9458330789793714,7,SUM
5508,-3.159346657222848,8,SUM
5509,-3.445800977965752,9,SUM
5510,-3.940448498335,10,SUM
5511,-4.4255398003153275,11,SUM
5512,-4.519008010362779,12,SUM
5513,-4.734908467616929,13,SUM
5514,-4.925250218481638,14,SUM
5515,-4.959678702611154,15,SUM
5516,-5.302198372202285,16,SUM
5517,-5.348962731357948,17,SUM
5518,-5.469782480741311,18,SUM
5519,-5.582609762882495,19,SUM
5520,-5.603872886019637,20,SUM
5521,-5.679630544078395,21,SUM
5522,-5.704781072308319,22,SUM
5523,-6.053152943126431,23,SUM
5524,-6.0947066845145335,24,SUM
5525,-6.149541361466303,25,SUM
5526,-6.190216666785821,26,SUM
5527,-6.232984473355369,27,SUM
5528,-6.589642356765422,28,SUM
5529,-6.590201463479741,29,SUM
5530,-6.6389553846709966,30,SUM
5531,-6.705876892605572,31,SUM
5532,-6.838637035979781,32,SUM
5533,-6.8495503192952585,33,SUM
5534,-6.868986900025505,34,SUM
5535,-7.010645791521034,35,SUM
5536,-7.011301598245119,36,SUM
5537,-7.119535989736193,37,SUM
5538,-7.133568481847293,38,SUM
5539,-7.350724534059913,39,SUM
5540,-7.404103652095211,40,SUM
5541,-7.404563219799845,41,SUM
5542,-7.460181971164057,42,SUM
5543,-7.509975256824623,43,SUM
5544,-7.667133643026205,44,SUM
5545,-7.6671487840301165,45,SUM
5546,-7.852448438122805,46,SUM
5547,-7.85343148905253,47,SUM
5548,-7.857544794204032,48,SUM
5549,-7.877263961582938,49,SUM
5550,-7.877454418673172,50,SUM
5551,-7.929680040896857,51,SUM
5552,-7.929772475776104,52,SUM
5553,-7.959146956922192,53,SUM
5554,-7.962090616965258,54,SUM
5555,-7.979425339797895,55,SUM
5556,-8.001370829480047,56,SUM
5557,-8.002507224993659,57,SUM
5558,-8.008938860226584,58,SUM
5559,-8.027573833126361,59,SUM
5560,-8.029371374655257,60,SUM
5561,-8.096747910906963,61,SUM
5562,-8.097764831544946,62,SUM
5563,-8.10934644788247,63,SUM
5564,-8.12257878840716,64,SUM
5565,-8.123904075216057,65,SUM
5566,-8.134357894945914,66,SUM
5567,-8.160395485518467,67,SUM
5568,-8.224600672085737,68,SUM
5569,-8.226211630743649,69,SUM
5570,-8.230343150810842,70,SUM
5571,-8.237530520741165,71,SUM
5572,-8.263396303131875,72,SUM
5573,-8.310316575016396,73,SUM
5574,-8.326452256051606,74,SUM
5575,-8.366070611913079,75,SUM
5576,-8.391633796524875,76,SUM
5577,-8.458747046212299,77,SUM
5578,-8.554955980922175,78,SUM
5579,-8.555332848941063,79,SUM
5580,-8.590416334686273,80,SUM
5581,-8.600492008386203,81,SUM
5582,-8.646594051751414,82,SUM
5583,-8.651102877264217,83,SUM
5584,-8.672963655914778,84,SUM
5585,-8.673604421896979,85,SUM
5586,-8.685866342545328,86,SUM
5587,-8.690579139574224,87,SUM
5588,-8.722955221868094,88,SUM
5589,-8.725372311818704,89,SUM
5590,-8.734641539434401,90,SUM
5591,-8.737348618762855,91,SUM
5592,-8.760520498848363,92,SUM
5593,-8.763624943504366,93,SUM
5594,-8.866392251011119,94,SUM
5595,-8.886101551952882,95,SUM
5596,-8.894866552747281,96,SUM
5597,-9.00847050015452,97,SUM
5598,-9.020883173839131,98,SUM
5599,-9.072153799257055,99,SUM
5600,-1.677824429235412,0,D2K
5601,-2.1402061329463535,1,D2K
5602,-2.274123307281689,2,D2K
5603,-2.3102143717297445,3,D2K
5604,-2.4262434573965352,4,D2K
5605,-2.512614633525449,5,D2K
5606,-2.6286251272273407,6,D2K
5607,-2.848086474378405,7,D2K
5608,-3.1342328436690607,8,D2K
5609,-3.540770824515182,9,D2K
5610,-3.9985398040781432,10,D2K
5611,-4.454820731046294,11,D2K
5612,-4.542715537473205,12,D2K
5613,-4.71903988957071,13,D2K
5614,-4.878073662239452,14,D2K
5615,-4.942267456740349,15,D2K
5616,-5.315680523453584,16,D2K
5617,-5.4227041957928215,17,D2K
5618,-5.537692961144149,18,D2K
5619,-5.715549701708001,19,D2K
5620,-5.755775130955211,20,D2K
5621,-5.848172002888495,21,D2K
5622,-5.910842139137438,22,D2K
5623,-6.188732567716858,23,D2K
5624,-6.301170761866805,24,D2K
5625,-6.3152407151724725,25,D2K
5626,-6.37890629103106,26,D2K
5627,-6.437509511395537,27,D2K
5628,-6.708057683785932,28,D2K
5629,-6.74632953955478,29,D2K
5630,-6.834439528445943,30,D2K
5631,-6.8581920307185005,31,D2K
5632,-6.963136869301896,32,D2K
5633,-7.23791506111487,33,D2K
5634,-7.243275744206296,34,D2K
5635,-7.307920133052262,35,D2K
5636,-7.362504617393497,36,D2K
5637,-7.457928751045771,37,D2K
5638,-7.463699547520182,38,D2K
5639,-7.610449770932516,39,D2K
5640,-7.773696615228436,40,D2K
5641,-7.774197421626193,41,D2K
5642,-7.79214234348724,42,D2K
5643,-7.829685215779504,43,D2K
5644,-7.904920531403264,44,D2K
5645,-7.906119051508578,45,D2K
5646,-8.022559389766357,46,D2K
5647,-8.034400609868074,47,D2K
5648,-8.034623389791683,48,D2K
5649,-8.041146477008313,49,D2K
5650,-8.068187730293275,50,D2K
5651,-8.07347714250387,51,D2K
5652,-8.11603697275197,52,D2K
5653,-8.16410750045757,53,D2K
5654,-8.185646270933377,54,D2K
5655,-8.228875650185387,55,D2K
5656,-8.230592311642736,56,D2K
5657,-8.243183756415005,57,D2K
5658,-8.253173255862908,58,D2K
5659,-8.26965042127125,59,D2K
5660,-8.280267656488737,60,D2K
5661,-8.319420457590287,61,D2K
5662,-8.33064964682981,62,D2K
5663,-8.354575485627183,63,D2K
5664,-8.43437045831273,64,D2K
5665,-8.467341057484463,65,D2K
5666,-8.46816101727061,66,D2K
5667,-8.491439229865406,67,D2K
5668,-8.491765476470933,68,D2K
5669,-8.564965391121438,69,D2K
5670,-8.56555208716097,70,D2K
5671,-8.57381230929158,71,D2K
5672,-8.574089649232542,72,D2K
5673,-8.611448842582146,73,D2K
5674,-8.634853895476748,74,D2K
5675,-8.644387025878098,75,D2K
5676,-8.662537210810534,76,D2K
5677,-8.666892744000126,77,D2K
5678,-8.689323117511844,78,D2K
5679,-8.69118885883142,79,D2K
5680,-8.71801358946881,80,D2K
5681,-8.739342775423719,81,D2K
5682,-8.741557907564017,82,D2K
5683,-8.796287072926322,83,D2K
5684,-8.802899279627704,84,D2K
5685,-8.877706694433336,85,D2K
5686,-8.883523612146716,86,D2K
5687,-8.906762446766603,87,D2K
5688,-8.958486578450458,88,D2K
5689,-8.966942164112456,89,D2K
5690,-9.05430074425696,90,D2K
5691,-9.064273061891573,91,D2K
5692,-9.124392062639071,92,D2K
5693,-9.127836327469662,93,D2K
5694,-9.229002400254705,94,D2K
5695,-9.244356293985714,95,D2K
5696,-9.283551212060614,96,D2K
5697,-9.288881280372216,97,D2K
5698,-9.33245245667273,98,D2K
5699,-9.502596147962626,99,D2K
