,delta,tau,fname
1673,-8.727300939256647,73,D1A
1674,-8.733470528120106,74,D1A
1675,-8.752942966067822,75,D1A
1676,-8.758508261955567,76,D1A
1677,-8.76874108073326,77,D1A
1678,-8.812474234530026,78,D1A
1679,-8.831712499273497,79,D1A
1680,-8.84371326515328,80,D1A
1681,-8.856111707485427,81,D1A
1682,-8.928738941945738,82,D1A
1683,-8.9450086094225,83,D1A
1684,-9.023074161913017,84,D1A
1685,-9.039751421898876,85,D1A
1686,-9.124020274572572,86,D1A
1687,-9.142985290862617,87,D1A
1688,-9.165801471003611,88,D1A
1689,-9.169119154564402,89,D1A
1690,-9.200867994146787,90,D1A
1691,-9.209825934880236,91,D1A
1692,-9.222432453653306,92,D1A
1693,-9.223152770665196,93,D1A
1694,-9.253815840477792,94,D1A
1695,-9.260634107964641,95,D1A
1696,-9.27392267779247,96,D1A
1697,-9.384264306513993,97,D1A
1698,-9.457411284329433,98,D1A
1699,-9.461115308180247,99,D1A
1700,-1.6143807006194022,0,LES
1701,-1.8762290978705127,1,LES
1702,-1.9740152925553656,2,LES
1703,-2.1712407201403505,3,LES
1704,-2.3984193072779076,4,LES
1705,-2.6111040856898926,5,LES
1706,-2.7659367779253543,6,LES
1707,-2.9363911152327162,7,LES
1708,-3.269453337085416,8,LES
1709,-3.7994060045058897,9,LES
1710,-4.365453662845784,10,LES
1711,-5.0040533961417015,11,LES
1712,-5.448078819733152,12,LES
1713,-5.46303933108823,13,LES
1714,-5.627904155879822,14,LES
1715,-5.954409118692532,15,LES
1716,-6.341455601175962,16,LES
1717,-6.50448210845349,17,LES
1718,-6.580485964890439,18,LES
1719,-7.049045049127818,19,LES
1720,-7.0765999442178344,20,LES
1721,-7.153940684333124,21,LES
1722,-7.3949379610072175,22,LES
1723,-7.459418986877101,23,LES
1724,-7.57702877250023,24,LES
1725,-7.595399170190263,25,LES
1726,-7.6928087776542995,26,LES
1727,-7.701398608248864,27,LES
1728,-7.756509214400734,28,LES
1729,-7.7849533478582105,29,LES
1730,-7.9450165505539365,30,LES
1731,-7.946931458367335,31,LES
1732,-7.983943240555351,32,LES
1733,-8.065898192888108,33,LES
1734,-8.066119437095157,34,LES
1735,-8.207499209820924,35,LES
1736,-8.218368671983628,36,LES
1737,-8.313761858845105,37,LES
1738,-8.314660583443374,38,LES
1739,-8.465685829378353,39,LES
1740,-8.513083363766343,40,LES
1741,-8.568952281848695,41,LES
1742,-8.579252517157677,42,LES
1743,-8.593462348795313,43,LES
1744,-8.672456173028461,44,LES
1745,-8.684529354762699,45,LES
1746,-8.689508379033272,46,LES
1747,-8.69248290911822,47,LES
1748,-8.741733095961573,48,LES
1749,-8.763706767451557,49,LES
1750,-8.77239741437662,50,LES
1751,-8.781874154578057,51,LES
1752,-8.788824542002692,52,LES
1753,-8.791496229952903,53,LES
1754,-8.910902409518485,54,LES
1755,-8.925260989762194,55,LES
1756,-8.977165198699296,56,LES
1757,-8.98975553542803,57,LES
1758,-9.001168856550754,58,LES
1759,-9.039321001932281,59,LES
1760,-9.052646203634113,60,LES
1761,-9.080247951468884,61,LES
1762,-9.124003630348815,62,LES
1763,-9.141794498981065,63,LES
1764,-9.146223117326016,64,LES
1765,-9.188494953179823,65,LES
1766,-9.21036784515753,66,LES
1767,-9.268451873829282,67,LES
1768,-9.28044412907747,68,LES
1769,-9.300504521543605,69,LES
1770,-9.302347928149679,70,LES
1771,-9.34181833990371,71,LES
1772,-9.380196151807642,72,LES
1773,-9.42331826423743,73,LES
1774,-9.43507897636064,74,LES
1775,-9.4884464611641,75,LES
1776,-9.51988637349936,76,LES
1777,-9.535539834977055,77,LES
1778,-9.576026794276938,78,LES
1779,-9.579960393846472,79,LES
1780,-9.620724784327901,80,LES
1781,-9.626171670675681,81,LES
1782,-9.627891761518923,82,LES
1783,-9.641020946708178,83,LES
1784,-9.678304186251683,84,LES
1785,-9.69059793573011,85,LES
1786,-9.712901170461695,86,LES
1787,-9.715609812369337,87,LES
1788,-9.746072348137718,88,LES
1789,-9.747352957815579,89,LES
1790,-9.788796239793461,90,LES
1791,-9.793386211419332,91,LES
1792,-9.99742335729972,92,LES
1793,-9.999269113950199,93,LES
1794,-10.018711898319703,94,LES
1795,-10.059372190947855,95,LES
1796,-10.1488156437125,96,LES
1797,-10.173522444239074,97,LES
1798,-10.245871900225554,98,LES
1799,-10.260939178857964,99,LES
1800,-1.9363656466233123,0,LES
1801,-2.161227563806428,1,LES
1802,-2.2317606936343664,2,LES
1803,-2.2450735363666987,3,LES
1804,-2.2928512951356046,4,LES
1805,-2.3295708596904676,5,LES
1806,-2.655191063602112,6,LES
1807,-2.94999389083058,7,LES
1808,-3.1828378303622715,8,LES
1809,-3.559943029001306,9,LES
1810,-4.005276692103995,10,LES
1811,-4.581275783007271,11,LES
1812,-4.688188185268996,12,LES
1813,-4.781812847333501,13,LES
