,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SHM,41,4971,2,25,0.941920942450469
1,SHM,41,5070,2,8,0.9000740125069978
2,SHM,41,5178,2,11,0.9433070033863893
3,SHM,41,5658,2,3,0.9706792529601879
4,SHM,41,5464,2,61,0.9535352087109266
5,SHM,41,4951,2,15,0.9612453645561516
6,SHM,41,5146,2,36,0.9640858515292712
7,SHM,41,5579,2,12,0.9536580477072308
8,SHM,41,5158,2,19,0.9447035202924081
9,SHM,41,5589,2,11,0.9027597843739631
10,SHM,41,5163,2,40,0.9531651194876785
11,SHM,41,4793,2,18,0.9380058225609326
12,SHM,41,5106,2,17,0.9400305542362389
13,SHM,41,4703,2,3,-1.4424618808648917
14,SHM,41,5067,2,20,0.9186395668002401
15,SHM,41,4747,2,7,0.9163667753400395
16,SHM,41,4793,2,18,0.9380058225609326
17,SHM,41,4897,2,24,0.9341453524982303
18,SHM,41,5128,2,56,0.9575350173477565
19,SHM,41,5254,2,36,0.9608737997618912
20,SHM,41,4901,2,75,0.9076488845681862
21,SHM,41,5392,2,3,0.9732463922961113
22,SHM,41,4971,2,25,0.941920942450469
23,SHM,41,4662,2,33,0.8842018198334249
24,SHM,41,4966,2,34,0.9358197220643897
25,SHM,41,4874,2,58,0.8104546435622179
26,SHM,41,4886,2,20,0.9647309587972781
27,SHM,41,4735,2,1,0.91798159703211
28,SHM,41,5317,2,2,0.8184994168593471
29,SHM,41,5450,2,17,0.9430578632838928
30,SHM,41,5679,2,16,0.9413164641923786
31,SHM,41,5127,2,58,0.9570618580675953
32,SHM,41,5553,2,17,0.9276972103699169
33,SHM,41,5367,2,5,0.9667989261132265
34,SHM,41,5035,2,25,0.9640027776797269
35,SHM,41,4769,2,32,0.9313140067971855
36,SHM,41,4678,2,11,0.9325198144013597
37,SHM,41,4907,2,49,0.9504868803159604
38,SHM,41,4673,2,33,0.947246094849279
39,SHM,41,5633,2,4,0.9092123642921845
40,SHM,41,4665,2,7,0.937815168480373
41,SHM,41,4755,2,44,0.9218316921151852
42,SHM,41,4939,2,40,0.9250586016984045
43,SHM,41,5486,2,69,0.9627270158195288
44,SHM,41,4987,2,25,0.955750082866781
45,SHM,41,4989,2,14,0.9339215298248779
46,SHM,41,4864,2,8,0.9485414055892178
47,SHM,41,5575,2,13,0.9448431345652462
48,SHM,41,5357,2,1,0.9007232471953157
49,SHM,41,5638,2,1,0.984471504789314
50,SHM,41,5587,2,25,0.9637408190420771
51,SHM,41,4894,2,53,0.9202069226639888
52,SHM,41,5498,2,28,0.9593937149849954
53,SHM,41,4704,2,30,0.933644225310193
54,SHM,41,5196,2,1,0.9982261336794142
55,SHM,41,5489,2,54,0.9145653668966438
56,SHM,41,4773,2,5,0.9505977892386059
57,SHM,41,5335,2,7,0.9407331828701677
58,SHM,41,5244,2,24,0.9191384188366469
59,SHM,41,4687,2,12,0.9382807140885815
60,SHM,41,4880,2,52,0.9334949015523607
61,SHM,41,5643,2,2,0.8912267104525882
62,SHM,41,5311,2,5,0.9214508884666237
63,SHM,41,5578,2,34,0.9528342827699366
64,SHM,41,5129,2,57,0.9532340703884512
65,SHM,41,5179,2,25,0.942803915827874
66,SHM,41,5476,2,17,0.9327244507509511
67,SHM,41,5426,2,28,0.9320833891409813
68,SHM,41,5133,2,72,0.9528695381711323
69,SHM,41,5307,2,2,0.8348607086989299
70,SHM,41,4783,2,51,0.944383788847268
71,SHM,41,5590,2,4,0.9540072172119519
72,SHM,41,5461,2,66,0.955656672460393
73,SHM,41,5142,2,33,0.9638534292184584
74,SHM,41,5492,2,63,0.9199125309006165
75,SHM,41,5430,2,23,0.9483932516314432
76,SHM,41,5421,2,37,0.9558292184423599
77,SHM,41,5264,2,22,0.9246955810417462
78,SHM,41,5287,2,4,0.9586174809963272
79,SHM,41,5315,2,2,0.9630420586543504
80,SHM,41,5614,2,5,0.9401463723322241
81,SHM,41,4686,2,8,0.9201500442844149
82,SHM,41,5106,2,17,0.9400305542362389
83,SHM,41,5661,2,5,0.9317745321735881
84,SHM,41,5580,2,5,0.932185725809882
