,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LD6,28,10726,2,6,0.9578029921134411
1,LD6,28,12912,2,37,0.9612111530160415
2,LD6,28,12925,2,9,0.9648842667631103
3,LD6,28,11672,2,40,0.9106261264486599
4,LD6,28,12520,2,1,0.9102193987368591
5,LD6,28,12718,2,5,0.970687580312237
6,LD6,28,12954,2,21,0.9304826035847281
7,LD6,28,12694,2,33,0.9116087852456719
8,LD6,28,12395,2,4,0.9441769618346874
9,LD6,28,12912,2,37,0.9612111530160415
10,LD6,28,12722,2,12,0.9644594157953749
11,LD6,28,12674,2,11,0.9552501978104346
12,LD6,28,11503,2,8,0.9376895065619726
13,LD6,28,11303,2,8,0.9601701786518837
14,LD6,28,12104,2,0,
15,LD6,28,11847,2,5,0.9432057226722064
16,LD6,28,12476,2,299,0.9976607056259865
17,LD6,28,12886,2,299,0.9962840485756439
18,LD6,28,12838,2,299,0.9994593046551206
19,LD6,28,10735,2,299,0.928814176532892
20,LD6,28,10770,2,299,0.9952379273829254
21,LD6,28,10940,2,299,0.9999506244588066
22,LD6,28,12562,2,149,0.9468700448594943
23,LD6,28,11203,2,16,0.9364996955483211
24,LD6,28,13098,2,5,0.9599360890544302
25,LD6,28,12149,2,3,0.9546115859832153
26,LD6,28,11419,2,6,0.9229314735175099
27,LD6,28,11698,2,6,0.9530370438220558
28,LD6,28,12121,2,8,0.9517099149935245
29,LD6,28,12268,2,81,0.9662798248589564
30,LD6,28,12943,2,15,0.9205763051644006
31,LD6,28,10706,2,6,0.941422501730115
32,LD6,28,12046,2,38,0.9605169134036009
33,LD6,28,12012,2,0,
34,LD6,28,11117,2,12,0.9606991085653455
35,LD6,28,10959,2,299,0.9955894423820012
36,LD6,28,11727,2,22,0.9062161628346523
37,LD6,28,11882,2,9,0.9531320855905095
38,LD6,28,11278,2,43,0.9581007583944728
39,LD6,28,12825,2,22,0.9727222011989206
40,LD6,28,10921,2,3,0.9725365089745691
41,LD6,28,13128,2,123,0.9618846722945671
42,LD6,28,13151,2,59,0.9723976970161282
43,LD6,28,12203,2,299,0.9973259945709447
44,LD6,28,12488,2,299,0.9986089681139326
45,LD6,28,11021,2,23,0.9481437129066639
46,LD6,28,11197,2,13,0.9508973230988145
47,LD6,28,10782,2,10,0.9772209031862426
48,LD6,28,11154,2,4,0.9655451495233389
49,LD6,28,11798,2,4,0.9455427116157852
50,LD6,28,12062,2,30,0.951583204192943
51,LD6,28,11517,2,7,0.951079197122466
52,LD6,28,11937,2,1,0.9795844304235651
53,LD6,28,12795,2,80,0.9119088121862537
54,LD6,28,11409,2,6,0.9492310060997021
55,LD6,28,10805,2,0,
56,LD6,28,10949,2,299,0.9999111848676557
57,LD6,28,12707,2,17,0.9370217729736565
58,LD6,28,12674,2,11,0.9552501978104346
59,LD6,28,13001,2,0,
60,LD6,28,12676,2,9,0.9483588031925415
61,LD6,28,12952,2,20,0.9318159116914732
62,LD6,28,12562,2,149,0.9468700448594943
63,LD6,28,11630,2,10,0.9620608141917124
64,LD6,28,12972,2,3,0.9560376396860363
65,LD6,28,11575,2,0,
66,LD6,28,11255,2,4,0.9604694181430198
67,LD6,28,10747,2,299,0.9534930820027304
68,LD6,28,12822,2,77,0.9494613791446681
69,LD6,28,10905,2,38,0.9591594412330728
70,LD6,28,12144,2,0,
71,LD6,28,12946,2,34,0.9350261238114465
72,LD6,28,12892,2,299,0.9990165576596782
73,LD6,28,12057,2,42,0.9511788698267191
74,LD6,28,10716,2,299,0.9999202120441046
75,LD6,28,11981,2,0,
76,LD6,28,12298,2,4,0.9420695102965703
77,LD6,28,11681,2,299,0.9884639603238057
78,LD6,28,11668,2,3,0.9098117799476628
79,LD6,28,12638,2,4,0.9451713786758486
80,LD6,28,12238,2,66,0.9486824349210181
81,LD6,28,10965,2,9,0.9550911147013527
82,LD6,28,12741,2,3,0.9449181378569409
83,LD6,28,11627,2,19,0.9549072232663774
84,LD6,28,11595,2,1,0.86514342599771
85,LD6,28,12256,2,35,0.929684641921032
86,LD6,28,12044,2,40,0.9625457980581166
87,LD6,28,12233,2,24,0.9822535252069923
88,LD6,28,12103,2,0,
89,LD6,28,10735,2,299,0.928814176532892
90,LD6,28,11574,2,0,
91,LD6,28,12827,2,20,0.9706745898321992
92,LD6,28,12674,2,11,0.9552501978104346
93,LD6,28,11255,2,4,0.9604694181430198
94,LD6,28,11446,2,6,0.9511141756681928
95,LD6,28,13035,2,1,0.989120544664921
96,LD6,28,10731,2,8,0.9401145646120248
97,LD6,28,11327,2,12,0.9320642089745316
98,LD6,28,13100,2,6,0.9505834817253048
99,LD6,28,12488,2,299,0.9986089681139326
100,LD6,28,12407,2,5,0.962290557270735
101,LD6,28,12522,2,184,0.9115628181515908
102,LD6,28,12061,2,32,0.9525248802997174
103,LD6,28,12441,2,299,0.9999780236327216
104,LD6,28,11557,2,34,0.9782724592762273
105,LD6,28,11139,2,20,0.9703955608975529
106,LD6,28,11566,2,18,0.9650845666603822
107,LD6,28,12352,2,9,0.9405143149829196
