,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,S0,5474,2,4,0.9437328084020158
1,LES,S0,5145,2,95,0.9617876264591697
2,LES,S0,5548,2,2,0.9426448090551208
3,LES,S0,4835,2,299,0.999675776184452
4,LES,S0,5504,2,299,0.9980994453115447
5,LES,S0,5657,2,299,0.9981717318503444
6,LES,S0,4724,2,0,
7,LES,S0,4936,2,8,0.948591837499562
8,LES,S0,5295,2,24,0.9779621549508808
9,LES,S0,5170,2,299,0.9997165844259662
10,LES,S0,4904,2,78,0.7620852341984105
11,LES,S0,5037,2,24,0.9394699337018574
12,LES,S0,5675,2,6,0.956726943581225
13,LES,S0,4979,2,4,0.9548061709867455
14,LES,S0,5530,2,299,0.981143199420934
15,LES,S0,5262,2,7,0.9554399380688847
16,LES,S0,4910,2,299,0.9960483864347932
17,LES,S0,5389,2,3,0.9642654694382199
18,LES,S0,5391,2,11,0.963718558347854
19,LES,S0,5613,2,4,0.9572330447408472
20,LES,S0,5627,2,0,
21,LES,S0,5325,2,299,0.9993683023994541
22,LES,S0,5439,2,14,0.947397100520557
23,LES,S0,4847,2,299,0.997911549358783
24,LES,S0,5276,2,5,0.9537308353464992
25,LES,S0,5103,2,3,0.9607850028699155
26,LES,S0,4990,2,1,0.9517285304765424
27,LES,S0,4732,2,2,0.9277258424734218
28,LES,S0,5602,2,7,0.9554447333922609
29,LES,S0,5614,2,6,0.9678450278737817
30,LES,S0,5406,2,3,0.9254041969748267
31,LES,S0,5221,2,299,0.998396602315281
32,LES,S0,5540,2,6,0.9530465229945358
33,LES,S0,5146,2,93,0.9607993657934686
34,LES,S0,5651,2,11,0.9597260270424699
35,LES,S0,4954,2,1,0.9448846246822799
36,LES,S0,5528,2,0,
37,LES,S0,5139,2,75,0.9378322075350289
38,LES,S0,4794,2,6,0.9604971001481567
39,LES,S0,5618,2,3,0.9413867629065861
40,LES,S0,5094,2,27,0.9354059112302139
41,LES,S0,4805,2,5,0.9528485797239877
42,LES,S0,5660,2,299,0.9982782311408418
43,LES,S0,5330,2,14,0.9438935144505436
44,LES,S0,5371,2,299,0.9999746263464719
45,LES,S0,5155,2,299,0.9998261719239152
46,LES,S0,4833,2,299,0.9996788455698371
47,LES,S0,4664,2,70,0.8974167789050227
48,LES,S0,4689,2,1,0.8516070132072832
49,LES,S0,5562,2,66,0.970083188682217
50,LES,S0,5429,2,299,0.9984923562876515
51,LES,S0,5181,2,299,0.9998687199221905
52,LES,S0,5672,2,23,0.935296172127353
53,LES,S0,5234,2,4,0.9075903654262143
54,LES,S0,4659,2,90,0.9275307902502642
55,LES,S0,5137,2,79,0.938976626494542
56,LES,S0,5541,2,5,0.9441102580585305
57,LES,S0,5050,2,299,0.9999826019840042
58,LES,S0,5679,2,7,0.9469219109844168
59,LES,S0,4899,2,299,0.99999428999906
60,LES,S0,5088,2,2,0.9369154861953062
61,LES,S0,4882,2,2,0.9541406731840507
62,LES,S0,5159,2,299,0.9993861480969196
63,LES,S0,4723,2,0,
64,LES,S0,4685,2,3,0.9232765347026382
65,LES,S0,5400,2,2,0.9227924915783416
66,LES,S0,5234,2,4,0.9075903654262143
