,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,D1A,27,11011,2,31,0.9591926007473444
1,D1A,27,12738,2,299,0.9985443554780006
2,D1A,27,11333,2,0,
3,D1A,27,12852,2,10,0.9381740750408356
4,D1A,27,12726,2,299,0.9995149298077978
5,D1A,27,12472,2,12,0.9667368825727021
6,D1A,27,11365,2,0,
7,D1A,27,10962,2,299,0.9999429933422669
8,D1A,27,11184,2,7,0.9503610807238897
9,D1A,27,12835,2,155,0.8977975972449201
10,D1A,27,12649,2,87,0.933502091932993
11,D1A,27,13304,2,45,0.8228124662875388
12,D1A,27,12803,2,299,0.9999733102210203
13,D1A,27,12524,2,40,0.9275562386303694
14,D1A,27,12635,2,92,0.9301472938783398
15,D1A,27,11291,2,1,0.9713888849670442
16,D1A,27,11092,2,78,0.9509403059020468
17,D1A,27,12625,2,1,0.9982625354750498
18,D1A,27,13348,2,21,0.9777416938698072
19,D1A,27,12063,2,4,0.9559642523922354
20,D1A,27,11224,2,16,0.9377518222437524
21,D1A,27,11585,2,19,0.9762538054529929
22,D1A,27,12071,2,2,0.945849654011322
23,D1A,27,11484,2,0,
24,D1A,27,11294,2,0,
25,D1A,27,11745,2,12,0.982238290814334
26,D1A,27,12174,2,20,0.943705769164165
27,D1A,27,12825,2,299,0.9972255196100533
28,D1A,27,13077,2,47,0.9663043706143655
29,D1A,27,11857,2,3,0.9497551463185893
30,D1A,27,11136,2,3,0.9539953532013983
31,D1A,27,11525,2,13,0.9455233150456841
32,D1A,27,12980,2,20,0.9637025476064579
33,D1A,27,12690,2,299,0.9999914529850717
34,D1A,27,11769,2,9,0.9459138390081299
35,D1A,27,12470,2,8,0.9437870564893146
36,D1A,27,12661,2,7,0.9517623197200782
37,D1A,27,11023,2,53,0.9563505961791425
38,D1A,27,12598,2,0,
39,D1A,27,13257,2,10,0.9516280071362093
40,D1A,27,11641,2,0,
41,D1A,27,12767,2,0,
42,D1A,27,11237,2,30,0.9724420167452548
43,D1A,27,12094,2,75,0.9526294790011698
44,D1A,27,12618,2,2,0.9761236329149994
45,D1A,27,11651,2,0,
46,D1A,27,13055,2,33,0.8659825550678599
47,D1A,27,12327,2,6,0.9561439839037756
48,D1A,27,13349,2,20,0.9733644934971208
49,D1A,27,12687,2,86,0.942792180671727
50,D1A,27,11477,2,1,0.8835929310325228
51,D1A,27,11057,2,6,0.9580123772242457
52,D1A,27,12904,2,299,0.9991167767500623
53,D1A,27,12068,2,0,
54,D1A,27,12984,2,15,0.9485195760476599
55,D1A,27,11438,2,20,0.9559570760295987
56,D1A,27,12698,2,13,0.9556746666534431
57,D1A,27,12159,2,0,
58,D1A,27,12671,2,57,0.9559319449351563
59,D1A,27,12287,2,0,
60,D1A,27,11628,2,3,0.9553366243848181
61,D1A,27,11290,2,0,
62,D1A,27,13319,2,56,0.9298863674581188
63,D1A,27,12321,2,8,0.9631993829765436
64,D1A,27,12675,2,22,0.9453710885687955
65,D1A,27,10884,2,102,0.9488632755247076
66,D1A,27,11074,2,36,0.7408783561203932
67,D1A,27,12596,2,21,0.6694167580121849
68,D1A,27,12088,2,4,0.9513326688009314
69,D1A,27,11843,2,3,0.9691139064096973
70,D1A,27,12923,2,2,0.9260335287584651
71,D1A,27,13376,2,9,0.9489103153743527
72,D1A,27,11482,2,2,0.9427083622992953
73,D1A,27,10988,2,10,0.9400296099710468
74,D1A,27,12812,2,299,0.9991450401592818
75,D1A,27,11849,2,7,0.9493610909301573
76,D1A,27,12392,2,89,0.8887005809853741
77,D1A,27,11737,2,0,
78,D1A,27,12097,2,102,0.9691776808519723
79,D1A,27,12572,2,58,0.963274672680942
80,D1A,27,11800,2,24,0.9144289138407368
81,D1A,27,13385,2,12,0.9640831374566986
82,D1A,27,12750,2,13,0.9518837980749741
83,D1A,27,11088,2,299,0.9986656625062666
84,D1A,27,11747,2,9,0.9761375327447025
85,D1A,27,12794,2,8,0.944481883555209
86,D1A,27,11077,2,4,0.9476818312432496
87,D1A,27,11004,2,0,
88,D1A,27,12539,2,299,0.999620519213053
89,D1A,27,12704,2,24,0.8949215546081772
90,D1A,27,12154,2,38,0.9418443427299007
91,D1A,27,11589,2,2,0.9689854622877447
92,D1A,27,12804,2,299,0.9999851586219588
93,D1A,27,11427,2,299,0.9831391708825825
94,D1A,27,11283,2,1,0.9845115279193909
95,D1A,27,12770,2,252,0.7028921826046495
96,D1A,27,11141,2,1,0.9066461917039607
97,D1A,27,12528,2,139,0.9595945349422887
98,D1A,27,11583,2,22,0.974994606243476
99,D1A,27,12028,2,55,0.9460905352010444
100,D1A,27,13083,2,16,0.9524108571161675
101,D1A,27,12747,2,8,0.9556520955954592
102,D1A,27,12266,2,24,0.9440263450339277
103,D1A,27,13278,2,44,0.8378918429742069
104,D1A,27,11062,2,3,0.9753685104464708
105,D1A,27,13372,2,0,
106,D1A,27,12541,2,32,0.9499141822130857
107,D1A,27,13257,2,10,0.9516280071362093
108,D1A,27,11268,2,5,0.9468169952505553
109,D1A,27,13075,2,0,
110,D1A,27,11611,2,14,0.9300520040905219
111,D1A,27,11295,2,1,0.9349760405988337
112,D1A,27,12481,2,0,
113,D1A,27,12147,2,9,0.9409321344005538
114,D1A,27,13136,2,2,0.9634596153216982
115,D1A,27,12237,2,1,0.8861785540963159
116,D1A,27,13350,2,21,0.9676889469609945
117,D1A,27,12430,2,5,0.9513943670540959
118,D1A,27,12344,2,51,0.48922541140330933
119,D1A,27,12891,2,11,0.9504845372934853
120,D1A,27,11318,2,4,0.9525398381439816
121,D1A,27,13162,2,5,0.9543488049124125
122,D1A,27,12882,2,19,0.9588953885314707
123,D1A,27,13346,2,24,0.9807544616210239
124,D1A,27,12227,2,8,0.9675601620920506
125,D1A,27,11844,2,3,0.9579118649827377
126,D1A,27,11836,2,26,0.7398230250774221
127,D1A,27,12380,2,114,0.9487518882135041
128,D1A,27,11921,2,299,0.9961333395546755
129,D1A,27,11654,2,0,
130,D1A,27,11590,2,12,0.9666927628065066
131,D1A,27,10975,2,3,0.9459608242481989
132,D1A,27,12561,2,133,0.9172461135707773
133,D1A,27,11799,2,25,0.9051350462407923
134,D1A,27,12499,2,2,0.9576398961119934
135,D1A,27,12755,2,1,0.9615279951167902
136,D1A,27,11908,2,46,0.9287653929962185
137,D1A,27,13059,2,82,0.9093088538024225
138,D1A,27,11174,2,7,0.94765689317186
139,D1A,27,12524,2,40,0.9275562386303694
140,D1A,27,12684,2,33,0.9667143546986735
141,D1A,27,11300,2,299,0.9982936441678886
142,D1A,27,12204,2,10,0.9510441223872312
143,D1A,27,13122,2,1,0.998174807128958
144,D1A,27,11218,2,15,0.9376135000434694
145,D1A,27,12609,2,299,0.9967539506926149
146,D1A,27,12505,2,16,0.9043781474840402
147,D1A,27,10880,2,40,0.930782608199042
148,D1A,27,11889,2,299,0.9971309827913765
149,D1A,27,12650,2,27,0.9333564065892418
150,D1A,27,11548,2,0,
151,D1A,27,11036,2,34,0.9799331850247985
152,D1A,27,12378,2,5,0.9514461403424572
153,D1A,27,12338,2,299,0.9998393379889025
154,D1A,27,12189,2,299,0.9999813030177727
155,D1A,27,12852,2,10,0.9381740750408356
156,D1A,27,13386,2,12,0.9643979720293613
157,D1A,27,12379,2,12,0.9385146426671032
158,D1A,27,12656,2,45,0.9698679461792796
159,D1A,27,11727,2,2,0.9213457929982836
160,D1A,27,12601,2,3,0.9364995376178035
161,D1A,27,11651,2,0,
162,D1A,27,12916,2,299,0.9899791173507713
163,D1A,27,12530,2,132,0.9545565694013071
164,D1A,27,12608,2,299,0.9999312314071152
165,D1A,27,11883,2,0,
166,D1A,27,11144,2,22,0.93727552895748
167,D1A,27,11382,2,21,0.972394416681386
168,D1A,27,12521,2,29,0.810480940263681
169,D1A,27,13359,2,8,0.971540290127987
170,D1A,27,11674,2,13,0.9237895706815313
171,D1A,27,12018,2,38,0.9462984376846494
172,D1A,27,11941,2,22,0.9860768559873615
173,D1A,27,11129,2,15,0.9539369705443506
174,D1A,27,12315,2,17,0.9709168189570948
175,D1A,27,13337,2,31,0.958113911156855
176,D1A,27,11892,2,4,0.9529389534456909
177,D1A,27,13304,2,45,0.8228124662875388
178,D1A,27,11628,2,3,0.9553366243848181
179,D1A,27,12489,2,18,0.9498814343081035
180,D1A,27,11856,2,3,0.9600072517506897
181,D1A,27,12778,2,3,0.9318206267540496
182,D1A,27,11870,2,3,0.9546742663803688
183,D1A,27,11089,2,8,0.9523926638045255
184,D1A,27,10994,2,72,0.9186919908311211
185,D1A,27,13321,2,54,0.925663164998564
186,D1A,27,13085,2,31,0.9536652597221538
187,D1A,27,11858,2,2,0.9514911579715963
188,D1A,27,11526,2,0,
189,D1A,27,12039,2,26,0.9491151508049103
190,D1A,27,11892,2,4,0.9529389534456909
191,D1A,27,11642,2,299,0.9669196763210776
192,D1A,27,12431,2,33,0.9315615020345264
193,D1A,27,11820,2,3,0.9530787414857104
194,D1A,27,11263,2,299,0.9997010450260806
195,D1A,27,11195,2,15,0.9555186542591861
196,D1A,27,12271,2,15,0.9386085429628658
197,D1A,27,11351,2,4,0.9564357057961868
198,D1A,27,10897,2,299,0.9985757438904923
199,D1A,27,11289,2,0,
200,D1A,27,13102,2,8,0.9463936176638226
201,D1A,27,13043,2,1,0.9237829786795764
202,D1A,27,13038,2,2,0.9661019327636478
203,D1A,27,12497,2,31,0.818909893198489
204,D1A,27,11284,2,1,0.9929978749544784
205,D1A,27,11179,2,17,0.9563358785943613
206,D1A,27,12425,2,105,0.9291596933117012
207,D1A,27,11583,2,22,0.974994606243476
208,D1A,27,11969,2,0,
209,D1A,27,11315,2,3,0.9384013399113043
210,D1A,27,12048,2,6,0.9628554871778711
211,D1A,27,12670,2,59,0.9558388828936945
212,D1A,27,12719,2,17,0.954009268278043
213,D1A,27,11433,2,299,0.9805590400189216
214,D1A,27,12801,2,21,0.9439001438500083
215,D1A,27,13230,2,299,0.9985462909549017
216,D1A,27,12450,2,14,0.9502609057456174
217,D1A,27,12753,2,2,0.9739479797331809
218,D1A,27,12723,2,299,0.9999873252590293
219,D1A,27,12181,2,22,0.9412007692097586
220,D1A,27,11283,2,1,0.9845115279193909
221,D1A,27,12051,2,20,0.9567243434656281
222,D1A,27,12812,2,299,0.9991450401592818
223,D1A,27,12758,2,0,
224,D1A,27,11312,2,299,0.9867906798093347
225,D1A,27,11082,2,299,0.9999849785468555
226,D1A,27,11103,2,64,0.9525333875877554
227,D1A,27,11483,2,3,0.9311785816674316
228,D1A,27,12016,2,10,0.952328683044182
229,D1A,27,12863,2,299,0.9973908057328481
230,D1A,27,13262,2,11,0.9509810354946605
231,D1A,27,11141,2,1,0.9066461917039607
232,D1A,27,12805,2,299,0.9999936733524372
233,D1A,27,12418,2,70,0.9334101453314633
234,D1A,27,11272,2,2,0.9688407500202806
235,D1A,27,12665,2,62,0.9566095630690349
236,D1A,27,11679,2,9,0.9796292196319443
237,D1A,27,12973,2,30,0.9540035135333614
238,D1A,27,11896,2,72,0.9695250352534808
239,D1A,27,12561,2,133,0.9172461135707773
240,D1A,27,11240,2,23,0.9603735791873494
241,D1A,27,12790,2,10,0.9486306588493832
242,D1A,27,12769,2,263,0.8137185456706401
243,D1A,27,10890,2,7,0.9486118391787967
244,D1A,27,11411,2,1,0.9814207600242415
245,D1A,27,12607,2,299,0.9993276759477097
246,D1A,27,11579,2,0,
247,D1A,27,10945,2,83,0.8295094260060637
248,D1A,27,13095,2,25,0.9793806199829203
249,D1A,27,11473,2,0,
250,D1A,27,11011,3,22,0.9425537380815308
251,D1A,27,12738,3,299,0.9998489888451542
252,D1A,27,11333,3,5,0.9572833940503452
253,D1A,27,12852,3,299,0.9996718328374321
254,D1A,27,12726,3,299,0.9903080672407872
255,D1A,27,12472,3,11,0.9352694786554147
256,D1A,27,11365,3,0,
257,D1A,27,10962,3,3,0.9538069638951852
258,D1A,27,11184,3,299,0.9992235214539903
259,D1A,27,12835,3,299,0.9847929486334238
260,D1A,27,12649,3,128,0.9450788520643837
261,D1A,27,13304,3,299,0.9985247712764741
262,D1A,27,12803,3,5,0.9406710731902705
263,D1A,27,12524,3,36,0.9123418985593946
264,D1A,27,12635,3,299,0.9932513172609106
265,D1A,27,11291,3,5,0.953156225813232
266,D1A,27,11092,3,299,0.9990206458485467
267,D1A,27,12625,3,1,0.9801360825948221
268,D1A,27,13348,3,23,0.9705475107379928
269,D1A,27,12063,3,4,0.9222204338478173
270,D1A,27,11224,3,299,0.996939380737097
271,D1A,27,11585,3,2,0.9503209861162007
272,D1A,27,12071,3,299,0.9978914986227869
273,D1A,27,11484,3,2,0.9098276769289995
274,D1A,27,11294,3,299,0.9937865305710494
275,D1A,27,11745,3,299,0.9947430025817823
276,D1A,27,12174,3,299,0.9994077299654018
277,D1A,27,12825,3,10,0.9409667544077216
278,D1A,27,13077,3,40,0.9331569732371221
279,D1A,27,11857,3,4,0.9334142612456909
280,D1A,27,11136,3,14,0.9484973132816228
281,D1A,27,11525,3,0,
282,D1A,27,12980,3,37,0.9569064588983902
283,D1A,27,12690,3,299,0.9995945995150062
