,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,S0,5554,2,299,0.9974533990886341
1,LES,S0,5184,2,299,0.9998810292590949
2,LES,S0,5085,2,7,0.9479403679468554
3,LES,S0,5315,2,26,0.912115504751041
4,LES,S0,5008,2,2,0.962409169510322
5,LES,S0,5653,2,54,0.9441405368817167
6,LES,S0,4721,2,299,0.9925364137643126
7,LES,S0,5077,2,4,0.9616139263125434
8,LES,S0,5359,2,54,0.9704344790351266
9,LES,S0,5048,2,5,0.9533949445684176
10,LES,S0,4921,2,0,
11,LES,S0,4859,2,68,0.9164652585097368
12,LES,S0,5395,2,299,0.9987510332003479
13,LES,S0,5005,2,2,0.9638697408189583
14,LES,S0,5312,2,1,0.9640247543667545
15,LES,S0,5460,2,299,0.9993460618272996
16,LES,S0,5621,2,1,0.9573249396087844
17,LES,S0,5033,2,15,0.964532448862188
18,LES,S0,4792,2,1,0.8531087463517814
19,LES,S0,5209,2,299,0.997753106615423
20,LES,S0,5384,2,15,0.9511909152455554
21,LES,S0,5333,2,21,0.9424508103961654
22,LES,S0,4779,2,299,0.999065644126638
23,LES,S0,5616,2,3,0.938464356705827
24,LES,S0,5477,2,299,0.9382028165254063
25,LES,S0,5564,2,299,0.9961677483650704
26,LES,S0,5657,2,65,0.9120729457421991
27,LES,S0,5299,2,7,0.9517318135079708
28,LES,S0,5382,2,16,0.957480661327006
29,LES,S0,5099,2,1,0.903272578887609
30,LES,S0,4753,2,10,0.9480156973720322
31,LES,S0,5256,2,0,
32,LES,S0,5667,2,46,0.9408836177864854
33,LES,S0,4767,2,6,0.9760642821617779
34,LES,S0,4713,2,0,
35,LES,S0,4740,2,187,0.8457613785003976
36,LES,S0,5649,2,55,0.9300094579613022
37,LES,S0,5433,2,299,0.9654024674734895
38,LES,S0,5662,2,61,0.9467644934477725
39,LES,S0,4910,2,1,0.9868202183509422
40,LES,S0,5441,2,14,0.9511377399607464
41,LES,S0,5543,2,2,0.9689091727143901
42,LES,S0,5421,2,299,0.9998929074131205
43,LES,S0,5444,2,11,0.9523620850473727
44,LES,S0,5390,2,299,0.999922253535331
45,LES,S0,4943,2,1,0.9922789196346194
46,LES,S0,5016,2,0,
47,LES,S0,5159,2,14,0.9573690223173941
48,LES,S0,5083,2,299,0.9999810124055618
49,LES,S0,4655,2,299,0.9998840993165462
50,LES,S0,5401,2,299,0.9992690201769897
51,LES,S0,4638,2,2,0.9352757385916781
52,LES,S0,5548,2,3,0.9384097715839195
53,LES,S0,5408,2,299,0.9994776339246583
54,LES,S0,4682,2,0,
55,LES,S0,4992,2,299,0.9951103205006558
56,LES,S0,5178,2,4,0.9561058552528148
57,LES,S0,5588,2,299,0.9964966131975611
58,LES,S0,4672,2,0,
59,LES,S0,4786,2,0,
60,LES,S0,4883,2,299,0.9915291620267351
61,LES,S0,5007,2,2,0.9725916414606575
62,LES,S0,4944,2,0,
63,LES,S0,5435,2,299,0.9176441474072349
64,LES,S0,5111,2,4,0.9507590774132302
65,LES,S0,4863,2,13,0.9525320351490616
66,LES,S0,4783,2,0,
67,LES,S0,5535,2,11,0.954328457328467
68,LES,S0,4858,2,69,0.9191001470700373
69,LES,S0,5074,2,6,0.9517327602668243
70,LES,S0,5255,2,1,0.9053293599573999
71,LES,S0,4736,2,0,
72,LES,S0,5444,2,11,0.9523620850473727
73,LES,S0,5486,2,8,0.9460523223806427
74,LES,S0,5074,2,6,0.9517327602668243
75,LES,S0,5320,2,16,0.9384633030538523
76,LES,S0,5143,2,9,0.9450530415005465
77,LES,S0,5131,2,299,0.999879777444432
78,LES,S0,5679,2,25,0.9290078864963318
79,LES,S0,5155,2,299,0.9974591611206737
80,LES,S0,4970,2,27,0.949421052434213
81,LES,S0,5393,2,299,0.9999961291136711
82,LES,S0,4695,2,1,0.9155685963635657
83,LES,S0,5082,2,299,0.9999865619932945
84,LES,S0,5169,2,9,0.957270992213425
85,LES,S0,4619,2,299,0.9881340707535208
86,LES,S0,5234,2,6,0.9465385811608203
87,LES,S0,5584,2,4,0.9589255487355333
88,LES,S0,4792,2,1,0.8531087463517814
89,LES,S0,4917,2,1,0.874684623155705
90,LES,S0,4777,2,299,0.9999160490238057
91,LES,S0,5091,2,3,0.9521982573629143
92,LES,S0,4704,2,299,0.9988086458238765
93,LES,S0,5503,2,6,0.9477965875988795
94,LES,S0,5158,2,13,0.9568153522468388
95,LES,S0,5248,2,3,0.9714911476097826
96,LES,S0,5262,2,16,0.9153460024227676
97,LES,S0,5628,2,70,0.7693882337303789
98,LES,S0,4858,2,69,0.9191001470700373
99,LES,S0,4852,2,2,0.9430757528619984
100,LES,S0,4956,2,299,0.9995795588034542
101,LES,S0,4768,2,5,0.9549387718607125
102,LES,S0,5166,2,7,0.9457682470482759
103,LES,S0,5206,2,0,
104,LES,S0,5591,2,11,0.9449794557069974
105,LES,S0,5243,2,4,0.9539001900245601
106,LES,S0,5663,2,60,0.944549948383851
107,LES,S0,5347,2,299,0.999098021820367
108,LES,S0,4745,2,299,0.9920518220453671
109,LES,S0,5677,2,33,0.9654270626299567
110,LES,S0,5314,2,2,0.9489299962107342
111,LES,S0,5276,2,13,0.9422007292965401
112,LES,S0,5275,2,13,0.9433316784774254
113,LES,S0,5444,2,11,0.9523620850473727
114,LES,S0,4625,2,0,
115,LES,S0,5103,2,0,
116,LES,S0,4930,2,0,
117,LES,S0,4790,2,1,0.9258287924124688
118,LES,S0,5630,2,1,0.9032050825896681
119,LES,S0,5510,2,11,0.9552422216679921
120,LES,S0,4822,2,0,
121,LES,S0,5316,2,25,0.9149263650275379
122,LES,S0,5674,2,0,
123,LES,S0,5248,2,3,0.9714911476097826
124,LES,S0,4743,2,299,0.9923107672520882
125,LES,S0,4886,2,5,0.9559627600613414
126,LES,S0,5640,2,3,0.9501913503941869
127,LES,S0,4781,2,299,0.9913749398224053
128,LES,S0,5072,2,4,0.9493466141070995
129,LES,S0,4658,2,299,0.9949983508830401
130,LES,S0,4644,2,0,
131,LES,S0,5551,2,299,0.9996873135253153
132,LES,S0,4854,2,7,0.9479148780009287
133,LES,S0,5615,2,3,0.9180065064093573
134,LES,S0,5196,2,5,0.9447975522372294
135,LES,S0,4762,2,12,0.9458245012478215
136,LES,S0,4894,2,3,0.9698680752045356
137,LES,S0,5249,2,2,0.962586730825217
138,LES,S0,4978,2,7,0.9453017482163647
139,LES,S0,5089,2,5,0.9431380557206083
140,LES,S0,5449,2,7,0.9526192642471951
141,LES,S0,5630,2,1,0.9032050825896681
142,LES,S0,5105,2,1,0.9873135358623577
143,LES,S0,5562,2,299,0.9968120928051816
144,LES,S0,5277,2,13,0.9447671074048962
145,LES,S0,5621,2,1,0.9573249396087844
146,LES,S0,5325,2,10,0.9255912125041814
