,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SUM,12,2296,2,0,
1,SUM,12,2317,2,0,
2,SUM,12,2573,2,0,
3,SUM,12,2309,2,0,
4,SUM,12,2372,2,0,
5,SUM,12,2756,2,0,
6,SUM,12,2650,2,0,
7,SUM,12,2505,2,0,
8,SUM,12,2578,2,0,
9,SUM,12,2636,2,0,
10,SUM,12,2343,2,1,0.9884890531167082
11,SUM,12,2580,2,0,
12,SUM,12,2327,2,0,
13,SUM,12,2719,2,0,
14,SUM,12,2529,2,0,
15,SUM,12,2742,2,299,0.9934168500341456
16,SUM,12,2707,2,299,0.9994685977759251
17,SUM,12,2625,2,0,
18,SUM,12,2386,2,0,
19,SUM,12,2507,2,0,
20,SUM,12,2696,2,0,
21,SUM,12,2295,2,299,0.9962671320496186
22,SUM,12,2565,2,0,
23,SUM,12,2767,2,299,0.9993190412154702
24,SUM,12,2531,2,0,
25,SUM,12,2698,2,1,0.8730519733225363
26,SUM,12,2313,2,0,
27,SUM,12,2388,2,0,
28,SUM,12,2477,2,0,
29,SUM,12,2786,2,2,0.946933020864131
30,SUM,12,2334,2,4,0.9341675836777499
31,SUM,12,2668,2,0,
32,SUM,12,2478,2,0,
33,SUM,12,2705,2,299,0.9994471893293849
34,SUM,12,2275,2,0,
35,SUM,12,2588,2,0,
36,SUM,12,2408,2,0,
37,SUM,12,2289,2,289,0.868718469601338
38,SUM,12,2794,2,299,0.9974533060735533
39,SUM,12,2639,2,0,
40,SUM,12,2712,2,299,0.9999392260761877
41,SUM,12,2351,2,0,
42,SUM,12,2298,2,2,0.9660395355023557
43,SUM,12,2792,2,6,0.9439016505515685
44,SUM,12,2723,2,0,
45,SUM,12,2557,2,0,
46,SUM,12,2565,2,0,
47,SUM,12,2783,2,299,0.9985200732219708
48,SUM,12,2625,2,0,
49,SUM,12,2755,2,0,
50,SUM,12,2432,2,0,
51,SUM,12,2652,2,1,0.9268490357712911
52,SUM,12,2451,2,0,
53,SUM,12,2598,2,0,
54,SUM,12,2414,2,0,
55,SUM,12,2621,2,0,
56,SUM,12,2769,2,299,0.9993134573367972
57,SUM,12,2545,2,0,
58,SUM,12,2401,2,0,
59,SUM,12,2755,2,0,
60,SUM,12,2378,2,0,
61,SUM,12,2522,2,0,
62,SUM,12,2653,2,0,
63,SUM,12,2544,2,0,
64,SUM,12,2750,2,0,
65,SUM,12,2280,2,0,
66,SUM,12,2757,2,1,0.8927845578045458
67,SUM,12,2672,2,0,
68,SUM,12,2538,2,0,
69,SUM,12,2431,2,0,
70,SUM,12,2383,2,0,
71,SUM,12,2552,2,0,
72,SUM,12,2309,2,0,
73,SUM,12,2567,2,0,
74,SUM,12,2521,2,0,
75,SUM,12,2574,2,0,
76,SUM,12,2638,2,0,
77,SUM,12,2645,2,5,0.9503487529497505
78,SUM,12,2781,2,299,0.9975805945677173
79,SUM,12,2309,2,0,
80,SUM,12,2748,2,299,0.9920881746012532
81,SUM,12,2492,2,0,
82,SUM,12,2433,2,0,
83,SUM,12,2621,2,0,
84,SUM,12,2667,2,0,
85,SUM,12,2301,2,2,0.9210331105118297
86,SUM,12,2477,2,0,
87,SUM,12,2466,2,0,
88,SUM,12,2420,2,0,
89,SUM,12,2472,2,0,
90,SUM,12,2383,2,0,
91,SUM,12,2367,2,0,
92,SUM,12,2765,2,299,0.9994622351627468
93,SUM,12,2695,2,295,0.9898839565407767
94,SUM,12,2717,2,0,
95,SUM,12,2276,2,0,
96,SUM,12,2648,2,0,
97,SUM,12,2545,2,0,
98,SUM,12,2618,2,0,
99,SUM,12,2739,2,299,0.9951899335568656
100,SUM,12,2390,2,0,
101,SUM,12,2465,2,0,
102,SUM,12,2453,2,0,
103,SUM,12,2384,2,0,
104,SUM,12,2698,2,1,0.8730519733225363
105,SUM,12,2376,2,0,
106,SUM,12,2439,2,0,
107,SUM,12,2338,2,299,0.9950112830161116
108,SUM,12,2327,2,0,
109,SUM,12,2276,2,0,
110,SUM,12,2709,2,299,0.9999833358422072
111,SUM,12,2525,2,0,
