,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,D2K,43,11437,2,0,
1,D2K,43,13264,2,31,0.9571969923462879
2,D2K,43,13399,2,5,0.9537734880437082
3,D2K,43,11824,2,0,
4,D2K,43,11843,2,4,0.938742800572827
5,D2K,43,12468,2,114,0.9347016784739914
6,D2K,43,13267,2,14,0.9505799038352455
7,D2K,43,10961,2,20,0.9568972695697873
8,D2K,43,11275,2,3,0.927774155469173
9,D2K,43,12863,2,0,
10,D2K,43,12416,2,25,0.9732848696185424
11,D2K,43,11799,2,299,0.9992217328995344
12,D2K,43,12453,2,19,0.9324211683652583
13,D2K,43,10987,2,24,0.956551657573224
14,D2K,43,11200,2,1,0.986454908646589
15,D2K,43,11635,2,6,0.9594174884488331
16,D2K,43,11695,2,23,0.9420740249935962
17,D2K,43,13181,2,299,0.9998430942217665
18,D2K,43,11168,2,9,0.964008611850686
19,D2K,43,12266,2,12,0.9540240706511748
20,D2K,43,11314,2,0,
21,D2K,43,12239,2,12,0.9444591039035751
22,D2K,43,12005,2,7,0.9381892232233441
23,D2K,43,12969,2,299,0.9965351831721972
24,D2K,43,13403,2,13,0.9295581765703091
25,D2K,43,11529,2,29,0.9744574867397778
26,D2K,43,11649,2,7,0.9590309935815149
27,D2K,43,12765,2,3,0.9720870650613671
28,D2K,43,13317,2,2,0.9174414992906527
29,D2K,43,11737,2,3,0.895872256074789
30,D2K,43,12592,2,5,0.9496446506440085
31,D2K,43,12075,2,2,0.912718774397918
32,D2K,43,12389,2,49,0.9662884144181328
33,D2K,43,12332,2,90,0.9020834848405607
34,D2K,43,12429,2,8,0.9420791591676354
35,D2K,43,12148,2,299,0.9998996666028241
36,D2K,43,11582,2,100,0.8842330471160534
37,D2K,43,13007,2,1,0.9966245444361608
38,D2K,43,12712,2,3,0.9377829547331876
39,D2K,43,10982,2,299,0.9960910569390421
40,D2K,43,11571,2,124,0.8997425580505104
41,D2K,43,12288,2,160,0.860317204029634
42,D2K,43,11066,2,74,0.9249914359132699
43,D2K,43,12946,2,11,0.9488986910007025
44,D2K,43,12876,2,4,0.9767624024276302
45,D2K,43,11268,2,5,0.9363885623118163
46,D2K,43,12431,2,2,0.9815673949611158
47,D2K,43,12481,2,44,0.9608012811032475
48,D2K,43,12953,2,1,0.9871415888626063
49,D2K,43,12811,2,4,0.954008257303419
50,D2K,43,11297,2,2,0.9501238038423121
51,D2K,43,11534,2,216,0.918289116891381
52,D2K,43,11627,2,55,0.9802991010064778
53,D2K,43,11188,2,13,0.9752447382255286
54,D2K,43,11705,2,299,0.9979902640397998
55,D2K,43,11528,2,29,0.9772453577327267
56,D2K,43,12503,2,17,0.8692961290559615
57,D2K,43,12377,2,45,0.9422879399911164
58,D2K,43,12657,2,0,
59,D2K,43,12399,2,81,0.9507353697628429
60,D2K,43,12601,2,6,0.938678861230978
61,D2K,43,13360,2,17,0.966298094047616
62,D2K,43,12014,2,21,0.9257503803584083
63,D2K,43,12736,2,22,0.9579071752338373
64,D2K,43,12738,2,18,0.9545362046184371
65,D2K,43,12234,2,29,0.9795807113687865
66,D2K,43,11304,2,4,0.9530106678362873
67,D2K,43,12267,2,11,0.952450422929815
68,D2K,43,12646,2,0,
69,D2K,43,12481,2,44,0.9608012811032475
70,D2K,43,11595,2,85,0.9413680783805638
71,D2K,43,11175,2,10,0.9504051802180941
72,D2K,43,11350,2,299,0.9910082015278837
73,D2K,43,10954,2,34,0.9201439783599584
74,D2K,43,12403,2,16,0.9494802252688597
75,D2K,43,12785,2,7,0.9360756583283374
76,D2K,43,12227,2,5,0.9421386035489225
77,D2K,43,12464,2,11,0.940091444361381
78,D2K,43,13110,2,7,0.9516681933704275
79,D2K,43,11535,2,215,0.9160282109942937
80,D2K,43,11064,2,12,0.9576356135089005
81,D2K,43,13175,2,7,0.949140603882519
82,D2K,43,12060,2,2,0.9513441356622079
83,D2K,43,12839,2,44,0.9616419835496495
84,D2K,43,12034,2,40,0.9627231170303613
85,D2K,43,11625,2,57,0.9820910770703688
86,D2K,43,11814,2,31,0.9625178117576867
87,D2K,43,11938,2,22,0.9791019875619923
88,D2K,43,12304,2,44,0.9864227671523313
89,D2K,43,12488,2,7,0.949762922138893
90,D2K,43,12875,2,0,
91,D2K,43,11335,2,17,0.9600208375102409
92,D2K,43,11115,2,21,0.9854145402721973
93,D2K,43,12697,2,7,0.9412991135386184
