,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,09,4784,2,5,0.9509223501489021
1,LES,09,5519,2,1,0.9916142394184225
2,LES,09,5429,2,3,0.9435075805110746
3,LES,09,5466,2,299,0.9977146906495798
4,LES,09,4654,2,3,0.9395251824575506
5,LES,09,4876,2,33,0.9508926918099055
6,LES,09,4732,2,0,
7,LES,09,5374,2,299,0.9909753506634535
8,LES,09,4918,2,1,0.8843527393571784
9,LES,09,4735,2,1,0.9731818501196439
10,LES,09,4620,2,0,
11,LES,09,5063,2,35,0.9442892853101871
12,LES,09,4737,2,1,0.9181629448072127
13,LES,09,4721,2,0,
14,LES,09,4679,2,10,0.9566433571783136
15,LES,09,5475,2,11,0.9591224117147289
16,LES,09,4889,2,5,0.9564487550558229
17,LES,09,5117,2,7,0.9563574193597189
18,LES,09,5592,2,2,0.9439842793219442
19,LES,09,5077,2,25,0.9543794949064264
20,LES,09,4912,2,0,
21,LES,09,5556,2,0,
22,LES,09,4676,2,5,0.9569943219451966
23,LES,09,5099,2,17,0.9492554851353963
24,LES,09,5041,2,7,0.9533102757718748
25,LES,09,5479,2,56,0.9405655515523433
26,LES,09,5210,2,299,0.9952073027532296
27,LES,09,5379,2,299,0.9926716138285885
28,LES,09,5142,2,28,0.9586880310176593
29,LES,09,4643,2,8,0.9312777329487223
30,LES,09,5274,2,3,0.9368261955378597
31,LES,09,5127,2,29,0.9526441802370667
32,LES,09,4963,2,15,0.9475385678710775
33,LES,09,5593,2,1,0.8574206093310351
34,LES,09,5475,2,11,0.9591224117147289
35,LES,09,5198,2,299,0.997406079490697
36,LES,09,4660,2,4,0.9446103918172251
37,LES,09,5209,2,299,0.9953491282924464
38,LES,09,5140,2,34,0.9457786567723969
39,LES,09,4906,2,2,0.9229517185611111
40,LES,09,5312,2,297,0.9940953651889056
41,LES,09,5098,2,18,0.9492195857129779
42,LES,09,5442,2,2,0.9403354371697895
43,LES,09,5567,2,1,0.9458294896875876
44,LES,09,5011,2,0,
45,LES,09,5422,2,5,0.953786982639277
46,LES,09,5468,2,299,0.9978909857975321
47,LES,09,5032,2,11,0.9509046640052261
48,LES,09,4912,2,0,
49,LES,09,5383,2,299,0.9948055782367524
50,LES,09,5078,2,24,0.950440006725677
51,LES,09,5115,2,10,0.9491425515546975
52,LES,09,5551,2,0,
53,LES,09,5214,2,73,0.8936260908530372
54,LES,09,5558,2,0,
55,LES,09,4682,2,0,
56,LES,09,4744,2,47,0.949286845814849
57,LES,09,4726,2,289,0.9783792763308213
58,LES,09,5423,2,4,0.9567476844984205
59,LES,09,4813,2,0,
60,LES,09,4868,2,44,0.9352281559665102
61,LES,09,4848,2,85,0.9754027334767414
62,LES,09,5184,2,4,0.9504717304472394
63,LES,09,5434,2,1,0.9557820148019878
64,LES,09,5602,2,2,0.9555320971064054
65,LES,09,5573,2,285,0.9766876586538926
66,LES,09,5476,2,60,0.9523452806665765
67,LES,09,5345,2,299,0.998114731312638
68,LES,09,4723,2,0,
69,LES,09,5354,2,0,
70,LES,09,5347,2,299,0.9981467034166748
71,LES,09,5543,2,299,0.9955948540501035
72,LES,09,4800,2,114,0.7706756617231604
73,LES,09,5162,2,299,0.9916281175557338
74,LES,09,4948,2,5,0.9443569996408433
75,LES,09,4781,2,8,0.9617430411162025
76,LES,09,4671,2,19,0.9659887458426705
77,LES,09,4892,2,11,0.9514197052241354
78,LES,09,5637,2,299,0.9970421260290497
79,LES,09,4624,2,2,0.8972806401091948
80,LES,09,5655,2,107,0.9500237897693733
81,LES,09,5525,2,5,0.936806889628323
82,LES,09,5335,2,299,0.9977975922188395
83,LES,09,5086,2,118,0.934871698019434
84,LES,09,4954,2,31,0.95362997746845
85,LES,09,5209,2,299,0.9953491282924464
86,LES,09,4813,2,0,
87,LES,09,5444,2,3,0.9339832719480228
88,LES,09,5417,2,7,0.9583895404980866
89,LES,09,4655,2,2,0.9647278433436959
90,LES,09,5211,2,299,0.9953703820852651
91,LES,09,5148,2,7,0.9494140633707874
92,LES,09,4984,2,299,0.9983184518479943
93,LES,09,4913,2,1,0.9193278925723486
94,LES,09,4637,2,0,
95,LES,09,4799,2,2,0.9590738738478629
96,LES,09,5475,2,11,0.9591224117147289
