,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,D1A,29,13411,2,1,0.9066794766427565
1,D1A,29,12549,2,25,0.9714726620766134
2,D1A,29,12780,2,5,0.9524523105848018
3,D1A,29,11269,2,7,0.9581232219499258
4,D1A,29,11131,2,0,
5,D1A,29,11408,2,15,0.9575045928411189
6,D1A,29,12390,2,23,0.9515860347776994
7,D1A,29,12821,2,69,0.9587073392319932
8,D1A,29,13003,2,8,0.9589264928938259
9,D1A,29,12803,2,73,0.9100279483503266
10,D1A,29,12568,2,0,
11,D1A,29,13149,2,33,0.9504935648667034
12,D1A,29,12724,2,18,0.9464131658690721
13,D1A,29,11673,2,2,0.9629937290135173
14,D1A,29,11767,2,0,
15,D1A,29,12312,2,8,0.9490317142801203
16,D1A,29,13076,2,6,0.950856281805633
17,D1A,29,11331,2,71,0.9604727264746901
18,D1A,29,13064,2,7,0.9338122624220109
19,D1A,29,11749,2,0,
20,D1A,29,13378,2,9,0.9494534623925589
21,D1A,29,13471,2,8,0.951926362567594
22,D1A,29,12184,2,48,0.9452859736236371
23,D1A,29,12506,2,4,0.9500448874595995
24,D1A,29,12952,2,37,0.8848555819965487
25,D1A,29,12956,2,7,0.9549309669666465
26,D1A,29,11235,2,24,0.9402376653829445
27,D1A,29,12687,2,8,0.9563350362815417
28,D1A,29,12932,2,12,0.7730549800252208
29,D1A,29,11656,2,0,
30,D1A,29,12115,2,1,0.973040543073192
31,D1A,29,12087,2,9,0.9502262024828406
32,D1A,29,12063,2,29,0.9744384185397742
33,D1A,29,12728,2,96,0.9716850894460372
34,D1A,29,13061,2,4,0.9583251288412341
35,D1A,29,12563,2,0,
36,D1A,29,12838,2,11,0.9427867834242692
37,D1A,29,11514,2,0,
38,D1A,29,11512,2,3,0.25515867811048965
39,D1A,29,12082,2,21,0.9621195160145765
40,D1A,29,12636,2,43,0.9717929195160924
41,D1A,29,13133,2,19,0.943338072962803
42,D1A,29,12933,2,140,0.9369211905739271
43,D1A,29,12706,2,53,0.9059212450480049
44,D1A,29,11297,2,6,0.9583736510139228
45,D1A,29,11813,2,1,0.9976476712482131
46,D1A,29,11355,2,37,0.8968692119277759
47,D1A,29,12169,2,2,0.9299629251403638
48,D1A,29,13179,2,13,0.9469099934574429
49,D1A,29,11094,2,4,0.9574017187652641
50,D1A,29,11329,2,73,0.9664764576913764
