,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,D2K,43,12825,2,3,0.9490480957021097
1,D2K,43,12218,2,2,0.9399261345856751
2,D2K,43,12320,2,3,0.9406453684932075
3,D2K,43,11539,2,15,0.9383421038240366
4,D2K,43,11784,2,10,0.9474385441932685
5,D2K,43,11813,2,7,0.9629317554377306
6,D2K,43,13199,2,25,0.9711537096425583
7,D2K,43,11017,2,4,0.9628142150263693
8,D2K,43,12605,2,2,0.9669612056077725
9,D2K,43,13063,2,34,0.9144066081780918
10,D2K,43,12374,2,5,0.951361612916456
11,D2K,43,11669,2,0,
12,D2K,43,11890,2,1,0.9584092428648922
13,D2K,43,12619,2,9,0.9627385160076345
14,D2K,43,13159,2,1,0.9961310258786644
15,D2K,43,11026,2,0,
16,D2K,43,11583,2,2,0.9320710164505366
17,D2K,43,11039,2,1,0.9383371498451831
18,D2K,43,13184,2,2,0.9341873470796684
19,D2K,43,11671,2,2,0.9652077344561827
20,D2K,43,11406,2,0,
21,D2K,43,11684,2,1,0.9993274876302719
22,D2K,43,11996,2,1,0.9858373130979675
23,D2K,43,12099,2,290,0.9380025701372982
24,D2K,43,11352,2,1,0.9997123992303731
25,D2K,43,12712,2,1,0.9963663982156059
26,D2K,43,13264,2,3,0.9618513675310035
27,D2K,43,11739,2,4,0.9569760190840166
28,D2K,43,13030,2,4,0.9483665802095416
29,D2K,43,12016,2,24,0.9285800050386234
30,D2K,43,12537,2,2,0.9417267516136331
31,D2K,43,11884,2,4,0.9693117032397585
32,D2K,43,13030,2,4,0.9483665802095416
33,D2K,43,13396,2,0,
34,D2K,43,12159,2,2,0.9633553462755722
35,D2K,43,11956,2,1,0.9926564294155166
36,D2K,43,13323,2,41,0.9236822636208131
37,D2K,43,11990,2,1,0.9988433376756843
38,D2K,43,12443,2,0,
39,D2K,43,11940,2,4,0.958553781786455
40,D2K,43,11251,2,4,0.954190313966094
41,D2K,43,11569,2,118,0.9041618996985061
42,D2K,43,11401,2,1,0.9935734512522472
43,D2K,43,13364,2,21,0.8630126180462904
44,D2K,43,12960,2,7,0.9647708851661394
45,D2K,43,12455,2,1,0.9975937486382567
46,D2K,43,11328,2,5,0.9636014172570345
47,D2K,43,10960,2,9,0.9552960473891958
48,D2K,43,11830,2,23,0.8603825305675427
49,D2K,43,11716,2,1,0.9938491435624581
50,D2K,43,12152,2,2,0.9421664408842827
51,D2K,43,12889,2,1,0.9963637722100628
52,D2K,43,11408,2,19,0.04218514599640335
53,D2K,43,11098,2,1,0.9964250905819951
54,D2K,43,12036,2,299,0.9846726795466675
55,D2K,43,13219,2,32,0.9304300235751994
56,D2K,43,11577,2,29,0.8493082020767828
57,D2K,43,12426,2,12,0.9180491727592838
58,D2K,43,12383,2,1,0.962450970744565
59,D2K,43,13255,2,7,0.9625787786800029
60,D2K,43,11953,2,2,0.9494847913597837
61,D2K,43,11941,2,4,0.9405143893444069
62,D2K,43,12921,2,1,0.8789121626944887
63,D2K,43,12639,2,1,0.9869387919016782
64,D2K,43,11752,2,81,0.9456617001814287
65,D2K,43,13281,2,1,0.9957725480629555
66,D2K,43,12317,2,0,
67,D2K,43,12933,2,0,
68,D2K,43,12627,2,1,0.9991849963209269
69,D2K,43,12852,2,4,0.9363006059008232
70,D2K,43,12503,2,1,0.9977739037733467
71,D2K,43,11669,2,0,
72,D2K,43,11957,2,3,0.950197768509811
73,D2K,43,10941,2,3,0.9459338695006876
74,D2K,43,11741,2,3,0.9657539264374049
75,D2K,43,11866,2,101,0.8929770955040722
76,D2K,43,11171,2,1,0.866856464240984
77,D2K,43,12613,2,1,0.9883898562178034
78,D2K,43,12939,2,3,0.9638280251734547
79,D2K,43,12410,2,4,0.9469542648995157
80,D2K,43,12611,2,1,0.9392397196372475
81,D2K,43,12889,2,1,0.9963637722100628
82,D2K,43,11228,2,0,
83,D2K,43,11645,2,22,0.9539024584950908
84,D2K,43,11293,2,2,0.9255749975783096
85,D2K,43,12843,2,2,0.9622335516817435
86,D2K,43,12390,2,1,0.9974573766374875
87,D2K,43,13034,2,17,0.9799197090364407
88,D2K,43,11521,2,0,
89,D2K,43,11080,2,2,0.9752670413969955
90,D2K,43,11914,2,24,0.8585538956325013
91,D2K,43,11369,2,1,0.996746857336184
92,D2K,43,11180,2,4,0.954225737739228
93,D2K,43,11739,2,4,0.9569760190840166
94,D2K,43,12916,2,11,0.9560353850795674
95,D2K,43,11265,2,0,
96,D2K,43,11274,2,0,
97,D2K,43,12691,2,2,0.9594013170144831
98,D2K,43,12914,2,2,0.9684899377198538
99,D2K,43,11335,2,2,0.9633588688653825
100,D2K,43,13376,2,5,0.9511013693703028
101,D2K,43,11660,2,10,0.9258634499168841
102,D2K,43,11795,2,2,0.9389897599688315
103,D2K,43,13426,2,19,0.9662704104278603
104,D2K,43,12665,2,5,0.9649363487038943
105,D2K,43,13126,2,1,0.9967692615068636
106,D2K,43,11879,2,70,0.8878279542725888
107,D2K,43,12101,2,198,0.7632735678373397
108,D2K,43,13187,2,2,0.9481817355229349
109,D2K,43,13220,2,49,0.9242587746311094
110,D2K,43,12671,2,1,0.9987701528294904
111,D2K,43,12283,2,3,0.9418968491886014
112,D2K,43,11891,2,1,0.9848881018816206
113,D2K,43,11358,2,13,0.9490178843876956
114,D2K,43,12009,2,11,0.9575904684742713
115,D2K,43,13042,2,6,0.9695318661135172
116,D2K,43,12190,2,14,0.9358303824251909
117,D2K,43,13087,2,39,0.9781071751981592
118,D2K,43,12762,2,4,0.9464431150783787
119,D2K,43,11669,2,0,
120,D2K,43,11189,2,2,0.9795657791948797
121,D2K,43,12619,2,9,0.9627385160076345
122,D2K,43,12903,2,2,0.9713028952483105
123,D2K,43,11268,2,0,
124,D2K,43,12946,2,2,0.9625087023698653
125,D2K,43,12148,2,46,0.9361529151152205
126,D2K,43,11014,2,0,
127,D2K,43,11254,2,3,0.9422695538904211
128,D2K,43,11055,2,24,0.9271986259033157
129,D2K,43,11947,2,3,0.9366998757563274
130,D2K,43,11279,2,0,
131,D2K,43,13122,2,2,0.9650064444697182
