,treatment,score,dimention
182,SHM,0.5689101327203177,46
183,SHM,0.5685875096980807,47
184,SHM,0.5678673495526932,48
185,SHM,0.5659557092488046,49
186,SHM,0.5662105497822771,50
187,SHM,0.5663146146248179,51
188,SHM,0.5653042425334728,52
189,SHM,0.565331986577666,53
190,SHM,0.5640638687337866,54
191,SHM,0.5633293143489353,55
192,SHM,0.5622455636365415,56
193,SHM,0.5613235533813778,57
194,SHM,0.5594538346196195,58
195,SHM,0.5600720125053149,59
196,SHM,0.5587504639950325,60
197,SHM,0.5579170188838789,61
198,SHM,0.5558000971015725,62
199,SHM,0.5550923294178813,63
200,SHM,0.5550346405559092,64
201,SHM,0.5546419496559328,65
202,SHM,0.5531921180075304,66
203,SHM,0.5522044377415304,67
204,LES,,0
205,LES,0.1628712298897288,1
206,LES,0.2760426706312079,2
207,LES,0.3512247562759193,3
208,LES,0.3842320005155868,4
209,LES,0.4127712419961789,5
210,LES,0.44322578962802894,6
211,LES,0.44041194883247736,7
212,LES,0.4599797491096468,8
213,LES,0.47451053224058914,9
214,LES,0.511362042371859,10
215,LES,0.5448548892916039,11
216,LES,0.5524043663078056,12
217,LES,0.5546468440162655,13
218,LES,0.5586085302353914,14
219,LES,0.5668246164658686,15
220,LES,0.5718970102829031,16
221,LES,0.5834811634688031,17
222,LES,0.5872472856030997,18
223,LES,0.5936437647557049,19
224,LES,0.5950536603775931,20
225,LES,0.5920931052541478,21
226,LES,0.5935029006867738,22
227,LES,0.5957873517398973,23
228,LES,0.5936341070310709,24
229,LES,0.598453767224794,25
230,LES,0.5967167379940499,26
231,LES,0.59556890475209,27
232,LES,0.5935069099437758,28
233,LES,0.5934211198259559,29
234,LES,0.5978845974630183,30
235,LES,0.5993519419491353,31
236,LES,0.5989523054466599,32
237,LES,0.5988873831075356,33
238,LES,0.599136542491371,34
239,LES,0.5994328988044975,35
240,LES,0.5998253617366929,36
241,LES,0.6011604621655793,37
242,LES,0.6006162119667031,38
243,LES,0.600593044569086,39
244,LES,0.6015012690953669,40
245,LES,0.601325315180145,41
246,LES,0.6034368896885085,42
247,LES,0.6013126331943139,43
248,LES,0.6011912869571999,44
249,LES,0.6010323655433591,45
250,LES,0.6003431626665978,46
251,LES,0.5997598749123776,47
252,LES,0.6008990588773993,48
253,LES,0.6019883672150298,49
254,LES,0.6014853806753651,50
255,LES,0.6019273991167047,51
256,LES,0.600900032324521,52
257,LES,0.5990609066065303,53
258,LES,0.5990791548976224,54
259,LES,0.5989552848525279,55
260,LES,0.599381742338013,56
261,LES,0.5983039170115378,57
262,LES,0.5996463480077063,58
263,LES,0.6010482140272306,59
264,LES,0.6007367292672645,60
265,LES,0.6018608652609204,61
266,LES,0.6024308392405382,62
267,LES,0.6024606697615833,63
268,LES,0.6014389161181243,64
269,LES,0.6008070762832165,65
270,LES,0.6009459311335115,66
271,LES,0.6014380160481613,67
272,LES,0.27239515347481325,0
273,LES,0.39342270838479476,1
274,LES,0.4069915024823093,2
275,LES,0.46057140658000517,3
276,LES,0.39950668628400265,4
277,LES,0.40665544751083915,5
278,LES,0.4320044849751501,6
279,LES,0.43891562648331073,7
280,LES,0.4370918968938876,8
281,LES,0.44700528499985515,9
282,LES,0.4597058713474256,10
283,LES,0.4721488162498395,11
284,LES,0.480368312333606,12
285,LES,0.4873559332960994,13
286,LES,0.49397545347236416,14
287,LES,0.4948451193151451,15
288,LES,0.4959355689345315,16
289,LES,0.4969080528772285,17
290,LES,0.49106740584868847,18
291,LES,0.49300285142863176,19
292,LES,0.49451483035899846,20
293,LES,0.49496032363627607,21
294,LES,0.49639708565929785,22
295,LES,0.49511120006908393,23
296,LES,0.4941967184984256,24
297,LES,0.4924845590558037,25
298,LES,0.4927005279538377,26
299,LES,0.4927607632172376,27
300,LES,0.4931500146445369,28
301,LES,0.4969928175459507,29
302,LES,0.49715951610097797,30
303,LES,0.5003709811529851,31
304,LES,0.5033910794034768,32
305,LES,0.5106266389666144,33
306,LES,0.5095694366985916,34
307,LES,0.5093085028027773,35
308,LES,0.5070151902502884,36
