,treatment,score,dimention
166,SHM,0.37370035539792956,30
167,SHM,0.3709735920674069,31
168,SHM,0.37355885562846214,32
169,SHM,0.3716397676009344,33
170,SHM,0.36476384217520785,34
171,SHM,0.3607984083683271,35
172,SHM,0.35523020982237785,36
173,SHM,0.3547082526359363,37
174,SHM,0.35078024343517245,38
175,SHM,0.35358227660913233,39
176,SHM,0.3503407404308648,40
177,SHM,0.35243462292050365,41
178,SHM,0.34458572625697614,42
179,SHM,0.3438477886471485,43
180,SHM,0.3434379601187667,44
181,SHM,0.3420268497120581,45
182,SHM,0.3409638197896252,46
183,SHM,0.3399806690453755,47
184,SHM,0.34127114312855056,48
185,SHM,0.34157120659348983,49
186,SHM,0.33531282029761533,50
187,SHM,0.33414288832560146,51
188,SHM,0.3270134075039415,52
189,SHM,0.3257813853976128,53
190,SHM,0.3251952327681693,54
191,SHM,0.3265176420198612,55
192,SHM,0.3273769136371536,56
193,SHM,0.3242533038736011,57
194,SHM,0.3212084475057507,58
195,SHM,0.32008866176120987,59
196,SHM,0.31819786012383056,60
197,SHM,0.31672383712864527,61
198,SHM,0.3171310316036856,62
199,SHM,0.31465075117403907,63
200,SHM,0.3140993701676227,64
201,SHM,0.3143397206298799,65
202,SHM,0.31342549619421267,66
203,SHM,0.31185223995773037,67
204,LES,,0
205,LES,0.12050339920753583,1
206,LES,0.1747855335201507,2
207,LES,0.19814756565242198,3
208,LES,0.20042835706042084,4
209,LES,0.19425844606169385,5
210,LES,0.17365984646067079,6
211,LES,0.1658807547603387,7
212,LES,0.16216989579931484,8
213,LES,0.15893317031356635,9
214,LES,0.1590182948065516,10
215,LES,0.15994478802982848,11
216,LES,0.1601629724711905,12
217,LES,0.1619257077479992,13
218,LES,0.1601564047725702,14
219,LES,0.1592379314561132,15
220,LES,0.157456287659693,16
221,LES,0.1589038372826338,17
222,LES,0.15786537543153112,18
223,LES,0.158860686887058,19
224,LES,0.15886296957406587,20
225,LES,0.15765061706487438,21
226,LES,0.15572053500276306,22
227,LES,0.15529162729590396,23
228,LES,0.15384633509735712,24
229,LES,0.15382807434317858,25
230,LES,0.15306536524309977,26
231,LES,0.15170452419442415,27
232,LES,0.15023026078196122,28
233,LES,0.1500032243060928,29
234,LES,0.1506592567625611,30
235,LES,0.15145725659987486,31
236,LES,0.15112366092759177,32
237,LES,0.15149852808503916,33
238,LES,0.15067627405514605,34
239,LES,0.15034557847453478,35
240,LES,0.14995441258130326,36
241,LES,0.14914618551166792,37
242,LES,0.14788870767355355,38
243,LES,0.14759981762549168,39
244,LES,0.14713629688739682,40
245,LES,0.1463976497988565,41
246,LES,0.1460454493342047,42
247,LES,0.14607515703422846,43
248,LES,0.14657081069580402,44
249,LES,0.14503586237509813,45
250,LES,0.14395938004180986,46
251,LES,0.14242077753015892,47
252,LES,0.1422421315106871,48
253,LES,0.141541559349592,49
254,LES,0.14065626938004228,50
255,LES,0.1395649276515465,51
256,LES,0.13870312985227096,52
257,LES,0.13799133472060898,53
258,LES,0.13740229412577742,54
259,LES,0.1369194203835793,55
260,LES,0.13705933425115457,56
261,LES,0.13709184944874897,57
262,LES,0.13705735047310785,58
263,LES,0.1365283019018917,59
264,LES,0.13597495121542869,60
265,LES,0.13588500875920118,61
266,LES,0.135659331633616,62
267,LES,0.1356664511057386,63
268,LES,0.13495306508058214,64
269,LES,0.1351369244993884,65
270,LES,0.13432951796285875,66
271,LES,0.13418253334309382,67
272,LES,,0
273,LES,0.4337394204186821,1
274,LES,0.5062214527344769,2
275,LES,0.48092493921448687,3
276,LES,0.4419008418778452,4
277,LES,0.41379498531184544,5
278,LES,0.3845645860150547,6
279,LES,0.373615297143838,7
280,LES,0.3732760215875922,8
281,LES,0.3746742569643172,9
282,LES,0.377774812233063,10
283,LES,0.3745159112220946,11
284,LES,0.3771886867651846,12
285,LES,0.3776383395867311,13
286,LES,0.3767251015842952,14
287,LES,0.3744985134130162,15
288,LES,0.3758433001323178,16
289,LES,0.3711781354938908,17
290,LES,0.3715060924094181,18
291,LES,0.3684315299409694,19
292,LES,0.3670485347529495,20
293,LES,0.3650099147785768,21
294,LES,0.3657933086838926,22
295,LES,0.36359485679568515,23
296,LES,0.36329476096754365,24
297,LES,0.36184918585204817,25
298,LES,0.357330161466931,26
299,LES,0.35719885587007694,27
300,LES,0.3557914377042303,28
301,LES,0.3552325366566351,29
302,LES,0.35559074339981844,30
303,LES,0.3542969403295828,31
304,LES,0.3538705339022241,32
305,LES,0.3531487686808429,33
306,LES,0.34990334464804174,34
307,LES,0.34787107251047333,35
308,LES,0.3451809746020441,36
309,LES,0.3425852997790385,37
310,LES,0.3401939178198282,38
311,LES,0.33868343158181946,39
312,LES,0.33598636766526724,40
313,LES,0.334356173634911,41
314,LES,0.33295964772921127,42
315,LES,0.3319306133538047,43
316,LES,0.3292515527584483,44
317,LES,0.3310529881750097,45
318,LES,0.3254653393363406,46
319,LES,0.32254432102478503,47
320,LES,0.32144572389292114,48
321,LES,0.3210749625924665,49
322,LES,0.31832063834086743,50
323,LES,0.3156008338049321,51
324,LES,0.3133990657830019,52
325,LES,0.3146365002441126,53
326,LES,0.3149055650374303,54
327,LES,0.31541120717049775,55
328,LES,0.31457870027781953,56
329,LES,0.3118763753348588,57
330,LES,0.3093755459079567,58
331,LES,0.30896505459758294,59
332,LES,0.3050120372274473,60
333,LES,0.3045203478470194,61
334,LES,0.30237974750364927,62
335,LES,0.30178567413597424,63
336,LES,0.3016894371130563,64
337,LES,0.29948927658895486,65
338,LES,0.2986789987954519,66
339,LES,0.2990531780050649,67
340,SHM,,0
341,SHM,0.4514972960667549,1
342,SHM,0.6075394907760941,2
343,SHM,0.5413376385884463,3
344,SHM,0.4903645072019047,4
345,SHM,0.45084046147410783,5
346,SHM,0.43936123932333615,6
347,SHM,0.4255707427228347,7
348,SHM,0.4163644535234532,8
349,SHM,0.4101812552879681,9
350,SHM,0.4026580812508155,10
351,SHM,0.39991853351099005,11
352,SHM,0.3878252590494602,12
353,SHM,0.38264007269498945,13
354,SHM,0.37086479398396766,14
355,SHM,0.37020135467260595,15
356,SHM,0.3707193744878452,16
357,SHM,0.37291311525666004,17
358,SHM,0.36979276918405213,18
359,SHM,0.3546179760975362,19
360,SHM,0.34944921392910333,20
361,SHM,0.34651525246285264,21
362,SHM,0.34412782453012447,22
363,SHM,0.34368243993332037,23
364,SHM,0.33936441812835105,24
365,SHM,0.33416418557741323,25
366,SHM,0.32969487496393757,26
367,SHM,0.3208124472877364,27
368,SHM,0.31790993774133713,28
369,SHM,0.3144543460435282,29
370,SHM,0.3133810392986327,30
371,SHM,0.30848062128949294,31
372,SHM,0.307845767167339,32
373,SHM,0.3074262893242917,33
374,SHM,0.30554585159920855,34
375,SHM,0.3050100394547499,35
376,SHM,0.29694038088486563,36
377,SHM,0.29498878057258915,37
378,SHM,0.2940324908789034,38
379,SHM,0.29218158481251955,39
380,SHM,0.2908856381247015,40
381,SHM,0.2905435661906054,41
382,SHM,0.2600433305532982,42
383,SHM,0.1990386796464798,43
384,SHM,0.19739010702106674,44
385,SHM,0.0121471754804785,45
386,SHM,-0.05964494494128347,46
387,SHM,-0.10306256472941722,47
388,SHM,-0.11288830026992636,48
389,SHM,-0.06991749515102574,49
390,SHM,-0.05569004359522878,50
391,SHM,-0.048647643061211276,51
392,SHM,-0.042625969233654804,52
393,SHM,-0.03495791659506131,53
394,SHM,-0.023932835736217406,54
395,SHM,-0.01485673318318459,55
396,SHM,-0.00018753354653400223,56
397,SHM,0.009107161069072167,57
398,SHM,0.014850850662424864,58
399,SHM,0.04070508729997424,59
400,SHM,0.036041862057874186,60
401,SHM,0.03532539574578697,61
402,SHM,0.03878216526869582,62
403,SHM,0.0392053250855291,63
404,SHM,0.0352853897026717,64
405,SHM,0.037479789219728055,65
406,SHM,0.029746163559604688,66
407,SHM,0.032563039729919585,67
408,LES,0.3668817684262172,0
409,LES,0.5763404200993838,1
410,LES,0.6205065155550858,2
411,LES,0.6765419267135753,3
412,LES,0.6813737671576069,4
413,LES,0.6755691141578456,5
414,LES,0.6782274393926434,6
415,LES,0.6821036035023487,7
416,LES,0.6815688458735145,8
417,LES,0.6791014678734322,9
418,LES,0.6817107280720114,10
419,LES,0.6827967016868053,11
420,LES,0.6806311670990781,12
421,LES,0.6775880543799655,13
422,LES,0.6756191032823936,14
423,LES,0.6737064102780244,15
424,LES,0.6710322353184286,16
425,LES,0.665349175615077,17
426,LES,0.6632733090433178,18
427,LES,0.6617313874840008,19
428,LES,0.6603244587803816,20
429,LES,0.6577585798772954,21
430,LES,0.6556223413876994,22
431,LES,0.6552571098196973,23
432,LES,0.6527047810766853,24
433,LES,0.6507390926398227,25
434,LES,0.6483204686337114,26
435,LES,0.6448568560340835,27
436,LES,0.6434134461641237,28
437,LES,0.6414819792829027,29
438,LES,0.6394884573519786,30
439,LES,0.6368431291680147,31
440,LES,0.6352747335508226,32
441,LES,0.634683597471388,33
442,LES,0.6316539511911863,34
443,LES,0.6288408070877995,35
444,LES,0.6263406953400247,36
445,LES,0.6261480670728363,37
446,LES,0.6240397950104954,38
447,LES,0.6242275245218445,39
448,LES,0.6217055679033445,40
449,LES,0.619851235383401,41
450,LES,0.6179414853007161,42
451,LES,0.6155059099461522,43
452,LES,0.6140128954513073,44
453,LES,0.6121997736934732,45
454,LES,0.6103466909557957,46
455,LES,0.6096225026773374,47
456,LES,0.6092298407949912,48
457,LES,0.6079440105123315,49
458,LES,0.6062926671453565,50
459,LES,0.6058922945201075,51
460,LES,0.6044353494846986,52
461,LES,0.6030714243515218,53
462,LES,0.6026861267530249,54
463,LES,0.6014404307874103,55
464,LES,0.6000487501101774,56
465,LES,0.5983012395305464,57
466,LES,0.5965785751746353,58
467,LES,0.5952618350516621,59
468,LES,0.59415473185875,60
469,LES,0.5933299717321512,61
470,LES,0.5925087545508495,62
471,LES,0.5918718798105217,63
472,LES,0.5911049747631605,64
473,LES,0.5910432358812756,65
474,LES,0.5904004952697328,66
475,LES,0.5900299465345905,67
476,LES,0.3583568689733586,0
477,LES,0.4464925214946125,1
478,LES,0.46471801955800274,2
479,LES,0.42523331961458,3
480,LES,0.321652051901292,4
481,LES,0.3017600862068669,5
482,LES,0.27685789071390476,6
483,LES,0.28187615541318267,7
484,LES,0.2782616976037945,8
485,LES,0.271721874572315,9
486,LES,0.2738621884033261,10
487,LES,0.2688443413198536,11
488,LES,0.26938710952440814,12
489,LES,0.269873061682123,13
490,LES,0.2734832564819082,14
491,LES,0.2710217343624912,15
492,LES,0.26939522387543247,16
493,LES,0.2662276352917228,17
494,LES,0.26468893147076655,18
495,LES,0.2628505904588099,19
496,LES,0.26088455444535796,20
497,LES,0.2591247255562129,21
498,LES,0.25599395904353317,22
499,LES,0.2566166188625284,23
500,LES,0.2548845100931616,24
501,LES,0.25354625783669416,25
502,LES,0.2527314393117829,26
503,LES,0.25102053446004313,27
504,LES,0.24846993262942008,28
505,LES,0.2473093208766396,29
506,LES,0.24662210753702896,30
507,LES,0.2453510175582393,31
508,LES,0.24418132343632315,32
509,LES,0.2416908264514377,33
510,LES,0.2408478594678689,34
511,LES,0.23986831966194677,35
512,LES,0.23890319450128794,36
513,LES,0.23812465090071477,37
514,LES,0.23655111346463897,38
515,LES,0.23604606859037425,39
516,LES,0.23471971091350663,40
517,LES,0.233769635973891,41
518,LES,0.23370589542495757,42
519,LES,0.23228815497441113,43
520,LES,0.23143214244106913,44
521,LES,0.23048135713106288,45
522,LES,0.22932745999293225,46
523,LES,0.22869703834202848,47
524,LES,0.22760593924370853,48
525,LES,0.22708142276270138,49
526,LES,0.22655820278999383,50
527,LES,0.2257550570381993,51
528,LES,0.2257408317354428,52
529,LES,0.22450359817596044,53
530,LES,0.22368660879499325,54
531,LES,0.2219898799701926,55
532,LES,0.22135192067720655,56
533,LES,0.22073892037216802,57
534,LES,0.2201157440103393,58
535,LES,0.21930443818140677,59
536,LES,0.21873173602412932,60
537,LES,0.21834708380703383,61
538,LES,0.21722275287440207,62
539,LES,0.21658284982677745,63
540,LES,0.21510572788273852,64
541,LES,0.21411149070419266,65
542,LES,0.21311638997190796,66
543,LES,0.21257952729479002,67
544,LES,-0.2669411187166404,0
545,LES,0.2293284103328499,1
546,LES,0.41989842240866004,2
547,LES,0.30352262717502376,3
548,LES,0.233269524656474,4
549,LES,0.19611798471794117,5
550,LES,0.2063446731922869,6
551,LES,0.21383908102231963,7
552,LES,0.20273998716384845,8
553,LES,0.19483857314580644,9
554,LES,0.1975621980791894,10
555,LES,0.1934129181019163,11
556,LES,0.20027057760740208,12
557,LES,0.19480903053831677,13
558,LES,0.19501064553166414,14
559,LES,0.1981372426646153,15
560,LES,0.1975063538668954,16
561,LES,0.19553382968425848,17
562,LES,0.19375032818832094,18
563,LES,0.1923526979642789,19
564,LES,0.19056595877197113,20
565,LES,0.18931437859318867,21
566,LES,0.1845985391168452,22
567,LES,0.1821367498413421,23
568,LES,0.18011888636303863,24
569,LES,0.17751068845732598,25
570,LES,0.17269766260760822,26
571,LES,0.17052865213489432,27
572,LES,0.17181797383038755,28
573,LES,0.16924478909184604,29
574,LES,0.16771983585718842,30
575,LES,0.1656392490415175,31
576,LES,0.16531234306996878,32
577,LES,0.1651709751100967,33
578,LES,0.16497588429529997,34
579,LES,0.16250005697273107,35
580,LES,0.16128528913329387,36
581,LES,0.16037646961952667,37
582,LES,0.1584327875427316,38
583,LES,0.15639896346894067,39
584,LES,0.15339096419054343,40
585,LES,0.15258514503970555,41
586,LES,0.15124910604383612,42
587,LES,0.15132264810103369,43
588,LES,0.14943274274003815,44
589,LES,0.1471667187430915,45
590,LES,0.14571825686146622,46
591,LES,0.1455039435195964,47
592,LES,0.1437557585084156,48
593,LES,0.14279020942546217,49
594,LES,0.14202057976805071,50
595,LES,0.13996422611964354,51
596,LES,0.13868433320402607,52
597,LES,0.13671792855042186,53
598,LES,0.13626101777179267,54
599,LES,0.13456114574756883,55
600,LES,0.13301533910638808,56
601,LES,0.13173145342051196,57
602,LES,0.13166536647841143,58
603,LES,0.1298169346738931,59
604,LES,0.12976815230551664,60
605,LES,0.12917776890626675,61
606,LES,0.12681564254973177,62
607,LES,0.12680071707742946,63
608,LES,0.12740724691374172,64
609,LES,0.12595808831602673,65
610,LES,0.12575542312715615,66
611,LES,0.12591938703693395,67
612,SHM,-0.5724312094883433,0
613,SHM,-0.34075806444639056,1
614,SHM,-0.31614863654604997,2
615,SHM,-0.13939844076768426,3
616,SHM,0.027846515621992918,4
617,SHM,0.038502900582716215,5
618,SHM,0.10027878195169782,6
619,SHM,0.09924008411594287,7
620,SHM,0.0953172139454358,8
621,SHM,0.09177697548236319,9
622,SHM,0.08824410566242491,10
623,SHM,0.08454530210832534,11
624,SHM,0.08253382134530862,12
625,SHM,0.07940716747046817,13
626,SHM,0.07557423856704015,14
627,SHM,0.07314650790426247,15
628,SHM,0.06928686844934606,16
629,SHM,0.06928481456654867,17
630,SHM,0.0687853408521597,18
631,SHM,0.06897108366317262,19
632,SHM,0.06965149356846234,20
633,SHM,0.06934016647895269,21
634,SHM,0.06692912586595201,22
635,SHM,0.0692082580631378,23
636,SHM,0.06812254753825109,24
637,SHM,0.06749217273902441,25
638,SHM,0.0670752781535019,26
639,SHM,0.06764881230572317,27
640,SHM,0.06744989292523695,28
641,SHM,0.06633171401819415,29
642,SHM,0.06539003019944678,30
643,SHM,0.0640982807988677,31
644,SHM,0.0628255365279734,32
645,SHM,0.06211107751051992,33
646,SHM,0.06109541448942535,34
647,SHM,0.060122378152759115,35
648,SHM,0.060076338093210446,36
649,SHM,0.05893507806052001,37
650,SHM,0.057906497929651635,38
651,SHM,0.0570462361500268,39
652,SHM,0.0564218962160542,40
653,SHM,0.055220470578147385,41
654,SHM,0.05384952681636501,42
655,SHM,0.05272673928488425,43
656,SHM,0.050030774138536516,44
657,SHM,0.04890232461555233,45
658,SHM,0.04555528100644979,46
659,SHM,0.04498847928376848,47
660,SHM,0.043511926935516754,48
661,SHM,0.04273264522258802,49
662,SHM,0.04188484772090195,50
663,SHM,0.04072088263500662,51
664,SHM,0.03886879999591908,52
665,SHM,0.0355447807787761,53
666,SHM,0.03489081929922355,54
667,SHM,0.032987034079008715,55
668,SHM,0.03214971000875322,56
669,SHM,0.03200446292179848,57
670,SHM,0.03156146449009767,58
671,SHM,0.03150833465785563,59
672,SHM,0.03127922045601361,60
673,SHM,0.03050870393028282,61
674,SHM,0.030365439782927828,62
675,SHM,0.03181680136256981,63
676,SHM,0.03387623864369238,64
677,SHM,0.03537146050419537,65
678,SHM,0.035121937200966014,66
679,SHM,0.03508001092881696,67
680,LES,0.22135872835192505,0
681,LES,0.2945563836503372,1
682,LES,0.5070951734157831,2
683,LES,0.56631332351576,3
684,LES,0.5424602414810634,4
685,LES,0.5282130963594822,5
686,LES,0.5170110925655014,6
687,LES,0.511176322479763,7
688,LES,0.5012223504226765,8
689,LES,0.5029528414717691,9
690,LES,0.4973707250140236,10
691,LES,0.49538184826845977,11
692,LES,0.4927650208539811,12
693,LES,0.48588506809963317,13
694,LES,0.4816493396091909,14
695,LES,0.4771008590002762,15
696,LES,0.4737754702859961,16
697,LES,0.4698758242354164,17
698,LES,0.4680483707307148,18
699,LES,0.461369690033937,19
700,LES,0.4595869237441711,20
701,LES,0.4559681812312193,21
702,LES,0.45305883930950064,22
703,LES,0.4482318042613823,23
704,LES,0.44936099539907726,24
705,LES,0.44377922338705245,25
706,LES,0.43961075413718564,26
707,LES,0.4367834794304646,27
708,LES,0.43336296235676963,28
709,LES,0.43037524287941553,29
710,LES,0.4295656516697345,30
711,LES,0.42615019845129265,31
712,LES,0.4255130090343403,32
713,LES,0.4235308876740963,33
714,LES,0.41989250198898653,34
715,LES,0.41854083845992274,35
716,LES,0.41739673741333283,36
717,LES,0.41573520411693154,37
718,LES,0.4139697259924323,38
719,LES,0.41333780073705206,39
720,LES,0.4093913361176087,40
721,LES,0.4084901414854245,41
722,LES,0.406643289734562,42
723,LES,0.40459204889257383,43
724,LES,0.40310740426071123,44
725,LES,0.4011371874416455,45
726,LES,0.4013141470904741,46
727,LES,0.3999759896255678,47
728,LES,0.3981172802883497,48
729,LES,0.39776232018633095,49
730,LES,0.39702214053966167,50
731,LES,0.3953175669976756,51
732,LES,0.39431548126043614,52
733,LES,0.3925616077901428,53
734,LES,0.39402747987856135,54
735,LES,0.3952141125510672,55
736,LES,0.3949046637664497,56
737,LES,0.39253906233802704,57
738,LES,0.39283961741229545,58
739,LES,0.39186760434553625,59
740,LES,0.3915356329672611,60
741,LES,0.3907890880924648,61
742,LES,0.3905453860934055,62
743,LES,0.3906069101005595,63
744,LES,0.38811915515432094,64
745,LES,0.3876091741327389,65
746,LES,0.38778317581877497,66
747,LES,0.3878363922081516,67
748,LES,0.4616509607757274,0
749,LES,0.5127471351141015,1
750,LES,0.5437429182249156,2
751,LES,0.49791302985348196,3
752,LES,0.49036693102555495,4
753,LES,0.47667331208471087,5
754,LES,0.4570717558872608,6
755,LES,0.4602215948842815,7
756,LES,0.4684346936104119,8
757,LES,0.46716932599651817,9
758,LES,0.473302972693077,10
759,LES,0.471520383172925,11
760,LES,0.4692458211216435,12
761,LES,0.4625217920748519,13
762,LES,0.45289270954631644,14
763,LES,0.4548392969140631,15
764,LES,0.45283761740030615,16
765,LES,0.4497140489490097,17
766,LES,0.4421153691131948,18
767,LES,0.44536246491000053,19
768,LES,0.4427687747477411,20
769,LES,0.44219370873753716,21
770,LES,0.44468457833951625,22
771,LES,0.44248540567375294,23
772,LES,0.44276223789842906,24
773,LES,0.44055488260252906,25
774,LES,0.4437363576050274,26
775,LES,0.4440679444484916,27
776,LES,0.4462032790317839,28
777,LES,0.4451225879081726,29
778,LES,0.4455685689681115,30
779,LES,0.444627026735968,31
780,LES,0.4429777986554324,32
781,LES,0.44509176270990336,33
782,LES,0.44613736233764656,34
783,LES,0.44671054435111524,35
784,LES,0.44592883238933245,36
785,LES,0.4467892010323823,37
786,LES,0.44664205608064633,38
787,LES,0.4430229523929262,39
788,LES,0.4437317969261291,40
789,LES,0.4443771921108962,41
790,LES,0.4444283414525625,42
791,LES,0.44409129228366284,43
792,LES,0.4446278704105364,44
793,LES,0.44587430415306495,45
794,LES,0.44565445661186553,46
795,LES,0.44472959864311434,47
796,LES,0.44657041226439165,48
797,LES,0.4468540048700044,49
798,LES,0.44656926048573686,50
799,LES,0.44651266805013734,51
800,LES,0.44882802226327345,52
801,LES,0.44856272469440583,53
802,LES,0.44923042299023785,54
803,LES,0.44835077388442846,55
804,LES,0.4488970205467179,56
805,LES,0.44798369947028516,57
806,LES,0.450129068905076,58
807,LES,0.4493776324666511,59
808,LES,0.4492670335162037,60
809,LES,0.4474743055464019,61
810,LES,0.4475833042909849,62
811,LES,0.4465273442610339,63
812,LES,0.4455242706286632,64
813,LES,0.44569246296579035,65
814,LES,0.4451763137368169,66
815,LES,0.4440301013814264,67
816,LES,0.14288372404572913,0
817,LES,0.3890890863770241,1
818,LES,0.4258562952109004,2
819,LES,0.4519185252304647,3
820,LES,0.44910087039774904,4
821,LES,0.4450113599906872,5
822,LES,0.4383869566490891,6
823,LES,0.441472666788137,7
824,LES,0.4369294135813506,8
825,LES,0.4404879156184528,9
826,LES,0.4454858456771562,10
827,LES,0.44833367780761846,11
828,LES,0.45157859740538875,12
829,LES,0.4504779686564905,13
830,LES,0.4427124027553957,14
831,LES,0.44249620947546175,15
832,LES,0.4461157328970835,16
833,LES,0.4491721979449713,17
834,LES,0.4483147818231942,18
835,LES,0.4436030802564088,19
836,LES,0.44225457230437204,20
837,LES,0.4435175893886283,21
838,LES,0.4407349104701289,22
839,LES,0.43810116066389126,23
840,LES,0.4378760935947231,24
841,LES,0.43709076015635573,25
842,LES,0.4338021703127165,26
843,LES,0.4339488471938189,27
844,LES,0.4335155881838675,28
845,LES,0.4323856647492422,29
846,LES,0.4306472479751524,30
847,LES,0.4306209358932538,31
848,LES,0.42861889265088715,32
849,LES,0.42659502292935203,33
850,LES,0.42518640339954605,34
851,LES,0.42419983063332545,35
852,LES,0.4231551265702803,36
853,LES,0.4214760783301077,37
854,LES,0.41794372134694513,38
855,LES,0.4168452401183993,39
856,LES,0.4143786600982038,40
857,LES,0.41324992556322493,41
858,LES,0.41126069879625593,42
859,LES,0.4088113213141217,43
860,LES,0.40860048890318523,44
861,LES,0.4076365845180352,45
862,LES,0.4064966231741257,46
