,treatment,score,dimention
250,D2A,0.6568942008977998,46
251,D2A,0.6562590197478279,47
252,D2A,0.6546448783116348,48
253,D2A,0.653606645661878,49
254,D2A,0.6530384427282796,50
255,D2A,0.6535118387867248,51
256,D2A,0.6518465322711784,52
257,D2A,0.6515850436831705,53
258,D2A,0.6505668995245102,54
259,D2A,0.6501667453777331,55
260,D2A,0.6499574795743036,56
261,D2A,0.6496894052259041,57
262,D2A,0.6464219761410195,58
263,D2A,0.647527868669471,59
264,D2A,0.6467786027184812,60
265,D2A,0.645833303597356,61
266,D2A,0.6453829012629335,62
267,D2A,0.6446060477044596,63
268,D2A,0.6445846693808724,64
269,D2A,0.6434109445803964,65
270,D2A,0.6425759671153893,66
271,D2A,0.6425903988781663,67
272,D1A,-0.02358899169966544,0
273,D1A,0.2101489179275393,1
274,D1A,0.42556042348592527,2
275,D1A,0.3558627731734778,3
276,D1A,0.32210914677764535,4
277,D1A,0.35586474367012366,5
278,D1A,0.3226399385266874,6
279,D1A,0.3287873075322916,7
280,D1A,0.3243271607642667,8
281,D1A,0.3375200347424332,9
282,D1A,0.3372732492045728,10
283,D1A,0.3316676674773281,11
284,D1A,0.32784206051929543,12
285,D1A,0.3266279212535018,13
286,D1A,0.32670158220299683,14
287,D1A,0.3360828192530535,15
288,D1A,0.34111953201242295,16
289,D1A,0.34854219044058543,17
290,D1A,0.3533595751492903,18
291,D1A,0.35870373604051353,19
292,D1A,0.35603757330781305,20
293,D1A,0.3611489538464817,21
294,D1A,0.36186137482306113,22
295,D1A,0.36414735000742493,23
296,D1A,0.37267813392467175,24
297,D1A,0.38097420500694235,25
298,D1A,0.3831640489986283,26
299,D1A,0.38658024986933237,27
300,D1A,0.3871960455313923,28
301,D1A,0.38454840791728817,29
302,D1A,0.387112232445624,30
303,D1A,0.3854623855564404,31
304,D1A,0.38449498321495146,32
305,D1A,0.3909521542247415,33
306,D1A,0.3908886331225918,34
307,D1A,0.39079871330465554,35
308,D1A,0.3918805729778956,36
309,D1A,0.39267810071248765,37
310,D1A,0.3922222447193511,38
311,D1A,0.390948570255896,39
312,D1A,0.388845162453482,40
313,D1A,0.3904830317351513,41
314,D1A,0.38954471536650614,42
315,D1A,0.38653962484741133,43
316,D1A,0.38774297708698335,44
317,D1A,0.388902313460303,45
318,D1A,0.3885755587942987,46
319,D1A,0.3885128019358215,47
320,D1A,0.3880232840576653,48
321,D1A,0.3883680489282775,49
322,D1A,0.3889817833811646,50
323,D1A,0.389131994148298,51
324,D1A,0.3868892208281839,52
325,D1A,0.3878007286662102,53
326,D1A,0.3871796907126741,54
327,D1A,0.3870161963450415,55
328,D1A,0.3878300475452049,56
329,D1A,0.3881487573951463,57
330,D1A,0.3867121403566198,58
331,D1A,0.38801507530728996,59
332,D1A,0.3875945812037491,60
333,D1A,0.38488200352351787,61
334,D1A,0.3847938676097754,62
335,D1A,0.3854513229217813,63
336,D1A,0.3851638263682121,64
337,D1A,0.3843720880466769,65
338,D1A,0.38155279743342985,66
339,D1A,0.3810071256283575,67
340,SKF,-0.27801824780581663,0
341,SKF,-0.049162970923610994,1
342,SKF,-0.016404299517507326,2
343,SKF,0.22957148825102403,3
344,SKF,0.19802040400142118,4
345,SKF,0.08070306345457279,5
346,SKF,0.10124108176511382,6
347,SKF,0.15061860498311308,7
348,SKF,0.11097247822243139,8
349,SKF,0.14551040879504162,9
350,SKF,0.15704238752636634,10
351,SKF,0.16380537093544711,11
352,SKF,0.17114172114721793,12
353,SKF,0.16872421582359265,13
354,SKF,0.185108283123402,14
355,SKF,0.17918301196663666,15
356,SKF,0.17421485785149282,16
357,SKF,0.1723534734811838,17
358,SKF,0.15953479814949534,18
359,SKF,0.15791194609941261,19
360,SKF,0.15154822229541642,20
361,SKF,0.17268122628431626,21
362,SKF,0.17051976332208552,22
363,SKF,0.18198462934797077,23
364,SKF,0.19528390670603368,24
365,SKF,0.18134616828532213,25
366,SKF,0.19471365876487223,26
367,SKF,0.20335284099653328,27
368,SKF,0.202235115756765,28
369,SKF,0.19967076456488697,29
370,SKF,0.20666323612234938,30
371,SKF,0.20694978077226545,31
372,SKF,0.20474254984087903,32
373,SKF,0.2125341070463237,33
374,SKF,0.21680490724044865,34
375,SKF,0.2143194422941319,35
376,SKF,0.2144576813459318,36
377,SKF,0.22382261337463305,37
378,SKF,0.2274166607636665,38
379,SKF,0.23106910388394541,39
380,SKF,0.22700793647287887,40
381,SKF,0.22102320472888537,41
382,SKF,0.22147029393061857,42
383,SKF,0.22170926635885113,43
384,SKF,0.21870084223363206,44
385,SKF,0.2162523313423782,45
386,SKF,0.21354028199081032,46
387,SKF,0.2188553466243176,47
388,SKF,0.21998122199091175,48
389,SKF,0.21805699555997315,49
390,SKF,0.21473104576192104,50
391,SKF,0.21614963130867948,51
392,SKF,0.20989222282734032,52
393,SKF,0.20625548818795414,53
394,SKF,0.20439126998595136,54
395,SKF,0.20328475826986236,55
396,SKF,0.2113088041833584,56
397,SKF,0.21053954159174038,57
398,SKF,0.21464214745674637,58
399,SKF,0.2183574366898562,59
400,SKF,0.21922127115639423,60
401,SKF,0.21633233734448265,61
402,SKF,0.22065735747387516,62
403,SKF,0.22117610456773895,63
404,SKF,0.21627574900777935,64
405,SKF,0.213798008763319,65
406,SKF,0.21254346475143804,66
407,SKF,0.2142806891635296,67
408,D1A,,0
409,D1A,0.5100615815008098,1
410,D1A,0.6085763999453138,2
411,D1A,0.5160511192936794,3
412,D1A,0.49433167293203106,4
413,D1A,0.5402247629064726,5
414,D1A,0.5368694252341164,6
415,D1A,0.5694269900805757,7
416,D1A,0.5725393589647755,8
417,D1A,0.5750619891551692,9
418,D1A,0.5902658226273263,10
419,D1A,0.5927114153271156,11
420,D1A,0.5873958641003738,12
421,D1A,0.6005872129380619,13
422,D1A,0.6006347103338383,14
423,D1A,0.6072616611562462,15
424,D1A,0.6105293964595666,16
425,D1A,0.6084683075695376,17
426,D1A,0.607307898224281,18
427,D1A,0.610328286369613,19
428,D1A,0.6101863989938769,20
429,D1A,0.609220537202811,21
430,D1A,0.6119219262787343,22
431,D1A,0.6137621332924513,23
432,D1A,0.6140946462278252,24
433,D1A,0.6135363874740718,25
434,D1A,0.616278840014435,26
435,D1A,0.615054242960833,27
436,D1A,0.6161866202701318,28
437,D1A,0.6155830348550535,29
438,D1A,0.6155540871727925,30
439,D1A,0.6185853511425392,31
440,D1A,0.6174959739833975,32
441,D1A,0.6164330857034922,33
442,D1A,0.6170857642683777,34
443,D1A,0.6181384692617177,35
444,D1A,0.6190352978332159,36
445,D1A,0.6187260935462646,37
446,D1A,0.6192424089456185,38
447,D1A,0.6197796275804099,39
448,D1A,0.6221501198557828,40
449,D1A,0.6203086453377673,41
450,D1A,0.6216108854073039,42
451,D1A,0.6227826427495968,43
452,D1A,0.6220059974286279,44
453,D1A,0.6187927117592951,45
454,D1A,0.6198333613825694,46
455,D1A,0.6214042418479806,47
456,D1A,0.6208880115337554,48
457,D1A,0.6213101620562761,49
458,D1A,0.6217971188208142,50
459,D1A,0.6222818775797379,51
460,D1A,0.6232761000832701,52
461,D1A,0.6220677725017447,53
462,D1A,0.6203939013710544,54
463,D1A,0.6205731022651542,55
464,D1A,0.6201414961251972,56
465,D1A,0.6212003219836221,57
466,D1A,0.616959016269996,58
467,D1A,0.6162928723531974,59
468,D1A,0.6158085819296952,60
469,D1A,0.6145145826796039,61
470,D1A,0.6141077673759292,62
471,D1A,0.6142224834884453,63
472,D1A,0.615018234112841,64
473,D1A,0.6153246022447056,65
474,D1A,0.615040462279022,66
475,D1A,0.6143161182963848,67
476,D2K,0.561917937208994,0
477,D2K,0.6824418073994747,1
478,D2K,0.7812988894253262,2
479,D2K,0.8166792658361759,3
480,D2K,0.8078543025019622,4
481,D2K,0.7968903874540089,5
482,D2K,0.7898044435389375,6
483,D2K,0.7757846385089163,7
484,D2K,0.775432195824182,8
485,D2K,0.7751234764059539,9
486,D2K,0.7727247784737657,10
487,D2K,0.7690247640600546,11
488,D2K,0.7684459507058344,12
489,D2K,0.7635900188541139,13
490,D2K,0.7628425048785086,14
491,D2K,0.7595604494191948,15
492,D2K,0.7570422902054715,16
493,D2K,0.7545422017088784,17
494,D2K,0.7513862557200268,18
495,D2K,0.7524813828601371,19
496,D2K,0.752802846820861,20
497,D2K,0.7523262545467713,21
498,D2K,0.7502086086366831,22
499,D2K,0.7505294549402262,23
500,D2K,0.7511963206409729,24
501,D2K,0.7506048826897559,25
502,D2K,0.7496197310928396,26
503,D2K,0.750155620612087,27
504,D2K,0.749527901692436,28
505,D2K,0.7491007813053472,29
506,D2K,0.7490717483590357,30
507,D2K,0.747349832872295,31
508,D2K,0.747760397814418,32
509,D2K,0.7480749925765804,33
510,D2K,0.7477282195003392,34
511,D2K,0.747458052707932,35
512,D2K,0.7475253518635951,36
513,D2K,0.7469935432096885,37
514,D2K,0.7469993573632028,38
515,D2K,0.7472434601447012,39
516,D2K,0.7482551725565847,40
517,D2K,0.7478449304286776,41
518,D2K,0.7471393687998622,42
519,D2K,0.7468035282879046,43
520,D2K,0.7469256554320586,44
521,D2K,0.7479353875989161,45
522,D2K,0.7475678747675067,46
523,D2K,0.7470414245752035,47
524,D2K,0.7463366634711877,48
525,D2K,0.7465610931153573,49
526,D2K,0.7464115710152012,50
527,D2K,0.7465252253111352,51
528,D2K,0.746803723185844,52
529,D2K,0.7477053564284627,53
530,D2K,0.7473800018038155,54
531,D2K,0.7478452512399102,55
532,D2K,0.7477952059553177,56
533,D2K,0.7476331648868102,57
534,D2K,0.7483238516025829,58
535,D2K,0.7482981155158437,59
536,D2K,0.7485123623276844,60
537,D2K,0.7476063828890167,61
538,D2K,0.747160665482967,62
539,D2K,0.7470033948964614,63
540,D2K,0.7461180030199404,64
541,D2K,0.7457930231450776,65
542,D2K,0.7458684123894002,66
543,D2K,0.7459106019674746,67
544,LID,0.7843218761795494,0
545,LID,0.8427617862977059,1
546,LID,0.8403062178123948,2
547,LID,0.8416669266634397,3
548,LID,0.8381529276583999,4
549,LID,0.8439876431114111,5
550,LID,0.8513211521423112,6
551,LID,0.8506484640732074,7
552,LID,0.8489390897153578,8
553,LID,0.8462356475312118,9
554,LID,0.8440019140641017,10
555,LID,0.8429319562246018,11
556,LID,0.8425333679758079,12
557,LID,0.8408553323824284,13
558,LID,0.8398394913997393,14
559,LID,0.8404118049682048,15
560,LID,0.8394850348257095,16
561,LID,0.8389273546277012,17
562,LID,0.8387307810041944,18
563,LID,0.8375649864453782,19
564,LID,0.8369678847158983,20
565,LID,0.8366047977792007,21
566,LID,0.8364659029602103,22
567,LID,0.8353561300950451,23
568,LID,0.834199542410189,24
569,LID,0.8340959954570368,25
570,LID,0.8333012408906483,26
571,LID,0.8329089690013103,27
572,LID,0.8325059410000105,28
573,LID,0.8319679625243057,29
574,LID,0.8318736453354675,30
575,LID,0.8310275217537005,31
576,LID,0.8305985783533704,32
577,LID,0.8297271189581554,33
578,LID,0.8297518516387321,34
579,LID,0.8296856862955355,35
580,LID,0.8297225196740624,36
581,LID,0.8301788396491072,37
582,LID,0.8299789021043739,38
583,LID,0.8297111298407448,39
584,LID,0.8292391553553649,40
585,LID,0.8286995181288034,41
586,LID,0.828294001273994,42
587,LID,0.8283754387079473,43
588,LID,0.8284189185948893,44
589,LID,0.828378735513805,45
590,LID,0.8280157984443142,46
591,LID,0.8281490274939012,47
592,LID,0.8279863457772552,48
593,LID,0.8276031357538914,49
594,LID,0.8272779088110618,50
595,LID,0.8270066990948056,51
596,LID,0.8265782526479861,52
597,LID,0.8263985126304303,53
598,LID,0.8263044544326505,54
599,LID,0.8262429999487076,55
600,LID,0.8262353398495996,56
601,LID,0.8259897609252277,57
602,LID,0.8256617750080008,58
603,LID,0.8253909068882674,59
604,LID,0.8253267257900836,60
605,LID,0.8251575172307815,61
606,LID,0.824971539378747,62
607,LID,0.8247830297682585,63
608,LID,0.8246207397075406,64
609,LID,0.8245075056172746,65
610,LID,0.8244917464607433,66
611,LID,0.824269725513016,67
612,SUM,0.861483625465617,0
613,SUM,0.8917885720604235,1
614,SUM,0.8969740747904603,2
615,SUM,0.8957474762631978,3
616,SUM,0.8943284774898349,4
617,SUM,0.895333542494471,5
618,SUM,0.8968867696195097,6
619,SUM,0.8977586258767494,7
620,SUM,0.89693880089905,8
621,SUM,0.8977848645292059,9
622,SUM,0.8968484248729138,10
623,SUM,0.8963062800684928,11
624,SUM,0.8966923128217017,12
625,SUM,0.8972292335495844,13
626,SUM,0.8979861451998111,14
627,SUM,0.8986588217850189,15
628,SUM,0.8998484718844127,16
629,SUM,0.8999468684218979,17
630,SUM,0.8990659148897616,18
631,SUM,0.8996869726266437,19
632,SUM,0.9005997921171861,20
633,SUM,0.9006431798042605,21
634,SUM,0.9004952925753397,22
635,SUM,0.9007406267580896,23
636,SUM,0.9006323266695868,24
637,SUM,0.9009955493321155,25
638,SUM,0.9011445604035974,26
639,SUM,0.9013449998222784,27
640,SUM,0.90152290657144,28
641,SUM,0.9012989708900552,29
642,SUM,0.9014702041063194,30
643,SUM,0.9016249841079619,31
644,SUM,0.9018991491621142,32
645,SUM,0.9019844781684218,33
646,SUM,0.90217165949702,34
647,SUM,0.9024480802333046,35
648,SUM,0.9024157646728828,36
649,SUM,0.9023825918987556,37
650,SUM,0.9026333041725012,38
651,SUM,0.9026993009611245,39
652,SUM,0.9028089792223541,40
653,SUM,0.9030106297413708,41
654,SUM,0.9030893511874173,42
655,SUM,0.9032773388423233,43
656,SUM,0.9034834928125942,44
657,SUM,0.9035286483823978,45
658,SUM,0.9036056411613188,46
659,SUM,0.90379315232432,47
660,SUM,0.9037869226868857,48
661,SUM,0.9038576236873315,49
662,SUM,0.9039205140480226,50
663,SUM,0.9039469120409137,51
664,SUM,0.9039858032428431,52
665,SUM,0.9042792489142678,53
666,SUM,0.9042557214080367,54
667,SUM,0.9044467648181238,55
668,SUM,0.9044202922884668,56
669,SUM,0.9045275775179253,57
670,SUM,0.9046183890233777,58
671,SUM,0.9046163419452918,59
672,SUM,0.9045094200555159,60
673,SUM,0.9046186351760392,61
674,SUM,0.9045719450130725,62
675,SUM,0.9046358518173285,63
676,SUM,0.9046570526429334,64
677,SUM,0.904696061107995,65
678,SUM,0.9045891826650024,66
679,SUM,0.9045455230695676,67
680,D2K,,0
681,D2K,-0.16812619563022113,1
682,D2K,-0.0896154486629206,2
683,D2K,0.06374411065336005,3
684,D2K,0.11385679733958387,4
685,D2K,0.07728539803698153,5
686,D2K,0.1968133159568497,6
687,D2K,0.2180656688985756,7
688,D2K,0.1989899652916861,8
689,D2K,0.18190803201970784,9
690,D2K,0.1693732059731441,10
691,D2K,0.1612701767597713,11
692,D2K,0.14955191169499427,12
693,D2K,0.14487384734410125,13
694,D2K,0.1365494301687704,14
695,D2K,0.1231743537584491,15
696,D2K,0.10783516470422083,16
697,D2K,0.08986354901455962,17
698,D2K,0.07870896544614259,18
699,D2K,0.07412879368237846,19
700,D2K,0.06601944040275132,20
701,D2K,0.05776734437278486,21
702,D2K,0.047238283659338465,22
703,D2K,0.04696896249224258,23
704,D2K,0.03986388570063604,24
705,D2K,0.03767174960296504,25
706,D2K,0.029009599682574216,26
707,D2K,0.02735937582833392,27
708,D2K,0.021563746564179476,28
709,D2K,0.015421065879733908,29
710,D2K,0.011206945918093791,30
711,D2K,-9.577622571810274e-05,31
712,D2K,0.0009810594371807424,32
713,D2K,-0.0008317961378323524,33
714,D2K,-0.0008470818296482108,34
715,D2K,0.00311878494101947,35
716,D2K,-2.5860782277398187e-05,36
717,D2K,-0.0020722516624753773,37
718,D2K,-0.0027615260830204935,38
719,D2K,-0.003142213950484196,39
720,D2K,-0.004678115753864676,40
721,D2K,-0.009762352631541793,41
722,D2K,-0.012232684432891938,42
723,D2K,-0.013842470650831329,43
724,D2K,-0.01745337026361904,44
725,D2K,-0.02131810102305165,45
726,D2K,-0.0208280645636989,46
727,D2K,-0.021354035395180437,47
728,D2K,-0.02230937663049737,48
729,D2K,-0.023704775232915143,49
730,D2K,-0.02778037456065885,50
731,D2K,-0.02734186355489654,51
732,D2K,-0.027531908109914793,52
733,D2K,-0.028313556136726037,53
734,D2K,-0.03057651095519165,54
735,D2K,-0.03283207091584117,55
736,D2K,-0.03303795520449304,56
737,D2K,-0.03410842707922779,57
738,D2K,-0.034455008274883125,58
739,D2K,-0.03453318027144747,59
740,D2K,-0.03584902583448568,60
741,D2K,-0.03812118764454042,61
742,D2K,-0.03969440592023177,62
743,D2K,-0.03723538195939735,63
744,D2K,-0.03700283287780226,64
745,D2K,-0.03817852076760064,65
746,D2K,-0.03723229137454198,66
747,D2K,-0.03776640738097892,67
748,SKF,0.9472611324283401,0
749,SKF,0.9605956673602256,1
750,SKF,0.9572088258234507,2
751,SKF,0.9582137765882709,3
752,SKF,0.9568609578120395,4
753,SKF,0.9572127984144487,5
754,SKF,0.957489024244997,6
755,SKF,0.9561929758802176,7
756,SKF,0.9551089818056665,8
757,SKF,0.9546240092689883,9
758,SKF,0.9542820142480686,10
759,SKF,0.9538540521742016,11
760,SKF,0.9535699772174713,12
761,SKF,0.9538599956789915,13
762,SKF,0.9533180856414828,14
763,SKF,0.9536027131179124,15
764,SKF,0.953541543669691,16
765,SKF,0.9535477882852561,17
766,SKF,0.9533063353829394,18
767,SKF,0.9536098508257067,19
768,SKF,0.9534383048580783,20
769,SKF,0.9531798398994479,21
770,SKF,0.9530572835532354,22
771,SKF,0.9529361743620786,23
772,SKF,0.9527501099574063,24
773,SKF,0.9526076941612803,25
774,SKF,0.9522113609103771,26
775,SKF,0.952107102009458,27
776,SKF,0.9518206001941552,28
777,SKF,0.9516160750531285,29
778,SKF,0.9511532201082569,30
779,SKF,0.9509423666169734,31
780,SKF,0.9506712061007729,32
781,SKF,0.9505188932710951,33
782,SKF,0.9501613941214676,34
783,SKF,0.9498678693742556,35
784,SKF,0.9496113928880064,36
785,SKF,0.9492836027895784,37
786,SKF,0.9489408657195888,38
787,SKF,0.948736743489902,39
788,SKF,0.9484439427493534,40
789,SKF,0.9481723382678677,41
790,SKF,0.9478500296218915,42
791,SKF,0.9475756575774416,43
792,SKF,0.9473559727131782,44
793,SKF,0.9470550666002693,45
794,SKF,0.9467728738251205,46
795,SKF,0.94655293793823,47
796,SKF,0.9462955980091539,48
797,SKF,0.9459626580553471,49
798,SKF,0.945765097490879,50
799,SKF,0.9454598857406329,51
800,SKF,0.9451876887938667,52
801,SKF,0.9450030048600028,53
802,SKF,0.9448653418700853,54
803,SKF,0.944656687233269,55
804,SKF,0.9442794954580136,56
805,SKF,0.9440318133945157,57
806,SKF,0.9437299527311307,58
807,SKF,0.9434066616822291,59
808,SKF,0.9431827581349913,60
809,SKF,0.9430220330218586,61
810,SKF,0.9428121033448867,62
811,SKF,0.9425378631456187,63
812,SKF,0.9423465348461001,64
813,SKF,0.9420738880826258,65
814,SKF,0.9420091826249954,66
815,SKF,0.9418060476463642,67
816,LID,,0
817,LID,0.5994810851189659,1
818,LID,0.6823645821792477,2
819,LID,0.7234700796289514,3
820,LID,0.7500456135629404,4
821,LID,0.7586981134265328,5
822,LID,0.7640947080913775,6
823,LID,0.7647935532319323,7
824,LID,0.7589141964330404,8
825,LID,0.7539922069821211,9
826,LID,0.755843407833235,10
827,LID,0.7555595970972182,11
828,LID,0.7537240671049693,12
