,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,LES,S0,5574,2,299,0.9998894262730498
1,LES,S0,4693,2,0,
2,LES,S0,5424,2,14,0.9595670158410485
3,LES,S0,4878,2,1,0.9773853897546916
4,LES,S0,4810,2,55,-0.3189291904932013
5,LES,S0,5618,2,50,0.894775885348041
6,LES,S0,5454,2,124,0.9360490525932524
7,LES,S0,5330,2,299,0.9994357849589253
8,LES,S0,5068,2,51,0.9421796800974903
9,LES,S0,5518,2,299,0.999933596795293
10,LES,S0,5481,2,299,0.9353507481289083
11,LES,S0,5253,2,0,
12,LES,S0,4897,2,4,0.9390523229605146
13,LES,S0,5342,2,299,0.9992628538143747
14,LES,S0,4740,2,299,0.9996724054538643
15,LES,S0,4633,2,299,0.9997709936380886
16,LES,S0,5527,2,299,0.9999314030056422
17,LES,S0,5111,2,299,0.9996323193507869
18,LES,S0,5151,2,299,0.9998952077682829
19,LES,S0,5606,2,12,0.966050406252153
20,LES,S0,5203,2,299,0.9999962661463521
21,LES,S0,4712,2,299,0.9986297523177399
22,LES,S0,5622,2,13,0.9443797855538256
23,LES,S0,5333,2,299,0.999399850723901
24,LES,S0,5296,2,299,0.9996681130260207
25,LES,S0,5142,2,299,0.9995630945733479
26,LES,S0,5241,2,0,
27,LES,S0,4637,2,299,0.9998389302750389
28,LES,S0,4645,2,299,0.9999141995127427
29,LES,S0,4838,2,299,0.9995951920055229
30,LES,S0,5654,2,136,0.9710043183413349
31,LES,S0,4801,2,3,0.9544547555601907
32,LES,S0,4762,2,37,0.9705008612573501
33,LES,S0,4912,2,0,
34,LES,S0,4934,2,26,0.919075107907498
35,LES,S0,5198,2,299,0.9999841594807957
36,LES,S0,5341,2,299,0.9992810123988072
37,LES,S0,5312,2,299,0.9998785006741395
38,LES,S0,5493,2,0,
39,LES,S0,5369,2,8,0.9561767198765965
40,LES,S0,5230,2,0,
41,LES,S0,4615,2,4,0.9336933988656424
42,LES,S0,5198,2,299,0.9999841594807957
43,LES,S0,4790,2,8,0.9387185738999444
44,LES,S0,5023,2,0,
45,LES,S0,4676,2,299,0.9998292336692399
46,LES,S0,4646,2,299,0.9991508804300173
47,LES,S0,4671,2,299,0.9995434308760315
48,LES,S0,5520,2,299,0.9999329261842845
49,LES,S0,4789,2,10,0.941180644806724
50,LES,S0,5337,2,299,0.9993450411868962
51,LES,S0,4890,2,299,0.9980472870539822
52,LES,S0,5523,2,299,0.9999319555455558
53,LES,S0,5049,2,20,0.9563058724589159
54,LES,S0,5641,2,88,0.9156972835565758
55,LES,S0,5587,2,299,0.9999021744494113
56,LES,S0,5315,2,299,0.9998937929930759
57,LES,S0,5436,2,299,0.9989443018789702
58,LES,S0,4796,2,7,0.9517580410382618
59,LES,S0,5626,2,92,0.9151328183876958
60,LES,S0,5394,2,3,0.9533602752402444
61,LES,S0,4880,2,299,0.99982025144107
62,LES,S0,4724,2,299,0.9989939389432289
63,LES,S0,5097,2,12,0.9478448602328894
64,LES,S0,5517,2,299,0.9999505250203841
65,LES,S0,4837,2,299,0.9996735569052092
66,LES,S0,4790,2,8,0.9387185738999444
67,LES,S0,4701,2,0,
68,LES,S0,5499,2,299,0.9999564084810737
69,LES,S0,4668,2,299,0.9994995252214561
70,LES,S0,5131,2,299,0.9985051184677503
71,LES,S0,4700,2,0,
72,LES,S0,5287,2,299,0.9996270118475361
73,LES,S0,4971,2,27,0.9413158214183869
74,LES,S0,4871,2,3,0.9193026542720109
75,LES,S0,5346,2,299,0.9991812440657276
76,LES,S0,5023,2,0,
77,LES,S0,5648,2,143,0.972528800721792
78,LES,S0,4767,2,29,0.9307086110515441
79,LES,S0,5505,2,299,0.999940841172363
80,LES,S0,5169,2,299,0.9999641549287035
81,LES,S0,5313,2,299,0.9998831421931939
82,LES,S0,4920,2,65,0.884680590928653
83,LES,S0,4683,2,299,0.9999109288115482
84,LES,S0,4789,2,10,0.941180644806724
85,LES,S0,5125,2,299,0.998311076421806
86,LES,S0,5529,2,61,0.9723713312639541
87,LES,S0,4825,2,299,0.9998019896198298
88,LES,S0,5058,2,299,0.999628043429073
89,LES,S0,5281,2,299,0.9994585507361358
90,LES,S0,5425,2,5,0.9470091598487642
91,LES,S0,4763,2,36,0.968862756000251
92,LES,S0,4722,2,299,0.9990150516120746
93,LES,S0,5349,2,149,0.9492168609188109
94,LES,S0,5592,2,299,0.9998703556803702
95,LES,S0,5528,2,83,0.9724552383119033
96,LES,S0,5181,2,299,0.9998803011849825
97,LES,S0,5458,2,119,0.9359310545972775
98,LES,S0,4863,2,0,
99,LES,S0,5150,2,299,0.9998838014350556
100,LES,S0,5340,2,299,0.9992985566726662
101,LES,S0,5436,2,299,0.9989443018789702
102,LES,S0,5486,2,79,0.9501434214221331
103,LES,S0,5484,2,21,0.9363505074996956
104,LES,S0,5170,2,299,0.9999651315641631
105,LES,S0,4999,2,112,0.9274573716433023
106,LES,S0,5109,2,299,0.9996491587862594
107,LES,S0,5399,2,6,0.9437562816627155
108,LES,S0,5595,2,299,0.9998667563797216
109,LES,S0,5625,2,98,0.9336683860354276
110,LES,S0,5131,2,299,0.9985051184677503
111,LES,S0,5576,2,299,0.9998881290223386
112,LES,S0,5137,2,295,0.990780541980313
113,LES,S0,5369,2,8,0.9561767198765965
114,LES,S0,4668,2,299,0.9994995252214561
115,LES,S0,4629,2,299,0.9996986782152412
116,LES,S0,5125,2,299,0.998311076421806
117,LES,S0,4821,2,3,0.9376136582995943
118,LES,S0,5180,2,299,0.9998794716169626
119,LES,S0,5493,2,0,
120,LES,S0,5660,2,25,0.9485886135026871
121,LES,S0,5409,2,46,0.9158576661953653
122,LES,S0,4780,2,299,0.9999744011733049
123,LES,S0,4657,2,299,0.9993654812674287
124,LES,S0,5000,2,110,0.9266518299844618
125,LES,S0,5294,2,299,0.9996618791518247
126,LES,S0,4860,2,1,0.9020176030391247
127,LES,S0,5423,2,299,0.9993047548727454
128,LES,S0,5668,2,140,0.9485938403611502
129,LES,S0,5570,2,299,0.9998912834008914
130,LES,S0,5624,2,98,0.9320530754283758
131,LES,S0,4801,2,3,0.9544547555601907
132,LES,S0,5238,2,0,
133,LES,S0,4732,2,299,0.9988320623767094
134,LES,S0,5369,2,8,0.9561767198765965
135,LES,S0,5177,2,299,0.9999690763257405
136,LES,S0,5495,2,221,0.9147786180668664
137,LES,S0,5648,2,143,0.972528800721792
138,LES,S0,5310,2,299,0.9998689388783515
139,LES,S0,5580,2,0,
140,LES,S0,4850,2,3,0.9123606170946834
141,LES,S0,5011,2,46,0.9539084533330202
142,LES,S0,5192,2,299,0.9999737572724607
143,LES,S0,4862,2,0,
144,LES,S0,4737,2,299,0.9996795662902493
145,LES,S0,5015,2,299,0.9999079148439599
146,LES,S0,5425,2,5,0.9470091598487642
147,LES,S0,5401,2,4,0.9409793141406853
148,LES,S0,5283,2,299,0.9995543928057846
149,LES,S0,4827,2,10,0.9619142287303089
150,LES,S0,4624,2,299,0.9985835163359328
151,LES,S0,4985,2,19,0.9445987271754513
152,LES,S0,5452,2,126,0.9356246819326764
153,LES,S0,5151,2,299,0.9998952077682829
154,LES,S0,5454,2,124,0.9360490525932524
155,LES,S0,4732,2,299,0.9988320623767094
156,LES,S0,5657,2,132,0.9704152087347371
157,LES,S0,4831,2,8,0.9634919643947708
158,LES,S0,5616,2,151,0.9309548812713775
159,LES,S0,5486,2,79,0.9501434214221331
160,LES,S0,5335,2,299,0.9993731063967405
161,LES,S0,5513,2,299,0.9999514055920545
162,LES,S0,5250,2,0,
163,LES,S0,4985,2,19,0.9445987271754513
164,LES,S0,5253,2,0,
165,LES,S0,5041,2,299,0.9998579640213304
166,LES,S0,5137,2,295,0.990780541980313
167,LES,S0,5163,2,299,0.9999539317463606
168,LES,S0,4733,2,299,0.9988130347802158
169,LES,S0,4875,2,2,0.9419180170692667
170,LES,S0,5087,2,28,0.9572349410512943
171,LES,S0,5665,2,142,0.9434837473148694
172,LES,S0,5489,2,78,0.9492454322358367
173,LES,S0,4962,2,299,0.9995663729864387
174,LES,S0,5234,2,0,
175,LES,S0,5495,2,221,0.9147786180668664
176,LES,S0,5266,2,0,
177,LES,S0,5486,2,79,0.9501434214221331
178,LES,S0,4972,2,26,0.9365719187052451
179,LES,S0,5411,2,45,0.9113330718996611
180,LES,S0,5420,2,6,0.9541830851571401
181,LES,S0,4756,2,11,0.9428705345621153
182,LES,S0,4891,2,3,0.9620260495067487
183,LES,S0,5660,2,25,0.9485886135026871
184,LES,S0,5645,2,133,0.9689802601232327
185,LES,S0,5250,2,0,
186,LES,S0,5573,2,299,0.9998900713361787
187,LES,S0,5282,2,299,0.9995128194721806
188,LES,S0,4902,2,3,0.951330086587746
189,LES,S0,5402,2,44,0.9342365513074692
190,LES,S0,5524,2,299,0.9999318612947141
191,LES,S0,5340,2,299,0.9992985566726662
192,LES,S0,4962,2,299,0.9995663729864387
193,LES,S0,5479,2,299,0.9369265873429954
194,LES,S0,5677,2,0,
195,LES,S0,4964,2,299,0.9995867903562144
196,LES,S0,4801,2,3,0.9544547555601907
197,LES,S0,4749,2,6,0.9579966489056996
198,LES,S0,5076,2,16,0.9530592969852939
199,LES,S0,5118,2,299,0.9988683143123432
200,LES,S0,5474,2,11,0.9511487134371047
201,LES,S0,5532,2,81,0.9710758105137678
202,LES,S0,4666,2,299,0.9994738545326524
203,LES,S0,4748,2,6,0.9626050483506602
204,LES,S0,4991,2,35,0.9605887820508703
205,LES,S0,5503,2,299,0.9999560568333763
206,LES,S0,5007,2,56,0.9570363370548627
207,LES,S0,4651,2,299,0.9992504881315387
208,LES,S0,5509,2,299,0.9999390668100614
209,LES,S0,5464,2,27,0.9632979844504874
210,LES,S0,5149,2,299,0.9998701732360962
211,LES,S0,5516,2,299,0.9999507555180662
212,LES,S0,5375,2,25,0.42327496860632047
213,LES,S0,4763,2,36,0.968862756000251
214,LES,S0,4921,2,63,0.8810445344980876
215,LES,S0,5192,2,299,0.9999737572724607
216,LES,S0,5271,2,0,
217,LES,S0,5585,2,299,0.9999024628130547
218,LES,S0,5594,2,299,0.9998677383345057
219,LES,S0,4629,2,299,0.9996986782152412
220,LES,S0,4987,2,19,0.9422891829525527
221,LES,S0,5147,2,299,0.9998329338852737
222,LES,S0,4837,2,299,0.9996735569052092
223,LES,S0,5019,2,0,
224,LES,S0,5109,2,299,0.9996491587862594
225,LES,S0,5419,2,6,0.955946722979088
226,LES,S0,4855,2,57,0.1767281299315353
227,LES,S0,4867,2,0,
228,LES,S0,5174,2,299,0.9999679731509344
229,LES,S0,4748,2,6,0.9626050483506602
230,LES,S0,5301,2,299,0.9998373580940403
231,LES,S0,5347,2,299,0.9991528677529681
232,LES,S0,5134,2,299,0.9975404189576066
233,LES,S0,5349,2,149,0.9492168609188109
234,LES,S0,5192,2,299,0.9999737572724607
235,LES,S0,5124,2,299,0.9984262015909765
236,LES,S0,5144,2,299,0.9997269749039438
237,LES,S0,4709,2,0,
238,LES,S0,5451,2,124,0.9255072547508503
239,LES,S0,5510,2,299,0.999938612653822
240,LES,S0,5215,2,0,
241,LES,S0,5287,2,299,0.9996270118475361
242,LES,S0,5128,2,299,0.9978229636075553
243,LES,S0,5094,2,14,0.9491504896379952
244,LES,S0,5310,2,299,0.9998689388783515
245,LES,S0,5158,2,299,0.9999408054011512
246,LES,S0,4912,2,0,
247,LES,S0,4671,2,299,0.9995434308760315
248,LES,S0,5354,2,143,0.9435910722359183
249,LES,S0,5480,2,299,0.9361659735981797
250,LES,S0,5574,3,299,0.9999979596639497
251,LES,S0,4693,3,299,0.9999467282169081
252,LES,S0,5424,3,299,0.9999980200506633
253,LES,S0,4878,3,299,0.999856872850917
254,LES,S0,4810,3,3,0.951780503016988
255,LES,S0,5618,3,299,0.9999975076508466
256,LES,S0,5454,3,299,0.9999984675480034
257,LES,S0,5330,3,299,0.9999599975742813
258,LES,S0,5068,3,12,0.9375340555230717
259,LES,S0,5518,3,299,0.9999978534875087
260,LES,S0,5481,3,299,0.9999988100176508
261,LES,S0,5253,3,0,
262,LES,S0,4897,3,299,0.999808011677286
263,LES,S0,5342,3,299,0.9999118667597324
264,LES,S0,4740,3,299,0.9998914559888158
265,LES,S0,4633,3,299,0.9998757679081447
266,LES,S0,5527,3,299,0.9999983856824587
267,LES,S0,5111,3,299,0.9999755556773958
268,LES,S0,5151,3,299,0.9999849513911977
269,LES,S0,5606,3,299,0.9999977116419563
270,LES,S0,5203,3,299,0.9998553893566471
271,LES,S0,4712,3,299,0.9997896632711104
272,LES,S0,5622,3,299,0.9999975084701286
273,LES,S0,5333,3,299,0.9999500518188129
274,LES,S0,5296,3,299,0.9999827049852688
275,LES,S0,5142,3,299,0.9999846424095596
276,LES,S0,5241,3,0,
277,LES,S0,4637,3,299,0.9998539930955537
278,LES,S0,4645,3,299,0.9998692856802571
279,LES,S0,4838,3,299,0.999123343870352
280,LES,S0,5654,3,299,0.9999975474797776
281,LES,S0,4801,3,299,0.9996214937097814
282,LES,S0,4762,3,35,0.9656515442667924
283,LES,S0,4912,3,299,0.9997874282915407
284,LES,S0,4934,3,299,0.9999513188982232
285,LES,S0,5198,3,299,0.9999446491712505
286,LES,S0,5341,3,299,0.9999204239523467
287,LES,S0,5312,3,299,0.999970514113753
288,LES,S0,5493,3,299,0.999998728710664
289,LES,S0,5369,3,125,0.9081744315317669
290,LES,S0,5230,3,0,
291,LES,S0,4615,3,299,0.999761689995702
292,LES,S0,5198,3,299,0.9999446491712505
293,LES,S0,4790,3,299,0.9997339903650857
294,LES,S0,5023,3,299,0.9999948454225883
295,LES,S0,4676,3,299,0.999966241300835
296,LES,S0,4646,3,299,0.9998758172870453
297,LES,S0,4671,3,299,0.99996675461506
