,treatment,animal,smapling_point,dimension,prediction_length,mean_score
0,SHM,10,4830,2,2,0.9267432280224803
1,SHM,10,4890,2,44,0.897686773167843
2,SHM,10,5421,2,41,0.9530109023348223
3,SHM,10,4974,2,299,0.9990552859208794
4,SHM,10,5016,2,33,0.9284467332780876
5,SHM,10,5444,2,19,0.9399565438272857
6,SHM,10,5168,2,3,0.9737532484026481
7,SHM,10,5031,2,12,0.95223294618947
8,SHM,10,5316,2,75,0.8961817668963787
9,SHM,10,5024,2,13,0.9454516868980267
10,SHM,10,4701,2,273,0.8838371075399268
11,SHM,10,5515,2,1,0.9154777752197967
12,SHM,10,5510,2,2,0.9676336923325881
13,SHM,10,5641,2,8,0.9338873413768409
14,SHM,10,5274,2,6,0.950816847032673
15,SHM,10,5114,2,121,0.9490331892107695
16,SHM,10,5506,2,299,0.997488298277947
17,SHM,10,5518,2,1,0.9292075380638269
18,SHM,10,4855,2,2,0.9791196418136581
19,SHM,10,5312,2,15,0.9358816670344272
20,SHM,10,4901,2,7,0.9513138158399732
21,SHM,10,5403,2,11,0.9254143261619429
22,SHM,10,5047,2,8,0.9385752768937511
23,SHM,10,4789,2,7,0.9404218590372342
24,SHM,10,5236,2,20,0.9549126786928668
25,SHM,10,4695,2,4,0.9541247729191025
26,SHM,10,5498,2,299,0.9984821866425059
27,SHM,10,5055,2,9,0.950372266647749
28,SHM,10,4639,2,299,0.9994646449078811
29,SHM,10,4783,2,5,0.9509173220844103
30,SHM,10,5359,2,11,0.9562191496490786
31,SHM,10,5536,2,101,0.9547949233549311
32,SHM,10,5127,2,20,0.9352809014493584
33,SHM,10,5521,2,3,0.9478545869180056
34,SHM,10,5520,2,3,0.9528503759750961
35,SHM,10,5396,2,0,
36,SHM,10,4950,2,6,0.9624963289399092
37,SHM,10,4859,2,1,0.8859262798516848
38,SHM,10,5587,2,2,0.9605953949555279
39,SHM,10,5194,2,14,0.6308315354691167
40,SHM,10,4733,2,2,0.9635048896721359
41,SHM,10,4627,2,299,0.9993217017511555
42,SHM,10,5539,2,299,0.9992244408458958
43,SHM,10,4964,2,1,0.8949226364752413
44,SHM,10,5468,2,24,0.9521039095951486
45,SHM,10,5606,2,1,0.9771836432448733
46,SHM,10,4728,2,299,0.9988680284843671
47,SHM,10,4883,2,1,0.9229935735499731
