scorer,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,486.5785217285156,265.4157409667969,0.9999998807907104,480.0488586425781,241.975830078125,0.9999996423721313,382.90472412109375,278.8433532714844,0.9999998807907104
1,489.2296142578125,264.77435302734375,0.9999992251396179,482.369384765625,241.5979766845703,0.9999999403953552,386.1153564453125,276.7130126953125,1.0
2,490.6922912597656,263.7484130859375,0.9999997019767761,484.3255615234375,239.83258056640625,0.9999998807907104,388.9031982421875,275.6841125488281,1.0
3,493.68133544921875,262.4821472167969,0.9999996423721313,487.28240966796875,237.2257843017578,0.9999996423721313,391.3390197753906,276.00146484375,1.0
4,495.79864501953125,260.26861572265625,0.9999996423721313,489.84417724609375,235.0507354736328,0.9999986886978149,394.0973205566406,276.0185852050781,1.0
5,498.5299377441406,259.04058837890625,0.9999998807907104,492.63232421875,232.72683715820312,0.9999985694885254,396.8871765136719,275.6094970703125,1.0
6,500.8556213378906,257.22637939453125,0.9999998807907104,495.1917724609375,231.97280883789062,0.9999988079071045,399.4166564941406,275.3750305175781,1.0
7,503.1262512207031,255.61962890625,0.9999994039535522,496.8511657714844,231.06869506835938,0.9999997615814209,402.4109191894531,275.5130615234375,1.0
8,505.418701171875,254.75515747070312,0.9999994039535522,498.95306396484375,229.67349243164062,1.0,405.50054931640625,275.92230224609375,1.0
9,507.6351318359375,253.67601013183594,0.9999995231628418,502.82476806640625,229.16326904296875,0.9999998211860657,408.8730163574219,276.6752014160156,1.0
10,510.26947021484375,252.3059539794922,0.9999995231628418,506.17584228515625,228.3338165283203,0.9999997019767761,411.7571105957031,276.8033447265625,1.0
11,513.0720825195312,251.1376953125,0.9999999403953552,509.0376281738281,227.92556762695312,0.9999996423721313,413.0990295410156,276.3694152832031,1.0
12,515.4774169921875,250.66273498535156,0.9999998807907104,511.22381591796875,227.3436279296875,0.9999997615814209,414.0737609863281,275.7242126464844,1.0
13,518.0045776367188,250.4488983154297,0.9999998807907104,512.532958984375,227.2528839111328,0.9999998807907104,415.8799133300781,275.4577941894531,1.0
14,520.1017456054688,249.7294158935547,0.9999997615814209,513.7321166992188,226.61187744140625,0.9999998807907104,417.5821228027344,275.55792236328125,1.0
15,522.7069702148438,249.04244995117188,0.9999997019767761,515.6195678710938,225.39341735839844,0.9999998807907104,420.18212890625,275.3734130859375,1.0
16,524.9124145507812,248.25198364257812,0.9999995827674866,518.1788330078125,225.1429443359375,0.9999998807907104,423.6552429199219,275.25787353515625,1.0
17,528.267578125,246.6171417236328,0.999998927116394,520.7119140625,223.91436767578125,0.9999988079071045,426.8179626464844,274.6622314453125,1.0
18,530.8934326171875,245.96730041503906,0.9999998211860657,524.1470336914062,223.33934020996094,0.9999990463256836,429.9017028808594,272.9720764160156,1.0
19,532.2015991210938,245.05880737304688,0.9999997615814209,525.8953247070312,222.78329467773438,0.9999988079071045,432.6280822753906,272.0684509277344,0.9999999403953552
20,533.8070068359375,243.97593688964844,0.9999998211860657,526.5239868164062,223.220703125,0.9999979734420776,436.2012634277344,269.7257995605469,1.0
21,534.6489868164062,243.7716064453125,0.9999996423721313,527.2770385742188,223.10023498535156,0.9999992251396179,438.15972900390625,268.1291809082031,1.0
22,534.2449340820312,243.92176818847656,0.9999996423721313,527.2445678710938,223.07159423828125,0.9999991655349731,439.2410888671875,267.260986328125,1.0
23,532.4994506835938,244.5996551513672,0.9999998211860657,526.5125122070312,222.5399627685547,0.9999984502792358,439.757568359375,267.17645263671875,1.0
24,531.9932861328125,244.86895751953125,0.9999997615814209,526.5656127929688,222.9307403564453,0.9999983310699463,439.45037841796875,266.5549621582031,1.0
25,532.1143188476562,245.41659545898438,0.9999997615814209,527.0126342773438,222.70423889160156,0.9999984502792358,439.3802185058594,265.81915283203125,1.0
26,532.15576171875,245.37612915039062,0.9999997019767761,526.6983642578125,222.96250915527344,0.9999983310699463,439.8951721191406,265.3435363769531,1.0
27,532.1100463867188,245.2091522216797,0.9999997019767761,526.80712890625,222.5780792236328,0.9999988079071045,440.5762634277344,265.781494140625,1.0
28,531.4507446289062,245.7191619873047,0.9999997019767761,526.6528930664062,222.689208984375,0.9999984502792358,441.36962890625,265.85186767578125,0.9999999403953552
29,531.3270874023438,245.55670166015625,0.9999996423721313,525.5056762695312,222.084228515625,0.999998927116394,442.6184997558594,265.23992919921875,0.9999998211860657
30,531.7921752929688,244.75668334960938,0.9999997615814209,525.6202392578125,220.976318359375,0.9999991655349731,443.35015869140625,265.36834716796875,0.9999998211860657
31,532.0709228515625,244.08192443847656,0.9999997615814209,525.6966552734375,220.10330200195312,0.999998927116394,443.9398193359375,265.79498291015625,0.9999998211860657
32,532.2848510742188,243.1700439453125,0.9999995827674866,525.58447265625,218.60916137695312,0.9999984502792358,444.39056396484375,265.43841552734375,0.9999998807907104
33,532.3880615234375,242.25308227539062,0.9999995231628418,525.5105590820312,217.9626922607422,0.9999980330467224,444.3252868652344,265.21392822265625,0.9999999403953552
34,532.7948608398438,241.6818084716797,0.9999992847442627,524.8955078125,217.42593383789062,0.999998152256012,445.34112548828125,266.5894775390625,0.9999998211860657
35,533.0615844726562,240.9515838623047,0.9999990463256836,524.1707763671875,216.6953887939453,0.9999986886978149,445.9866027832031,267.9883728027344,0.9999997615814209
36,533.1896362304688,240.78536987304688,0.9999992847442627,523.1839599609375,216.88729858398438,0.9999979734420776,446.11376953125,268.20941162109375,0.9999997615814209
37,532.7568359375,240.68902587890625,0.9999995231628418,521.6495361328125,217.28396606445312,0.9999970197677612,446.0383605957031,268.4015197753906,0.9999998211860657
38,532.7313232421875,240.85968017578125,0.9999995231628418,521.2385864257812,217.2435302734375,0.999997079372406,445.6864929199219,268.8406066894531,0.9999997615814209
39,532.667724609375,241.20925903320312,0.9999996423721313,520.9606323242188,217.1502685546875,0.999997615814209,445.38470458984375,268.8453369140625,0.9999997615814209
40,532.3111572265625,240.93284606933594,0.9999997615814209,520.1806640625,217.7904510498047,0.9999991655349731,445.13006591796875,268.73870849609375,0.9999998807907104
41,532.6670532226562,240.48594665527344,0.9999995231628418,520.6534423828125,217.2561492919922,0.9999982118606567,445.3471984863281,269.1281433105469,0.9999997615814209
42,532.51025390625,240.75436401367188,0.9999995827674866,520.209716796875,217.27989196777344,0.9999988079071045,445.5083923339844,269.1283874511719,0.9999997615814209
43,532.66650390625,239.9931640625,0.999999463558197,519.5706787109375,217.18528747558594,0.9999994039535522,445.6069030761719,268.97100830078125,0.9999997615814209
44,532.7719116210938,238.9754638671875,0.9999997019767761,518.0943603515625,217.1298828125,0.9999997615814209,445.6153869628906,268.52679443359375,0.9999997615814209
45,532.5209350585938,238.2847442626953,0.9999997615814209,516.7448120117188,218.30638122558594,0.9999998807907104,445.7208557128906,268.605224609375,0.9999997615814209
46,532.2907104492188,237.9924774169922,0.9999998807907104,514.5626831054688,218.45510864257812,0.9999999403953552,445.05279541015625,268.4806213378906,0.9999997615814209
47,531.3675537109375,237.01087951660156,0.9999998807907104,513.852783203125,218.41043090820312,0.9999998807907104,444.2413635253906,268.63751220703125,0.9999997615814209
48,530.191650390625,237.01475524902344,0.9999999403953552,511.7724914550781,218.6218719482422,0.9999995827674866,444.1565856933594,269.4538269042969,0.9999997615814209
49,528.543212890625,235.6746826171875,0.9999998807907104,509.82830810546875,218.66737365722656,0.9999985694885254,444.10302734375,269.50067138671875,0.9999997615814209
50,527.7542724609375,235.09048461914062,0.9999997615814209,508.38238525390625,218.68397521972656,0.9999983310699463,444.3036193847656,270.1381530761719,0.9999998807907104
51,527.0160522460938,233.7718048095703,0.9999995827674866,507.1632080078125,217.83346557617188,0.9999973773956299,444.2552795410156,270.40118408203125,0.9999998211860657
52,525.636962890625,233.06918334960938,0.9999997615814209,506.2290344238281,216.42706298828125,0.9999970197677612,443.9190368652344,270.1174621582031,0.9999998807907104
53,524.7174072265625,232.3791961669922,0.9999997615814209,505.5499267578125,215.6691436767578,0.9999969601631165,443.62237548828125,269.8036804199219,0.9999997615814209
54,523.9224853515625,231.72161865234375,0.9999997615814209,505.2379455566406,215.10215759277344,0.9999978542327881,444.1873474121094,270.4270935058594,0.9999998211860657
55,523.1170043945312,231.54681396484375,0.9999998807907104,504.7377624511719,214.94252014160156,0.9999988079071045,444.1792297363281,270.68804931640625,0.9999999403953552
56,522.5933227539062,231.15029907226562,0.9999998807907104,504.7275085449219,214.6435089111328,0.999998927116394,443.8363952636719,271.02764892578125,0.9999999403953552
57,521.9920043945312,231.1585693359375,0.9999998807907104,504.341796875,214.65892028808594,0.9999994039535522,443.66412353515625,271.5169982910156,1.0
58,521.44970703125,231.87490844726562,0.9999997615814209,503.81134033203125,215.0977783203125,0.999999463558197,443.357666015625,271.6905212402344,0.9999998807907104
