scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,304.7553496360779,87.24847674369812,1.0,289.14920139312744,75.27995777130127,1.0,249.4945731163025,177.53315448760986,1.0
1,308.227746963501,86.48133969306946,1.0,291.93246841430664,74.17654514312744,1.0,248.43628883361816,176.33483934402466,1.0
2,311.180428981781,84.66465663909912,1.0,295.66095781326294,73.50387525558472,1.0,248.20289850234985,174.9979965686798,1.0
3,312.8012492656708,85.94942092895508,1.0,297.9042167663574,72.94748401641846,1.0,248.4801664352417,174.17308115959167,1.0
4,315.33324658870697,84.84600162506104,1.0,299.8144359588623,72.49523067474365,1.0,248.51956796646118,173.06673526763916,1.0
5,317.5487017631531,84.31155395507812,1.0,300.60257625579834,72.64602518081665,1.0,248.51600408554077,172.25013542175293,1.0
6,319.01774644851685,83.74961996078491,1.0,301.74822330474854,71.87897443771362,1.0,249.25977611541748,171.58712530136108,1.0
7,319.40672302246094,83.28144311904907,1.0,304.2507486343384,70.26982688903809,1.0,249.9904065132141,170.70430850982666,1.0
8,319.3099822998047,82.71018600463867,1.0,305.0732886791229,70.17961692810059,1.0,250.42992973327637,169.5508852005005,1.0
9,319.87137627601624,81.37386465072632,1.0,306.52749979496,69.97200679779053,1.0,250.77021312713623,168.37486505508423,1.0
10,321.05215191841125,81.971200466156,1.0,308.8270628452301,69.69435405731201,1.0,250.65398836135864,166.89306664466858,1.0
11,322.6730271577835,81.407705783844,1.0,310.45039558410645,69.21957397460938,1.0,250.26777482032776,164.47119808197021,1.0
12,323.93489864468575,80.17692708969116,1.0,311.6891493797302,68.81375885009766,1.0,250.35620319843292,162.60424900054932,1.0
13,325.84763300418854,80.15528345108032,1.0,313.48513984680176,68.00224208831787,1.0,251.56024825572968,161.77424812316895,1.0
14,326.9014437198639,82.93020021915436,1.0,315.28612846136093,68.83404159545898,1.0,252.11301823705435,161.10153102874756,1.0
15,328.4151692390442,83.92895673215389,1.0,316.6649284362793,70.2731785774231,1.0,252.67838209867477,161.74703931808472,1.0
16,329.4590554237366,85.43090486526489,1.0,316.4578323364258,71.7162914276123,1.0,253.80289483070374,163.43853044509888,1.0
17,329.8157091140747,86.74081444740295,1.0,318.0159721374512,73.3886604309082,1.0,254.92334055900574,165.75372326374054,1.0
18,327.71864676475525,91.22451096773148,1.0,318.05290126800537,76.23457527160645,1.0,255.24036264419556,167.61958622932434,1.0
19,326.75448989868164,93.46295988559723,1.0,317.0343379974365,78.92587351799011,1.0,255.17813515663147,169.4735026359558,1.0
20,325.05785834789276,96.7250657081604,1.0,315.53682041168213,81.20770978927612,1.0,254.54314494132996,170.92874097824097,1.0
21,322.955313205719,100.72936749458313,1.0,315.2117962837219,84.86887741088867,1.0,253.639608502388,172.03271675109863,1.0
22,321.59241580963135,102.89490413665771,1.0,314.6124358177185,87.9909565448761,1.0,252.88638484477997,173.34964656829834,1.0
23,321.3752450942993,104.98555994033813,1.0,314.8036775588989,90.28961086273193,1.0,252.3271713256836,174.51559615135193,1.0
24,320.8671922683716,108.64888095855713,1.0,314.071683883667,92.25669956207275,1.0,251.49553728103638,175.3661608695984,1.0
25,319.4910161495209,111.33382248878479,1.0,312.330771446228,94.52609348297119,1.0,250.5591859817505,176.14873027801514,1.0
26,318.55596375465393,114.98079204559326,1.0,311.62870597839355,96.94484233856201,1.0,249.51328420639038,177.36099290847778,1.0
27,315.79590702056885,118.64185428619385,1.0,310.4728157520294,98.94284915924072,1.0,248.2213020324707,178.47471046447754,1.0
28,314.2710361480713,120.14961385726929,1.0,308.9571222662926,100.42954063415527,1.0,247.56337642669678,179.6266188621521,1.0
29,313.59258556365967,122.12638568878174,1.0,307.4799824953079,101.42838382720947,1.0,246.61893033981323,180.26997184753418,1.0
30,313.150812625885,124.48717331886292,1.0,307.1914362311363,103.27983856201172,1.0,245.90298676490784,180.25217628479004,1.0
31,312.1860375404358,127.28322219848633,1.0,306.91121435165405,104.63290071487427,1.0,245.45894587039948,179.73250675201416,1.0
32,311.83877658843994,129.08135557174683,1.0,307.91255140304565,105.63544130325317,1.0,245.74380958080292,179.25106239318848,1.0
33,312.5120496749878,130.11739540100098,1.0,309.9468262195587,105.62044095993042,1.0,245.65929985046387,178.96427059173584,1.0
34,313.2248306274414,131.56140565872192,1.0,311.3144898414612,106.78109645843506,1.0,245.04658710956573,178.23178243637085,1.0
35,314.98321056365967,132.7769079208374,1.0,312.7999920845032,107.78743696212769,1.0,244.48688995838165,177.76584005355835,1.0
36,317.06011962890625,133.41709625720978,1.0,314.5397171974182,109.4534250497818,1.0,244.58378219604492,176.91933584213257,1.0
37,318.91538429260254,133.76043176651,1.0,315.99636602401733,109.50911343097687,1.0,244.45558643341064,176.16748332977295,1.0
38,320.8720660209656,133.85022747516632,1.0,318.1670551300049,109.89920485019684,1.0,243.9663464985788,175.48469257354736,1.0
39,322.17915391921997,133.850337266922,1.0,319.0832190513611,110.6505560874939,1.0,243.57729336619377,173.98020935058594,1.0
40,322.3190836906433,134.37300896644592,1.0,319.19216108322144,111.70467185974121,1.0,243.24128484725952,171.80948114395142,1.0
41,322.84778213500977,134.8499412536621,1.0,320.1491560935974,111.82572841644287,1.0,242.66593837738037,170.56558990478516,1.0
42,323.15231370925903,135.22245979309082,1.0,320.75128984451294,112.05212831497192,1.0,242.14859580993652,169.09913682937622,1.0
43,322.3486189842224,136.04035902023315,1.0,320.5750832557678,112.41259145736694,1.0,241.89171075820923,167.94868922233582,1.0
44,321.3072261810303,136.4795298576355,1.0,320.4371795654297,112.75193977355957,1.0,241.2580122947693,167.4769744873047,1.0
45,319.641969203949,137.60327053070068,1.0,320.3800992965698,113.30830335617065,1.0,240.78706693649292,167.8533055782318,1.0
46,317.6682782173157,138.3684163093567,1.0,320.15397596359253,114.21929168701172,1.0,240.3239288330078,168.30444478988647,1.0
47,316.9187841415405,138.78898859024048,1.0,319.06295895576477,114.51543521881104,1.0,239.37316966056824,168.81431770324707,1.0
48,315.94559049606323,139.39395570755005,1.0,316.8478938937187,115.49516296386719,1.0,239.16395902633667,169.54029178619385,1.0
49,313.8248448371887,139.97558546066284,1.0,314.3132209777832,114.45487213134766,1.0,238.3155632019043,169.4350929260254,1.0
50,313.5077385902405,140.27994632720947,1.0,315.2424945831299,116.60009825229645,1.0,237.59678554534912,168.8525128364563,1.0
51,312.60787439346313,140.91491889953613,1.0,315.3808403015137,117.15780031681061,1.0,237.2407512664795,168.31080961227417,1.0
52,312.8287982940674,141.30568981170654,1.0,315.73155307769775,117.42276620864868,1.0,235.7422137260437,166.70709371566772,1.0
53,312.5427851676941,142.1081428527832,1.0,316.340368270874,118.43878102302551,1.0,233.6663420200348,164.8709592819214,1.0
54,312.48932695388794,142.6570062637329,1.0,315.92479848861694,119.10579872131348,1.0,232.181378364563,164.10138988494873,1.0
55,312.4377112388611,142.9744005203247,1.0,316.38533306121826,120.19588947296143,1.0,229.89515912532806,164.55352878570557,1.0
56,311.613498210907,143.52982306480408,1.0,315.13247871398926,121.152663230896,1.0,227.8920627310872,165.47260665893555,1.0
57,310.01000237464905,144.5976071357727,1.0,312.9573287963867,122.1571569442749,1.0,226.68650567531586,166.36369228363037,1.0
58,308.7162380218506,144.88756036758423,1.0,311.36259508132935,122.8831353187561,1.0,226.58081877231598,167.42756843566895,1.0
59,307.105384349823,145.2874846458435,1.0,310.34598112106323,124.03561878204346,1.0,225.3519082069397,167.209303855896,1.0
60,303.7601172924042,147.4440655708313,1.0,307.91515712440014,125.73557662963867,1.0,223.91506218910217,167.5633990764618,1.0
61,301.1314264535904,148.75289630889893,1.0,305.3556332588196,126.79237079620361,1.0,222.33859586715698,167.92220282554626,1.0
62,298.0218415260315,149.82060968875885,1.0,302.3113408088684,127.91679000854492,1.0,220.192120552063,167.8767454624176,1.0
63,295.5140047073364,150.81021285057068,1.0,300.37008571624756,128.20817232131958,1.0,218.3564875125885,166.5956163406372,1.0
64,294.1778631210327,152.03029537200928,1.0,299.20473194122314,129.34169006347656,1.0,216.6645314693451,164.96421432495117,1.0
65,292.1485061645508,152.0900797843933,1.0,297.727481842041,130.3098406791687,1.0,215.29198002815247,163.75251007080078,1.0
66,291.0480947494507,152.1799612045288,1.0,297.5544319152832,130.66607761383057,1.0,214.50003838539124,162.90351057052612,1.0
67,290.47539615631104,152.15783214569092,1.0,298.2869095802307,131.18538665771484,1.0,214.42933130264282,162.33696031570435,1.0
68,290.5826497077942,153.10522842407227,1.0,299.44144159555435,132.81273365020752,1.0,214.6014335155487,161.82606601715088,1.0
69,290.37745237350464,154.16045904159546,1.0,299.8261983990669,134.16259670257568,1.0,214.67044973373413,161.29675674438477,1.0
