scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
70,271.71804332733154,166.9938027858734,1.0,255.65888023376465,152.81339025497437,1.0,191.72592163085938,237.81668186187744,1.0
71,272.7188196182251,163.47639513015747,1.0,255.74369263648987,148.66369247436523,1.0,194.0538111925125,237.9883794784546,1.0
72,271.47194147109985,160.54184770584106,1.0,254.7624168395996,146.4942135810852,1.0,198.3433883190155,237.9692611694336,1.0
73,271.0262334346771,158.14658164978027,1.0,252.49940395355225,145.04223489761353,1.0,203.40340930223465,238.28013801574707,1.0
74,270.2128038406372,153.47631120681763,1.0,252.02926759421825,141.28055953979492,1.0,208.40158581733704,238.75671482086182,1.0
75,269.39026844501495,150.9672679901123,1.0,250.98054552078247,139.0232973098755,1.0,213.12588739395142,239.38360404968262,1.0
76,267.9043388366699,147.1620397567749,1.0,248.74083423614502,137.40460920333862,1.0,219.68316569924355,239.1848907470703,1.0
77,267.04493379592896,144.1631736755371,1.0,248.41514348983765,134.78165435791016,1.0,223.94874787330627,238.15512466430664,1.0
78,267.74185609817505,140.69093894958496,1.0,247.2621123790741,133.08239936828613,1.0,226.36578464508057,236.75920867919922,1.0
79,265.9571132659912,137.06892681121826,1.0,245.5624704360962,131.7475666999817,1.0,228.43840408325195,233.46981477737427,1.0
80,265.3035249710083,133.76763725280762,1.0,244.0903844833374,130.3950901031494,1.0,230.51817274093628,231.90773105621338,1.0
81,264.3018898963928,131.30994987487793,1.0,242.94304895401,129.69186162948608,1.0,233.1329517364502,230.23215770721436,1.0
82,262.5787844657898,128.77422428131104,1.0,241.03971242904663,126.49258422851562,1.0,234.6419758796692,227.88953161239624,1.0
83,260.13155557215214,127.34771347045898,1.0,238.21991634368896,125.74106407165527,1.0,236.39581108093262,224.92553853988647,1.0
84,257.842161655426,125.87247848510742,1.0,234.9581389427185,125.91629600524902,1.0,237.61674797534943,223.03254890441895,1.0
85,253.7695552110672,124.04258155822754,1.0,232.10557460784912,123.93243551254272,1.0,237.37119889259338,222.75604820251465,1.0
86,250.61867904663086,121.36693048477173,1.0,229.1270236968994,122.46400880813599,1.0,236.6830689907074,222.5090570449829,1.0
87,247.02449703216553,120.8001127243042,1.0,225.1767497062683,123.23193693161011,1.0,237.02337419986725,222.0817575454712,1.0
88,242.74634182453156,117.98257255554199,1.0,221.14889240264893,122.37954759597778,1.0,237.11582708358765,221.50751972198486,1.0
89,238.4534728527069,116.05004405975342,1.0,217.28250885009766,121.69259595870972,1.0,238.35981726646423,219.69893312454224,1.0
90,235.38852787017822,114.51918697357178,1.0,214.66062545776367,122.34043645858765,1.0,239.59354710578918,216.35476350784302,1.0
91,231.49628138542175,113.20446491241455,1.0,211.40982007980347,121.72198629379272,1.0,240.66241216659546,214.68915915489197,1.0
92,227.9580397605896,112.92979192733765,1.0,208.47261810302734,122.5990195274353,1.0,243.53435707092285,213.89857280254364,1.0
93,224.91531229019165,111.9092743396759,1.0,204.6135950088501,121.76510858535767,1.0,245.90123629570007,212.50783628225327,1.0
94,222.35620784759521,111.83209419250488,1.0,202.02322721481323,120.78276872634888,1.0,245.34815120697021,210.33593654632568,1.0
95,219.1536122560501,110.14435577392578,1.0,199.24333953857422,120.9851803779602,1.0,245.64228093624115,208.23376035690308,1.0
96,214.99921417236328,107.88581275939941,1.0,195.45031398534775,119.0575122833252,1.0,246.24204802513123,207.6619589328766,1.0
97,212.55894088745117,107.19141149520874,1.0,193.50224685668945,118.77282238006592,1.0,247.45102190971375,205.946023106575,1.0
98,209.40540647506714,105.73318243026733,1.0,190.17603754997253,117.1578950881958,1.0,249.87281227111816,202.49518728256226,1.0
99,207.2314214706421,105.58297920227051,1.0,188.3425989151001,117.68547344207764,1.0,251.58227062225342,199.28433442115784,1.0
100,205.48130702972412,105.04667472839355,1.0,186.3345422744751,117.59476852416992,1.0,254.2374906539917,196.00650787353516,1.0
101,202.95690727233887,103.99683046340942,1.0,183.80682563781738,117.16808319091797,1.0,256.99245977401733,192.1484694480896,1.0
102,199.41768836975098,104.3169674873352,1.0,181.20184326171875,118.22093296051025,1.0,256.60366439819336,190.3008918762207,1.0
103,196.0763635635376,105.08087539672852,1.0,178.6170915365219,119.43799304962158,1.0,257.6229887008667,187.38432693481445,1.0
104,193.72218418121338,105.8578691482544,1.0,176.64873838424683,120.50799608230591,1.0,258.74126625061035,183.4888882637024,1.0
105,192.2641658782959,107.08610010147095,1.0,175.10767555236816,121.37171602249146,1.0,259.77354860305786,179.27804470062256,1.0
106,191.04843163490295,107.91455364227295,1.0,174.07977104187012,122.11098098754883,1.0,260.07599353790283,176.45736455917358,1.0
107,189.33267211914062,107.84573316574097,1.0,172.93526935577393,122.6703085899353,1.0,260.2647476196289,175.176659822464,1.0
108,188.15618228912354,107.70416641235352,1.0,173.12182712554932,123.29967260360718,1.0,260.0465169325471,174.4953384399414,1.0
109,187.15935468673706,109.16417407989502,1.0,172.97935980558395,126.31801891326904,1.0,259.8555559515953,174.12023639678955,1.0
110,183.9548077583313,110.71973133087158,1.0,172.87925910949707,128.07799100875854,1.0,259.39108687639236,174.12278938293457,1.0
111,182.02998638153076,112.92788410186768,1.0,173.84179973602295,131.50778198242188,1.0,260.1908777654171,173.5520725250244,1.0
112,180.9719352722168,115.41447591781616,1.0,173.37045240402222,134.2299289703369,1.0,260.7229588031769,173.70244884490967,1.0
113,181.37624192237854,119.34928703308105,1.0,175.48097229003906,137.88427543640137,1.0,261.6604793071747,173.5689344406128,1.0
114,181.0248565673828,122.67744588851929,1.0,176.59722805023193,142.66016292572021,1.0,262.85671877861023,173.51202964782715,1.0
115,180.41449451446533,124.92220306396484,1.0,177.49189043045044,144.24094581604004,1.0,264.3438558578491,173.76773166656494,1.0
116,180.23878556489944,127.49187755584717,1.0,178.1966052055359,147.33535289764404,1.0,265.9918053150177,174.08391189575195,1.0
117,179.13008785247803,130.20081281661987,1.0,177.51606941223145,149.83163356781006,1.0,267.1222714781761,174.51908111572266,1.0
118,178.50910711288452,131.8991985321045,1.0,176.83349871635437,151.65283584594727,1.0,267.3008716702461,174.8942403793335,1.0
119,177.08656787872314,133.85295867919922,1.0,176.4204077720642,153.1413493156433,1.0,267.0771515965462,174.46180057525635,1.0
120,176.3488540649414,136.0898380279541,1.0,175.93005347251892,155.83118104934692,1.0,266.9128576517105,173.38448524475098,1.0
121,174.60458755493164,138.14363956451416,1.0,174.8015103340149,157.69088077545166,1.0,266.8230473995209,172.74901294708252,1.0
122,173.243670463562,139.93870067596436,1.0,173.742600440979,160.31558752059937,1.0,266.69364976882935,171.95155382156372,1.0
123,173.234503865242,141.87868118286133,1.0,173.21174335479736,162.29776000976562,1.0,266.82527780532837,171.41289281845093,1.0
124,170.97939777374268,144.30055809020996,1.0,172.16687107086182,164.97724151611328,1.0,266.9507112503052,171.2815055847168,1.0
125,168.47923517227173,146.75350713729858,1.0,170.98139333724976,167.43666696548462,1.0,266.53424072265625,170.60369682312012,1.0
126,165.9191210269928,149.61821937561035,1.0,169.55615758895874,170.22013759613037,1.0,266.56142139434814,169.00699186325073,1.0
127,165.4298630952835,150.80375385284424,1.0,168.23681831359863,173.0681447982788,1.0,265.51308250427246,166.8192481994629,1.0
128,163.47394323349,155.02956247329712,1.0,167.82957363128662,176.55180025100708,1.0,263.54161643981934,164.832763671875,1.0
129,160.44119548797607,158.60309886932373,1.0,166.35637760162354,179.92685985565186,1.0,262.0375277996063,162.6565351486206,1.0
130,157.90939617156982,161.89044904708862,1.0,165.55101573467255,184.51474571228027,1.0,259.91265392303467,160.04016256332397,1.0
131,156.30986869335175,165.76829528808594,1.0,164.9016348719597,186.24097394943237,1.0,257.47080302238464,158.15987014770508,1.0
132,155.49389457702637,169.496572971344,1.0,164.42281702160835,190.3438663482666,1.0,253.69727110862732,154.77593278884888,1.0
133,154.0315227508545,174.18006038665771,1.0,162.5690474510193,193.94835805892944,1.0,250.31547594070435,151.11621928215027,1.0
134,151.13499760627747,177.51785612106323,1.0,160.67487335205078,197.4958028793335,1.0,247.3156018257141,144.70956754684448,1.0
135,149.34033393859863,180.04302597045898,1.0,160.86360883712769,198.8960371017456,1.0,243.29304486513138,140.57895851135254,1.0
136,147.01187056303024,182.56785202026367,1.0,159.9895796775818,200.55594062805176,1.0,239.3498854637146,137.93397760391235,1.0
137,147.19984531402588,185.67028760910034,1.0,160.4718189239502,202.0385880470276,1.0,235.20694732666016,137.09363412857056,1.0
138,144.89903354644775,191.18138980865479,1.0,159.9720859527588,206.87212467193604,1.0,231.76534223556519,135.96460151672363,1.0
139,143.72621369361877,194.8158402442932,1.0,158.16326332092285,211.0765872001648,1.0,228.12512874603271,136.49912929534912,1.0
140,143.3167200088501,198.93210124969482,1.0,159.51147174835205,214.7352876663208,1.0,225.36503887176514,136.8891520500183,1.0
141,143.3906180858612,204.88910675048828,1.0,159.91719126701355,218.09879541397095,1.0,223.0976676940918,137.8648180961609,1.0
142,145.01788330078125,209.72914218902588,1.0,162.5326702594757,222.96879863739014,1.0,220.8907477259636,140.37106895446777,1.0
143,145.5802824497223,214.9761142730713,1.0,163.53470087051392,227.7536425590515,1.0,218.91609239578247,142.91118741035461,1.0
144,146.5106439590454,221.85760021209717,1.0,165.3057107925415,232.0911159515381,1.0,217.67906141281128,144.3007378578186,1.0
145,147.9148874282837,226.69741535186768,1.0,168.24996662139893,235.41549730300903,1.0,214.85075640678406,145.79668998718262,1.0
146,148.86584216356277,228.72475242614746,1.0,169.565256357193,237.69684505462646,1.0,211.1447383761406,147.03611850738525,1.0
147,150.75027704238892,234.30225706100464,1.0,170.8498659133911,242.11184883117676,1.0,208.90781903266907,147.67706155776978,1.0
148,151.6903018951416,239.63310980796814,1.0,173.0692182779312,246.36532306671143,1.0,205.98252069950104,148.10015296936035,1.0
149,153.2781367301941,243.82923650741577,1.0,174.41821599006653,249.98312759399414,1.0,202.40419912338257,147.94860887527466,1.0
150,154.96082210540771,247.3722734451294,1.0,176.36751651763916,253.57252597808838,1.0,197.7008559703827,148.6313123703003,1.0
151,156.6880121231079,250.3986258506775,1.0,177.89172410964966,255.9539918899536,1.0,192.39541959762573,149.89257049560547,1.0
152,159.59305477142334,255.29168176651,1.0,180.42140719294548,259.9636287689209,1.0,186.75831985473633,151.18276262283325,1.0
153,162.97683238983154,259.17396450042725,1.0,183.33680534362793,263.53871488571167,1.0,181.3565444946289,153.65963459014893,1.0
154,166.29595756530762,263.6131491661072,1.0,187.0320634841919,266.9943690299988,1.0,177.08087825775146,157.39342308044434,1.0
155,168.71993589401245,265.5811972618103,1.0,190.76158165931702,268.7905693054199,1.0,171.6709713935852,162.21751356124878,1.0
156,170.3749132156372,267.35006380081177,1.0,193.08423805236816,269.18467140197754,1.0,166.13755321502686,168.49797868728638,1.0
157,172.55015563964844,273.42347717285156,1.0,194.74045658111572,272.44671535491943,1.0,162.99097967147827,172.62268924713135,1.0
158,175.22008895874023,279.0311665534973,1.0,197.00932025909424,274.3494544029236,1.0,162.23441314697266,176.26676177978516,1.0
159,178.0570273399353,283.5184407234192,1.0,198.40321850776672,276.70086097717285,1.0,161.47036743164062,180.51563167572021,1.0
160,179.79884178936481,286.85455799102783,1.0,200.98453187942505,278.71268939971924,1.0,160.45666217803955,183.9502558708191,1.0
161,183.0274224281311,288.1859221458435,1.0,203.4747278690338,279.655478477478,1.0,159.6297571659088,187.24266910552979,1.0
162,187.14297151565552,289.5033073425293,1.0,207.75771474838257,281.83118295669556,1.0,159.8300642967224,190.49038982391357,1.0
163,192.64275598526,292.2958765029907,1.0,212.16421508789062,283.583758354187,1.0,161.28265237808228,193.94650840759277,1.0
164,196.79909133911133,295.10901713371277,1.0,216.7616310119629,285.32610511779785,1.0,162.74337458610535,197.1478967666626,1.0
165,202.27026462554932,297.8261151313782,1.0,221.24483633041382,286.38005447387695,1.0,163.63998317718506,200.0234236717224,1.0
166,206.46104431152344,298.0888442993164,1.0,226.30773770809174,287.4810733795166,1.0,164.67068767547607,202.36214065551758,1.0
167,211.38819885253906,300.75146770477295,1.0,231.03316497802734,288.1678304672241,1.0,165.76335513591766,204.85660934448242,1.0
168,215.950186252594,303.81111335754395,1.0,235.3567976951599,290.9607219696045,1.0,165.35229671001434,209.40586757659912,1.0
169,220.4551944732666,305.9523215293884,1.0,239.54068970680237,292.22327709198,1.0,163.8976538926363,215.48983097076416,1.0
170,224.01287078857422,306.86624097824097,1.0,243.77757358551025,293.0707731246948,1.0,162.00509822368622,221.06693935394287,1.0
171,226.98671293258667,307.1952452659607,1.0,245.82001638412476,293.65229415893555,1.0,161.95783281326294,225.29819202423096,1.0
172,229.7945295572281,308.2354850769043,1.0,248.41109943389893,294.7465696334839,1.0,160.71422576904297,226.22723817825317,1.0
173,233.65020942687988,309.696496963501,1.0,251.67929029464722,295.9822196960449,1.0,159.49083399772644,229.83038139343262,1.0
174,237.4608860015869,310.7960021495819,1.0,254.24572372436523,295.62040185928345,1.0,159.3634979724884,234.2673225402832,1.0
175,240.62966680526733,311.64876103401184,1.0,256.609130859375,295.5973153114319,1.0,158.58788084983826,237.2317190170288,1.0
176,244.39473724365234,312.1080641746521,1.0,259.46373385190964,295.6387634277344,1.0,159.74455404281616,241.42738962173462,1.0
177,247.82723546028137,312.2932319641113,1.0,261.2143557071686,294.73125743865967,1.0,162.05097043514252,245.16182613372803,1.0
178,252.50788688659668,312.05070066452026,1.0,264.5852222442627,294.27681732177734,1.0,162.55119562149048,250.05659866333008,1.0
179,257.984326839447,311.7123050689697,1.0,269.1295268535614,293.28608322143555,1.0,164.90057402849197,254.5408000946045,1.0
180,264.3667778968811,311.523152589798,1.0,273.44908380508423,292.56440353393555,1.0,167.73367428779602,260.3574056625366,1.0
181,267.6987705230713,310.8835024833679,1.0,275.76612854003906,291.77481746673584,1.0,170.72748041152954,266.8890428543091,1.0
182,270.8590838909149,311.6136898994446,1.0,277.19674265384674,292.1114387512207,1.0,173.3314869403839,270.9924535751343,1.0
183,274.18278980255127,311.1996159553528,1.0,280.74386978149414,291.3870048522949,1.0,176.1555404663086,272.2143030166626,1.0
184,277.54064178466797,310.9749825000763,1.0,284.35472679138184,291.5122547149658,1.0,179.01331424713135,273.8390898704529,1.0
185,281.03338623046875,310.45251393318176,1.0,287.46311211586,290.8377733230591,1.0,181.1681423187256,274.94393396377563,1.0
186,284.0955193117261,309.07198333740234,1.0,289.5488657951355,289.352490901947,1.0,182.31006693840027,276.1132221221924,1.0
187,285.6717743873596,307.0362243652344,1.0,290.73463916778564,287.79729676246643,1.0,182.90905380249023,277.384859085083,1.0
188,287.1921751499176,303.9111485481262,1.0,292.4577979147434,284.6920871734619,1.0,183.78079962730408,277.8917417526245,1.0
189,289.9982075691223,301.55709648132324,1.0,292.52001667022705,280.60848331451416,1.0,185.28036403656006,277.7198886871338,1.0
190,294.19590044021606,298.31819248199463,1.0,293.99420511722565,276.49578189849854,1.0,186.57463586330414,278.7618703842163,1.0
191,297.1683430671692,293.78801572322845,1.0,296.13987016677856,271.34139132499695,1.0,188.12164197862148,279.7546091079712,1.0
192,299.2654161453247,288.17487478256226,1.0,297.3548421859741,266.86057710647583,1.0,190.39198207855225,281.11791133880615,1.0
193,301.44990396499634,284.51440620422363,1.0,297.0689239501953,261.35100078582764,1.0,192.16706657409668,282.78331756591797,1.0
194,303.89223313331604,279.0229480266571,1.0,296.8702073097229,257.0993709564209,1.0,196.0337637923658,284.9290580749512,1.0
195,305.6675329208374,276.85284328460693,1.0,298.11028242111206,254.10806941986084,1.0,199.9964509010315,286.30380368232727,1.0
196,307.34559965133667,270.6763029098511,1.0,299.28502655029297,249.23698806762695,1.0,202.49329578876495,288.5316643714905,1.0
197,308.9115800857544,266.91518115997314,1.0,300.065710067749,245.76237773895264,1.0,205.44505763053894,290.88024616241455,1.0
198,309.9921131134033,264.175368309021,1.0,301.47615814208984,242.69823360443115,1.0,207.69105195999146,291.9065632298589,1.0
199,313.60918283462524,261.00180435180664,1.0,304.6043510437012,240.137939453125,1.0,209.98891830444336,294.82872462272644,1.0
200,317.12067317962646,257.34100246429443,1.0,307.35631036758423,236.86053943634033,1.0,212.68292903900146,296.69803380966187,1.0
201,320.1688380241394,253.14417457580566,1.0,309.10718059539795,233.01446390151978,1.0,216.00057363510132,299.2845067977905,1.0
202,322.0544967651367,250.76164770126343,1.0,311.26798605918884,230.2896852493286,1.0,221.17086517810822,300.83085536956787,1.0
203,323.2649585008621,247.77208423614502,1.0,312.7742896080017,226.98677015304565,1.0,226.9112287759781,301.9504928588867,1.0
204,326.5733325481415,243.26031398773193,1.0,315.7318868339062,222.90917015075684,1.0,233.0242953300476,301.2205982208252,1.0
205,330.83718252182007,238.5347604751587,1.0,318.71262311935425,219.28587102890015,1.0,241.19896745681763,301.6877393722534,1.0
206,333.2818009853363,233.3146243095398,1.0,320.05984568595886,215.1834192276001,1.0,249.45184707641602,301.7140016555786,1.0
207,337.68961358070374,229.3567123413086,1.0,323.9266548156738,211.937415599823,1.0,254.89162945747375,301.29394721984863,1.0
208,339.9794874340296,227.3349094390869,1.0,324.21111488342285,210.42951250076294,1.0,258.3589243888855,300.0216979980469,1.0
209,342.30166840553284,222.1335563659668,1.0,324.0972893387079,208.13263988494873,1.0,261.9438066482544,296.83937311172485,1.0
210,343.09687638282776,216.8526840209961,1.0,324.34982776641846,204.90822505950928,1.0,263.80252981185913,293.6025152206421,1.0
211,342.8445088863373,212.23508071899414,1.0,323.5862560272217,200.97599983215332,1.0,266.87221240997314,291.44543743133545,1.0
212,341.67824125289917,207.71124458312988,1.0,322.78578424453735,196.3666868209839,1.0,269.282114982605,289.14064931869507,1.0
213,339.93476581573486,204.09212398529053,1.0,320.4028973579407,193.18983936309814,1.0,272.29044246673584,286.5887222290039,1.0
214,337.5424585342407,198.51063060760498,1.0,317.8834990262985,188.72680282592773,1.0,273.8456058502197,284.46145820617676,1.0
215,335.8406825065613,193.47887134552002,1.0,315.6211175918579,184.45206785202026,1.0,274.49473333358765,282.2400703430176,1.0
