scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
70,400.72245359420776,347.3839907646179,1.0,417.93823862075806,359.28485107421875,1.0,422.27905106544495,269.16535663604736,1.0
71,400.2297501564026,345.82048654556274,1.0,416.73941802978516,358.1031093597412,1.0,423.33761167526245,268.6721715927124,1.0
72,399.979567527771,344.1834783554077,1.0,415.91542744636536,356.7749910354614,1.0,424.15289545059204,268.0044641494751,1.0
73,399.66832852363586,342.1454622745514,1.0,415.5951552391052,355.99509286880493,1.0,425.2014112472534,267.26630878448486,1.0
74,398.61554527282715,340.4867582321167,1.0,415.44056224823,355.2411665916443,1.0,426.2103614807129,266.8383479118347,1.0
75,397.4204589128494,339.8048515319824,1.0,414.136159658432,354.5274453163147,1.0,427.17758083343506,267.05605268478394,1.0
76,396.90222930908203,339.7761754989624,1.0,413.1338665485382,354.46524477005005,1.0,428.5553496479988,266.96301317214966,1.0
77,395.5659208893776,339.5169973373413,1.0,412.281029433012,354.81423568725586,1.0,429.52290177345276,267.1089406013489,1.0
78,394.7064331769943,339.39404916763306,1.0,411.1391181945801,355.4607195854187,1.0,431.0777590274811,267.27997493743896,1.0
79,394.6538505554199,339.06032609939575,1.0,409.74212741851807,355.2490015029907,1.0,432.6994729042053,267.39967584609985,1.0
80,394.0265483856201,337.8673300743103,1.0,408.7912788391113,354.1654243469238,1.0,434.62906551361084,267.13978910446167,1.0
81,393.7039592266083,334.93082427978516,1.0,406.78087067604065,351.7517385482788,1.0,435.542799949646,266.6196231842041,1.0
82,393.67215728759766,328.9912748336792,1.0,405.6985721588135,347.8363275527954,1.0,436.5009777545929,265.8172798156738,1.0
83,394.28747272491455,322.7660188674927,1.0,404.46644115448,345.0395212173462,1.0,438.7954468727112,264.92902755737305,1.0
84,395.8708686977625,317.93260765075684,1.0,403.11911141872406,340.6721649169922,1.0,441.070161819458,263.81994342803955,1.0
85,397.1064157485962,313.6605987548828,1.0,402.12603187561035,336.95089054107666,1.0,444.86056327819824,263.7692835330963,1.0
86,397.5448508262634,309.57270431518555,1.0,401.1350767612457,332.348970413208,1.0,449.17525148391724,263.7051968574524,1.0
87,398.651070356369,307.2118773460388,1.0,399.6002390384674,329.5701184272766,1.0,453.01817321777344,264.5042414665222,1.0
88,399.3147225379944,304.1862850189209,1.0,396.29200172424316,326.7550313472748,1.0,455.7756254673004,265.77504205703735,1.0
89,399.2259044647217,301.72923851013184,1.0,393.7555208206177,322.209125995636,1.0,457.63304471969604,268.28984928131104,1.0
90,398.1133563518524,299.384952545166,1.0,391.22683668136597,319.15815591812134,1.0,460.6601083278656,272.5433716773987,1.0
91,396.39075660705566,296.9375138282776,1.0,388.5452935099602,317.62347316741943,1.0,463.5432925224304,276.3838882446289,1.0
92,395.2518652677536,292.8483829498291,1.0,386.4767050743103,313.37091636657715,1.0,466.2823119163513,280.3885073661804,1.0
93,393.61654329299927,289.73607063293457,1.0,384.7330946922302,308.3495397567749,1.0,464.7516300678253,283.9500651359558,1.0
94,391.48329401016235,286.6454772949219,1.0,381.24365615844727,304.3989534378052,1.0,465.2293038368225,287.1516764163971,1.0
95,389.5637060403824,282.3403100967407,1.0,378.73309564590454,301.06512546539307,1.0,463.8591070175171,290.3638873100281,1.0
96,388.9539005756378,277.51770782470703,1.0,376.4809904098511,296.4007034301758,1.0,464.834933757782,293.46607983112335,1.0
97,388.6045196056366,274.12585830688477,1.0,375.3164207935333,292.9394121170044,1.0,463.3774869441986,295.95513439178467,1.0
98,388.6977367401123,271.78963708877563,1.0,374.29396200180054,288.03464555740356,1.0,461.8491607904434,297.84302854537964,1.0
99,392.8600058555603,268.8798370361328,1.0,376.39116621017456,284.37018871307373,1.0,460.00607776641846,300.9769126176834,1.0
100,395.1159062385559,266.42678022384644,1.0,377.9068555831909,278.99619364738464,1.0,459.5931217074394,304.47566318511963,1.0
101,396.6963176727295,263.90943360328674,1.0,377.825918674469,275.1524758338928,1.0,459.36363697052,308.3686358332634,1.0
102,399.19042134284973,261.50894832611084,1.0,379.20215409994125,269.53275299072266,1.0,459.0017342567444,310.01049637794495,1.0
103,401.52603006362915,261.2561864852905,1.0,381.0155735015869,266.39258766174316,1.0,458.2965021133423,311.8135495185852,1.0
104,403.72124910354614,260.0859251022339,1.0,381.9899663925171,264.25586557388306,1.0,457.43986082077026,313.32712030410767,1.0
105,405.09376895427704,259.4942855834961,1.0,383.5947036743164,261.89843702316284,1.0,456.48927450180054,314.1618790626526,1.0
106,406.4801027774811,258.1799988746643,1.0,385.5568628311157,260.4081172943115,1.0,455.16444849967957,315.92516040802,1.0
107,407.9642925262451,257.4278955459595,1.0,386.3731679916382,259.4472999572754,1.0,453.68227791786194,317.7227506637573,1.0
108,409.20109510421753,255.87349319458008,1.0,387.11178064346313,257.9345226287842,1.0,453.60774421691895,320.16754817962646,1.0
109,411.52392441034317,253.81342601776123,1.0,387.7777419090271,255.8392298221588,1.0,452.6848030090332,320.36640787124634,1.0
110,411.19663709402084,252.84423160552979,1.0,387.9750766325742,254.04726123809814,1.0,451.5305423736572,320.5546646118164,1.0
111,411.4465069770813,252.01482391357422,1.0,388.87235713005066,252.67129802703857,1.0,450.79018926620483,319.8010847568512,1.0
112,412.58656883239746,248.89509391784668,1.0,390.0254101753235,249.970938205719,1.0,449.616632938385,320.2872705459595,1.0
113,412.8267557024956,245.3878402709961,1.0,390.4639937877655,246.23296356201172,1.0,448.01346826553345,320.83096075057983,1.0
114,413.585769534111,242.41509771347046,1.0,391.4216675758362,243.36783933639526,1.0,446.3780176639557,321.1075611114502,1.0
115,414.94286131858826,239.1606729030609,1.0,392.59528398513794,240.25024890899658,1.0,445.38700556755066,319.6631944179535,1.0
116,417.3342864513397,237.78967666625977,1.0,394.36006212234497,237.63444232940674,1.0,444.2911940217018,318.0875744819641,1.0
117,418.937002658844,236.72280597686768,1.0,395.68664503097534,234.70081043243408,1.0,442.0156831741333,317.29577672481537,1.0
118,420.0833225250244,235.86328744888306,1.0,397.0859069824219,231.48142838478088,1.0,440.50377321243286,316.71659404039383,1.0
119,421.6362409591675,234.43823432922363,1.0,399.086861371994,228.4634313583374,1.0,437.5306156873703,316.3755483329296,1.0
120,422.9823360443115,232.33085107803345,1.0,400.66409158706665,225.98860216140747,1.0,435.9306574612856,315.4926778078079,1.0
121,424.6303958892822,230.2523708343506,1.0,402.2663679122925,224.4091591835022,1.0,433.275785446167,314.18031311035156,0.9999967217445374
122,425.13247871398926,228.80915641784668,1.0,403.5432480573654,222.27035236358643,1.0,431.495144367218,313.09299302101135,0.9998054504394531
123,426.17809104919434,227.29417753219604,1.0,405.21867179870605,219.8425693511963,1.0,431.17380023002625,310.5841541290283,0.9999955892562866
124,427.135582447052,225.6057562828064,1.0,406.0931625366211,217.87088441848755,1.0,425.83639764785767,309.97838020324707,1.0
125,428.4207019805908,223.89408040046692,1.0,408.0251512527466,215.45961093902588,1.0,426.6537779569626,308.4039716720581,1.0
126,429.9590902328491,222.8915355205536,1.0,409.67880868911743,215.05111694335938,1.0,425.4930911064148,308.0379991531372,1.0
127,430.4816081523895,223.06264638900757,1.0,410.2805166244507,214.76960372924805,1.0,426.2399808168411,308.41972064971924,1.0
128,432.3443398475647,224.0609941482544,1.0,413.4422297477722,215.16777801513672,1.0,425.7768831253052,309.1227111816406,1.0
129,435.3097629547119,224.8497862815857,1.0,416.21271991729736,215.35335969924927,1.0,423.90954089164734,310.6895864009857,1.0
130,437.1380121707916,225.66033554077148,1.0,418.4815340042114,215.35661840438843,1.0,421.3478488922119,312.11997842788696,1.0
131,439.2340693473816,225.49047470092773,1.0,421.1161298751831,215.12785530090332,1.0,420.70356273651123,313.3704614639282,1.0
132,441.24045991897583,225.83117485046387,1.0,423.6698360443115,215.3450140953064,1.0,421.34868454933167,314.27899980545044,1.0
133,443.6870970726013,224.57299137115479,1.0,424.8070135116577,214.29535484313965,1.0,419.5710024833679,315.0854034423828,1.0
134,444.52917766571045,225.07299852371216,1.0,426.48367071151733,214.23141288757324,1.0,419.59825897216797,315.0589609146118,1.0
135,445.30587887763977,225.0251693725586,1.0,428.19041669368744,213.27630519866943,1.0,420.36112880706787,313.93647384643555,1.0
136,447.9488642215729,223.17907571792603,1.0,430.6496591567993,210.81081819534302,1.0,420.3330316543579,312.21831464767456,1.0
137,451.3944062590599,220.5357370376587,1.0,433.7107319831848,208.54556941986084,1.0,419.8729543685913,310.4998598098755,1.0
138,453.91095304489136,218.1225142478943,1.0,436.3608962893486,205.50886344909668,1.0,419.2880234718323,308.22334384918213,1.0
139,456.95563793182373,215.90966129302979,1.0,439.66241121292114,202.38516092300415,1.0,419.89182329177856,306.04999589920044,1.0
140,460.38687893748283,212.7921667098999,1.0,442.6602201461792,199.1717014312744,1.0,420.07905864715576,303.26181173324585,1.0
141,463.5986080169678,209.3898253440857,1.0,447.37805008888245,195.79928159713745,1.0,420.62481158971786,299.41781282424927,1.0
142,466.18339478969574,205.1995725631714,1.0,450.04784774780273,192.33995580673218,1.0,418.62396335601807,295.4269504547119,1.0
143,469.84081530570984,201.9957675933838,1.0,453.0402706861496,188.64073181152344,1.0,418.010449886322,291.221875667572,1.0
144,474.9190893173218,198.5053026676178,1.0,458.4175090789795,184.90747022628784,1.0,419.6286039352417,286.48928713798523,1.0
145,479.57088565826416,196.70402240753174,1.0,462.5508804321289,182.89940786361694,1.0,421.54791128635406,279.7810218334198,1.0
146,483.5351572036743,194.10744762420654,1.0,466.6466178894043,180.13383388519287,1.0,420.5440990924835,275.27687311172485,1.0
147,487.2730677127838,191.54138851165771,1.0,471.4389934539795,175.94770526885986,1.0,422.17876744270325,268.7147687673569,1.0
148,493.33404982089996,188.77105045318604,1.0,478.07697010040283,172.24581909179688,1.0,424.0053482055664,265.10840368270874,1.0
149,495.43908882141113,186.42779159545898,1.0,480.52080726623535,169.69601249694824,1.0,425.2880930900574,261.6991583108902,1.0
150,497.51667404174805,184.57118320465088,1.0,481.971661567688,168.14305877685547,1.0,427.5667576789856,257.52295780181885,1.0
151,500.0880460739136,182.40268802642822,1.0,486.2170584201813,166.00375843048096,1.0,430.2959587574005,254.7852075099945,1.0
152,503.80459237098694,181.41489326953888,1.0,490.9256372451782,164.27029609680176,1.0,435.80711464583874,252.21152782440186,1.0
153,508.8141821026802,179.59410047531128,1.0,495.4814429283142,161.75165510177612,1.0,438.1002070903778,250.70552778244019,1.0
154,512.0443286895752,178.51732206344604,1.0,498.8324251174927,160.43598413467407,1.0,441.81697702407837,248.6277961730957,1.0
155,514.5583038330078,178.26646089553833,1.0,501.3036231994629,160.46737146377563,1.0,444.174147605896,246.37922930717468,1.0
156,516.166162610054,177.3575348854065,1.0,504.17508029937744,160.12679862976074,1.0,447.6993188858032,245.20698928833008,1.0
157,517.6441557407379,177.2290825843811,1.0,506.3672194480896,159.76452612876892,1.0,451.28072077035904,245.6291971206665,1.0
158,519.908284664154,177.33956003189087,1.0,508.91376304626465,159.21185421943665,1.0,452.147456780076,245.40842819213867,1.0
159,523.3624005317688,177.47256898880005,1.0,510.0329008102417,159.15714573860168,1.0,451.57126837968826,245.5207395553589,1.0
160,523.6978378295898,177.23472213745117,1.0,510.14044070243835,159.38831448554993,1.0,452.039492726326,245.13876819610596,1.0
161,523.9510598182678,177.2560534477234,1.0,510.28749561309814,159.99875593185425,1.0,452.82254576683044,244.8036231994629,1.0
162,525.2136964797974,176.1011986732483,1.0,510.8495862483978,159.5680284500122,1.0,452.2363785505295,244.33907413482666,1.0
163,525.9767097234726,176.25215339660645,1.0,511.15525555610657,159.17306113243103,1.0,453.1199429035187,244.42750644683838,1.0
164,525.9562950134277,175.70411109924316,1.0,510.8129472732544,159.11704087257385,1.0,452.77952468395233,243.8056230545044,1.0
165,527.0918388366699,176.27639055252075,1.0,511.7910780906677,159.3295042514801,1.0,452.27896785736084,242.0373764038086,1.0
166,527.3855295181274,176.78996086120605,1.0,512.7613348960876,159.12286162376404,1.0,451.5352449417114,240.7115707397461,1.0
167,527.3485381603241,177.86194372177124,1.0,512.9450879096985,159.86169838905334,1.0,451.29157400131226,239.68369960784912,1.0
168,527.4022209644318,178.49318504333496,1.0,513.8764553070068,160.2846884727478,1.0,451.5099878311157,237.83256614208221,1.0
169,527.4913337230682,179.0147647857666,1.0,513.5064392089844,160.46480894088745,1.0,450.5870113372803,235.83759292960167,1.0
170,527.8517551422119,180.81008434295654,1.0,514.1176152229309,160.59780073165894,1.0,449.71519470214844,235.90087413787842,1.0
171,527.2983012199402,181.12604522705078,1.0,514.3620057106018,161.07438564300537,1.0,449.3180203437805,235.41793251037598,1.0
172,527.7787327766418,181.93358600139618,1.0,515.1822452545166,161.70284366607666,1.0,449.0837254524231,235.10637950897217,1.0
173,527.7908563613892,181.82578551769257,1.0,515.0102968215942,161.95671319961548,1.0,448.6868886947632,234.7078127861023,1.0
174,527.322361946106,181.63376688957214,1.0,514.4564213752747,162.09581232070923,1.0,449.5938901901245,235.079336643219,1.0
175,527.1094830036163,181.43820774555206,1.0,515.2811498641968,161.791081905365,1.0,450.1569256782532,235.10519552230835,1.0
176,526.1580801010132,181.58001279830933,1.0,516.0370416641235,161.85969924926758,1.0,449.52296018600464,235.22750759124756,1.0
177,525.8814506530762,181.93419790267944,1.0,517.9171781539917,162.2219033241272,1.0,450.0073218345642,234.94483757019043,1.0
178,526.2485616207123,183.0774645805359,1.0,518.5253312587738,162.09008312225342,1.0,449.2503299713135,234.90078401565552,1.0
179,526.3201515674591,183.4390470981598,1.0,519.2424640655518,162.35955333709717,1.0,449.13387537002563,234.67929220199585,1.0
180,525.5713120698929,184.50007820129395,1.0,519.3672115802765,163.53635168075562,1.0,449.8734230995178,233.72588539123535,1.0
181,524.8939730525017,185.3725504875183,1.0,519.8017470836639,164.40135860443115,1.0,450.13496828079224,233.25626230239868,1.0
182,525.2292269468307,186.96959781646729,1.0,520.5645394325256,165.0368185043335,1.0,451.2591757774353,233.15862369537354,1.0
183,524.0881245881319,188.82611465454102,1.0,521.0746159553528,167.01841855049133,1.0,450.7200231552124,232.42240715026855,1.0
184,525.2486333847046,188.75487899780273,1.0,522.1694736480713,167.28604388237,1.0,450.37283515930176,231.67567706108093,1.0
185,525.5852518081665,189.9903633594513,1.0,522.4862036705017,168.80298614501953,1.0,450.81857776641846,231.24073314666748,1.0
186,525.1919678449631,190.56898307800293,1.0,523.0311737060547,169.6890354156494,1.0,450.2985363006592,230.94089794158936,1.0
187,525.1060390472412,192.09060525894165,1.0,522.0653028488159,170.10277795791626,1.0,449.47243070602417,230.60760617256165,1.0
188,524.1520004272461,192.8842420578003,1.0,521.5397005081177,171.42525577545166,1.0,449.1380248069763,230.6685860157013,1.0
189,523.8477672338486,192.89139795303345,1.0,520.9955606460571,171.72187566757202,1.0,448.05081367492676,230.79400777816772,1.0
190,523.2895412445068,193.2844376564026,1.0,520.1893281936646,172.00949573516846,1.0,448.03648853302,230.7315788269043,1.0
191,523.5993051528931,193.43326807022095,1.0,520.9934973716736,172.4975996017456,1.0,447.2190628051758,231.07672095298767,1.0
192,524.2481689453125,193.2685627937317,1.0,521.270336151123,172.31125831604004,1.0,447.03440022468567,231.2955892086029,1.0
193,523.2263035774231,193.83694124221802,1.0,520.7331027984619,172.2613401412964,1.0,446.6747245788574,231.6107349395752,1.0
194,522.7864942550659,193.92778635025024,1.0,520.5307025909424,172.71396160125732,1.0,447.4743332862854,231.94736242294312,1.0
195,521.6988587379456,194.44375371932983,1.0,519.3931429386139,172.82590198516846,1.0,447.48265314102173,232.7152419090271,1.0
196,520.7177872657776,194.7346305847168,1.0,519.1126101016998,173.12111854553223,1.0,447.7691147327423,232.7094931602478,1.0
197,520.732400894165,195.22713232040405,1.0,519.2020235061646,173.7989673614502,1.0,447.8377079963684,232.25354051589966,1.0
198,520.0541744232178,195.91424083709717,1.0,518.8790690898895,174.69164371490479,1.0,447.65035486221313,232.12974071502686,1.0
199,519.928759098053,196.9663963317871,1.0,519.2780609130859,175.57056999206543,1.0,447.35360503196716,231.62201166152954,1.0
200,519.4758598804474,197.14430272579193,1.0,518.3861207962036,176.08483362197876,1.0,447.1461019515991,231.0521855354309,1.0
201,519.4860668182373,198.15568208694458,1.0,518.1311645507812,176.4469017982483,1.0,446.34496665000916,230.74444365501404,1.0
202,519.2254936695099,199.27440690994263,1.0,518.0478801727295,176.8054633140564,1.0,446.2207763195038,230.19261026382446,1.0
203,519.5811820030212,200.1013102531433,1.0,518.1238451004028,177.0286545753479,1.0,446.16950511932373,229.49041044712067,1.0
204,520.0212368965149,201.29906368255615,1.0,518.9508168697357,177.22543478012085,1.0,445.92096042633057,228.80240720510483,1.0
205,519.8290102481842,202.14837312698364,1.0,519.3274836540222,177.79480934143066,1.0,445.93604278564453,228.51058477163315,1.0
206,519.7386162281036,203.99002027511597,1.0,519.6030700206757,178.37121677398682,1.0,446.02269649505615,228.36294430494308,1.0
207,520.4683179855347,205.24943161010742,1.0,521.0159893035889,179.22915124893188,1.0,445.3992211818695,228.03601551055908,1.0
208,518.9955115318298,207.14707398414612,1.0,521.1473932266235,180.93856620788574,1.0,445.78002429008484,227.45647048950195,1.0
209,518.9667820930481,208.6269268989563,1.0,523.1660631299019,182.79941368103027,1.0,446.5629496574402,226.8186912536621,1.0
210,520.1644139289856,209.69904613494873,1.0,524.4960346519947,182.9773588180542,1.0,446.8575484752655,225.95372581481934,1.0
211,519.9008731842041,209.9651083946228,1.0,524.1311407089233,183.18906784057617,1.0,448.05482244491577,225.49952697753906,1.0
212,520.6645321846008,210.10525846481323,1.0,525.2745704650879,183.59223699569702,1.0,449.44452571868896,225.65500783920288,1.0
213,522.2709102630615,210.3428511619568,1.0,526.7995891571045,183.02698183059692,1.0,451.1724524497986,225.17188167572021,1.0
214,522.1745328903198,210.17525148391724,1.0,527.1073834896088,182.73055458068848,1.0,453.5530217885971,226.3374466896057,1.0
215,523.8067484200001,210.23214054107666,1.0,529.3073744773865,181.99538099765778,1.0,456.9290370941162,227.86716079711914,1.0
216,525.1287095546722,210.24796056747437,1.0,528.2592253684998,181.721262216568,1.0,460.52520275115967,229.47088146209717,1.0
