scorer,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000,DLC_resnet101_DLC_TopDec8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,321.07232666015625,175.14675903320312,0.9999998807907104,319.8131103515625,204.1333770751953,0.9999998807907104,411.5439453125,222.23143005371094,0.9999997019767761
1,318.07513427734375,176.18426513671875,0.9999997615814209,317.6571960449219,205.281005859375,0.9999995231628418,410.4242248535156,220.8951873779297,0.9999994039535522
2,316.41717529296875,176.82130432128906,0.9999997615814209,316.52215576171875,206.53660583496094,0.9999990463256836,409.0016174316406,218.84156799316406,0.9999998211860657
3,314.393310546875,177.02325439453125,0.9999997615814209,315.09112548828125,206.33457946777344,0.9999992847442627,408.6816711425781,215.9664764404297,0.9999997615814209
4,311.5412902832031,177.321533203125,0.9999997615814209,312.6849060058594,206.20614624023438,0.9999990463256836,407.3506774902344,210.9385528564453,1.0
5,308.6390380859375,177.48257446289062,0.9999999403953552,311.7856750488281,206.10250854492188,0.9999997615814209,406.427001953125,204.57818603515625,1.0
6,306.3180236816406,178.05638122558594,0.9999998807907104,311.2115173339844,206.3175506591797,0.9999998807907104,405.64056396484375,198.10731506347656,1.0
7,305.8074951171875,178.00003051757812,0.9999998211860657,311.7691345214844,205.9531707763672,0.9999998807907104,404.7068786621094,190.385498046875,1.0
8,305.6472473144531,177.38107299804688,0.9999998807907104,312.6007385253906,205.3753204345703,0.9999997615814209,403.540771484375,185.36160278320312,1.0
9,305.73272705078125,176.72393798828125,0.9999998807907104,314.3308410644531,204.61326599121094,0.9999993443489075,402.6256103515625,178.974365234375,1.0
10,305.5899963378906,176.47909545898438,0.9999998807907104,314.50665283203125,204.18540954589844,0.9999992847442627,401.92291259765625,174.1007080078125,1.0
11,305.2646179199219,177.30355834960938,0.9999996423721313,314.5436706542969,205.11480712890625,0.9999992847442627,401.633544921875,170.72308349609375,1.0
12,304.22314453125,178.3738555908203,0.9999996423721313,315.8314514160156,206.0601806640625,0.9999988079071045,400.66912841796875,167.7073974609375,0.9999999403953552
13,305.01177978515625,179.61785888671875,0.9999998807907104,317.12481689453125,208.22300720214844,0.9999994039535522,399.3004150390625,165.220703125,0.9999999403953552
14,304.267822265625,181.1563720703125,0.9999997615814209,317.2978515625,209.4370574951172,0.999999463558197,398.4237365722656,163.43800354003906,1.0
15,303.1034851074219,184.56251525878906,0.9999995231628418,318.75750732421875,211.40011596679688,0.9999988079071045,396.3179626464844,161.7965545654297,1.0
16,301.5486755371094,188.36471557617188,0.9999997615814209,319.7453918457031,212.99835205078125,0.9999992251396179,393.3415832519531,159.67489624023438,0.9999997615814209
17,301.46600341796875,193.34918212890625,0.9999998211860657,321.94293212890625,214.7504425048828,0.9999994039535522,389.90673828125,156.96844482421875,0.9999999403953552
18,301.2691955566406,195.63204956054688,0.9999999403953552,323.5206604003906,215.27757263183594,0.9999992847442627,386.63958740234375,154.22525024414062,1.0
19,300.4498291015625,196.20936584472656,1.0,323.7002868652344,214.38734436035156,0.9999995231628418,384.0700988769531,151.1871337890625,0.9999999403953552
20,300.47698974609375,195.86878967285156,0.9999998807907104,323.7905578613281,213.13157653808594,0.9999996423721313,381.993896484375,148.28880310058594,1.0
21,301.0419006347656,195.723388671875,1.0,324.7691955566406,212.97964477539062,0.9999996423721313,380.04376220703125,145.204833984375,1.0
22,300.5240173339844,194.86614990234375,1.0,324.3332824707031,212.96490478515625,0.9999995231628418,377.9508056640625,144.39894104003906,0.9999999403953552
23,299.2052001953125,194.7592315673828,0.9999998807907104,323.6225891113281,212.91983032226562,0.9999995231628418,376.4209289550781,143.7686767578125,0.9999997615814209
24,298.2250061035156,195.673583984375,0.9999998807907104,324.1985778808594,212.57305908203125,0.9999996423721313,374.77783203125,142.0814208984375,1.0
25,298.37164306640625,196.91319274902344,0.9999999403953552,324.9685974121094,212.43875122070312,0.9999997615814209,373.1128234863281,140.51719665527344,0.9999999403953552
26,299.145263671875,198.89404296875,0.9999998807907104,326.0602111816406,213.17649841308594,0.9999997019767761,370.15045166015625,138.61444091796875,0.9999999403953552
27,298.6419372558594,202.42303466796875,0.9999998807907104,326.2076416015625,214.55752563476562,0.9999995231628418,367.9677734375,137.06993103027344,0.9999999403953552
28,298.5085144042969,204.5932159423828,0.9999998211860657,325.68310546875,217.0831756591797,0.9999978542327881,364.4418029785156,135.39935302734375,0.9999998807907104
29,298.6923522949219,204.88783264160156,0.9999998807907104,325.89678955078125,217.97544860839844,0.9999982118606567,360.1226501464844,133.5091552734375,1.0
30,299.2021789550781,205.82763671875,0.9999998211860657,326.84368896484375,217.88084411621094,0.9999974966049194,356.21063232421875,132.77099609375,1.0
31,300.5007019042969,207.3587188720703,0.9999998807907104,328.1842346191406,216.06027221679688,0.9999966025352478,352.929443359375,132.6477813720703,1.0
32,301.8152770996094,206.87904357910156,0.9999998807907104,329.28778076171875,213.71075439453125,0.9999994039535522,350.22076416015625,131.77284240722656,1.0
33,302.5433349609375,206.18870544433594,0.9999997615814209,330.1698303222656,212.83779907226562,0.9999997615814209,349.6281433105469,131.11805725097656,1.0
34,303.650146484375,206.83944702148438,0.9999995827674866,331.3313903808594,212.79940795898438,0.9999997615814209,348.9912414550781,130.7150421142578,1.0
35,304.8816833496094,206.54270935058594,0.9999991655349731,332.8529968261719,212.9271697998047,0.9999997019767761,348.52587890625,130.67140197753906,1.0
36,305.9945068359375,207.4827117919922,0.9999995231628418,333.9541931152344,212.57662963867188,0.9999996423721313,348.92999267578125,130.32850646972656,1.0
37,306.87420654296875,205.60659790039062,0.9999996423721313,334.7262268066406,212.0960693359375,0.9999995231628418,349.1662292480469,130.3076629638672,1.0
38,308.0312194824219,205.7459716796875,0.9999998211860657,335.71392822265625,211.8718719482422,0.9999992847442627,349.3702087402344,130.28623962402344,1.0
39,309.4349670410156,206.4816436767578,0.9999998211860657,336.8670959472656,212.02613830566406,0.9999997019767761,349.1871337890625,130.45867919921875,1.0
40,310.19598388671875,207.10997009277344,0.9999998807907104,337.6326599121094,212.62562561035156,0.9999997615814209,349.2174377441406,130.5118408203125,1.0
41,310.5196533203125,207.7034912109375,0.9999998807907104,338.11724853515625,212.81146240234375,0.9999997615814209,349.05596923828125,130.51614379882812,1.0
42,310.5048522949219,207.11178588867188,0.9999998211860657,338.2804260253906,212.80108642578125,0.9999998807907104,348.9605712890625,130.04849243164062,1.0
43,310.18731689453125,206.85989379882812,0.9999998807907104,338.08123779296875,212.4454345703125,0.9999998807907104,348.8481750488281,130.02816772460938,1.0
44,310.1148681640625,207.77513122558594,0.9999998211860657,338.1151428222656,212.46371459960938,0.9999997615814209,348.72119140625,130.3824005126953,1.0
45,309.9559020996094,208.5400390625,0.9999998807907104,338.1855773925781,212.56088256835938,0.9999998211860657,348.7373962402344,130.04676818847656,1.0
46,309.9264831542969,209.37770080566406,1.0,338.3444519042969,212.71788024902344,0.9999998807907104,348.67742919921875,130.1212921142578,1.0
47,310.3846740722656,209.24246215820312,0.9999999403953552,338.7989196777344,212.15322875976562,0.9999998807907104,348.39208984375,129.92323303222656,1.0
48,310.5602722167969,208.407470703125,0.9999998211860657,339.13714599609375,211.25230407714844,0.9999998807907104,347.7442932128906,129.83087158203125,1.0
49,310.7722473144531,208.3125457763672,0.9999998807907104,340.0113220214844,210.48097229003906,0.9999998211860657,347.4433898925781,129.6280059814453,1.0
50,311.006591796875,209.31007385253906,0.9999998807907104,340.5499267578125,209.0232391357422,0.9999999403953552,347.64599609375,129.9373779296875,1.0
51,312.37481689453125,210.12290954589844,0.9999999403953552,341.08837890625,208.22064208984375,0.9999998807907104,347.3020324707031,129.84799194335938,1.0
52,312.105224609375,209.60940551757812,0.9999998807907104,341.6043395996094,208.44847106933594,0.9999998807907104,346.85369873046875,129.30250549316406,1.0
53,313.08868408203125,210.76748657226562,0.9999999403953552,341.7796936035156,209.1303253173828,0.9999998807907104,346.209228515625,129.44386291503906,1.0
54,313.5378723144531,211.41326904296875,0.9999998807907104,342.281982421875,209.76612854003906,0.9999998807907104,345.664306640625,129.28839111328125,1.0
55,313.60284423828125,211.8025360107422,1.0,342.20855712890625,210.29014587402344,0.9999998807907104,345.6235656738281,129.2861785888672,1.0
56,313.9892578125,212.5691375732422,1.0,342.51336669921875,210.74456787109375,0.9999998211860657,345.6426696777344,129.24134826660156,1.0
57,314.41326904296875,213.22120666503906,0.9999998807907104,342.9772033691406,210.8072509765625,0.9999999403953552,345.8480529785156,129.55535888671875,0.9999999403953552
58,315.0941162109375,213.6798858642578,1.0,343.24359130859375,210.24302673339844,0.9999998211860657,345.7629699707031,129.4443817138672,1.0
59,315.5061950683594,215.84683227539062,0.9999998807907104,343.31927490234375,209.7276611328125,0.9999998211860657,345.8736877441406,129.38095092773438,1.0
