scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
70,336.9157485961914,257.94205713272095,1.0,355.67397528886795,245.91475296020508,1.0,268.82238632440567,205.79977416992188,1.0
71,336.91690015792847,258.37858533859253,1.0,355.49866765737534,246.30636024475098,1.0,269.2079337835312,205.97919464111328,1.0
72,337.16305446624756,259.01115322113037,1.0,355.9416388645768,246.90320205688477,1.0,269.7131063938141,205.90813159942627,1.0
73,337.63347482681274,259.6105237007141,1.0,356.49766677618027,247.33717918395996,1.0,269.7229644060135,206.11963272094727,1.0
74,338.50580501556396,259.7351574897766,1.0,357.3580582141876,247.8782558441162,1.0,270.34122490882874,206.11302185058594,1.0
75,338.73203802108765,260.4383354187012,1.0,356.9526680111885,248.90297889709473,1.0,270.45280027389526,206.69420337677002,1.0
76,338.5909495353699,261.06653594970703,1.0,356.41104221343994,248.16313362121582,1.0,270.86725401878357,206.90633940696716,1.0
77,338.5051724910736,261.43683433532715,1.0,356.6243543624878,248.48187828063965,1.0,270.96828055381775,207.00411224365234,1.0
78,338.564155459404,262.2701425552368,1.0,356.73371410369873,248.97448873519897,1.0,270.7179765701294,206.72808027267456,1.0
79,338.41603779792786,262.7902011871338,1.0,356.6721544265747,249.73297882080078,1.0,271.0685193538666,206.22282791137695,1.0
80,338.46624529361725,262.90509605407715,1.0,356.55539894104004,249.86400747299194,1.0,271.38993787765503,206.37451648712158,1.0
81,338.60376596450806,263.2142343521118,1.0,356.97335720062256,250.10248613357544,1.0,271.6103870868683,206.15701293945312,1.0
82,338.76151418685913,263.4653148651123,1.0,357.0349769592285,250.00410175323486,1.0,271.61492800712585,206.34725761413574,1.0
83,338.8001699447632,263.32338428497314,1.0,357.09013748168945,249.78603315353394,1.0,271.4422495365143,206.40860843658447,1.0
84,338.6375460624695,263.1527032852173,1.0,356.854549407959,249.60388612747192,1.0,271.58304834365845,206.31139278411865,1.0
85,338.5819493532181,263.34589672088623,1.0,356.7872734069824,249.88517332077026,1.0,271.44165086746216,206.2074956893921,1.0
86,338.84896516799927,263.5227725505829,1.0,356.98511028289795,249.790265083313,1.0,271.42323184013367,206.17185020446777,1.0
87,338.7163761854172,263.4404487609863,1.0,356.95281314849854,249.99990272521973,1.0,271.39490938186646,206.30570316314697,1.0
88,338.8939963579178,263.547324180603,1.0,357.0131368637085,250.01031875610352,1.0,271.5829658508301,206.10791873931885,1.0
89,338.99436461925507,263.5226993560791,1.0,357.0826578140259,249.74554681777954,1.0,271.52062344551086,206.08042335510254,1.0
90,338.92767226696014,263.4620428085327,1.0,357.08214950561523,249.4222435951233,1.0,271.2270030975342,206.14172649383545,1.0
91,339.17544388771057,263.416485786438,1.0,357.1758403778076,249.51787519454956,1.0,271.5105321407318,206.16908931732178,1.0
92,339.0584116578102,263.4472932815552,1.0,357.32681465148926,249.70797967910767,1.0,271.56829476356506,206.1114377975464,1.0
93,339.2529320716858,263.7899966239929,1.0,357.22472190856934,249.68505668640137,1.0,271.65086603164673,206.1252269744873,1.0
94,338.9615281820297,263.40439891815186,1.0,357.0839557647705,249.54532957077026,1.0,271.54873847961426,205.95281219482422,1.0
95,338.8327342271805,263.3481044769287,1.0,357.0157403945923,249.49672508239746,1.0,271.4378550052643,205.92412948608398,1.0
96,338.7134300470352,263.2782287597656,1.0,356.97643089294434,249.57573747634888,1.0,271.42479395866394,205.9324436187744,1.0
97,339.371609210968,264.01511240005493,1.0,357.06264781951904,249.98397302627563,1.0,271.5123372077942,206.00454330444336,1.0
98,338.8160971403122,263.4352149963379,1.0,357.0323715209961,249.8091917037964,1.0,271.5827043056488,205.94216918945312,1.0
99,339.0567944049835,263.51627349853516,1.0,357.27828311920166,249.62202548980713,1.0,271.448175907135,205.86812496185303,1.0
100,338.9813348054886,263.48020458221436,1.0,357.2140369415283,249.29675197601318,1.0,271.69131422042847,205.9303731918335,1.0
101,338.8651659488678,263.3542766571045,1.0,357.17619228363037,249.28066778182983,1.0,271.669043302536,205.763991355896,1.0
102,338.7006365060806,263.17716789245605,1.0,357.12602519989014,249.34025382995605,1.0,271.53562211990356,205.83526229858398,1.0
103,338.84223341941833,263.24103832244873,1.0,357.06854820251465,249.3403172492981,1.0,271.5572786331177,205.90219116210938,1.0
104,338.8550134897232,263.34728145599365,1.0,357.06746006011963,249.39362621307373,1.0,271.44838547706604,205.7399559020996,1.0
105,339.0945234298706,263.8674809932709,1.0,357.0625114440918,249.53728485107422,1.0,271.5042128562927,205.89138412475586,1.0
106,339.3063168525696,263.986695766449,1.0,357.09275913238525,249.71038818359375,1.0,271.63137006759644,205.83776664733887,1.0
107,338.6791704893112,263.43122577667236,1.0,357.000207901001,249.7458906173706,1.0,271.515501499176,205.87164497375488,1.0
108,338.6388485431671,263.3305435180664,1.0,357.04108333587646,249.32920169830322,1.0,271.72727060317993,205.7115297317505,1.0
109,338.8552771806717,263.25962829589844,1.0,357.03989028930664,249.04553508758545,1.0,271.5440330505371,205.88350009918213,1.0
110,338.73795223236084,263.2866144180298,1.0,357.0497932434082,249.18761205673218,1.0,271.4620900154114,205.8760223388672,1.0
111,338.7349398136139,263.2581844329834,1.0,357.11494541168213,249.25885438919067,1.0,271.66505193710327,205.87397384643555,1.0
112,338.71522533893585,263.23181915283203,1.0,357.1023874282837,249.03838968276978,1.0,271.45978593826294,205.8351755142212,1.0
113,338.7878875732422,263.15378189086914,1.0,357.05205631256104,249.20005559921265,1.0,271.4819345474243,205.76679134368896,1.0
114,338.8074663877487,263.3438262939453,1.0,357.13398933410645,249.35755825042725,1.0,271.6377053260803,205.84400749206543,1.0
115,338.7634927034378,263.2707347869873,1.0,357.11222648620605,249.23967218399048,1.0,271.5284004211426,205.8372459411621,1.0
116,338.74421203136444,263.3168783187866,1.0,357.1599473953247,249.25079822540283,1.0,271.5196747779846,205.86596012115479,1.0
117,338.8527673482895,263.2858762741089,1.0,357.1904048919678,249.2658085823059,1.0,271.66699719429016,205.91295719146729,1.0
118,338.70370984077454,263.1383743286133,1.0,357.1560688018799,248.9798789024353,1.0,271.49652433395386,205.79445266723633,1.0
119,338.54510152339935,263.1842317581177,1.0,356.92822456359863,249.22930240631104,1.0,271.5937399864197,205.86046981811523,1.0
120,338.7016290426254,263.2081642150879,1.0,357.11238288879395,249.19607877731323,1.0,271.45566844940186,205.69486713409424,1.0
121,338.89640033245087,263.2356929779053,1.0,357.1871814727783,249.06234216690063,1.0,271.7412450313568,205.808518409729,1.0
122,338.6486804485321,263.2985153198242,1.0,357.0237627029419,249.32452392578125,1.0,271.7213797569275,205.6781711578369,1.0
123,338.72243881225586,263.2332763671875,1.0,357.08335399627686,249.12473106384277,1.0,271.8272364139557,205.7950038909912,1.0
124,338.7838295698166,263.0340824127197,1.0,357.15733528137207,248.76860761642456,1.0,271.6912274360657,205.83580207824707,1.0
125,338.65087819099426,262.99217796325684,1.0,357.1759490966797,248.9638228416443,1.0,271.6755495071411,205.79522132873535,1.0
126,338.9931216239929,263.1385135650635,1.0,357.11618518829346,249.24939107894897,1.0,271.54587173461914,205.83831405639648,1.0
127,339.0586996078491,263.2168846130371,1.0,357.10747718811035,249.66996431350708,1.0,271.7472665309906,205.8245086669922,1.0
128,339.58044385910034,263.79784297943115,1.0,357.52414417266846,249.77929592132568,1.0,271.93979692459106,205.7249231338501,1.0
129,339.59156370162964,264.06995391845703,1.0,357.75436782836914,250.2354736328125,1.0,272.0569267272949,205.46872329711914,1.0
130,342.0698308944702,264.45632123947144,1.0,359.30404114723206,250.81024646759033,1.0,272.3105115890503,205.91157341003418,1.0
131,344.34997034072876,265.52308559417725,1.0,360.42895555496216,250.97473192214966,1.0,273.41003155708313,206.81078910827637,1.0
132,346.59141540527344,266.31438636779785,1.0,361.6789779663086,250.8194637298584,1.0,274.837730884552,207.93389463424683,1.0
133,349.99264574050903,267.18929958343506,1.0,363.7528119087219,251.57715225219727,1.0,276.6447458267212,208.91806507110596,1.0
134,354.8741703033447,268.28104400634766,1.0,366.394567489624,251.3849663734436,1.0,278.8237473964691,210.47757291793823,1.0
135,358.5588800907135,270.13224697113037,1.0,370.37056827545166,252.23250484466553,1.0,280.97789096832275,213.0616054534912,1.0
136,363.85855436325073,273.0900192260742,1.0,374.90842723846436,254.66092491149902,1.0,282.98926067352295,216.6752529144287,1.0
137,369.311598777771,274.7297434806824,1.0,380.2394504547119,255.8856978416443,1.0,286.8998634815216,220.2355432510376,1.0
138,375.28616666793823,276.2587881088257,1.0,385.89166736602783,257.29574155807495,1.0,290.34209048748016,223.55726528167725,1.0
139,382.05407333374023,277.77359116077423,1.0,391.6178057193756,258.32879972457886,1.0,296.10310888290405,228.35764694213867,1.0
140,386.4246311187744,280.4868965148926,1.0,395.98455081228167,260.75729274749756,1.0,301.61263942718506,231.41807007789612,1.0
141,390.3943359851837,282.6872887611389,1.0,399.94580459594727,262.53244400024414,1.0,306.2380471229553,233.65110397338867,1.0
142,394.3381586074829,284.6685905456543,1.0,404.179988861084,265.296178817749,1.0,308.8602861762047,236.97257137298584,1.0
143,397.6865518093109,285.83988761901855,1.0,408.1489477157593,267.46956729888916,1.0,310.9076747894287,240.4843201637268,1.0
144,400.4663882255554,287.6666600704193,1.0,410.7227940559387,268.9886054992676,1.0,312.14814281463623,243.1272406578064,1.0
145,402.933310508728,288.41409254074097,1.0,412.32498347759247,269.8053493499756,1.0,312.9551434516907,246.15331172943115,1.0
146,404.3574104309082,289.2437334060669,1.0,413.42496955394745,270.1332426071167,1.0,314.1111636161804,249.6612868309021,1.0
147,404.6672922372818,289.3686537742615,1.0,413.9400010108948,270.17320346832275,1.0,314.35515308380127,251.17264223098755,1.0
148,405.7038793563843,289.4146885871887,1.0,414.25481247901917,270.1697807312012,1.0,314.35575008392334,252.62552642822266,1.0
149,406.2252149581909,289.03310346603394,1.0,414.9142038822174,269.6695327758789,1.0,314.00901317596436,253.8584222793579,1.0
150,406.868581533432,287.8675742149353,1.0,415.10885429382324,268.32533836364746,1.0,313.5810794830322,255.36392402648926,1.0
151,406.71783804893494,285.81298065185547,1.0,414.4652395248413,266.59975147247314,1.0,313.5574927330017,257.47279834747314,1.0
152,406.6205313205719,283.7923593521118,1.0,412.8613348007202,264.0868453979492,1.0,313.9046297073364,259.01292657852173,1.0
153,407.23502492904663,282.78334522247314,1.0,409.3173122406006,261.3294086456299,1.0,314.4356527328491,260.0300645828247,1.0
154,408.0674982070923,280.8705110549927,1.0,407.882520198822,258.05884552001953,1.0,314.8051586151123,260.05973052978516,1.0
155,408.63103199005127,279.028165102005,1.0,407.6254858970642,256.3501601219177,1.0,315.31743574142456,259.9753303527832,1.0
156,408.85119104385376,277.1341371536255,1.0,408.0635666847229,254.9961757659912,1.0,316.2077178955078,259.9851050376892,1.0
157,412.0066728591919,274.4495038986206,1.0,408.67729091644287,252.12028312683105,1.0,317.80351853370667,260.61777782440186,1.0
158,415.0399932861328,270.86356019973755,1.0,411.2394390106201,249.58485460281372,1.0,319.38125467300415,261.3945322036743,1.0
159,419.11131209135056,269.36025047302246,1.0,413.51950657367706,247.47014141082764,1.0,321.01825761795044,261.9019365310669,1.0
160,423.4898748397827,266.460497379303,1.0,416.30377197265625,245.62308406829834,1.0,324.18978491425514,262.52856254577637,1.0
161,427.6262240409851,263.80380940437317,1.0,418.8476576805115,243.93809509277344,1.0,327.87395572662354,264.40922021865845,1.0
162,432.43983030319214,261.7105722427368,1.0,424.39772176742554,240.64106607437134,1.0,331.2905149459839,264.43739199638367,0.9999997019767761
163,437.1682593822479,259.23408126831055,1.0,428.7840964794159,237.36908149719238,1.0,334.60747241973877,266.3625193834305,0.5135235786437988
164,441.6914916038513,256.16345834732056,1.0,432.8237280845642,235.35262823104858,1.0,340.4550797343254,267.25593757629395,0.9676010608673096
165,445.75705432891846,254.1692759990692,1.0,436.41943740844727,234.33951902389526,1.0,456.0979673862457,262.3258399963379,2.059340476989746e-05
166,449.57870531082153,253.84251177310944,1.0,440.8055281639099,233.2660894393921,1.0,349.7826073169708,270.7771453857422,0.9999997615814209
167,452.6825398206711,253.55010509490967,1.0,444.66958808898926,232.4076590538025,1.0,355.43792110681534,275.309672832489,1.0
168,456.8837265968323,253.51095581054688,1.0,447.69463062286377,231.8177285194397,1.0,360.42670726776123,277.6256914138794,1.0
169,460.4072513580322,252.16748428344727,1.0,449.30262660980225,231.91559052467346,1.0,364.80010890960693,279.5759973526001,1.0
170,464.7411813735962,250.06892108917236,1.0,452.6087658405304,230.4619483947754,1.0,369.5581474304199,282.94700860977173,1.0
171,468.1913175582886,248.01253938674927,1.0,455.8376958370209,228.33300304412842,1.0,371.3846788406372,284.7250799536705,1.0
172,470.7462649345398,245.36439418792725,1.0,458.6209831237793,225.15029907226562,1.0,378.90261137485504,285.9542316198349,0.9999962449073792
173,474.3321285247803,242.93434762954712,1.0,461.5527219772339,222.94213819503784,1.0,383.35005807876587,288.6433746814728,1.0
174,479.6025114059448,239.1688735485077,1.0,465.5618042945862,221.60619068145752,1.0,388.79442608356476,288.3846733570099,0.981249988079071
175,483.35470151901245,236.86030864715576,1.0,467.2352485656738,218.81819200515747,1.0,397.59512162208557,291.0071569085121,0.10267621278762817
176,485.853150844574,233.88544416427612,1.0,470.9544200897217,216.4108591079712,1.0,403.6254035830498,289.7411675453186,0.968459963798523
177,488.2299280166626,232.0462555885315,1.0,474.1934372186661,215.0041265487671,1.0,412.5243366956711,291.91969192773104,0.003079742193222046
178,489.78798246383667,231.0611743927002,1.0,476.6074551343918,213.48897075653076,1.0,414.89968967437744,289.01560163497925,0.9981763362884521
179,491.2521448135376,231.6371409893036,1.0,479.14069747924805,213.3203353881836,1.0,420.23774422705173,289.503137588501,0.9965566992759705
180,492.8814401626587,231.74673628807068,1.0,480.4357762336731,212.87047576904297,1.0,423.1363184452057,288.117639541626,1.0
181,495.6293148994446,231.31162118911743,1.0,482.8999581336975,212.47564697265625,1.0,425.8850874900818,287.8509171009064,1.0
182,497.00225734710693,231.53611207008362,1.0,483.9655957221985,211.8240909576416,1.0,427.2359313964844,288.4181070327759,1.0
183,497.90883207321167,232.26251697540283,1.0,485.7878578901291,211.74756860733032,1.0,427.5000151991844,290.35757780075073,1.0
184,498.5677194595337,232.5725178718567,1.0,486.8230640888214,212.06543636322021,1.0,428.8167357444763,291.7823758125305,1.0
185,499.65272998809814,232.7828631401062,1.0,487.8906579017639,211.99111461639404,1.0,430.03293681144714,293.11826610565186,1.0
186,501.1427812576294,232.85542488098145,1.0,489.8976197242737,211.92682075500488,1.0,431.03796315193176,293.6899061203003,1.0
187,502.1759366989136,232.72002983093262,1.0,492.3188247680664,211.63755989074707,1.0,432.3588709831238,293.89025688171387,1.0
188,501.99199199676514,234.34023189544678,1.0,493.1665344238281,211.9450159072876,1.0,432.59315299987793,293.45142555236816,1.0
189,502.22425651550293,234.55432510375977,1.0,495.7996151447296,212.33661270141602,1.0,432.60614013671875,292.84834003448486,1.0
190,503.49195742607117,235.57796955108643,1.0,497.89492654800415,213.1249179840088,1.0,432.78406143188477,292.16923904418945,1.0
191,504.9108033180237,236.68396472930908,1.0,500.61656016111374,214.8859453201294,1.0,433.28990650177,291.37944746017456,1.0
192,507.07132321596146,237.16830921173096,1.0,504.03337955474854,214.41499710083008,1.0,434.1147804260254,291.511971950531,1.0
193,510.1637170314789,236.80262565612793,1.0,507.34896421432495,215.53915143013,1.0,434.6517791748047,291.66584968566895,1.0
194,511.27140402793884,236.87767505645752,1.0,509.7585664987564,216.29762840270996,1.0,435.14359760284424,291.7584419250488,1.0
195,514.5665637254715,237.45862293243408,1.0,512.1143279075623,216.6869969367981,1.0,435.142884850502,291.68744707107544,1.0
196,515.6960368156433,240.1543140411377,1.0,513.0392198562622,218.19140768051147,1.0,435.8782391548157,289.8621964454651,1.0
197,516.5124862194061,241.9743413925171,1.0,514.9210586547852,218.38826704025269,1.0,436.5423201918602,290.1108875274658,1.0
198,516.2722128033638,244.22158336639404,1.0,515.4400219917297,219.0212173461914,1.0,435.8284258842468,287.79698419570923,1.0
199,514.231865644455,245.25137424468994,1.0,513.8893609046936,219.18000268936157,1.0,436.7489709854126,288.25994634628296,1.0
200,515.6857145130634,246.08400917053223,1.0,515.952995300293,219.79132556915283,1.0,436.8643323779106,288.5194730758667,1.0
201,515.5953518748283,247.48233699798584,1.0,515.3951416015625,221.6078062057495,1.0,436.49399852752686,287.2426989078522,1.0
202,515.6763653755188,248.58869647979736,1.0,515.3068112134933,221.82452011108398,1.0,437.03062915802,286.6700220108032,1.0
203,517.5093784332275,249.3094539642334,1.0,515.7986837476492,223.65922379493713,1.0,438.0449261665344,286.83974170684814,1.0
204,516.7963485717773,253.214195728302,1.0,516.8027461767197,225.660813331604,1.0,437.5794093608856,285.9464693069458,1.0
205,517.34326171875,255.201557636261,1.0,519.4073078632355,227.85823917388916,1.0,437.06330597400665,287.02037715911865,1.0
206,517.6903096437454,257.15581226348877,1.0,520.4875817298889,228.9742841720581,1.0,435.528781414032,286.460773229599,1.0
207,520.1749300956726,258.6646270751953,1.0,522.8384685516357,230.4694540500641,1.0,436.2802979052067,286.65328788757324,1.0
208,521.0144090652466,259.0729815363884,1.0,523.912847995758,231.35813426971436,1.0,437.35495829582214,285.9756278991699,1.0
209,520.8303580284119,260.15762977302074,1.0,523.8308486938477,232.56390190124512,1.0,436.50949370861053,285.20825386047363,1.0
210,520.6491966247559,261.1250936985016,1.0,523.2959017753601,234.00589227676392,1.0,435.6631969511509,285.4129247665405,1.0
211,520.722092628479,261.0738015174866,1.0,523.474359035492,234.5914659500122,1.0,434.96002554893494,286.6442537307739,1.0
212,520.8122162818909,260.73132133483887,1.0,523.2138419151306,234.81385707855225,1.0,433.8715238571167,286.38941383361816,1.0
213,521.6364517211914,260.9221938252449,1.0,523.2811212539673,235.2058916091919,1.0,433.45102643966675,286.2134485244751,1.0
214,520.1083436012268,261.33420622348785,1.0,523.1863234043121,236.60445499420166,1.0,432.432044506073,286.5634651184082,1.0
215,519.2871007919312,261.87648117542267,1.0,522.5910111665726,237.2231092453003,1.0,432.46095037460327,286.6140604019165,1.0
