scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
69,145.4040379524231,125.25849974155426,0.9998623132705688,147.1349954009056,134.8259129524231,0.9999933838844299,219.54142951965332,110.69804215431213,1.0
70,143.00461339950562,142.84333038330078,0.9998834133148193,148.42136678099632,134.31822395324707,0.9999953508377075,220.43285846710205,109.87031066417694,1.0
71,146.37949538230896,141.43142223358154,0.9986630082130432,148.40244054794312,132.89756643772125,0.9993200302124023,220.73532962799072,109.4036922454834,1.0
72,146.66754007339478,143.28126668930054,0.999996542930603,151.4621376991272,130.74971139431,0.9999701976776123,220.89996337890625,109.64213609695435,1.0
73,148.22067354619503,142.9695315361023,0.9995841383934021,151.30496788024902,128.5452218055725,0.9995512962341309,220.84852695465088,110.10601806640625,1.0
74,144.86973333358765,143.54462718963623,0.9947717189788818,156.7129642367363,121.3392505645752,0.9999408721923828,220.4985138475895,110.36198234558105,1.0
75,142.9234676361084,141.96250820159912,0.9830363988876343,157.0763157606125,119.88268971443176,0.9999910593032837,220.49387499690056,110.41231632232666,1.0
76,142.94377303123474,137.9528157711029,0.947063684463501,154.11536169052124,117.07853496074677,0.9984273910522461,220.3731813430786,110.30574917793274,1.0
77,142.5695071220398,135.9648880958557,0.958661675453186,153.53174209594727,116.47171387076378,0.9969834089279175,219.96089696884155,111.13123559951782,1.0
78,143.95970058441162,135.2060489654541,0.9107505083084106,154.13320004940033,115.80150377750397,0.9999145269393921,219.28243970870972,111.55352115631104,1.0
79,158.05584478378296,107.89929267764091,0.9910249710083008,154.09725403785706,115.41878443956375,0.999982476234436,218.32339000701904,111.98234820365906,1.0
80,158.97147178649902,106.7511316537857,0.9934417009353638,157.3144407272339,108.63357925415039,0.9991804957389832,217.55286979675293,112.58956003189087,1.0
81,143.64892387390137,129.2069854736328,0.9530330300331116,157.86113226413727,108.0719070956111,0.9987980127334595,216.8954668045044,113.14207792282104,1.0
82,142.54485487937927,128.9098665714264,0.9446715116500854,157.44593214988708,107.38914221525192,0.9990901947021484,216.58392095565796,113.44804334640503,1.0
83,143.14098143577576,128.43072724342346,0.9782963991165161,157.99232053756714,103.75119876861572,0.9994823932647705,216.3697953224182,114.20983505249023,1.0
84,142.72076439857483,127.80841636657715,0.936298131942749,146.85418713092804,129.97462272644043,0.9778586626052856,216.3223032951355,115.05880117416382,1.0
85,141.91549146175385,126.61134243011475,0.9541422724723816,158.79001593589783,102.48042726516724,0.9759478569030762,216.11871337890625,115.30080080032349,1.0
86,140.1563131660223,124.95898866653442,0.9716523289680481,160.1966495513916,101.6568933725357,0.9729199409484863,215.91939878463745,116.00337791442871,1.0
87,141.89310884475708,121.86144948005676,0.49711060523986816,163.2799214720726,103.38243985176086,0.9996566772460938,215.57807207107544,116.52359741926193,1.0
88,141.7248741388321,117.96369171142578,0.11489096283912659,163.41049897670746,102.93020296096802,0.9995617866516113,214.70633363723755,117.52055668830872,1.0
89,164.73069775104523,100.49999246001244,0.11022534966468811,163.8000082820654,101.3302013874054,0.9971760511398315,213.62158358097076,118.41618251800537,1.0
90,163.51960664987564,97.89250707626343,0.7716240882873535,163.74534597992897,97.40614914894104,0.9999814033508301,212.92921781539917,119.20346212387085,1.0
91,163.67453277111053,91.8994354903698,0.9958376884460449,165.62972140312195,91.69043111801147,0.9999873638153076,211.94529628753662,120.5739073753357,1.0
92,140.54377001523972,111.27310132980347,0.9988510608673096,167.03194522857666,90.6094183921814,0.9999792575836182,210.47332632541656,121.03213453292847,1.0
93,142.03903365135193,109.41839408874512,0.9938428401947021,167.40286827087402,88.18058729171753,1.0,209.71918988227844,121.6638388633728,1.0
94,172.83012253046036,84.08949552476406,0.9922633171081543,170.84790360927582,84.44987079501152,1.0,209.20071458816528,121.7301926612854,1.0
95,175.375018119812,84.41876655817032,0.9988399744033813,170.75290441513062,84.69144296646118,1.0,209.0391867160797,121.8898196220398,1.0
96,175.52534532546997,83.94199900329113,0.9996722936630249,171.54777744412422,82.98953676223755,1.0,209.06216669082642,123.03624469041824,1.0
97,175.85462141036987,83.87361462414265,0.9998958110809326,173.0030118227005,82.22487413883209,1.0,209.342346906662,122.89476156234741,1.0
98,144.97015047073364,102.32912588119507,0.999443769454956,172.08258175104856,83.04678910970688,1.0,210.2250211238861,123.27480405569077,1.0
99,175.06359720230103,83.71233701705933,0.9995894432067871,171.14480638504028,83.57927405834198,1.0,210.43874275684357,124.30955877900124,1.0
100,176.14853310585022,84.45092537999153,0.9999298453330994,171.24312734603882,84.56277644634247,1.0,210.1303699016571,124.87912213802338,1.0
101,177.2715187072754,83.58631804585457,0.999991774559021,173.9881261587143,81.62634015083313,1.0,209.53851556777954,123.4722295999527,1.0
102,178.6525809764862,83.32009589672089,0.9999727010726929,174.45032143592834,81.42373204231262,1.0,208.67826890945435,122.79543709754944,1.0
103,146.7087984085083,97.61444544792175,0.9999371767044067,174.61463499069214,80.8303370475769,0.9999998807907104,207.20340967178345,123.63232576847076,1.0
104,147.00202375650406,98.41976428031921,0.9986989498138428,174.54078435897827,81.0746521949768,0.9999940395355225,206.04675841331482,123.7684735506773,1.0
105,146.95404744148254,97.1852695941925,0.9978861808776855,173.25629091262817,81.70767068862915,0.9999776482582092,205.56840181350708,123.56946069002151,1.0
106,146.28057420253754,96.32957696914673,0.9998457431793213,172.8180469274521,81.32851481437683,0.9999937415122986,204.8544489145279,123.33073270320892,1.0
107,146.59583115577698,97.26657509803772,0.9998911023139954,171.648285895586,81.48771953582764,0.9998298287391663,204.45679858326912,122.85665512084961,1.0
108,147.0348745584488,96.0906891822815,0.9999822974205017,171.37217509746552,82.3109483718872,0.9983255863189697,203.3552085161209,122.6668701171875,1.0
109,147.482099711895,96.1866683959961,0.9960458874702454,174.14121317863464,78.94129824638367,0.9520328044891357,203.18774729967117,122.1330246925354,1.0
110,148.7707223892212,96.47357988357544,0.9905543327331543,176.6644332408905,83.3442553281784,0.8707979917526245,203.10114067792892,120.85231113433838,1.0
111,150.7558240890503,96.45609045028687,0.9707171320915222,179.7102724313736,77.81449854373932,0.9284385442733765,202.94917500019073,120.53224182128906,1.0
112,154.19853365421295,96.03022956848145,0.9448094367980957,180.39823865890503,77.52078545093536,0.9958524107933044,203.40075278282166,120.46693706512451,1.0
113,154.98765349388123,95.58634662628174,0.5526330471038818,180.28258582949638,76.26552525162697,0.9940563440322876,203.19773149490356,120.93206977844238,1.0
114,153.99385857582092,91.97181368991733,0.3228456974029541,180.62456506490707,76.45475453138351,0.9723305106163025,203.5437481701374,121.23450899124146,1.0
115,151.357839345932,90.4574830532074,0.9902575016021729,181.5216727256775,77.3928656578064,0.9961243867874146,203.53235486149788,121.55769157409668,1.0
116,156.56083750724792,87.61581182479858,0.9657620787620544,177.28618621826172,81.78586459159851,0.9914939403533936,204.33835223317146,121.9845769405365,1.0
117,157.1040563583374,85.80105137825012,0.99628084897995,164.46404892206192,85.67031669616699,0.9775735139846802,204.07637265324593,121.62770652770996,1.0
118,159.31089448928833,86.10188031196594,0.8762829303741455,165.82067847251892,83.25465452671051,0.9461079835891724,204.2478655576706,121.39284801483154,1.0
119,160.63575077056885,86.15982460975647,0.9750556945800781,167.0606460571289,82.25104928016663,0.9997497200965881,204.86385470628738,121.91766667366028,1.0
120,166.54628157615662,83.94479252398014,0.40989476442337036,166.98422050476074,81.36642622947693,0.9995699524879456,204.52039110660553,121.68632173538208,1.0
121,167.7193763256073,81.43609070777893,0.5870844125747681,168.7935757637024,79.92515182495117,0.9969462156295776,204.84792894124985,120.87691354751587,1.0
122,168.80471849441528,79.96401071548462,0.8365875482559204,172.22484585642815,79.48277139663696,0.998780369758606,205.8440808057785,120.29585886001587,1.0
123,169.15576267242432,79.28500652313232,0.6730577945709229,172.5413624048233,79.48197031021118,0.9417850971221924,206.87210083007812,119.85806655883789,1.0
124,173.7417483329773,78.636314868927,0.043687641620635986,173.70700299739838,75.44689851999283,0.19488978385925293,206.7017261981964,120.29090738296509,1.0
125,173.61243414878845,79.05844068527222,0.3185734152793884,174.41140222549438,76.12239195406437,0.05551716685295105,207.46226358413696,121.518639087677,1.0
126,173.15256536006927,78.44724369049072,0.9996885061264038,175.89428210258484,74.57886004447937,0.9781581163406372,209.59353160858154,122.47067582607269,1.0
127,173.1796237230301,77.8172459602356,0.9999301433563232,178.60642051696777,72.32737565040588,0.9989492297172546,211.0926269888878,122.533518075943,1.0
128,174.1615927219391,74.85537648200989,0.9999436140060425,180.2385269701481,69.93390667438507,0.9991155862808228,212.27516052126884,123.7812832891941,1.0
129,175.25050473213196,76.25416803359985,0.9999899864196777,181.14124703407288,69.80213499069214,0.9989418387413025,213.22083258628845,125.20330774784088,1.0
130,177.11319518089294,73.36994981765747,0.999643087387085,181.0302163362503,71.70169591903687,0.9990270137786865,213.35132038593292,126.97974395751953,1.0
131,176.27350664138794,79.45567607879639,0.9998438358306885,181.40906620025635,73.0516107082367,0.9993743300437927,213.9924200773239,128.86856269836426,1.0
132,176.83752536773682,79.77735710144043,0.9999916553497314,182.49346780776978,73.16763591766357,0.999455451965332,215.22182273864746,130.49873208999634,1.0
133,177.56444263458252,80.32941055297852,0.9999502897262573,182.1081554889679,78.35104608535767,0.9992800951004028,216.70535349845886,131.68448686599731,1.0
134,177.30233907699585,82.10132169723511,0.9935591220855713,181.35649871826172,80.57395887374878,0.9925628304481506,218.7030429840088,132.51485443115234,1.0
135,176.57349634170532,83.34021532535553,0.91012042760849,180.39111375808716,82.43691420555115,0.9577884078025818,222.100492477417,133.06841468811035,1.0
136,175.51365065574646,86.17080903053284,0.9539475440979004,179.86914092302322,84.14575064182281,0.946168839931488,224.09446573257446,134.13669967651367,1.0
137,172.88050132989883,88.06991529464722,0.9916297197341919,174.54652976989746,90.43812847137451,0.9123513698577881,227.75901889801025,134.33626890182495,1.0
138,171.54725393652916,91.05002105236053,0.9571108818054199,201.09615325927734,80.00349235534668,0.9946107864379883,229.30452609062195,134.9650101661682,1.0
139,208.84144473075867,85.29639530181885,0.32559141516685486,200.34424352645874,82.16748118400574,0.9919041991233826,230.92067956924438,135.31001043319702,1.0
140,208.59022641181946,85.35611033439636,0.15298551321029663,200.5012559890747,82.2010772228241,0.9998281002044678,231.81409096717834,136.41713905334473,1.0
141,181.76003754138947,85.92447471618652,0.7594007849693298,200.5092649459839,80.8468587398529,0.9999978542327881,233.44861268997192,137.13195610046387,1.0
142,207.5949034690857,85.8642463684082,0.5231751203536987,201.8311197757721,80.53952598571777,0.9999998807907104,234.4473876953125,139.75179481506348,1.0
143,182.22568941116333,86.167733669281,0.9771132469177246,201.7784743309021,81.01577138900757,0.9999999403953552,235.66505986452103,141.44703102111816,1.0
144,181.31839954853058,86.00607299804688,0.9929380416870117,201.14639616012573,80.26686787605286,0.9999992847442627,236.99940526485443,141.18102860450745,1.0
145,181.52970492839813,86.07685661315918,0.6894828081130981,201.78757786750793,79.88650703430176,0.9999989867210388,237.50454545021057,141.72612404823303,1.0
146,208.46032404899597,86.64801573753357,0.6982239484786987,201.6439917087555,81.47288703918457,0.9999998807907104,237.73599123954773,142.5300281047821,1.0
147,174.11728072166443,95.98737096786499,0.8610597848892212,201.95525431632996,83.30350232124329,0.9999998211860657,238.89597868919373,142.70032691955566,1.0
148,174.7824547290802,96.37705969810486,0.992738664150238,201.64544105529785,85.01898145675659,0.9999999403953552,239.92275476455688,143.003897190094,1.0
149,174.18959641456604,97.92433667182922,0.7430338263511658,201.58625555038452,86.92834043502808,0.999997615814209,240.84107112884521,143.91448092460632,1.0
150,206.15413618087769,93.69126093387604,0.709270715713501,201.87472653388977,88.22393679618835,0.9999977350234985,241.62698602676392,145.0661072731018,1.0
151,207.82242059707642,97.83876132965088,0.6674612164497375,200.2103135585785,88.68525743484497,0.9999969005584717,241.81136417388916,146.71332693099976,1.0
152,173.21869206428528,103.22114419937134,0.9994313716888428,198.60760927200317,90.39731800556183,0.9999999403953552,242.45065999031067,148.40674591064453,1.0
153,171.70375820994377,103.95228815078735,0.9999798536300659,199.57614636421204,91.05438083410263,1.0,243.39773732423782,148.36225509643555,1.0
154,173.1046768426895,106.46640658378601,0.9999982118606567,200.24802255630493,92.67455035448074,0.9999996423721313,244.83422547578812,149.27685165405273,1.0
155,173.7898576259613,108.36950007081032,0.9999995231628418,201.97085857391357,94.43339443206787,0.999999463558197,248.66649389266968,151.74791407585144,1.0
156,175.75715923309326,108.21468777954578,0.9999994039535522,202.98990666866302,95.81321859359741,1.0,252.19548119604588,154.85390281677246,1.0
157,181.8754266500473,103.9769926071167,0.9999989867210388,205.41015589237213,95.83423471450806,1.0,255.64606642723083,158.96393275260925,1.0
158,207.20694160461426,100.74304157495499,0.9998595714569092,206.2342073917389,96.52146625518799,0.9999967217445374,257.89976024627686,162.62394046783447,1.0
159,208.4946427345276,101.3317745923996,0.9999920725822449,207.02290773391724,97.45216941833496,0.9998857378959656,258.2647112607956,165.3746862411499,1.0
160,207.60819578170776,102.08494663238525,0.9999999403953552,187.55615612864494,105.4821548461914,1.0,200.42988801002502,157.92669010162354,1.0
161,209.99428129196167,103.91889238357544,1.0,190.19229769706726,106.60569369792938,1.0,198.79585433006287,157.59398293495178,1.0
162,212.72986114025116,104.97129535675049,1.0,192.85882091522217,108.79208278656006,1.0,198.51226353645325,157.2612988948822,1.0
163,213.9631061553955,104.5681962966919,1.0,194.29138088226318,106.31074571609497,1.0,198.2685935497284,156.60871601104736,1.0
164,215.08467745780945,105.43775749206543,1.0,195.15492218732834,107.94673252105713,1.0,259.4542245864868,169.40626001358032,1.0
165,215.60409426689148,106.01328563690186,1.0,195.5521232187748,108.07544040679932,1.0,259.0713806152344,169.52631902694702,1.0
166,216.038507938385,105.44249725341797,1.0,196.3542947769165,106.54371356964111,1.0,258.60807609558105,169.870747089386,1.0
167,217.27071380615234,103.96651196479797,1.0,196.7963542342186,106.60236597061157,1.0,258.02823543548584,170.73301601409912,1.0
168,218.12784147262573,102.6563503742218,1.0,197.62612891197205,105.6793360710144,1.0,257.59461879730225,171.49764585494995,1.0
169,218.6550178527832,101.84171330928802,1.0,198.29561042785645,104.21939516067505,1.0,257.08072996139526,171.9554476737976,1.0
170,218.33026683330536,101.08332061767578,1.0,198.77545070648193,102.5598669052124,1.0,256.3786268234253,172.16736125946045,1.0
171,218.6992690563202,99.95815563201904,1.0,199.24596166610718,102.39346218109131,1.0,255.82443284988403,172.35100936889648,1.0
172,218.9690831899643,99.1349573135376,1.0,199.50644636154175,101.4322566986084,1.0,255.1767942905426,172.49068546295166,1.0
173,218.4286012649536,97.93437767028809,1.0,199.3785195350647,100.59126949310303,1.0,254.85752534866333,172.38428592681885,1.0
174,218.78252744674683,97.03302097320557,1.0,199.6755006313324,99.96744060516357,1.0,254.50440120697021,172.27667617797852,1.0
175,218.82186794281006,96.32965898513794,1.0,199.46726942062378,99.59276485443115,1.0,254.44698119163513,172.1519079208374,1.0
176,219.42425775527954,95.54849791526794,1.0,199.7996141910553,98.85158634185791,1.0,253.7456830739975,172.34016704559326,1.0
177,219.2258825302124,94.40152978897095,1.0,199.5670506954193,97.53135395050049,1.0,253.09410059452057,172.12509727478027,1.0
178,219.05447340011597,93.40937674045563,1.0,199.05235195159912,96.22274208068848,1.0,252.59741348028183,172.58501625061035,1.0
179,220.25687390565872,94.31609725952148,1.0,199.04343152046204,94.88266134262085,1.0,252.05759193748236,172.9142551422119,1.0
180,220.01095240470022,94.49999713897705,1.0,199.03507280349731,95.24170398712158,1.0,251.51786503195763,173.14502811431885,1.0
181,219.82777404785156,92.89733850955963,1.0,199.74078226089478,95.48597025871277,1.0,250.89764428138733,173.41189193725586,1.0
182,220.48723697662354,92.83203476667404,1.0,200.38466501235962,95.34576988220215,1.0,250.58755564689636,173.83592700958252,1.0
183,221.29305958747864,94.13197231292725,1.0,200.28483486175537,95.20332837104797,1.0,250.42480385303497,173.86536598205566,1.0
184,220.77477836608887,92.8915324807167,1.0,200.59466648101807,95.50383591651917,1.0,250.25904715061188,173.845947265625,1.0
185,221.02836799621582,92.8865134716034,1.0,200.93438243865967,95.25280523300171,1.0,250.04279053211212,173.96783542633057,1.0
186,220.7640209197998,93.05002808570862,1.0,200.6865291595459,95.5123062133789,1.0,249.92742443084717,174.47524046897888,1.0
187,220.75297164916992,93.02103590965271,1.0,200.71406602859497,95.46180272102356,1.0,250.0850225687027,174.0022382736206,1.0
188,221.77080583572388,94.05234241485596,1.0,200.78542041778564,95.41056609153748,1.0,250.11030852794647,174.04569721221924,1.0
189,221.48167836666107,93.9991807937622,1.0,200.53070306777954,95.30205249786377,1.0,249.95364665985107,174.46550846099854,1.0
190,221.6940039396286,94.09377574920654,1.0,200.69383668899536,95.47966361045837,1.0,250.00204730033875,173.86502265930176,1.0
191,221.71064829826355,93.94787788391113,1.0,200.59660530090332,95.31399726867676,1.0,249.79041934013367,173.7052173614502,1.0
192,221.39523553848267,93.98209476470947,1.0,200.3169388771057,95.23435020446777,1.0,249.89419150352478,173.6819019317627,1.0
193,221.42650544643402,94.01625919342041,1.0,200.34705352783203,95.29130935668945,1.0,249.8190634250641,173.78216457366943,1.0
194,221.6908379793167,93.91921520233154,1.0,200.69415187835693,95.1165063381195,1.0,249.69254755973816,173.71814346313477,1.0
195,221.5848149061203,93.82758522033691,1.0,200.41962671279907,95.00051975250244,1.0,249.73935222625732,173.57933616638184,1.0
196,221.42917251586914,94.07024097442627,1.0,200.52413749694824,95.07245397567749,1.0,249.76444721221924,173.5851936340332,1.0
197,221.5747139453888,93.87246990203857,1.0,200.6198434829712,95.23548316955566,1.0,249.67242646217346,173.79611206054688,1.0
198,220.42825317382812,92.57766962051392,1.0,200.3641152381897,95.05952644348145,1.0,249.82815742492676,173.67654705047607,1.0
199,221.17850029468536,93.98526000976562,1.0,200.34498929977417,95.09872055053711,1.0,249.45127773284912,174.32070016860962,1.0
200,221.4690546989441,93.74714946746826,1.0,200.55270433425903,94.96260857582092,1.0,249.58884692192078,173.73754405975342,1.0
201,221.0895857810974,94.02919387817383,1.0,200.30608081817627,95.01837825775146,1.0,249.686541557312,173.47394466400146,1.0
