scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
bodyparts,headR,headR,headR,headL,headL,headL,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
89,470.695716381073,232.3838176727295,1.0,449.7965786457062,221.62051105499268,1.0,467.27235317230225,305.6642155647278,1.0
90,470.79304122924805,232.59248781204224,1.0,449.6924681663513,221.52664375305176,1.0,467.5458641052246,305.7760238647461,1.0
91,470.7280626296997,232.8083357810974,1.0,449.6857988834381,221.78645420074463,1.0,467.5854125022888,305.7656126022339,1.0
92,470.2462224960327,232.7256498336792,1.0,449.47725081443787,221.66559219360352,1.0,467.2548680305481,305.81264305114746,1.0
93,470.4442791938782,232.3975396156311,1.0,449.61709904670715,221.49013328552246,1.0,467.5783271789551,305.8030490875244,1.0
94,470.2271041870117,232.64720487594604,1.0,449.5759711265564,221.3643341064453,1.0,467.3782639503479,305.6708869934082,1.0
95,469.9940118789673,232.48336362838745,1.0,449.408367395401,221.570538520813,1.0,467.3450093269348,305.7417163848877,1.0
96,470.1041507720947,232.65146112442017,1.0,449.40577578544617,221.5601406097412,1.0,467.32847929000854,305.79718494415283,1.0
97,470.1893539428711,232.65945863723755,1.0,449.40032172203064,221.56285285949707,1.0,467.22982931137085,305.76415157318115,1.0
98,470.5066509246826,232.58454179763794,1.0,449.4013931751251,221.65194702148438,1.0,467.7352786064148,305.71961641311646,1.0
99,470.6532230377197,232.4517068862915,1.0,449.6207754611969,221.62851428985596,1.0,467.5979599952698,305.90486335754395,1.0
100,469.9980115890503,232.77288341522217,1.0,449.24272632598877,221.89593315124512,1.0,467.2979393005371,305.8334231376648,1.0
101,470.1293754577637,232.8129162788391,1.0,449.09070444107056,221.80155754089355,1.0,467.2883334159851,305.95785903930664,1.0
102,470.21060371398926,232.60251092910767,1.0,449.2970495223999,221.73597526550293,1.0,467.422438621521,305.9498906135559,1.0
103,470.06010818481445,232.78304147720337,1.0,449.1558873653412,221.65579986572266,1.0,467.2692360877991,305.782338142395,1.0
104,470.65417194366455,232.6165065765381,1.0,449.45401430130005,221.56900596618652,1.0,467.7991189956665,305.86869859695435,1.0
105,470.068941116333,232.5048189163208,1.0,449.35389852523804,221.50606441497803,1.0,467.39006996154785,305.73877716064453,1.0
106,470.0121536254883,232.58018684387207,1.0,449.2792329788208,221.60148334503174,1.0,467.1422481536865,305.7786502838135,1.0
107,470.10320949554443,232.6127166748047,1.0,449.32826256752014,221.69267559051514,1.0,467.476300239563,305.50867795944214,1.0
108,470.375638961792,232.6463861465454,1.0,449.4105954170227,221.67858791351318,1.0,467.55121898651123,305.88303089141846,1.0
109,470.44818210601807,232.65920543670654,1.0,449.2298765182495,221.73396015167236,1.0,467.4822816848755,305.7528963088989,1.0
110,469.97526454925537,232.71583032608032,1.0,449.042893409729,221.82180213928223,1.0,467.4531216621399,306.0511636734009,1.0
111,470.43194580078125,232.56525707244873,1.0,449.23906350135803,221.70792961120605,1.0,467.50141429901123,306.06560373306274,1.0
112,470.200722694397,232.4631838798523,1.0,449.3992006778717,221.59388732910156,1.0,467.193265914917,305.81547021865845,1.0
113,470.167311668396,232.38119888305664,1.0,449.3348333835602,221.4128770828247,1.0,467.4963927268982,305.6457796096802,1.0
114,470.1336727142334,232.45973777770996,1.0,449.285058259964,221.31954288482666,1.0,467.3290710449219,305.7130494117737,1.0
115,470.39209365844727,232.31845664978027,1.0,449.469042301178,221.25620365142822,1.0,467.62486934661865,305.76051473617554,1.0
116,470.271559715271,232.35350513458252,1.0,449.3150179386139,221.4155797958374,1.0,467.49036407470703,305.664315700531,1.0
117,470.5293302536011,232.2453589439392,1.0,449.4818298816681,221.32780170440674,1.0,468.091570854187,305.76277208328247,1.0
118,470.02930641174316,232.49017477035522,1.0,449.32755517959595,221.4387559890747,1.0,467.1205358505249,305.60539960861206,1.0
119,470.18656158447266,232.42417764663696,1.0,449.25141310691833,221.59768962860107,1.0,467.12296533584595,305.9158134460449,1.0
120,470.69318103790283,232.4447832107544,1.0,449.44815015792847,221.5161590576172,1.0,467.6406149864197,305.8311414718628,1.0
121,470.3509187698364,232.49943447113037,1.0,449.19659447669983,221.6096830368042,1.0,467.25617122650146,305.914297580719,1.0
122,470.282488822937,232.34128093719482,1.0,449.231703042984,221.56842231750488,1.0,467.3487219810486,305.8895616531372,1.0
123,470.29395389556885,232.48722076416016,1.0,449.3366117477417,221.46404457092285,1.0,467.260901927948,305.94623851776123,1.0
124,470.6554374694824,232.4244384765625,1.0,449.5231828689575,221.60914421081543,1.0,467.3030071258545,305.9891896247864,1.0
125,470.7705430984497,232.29928922653198,1.0,449.574747800827,221.5690679550171,1.0,468.4591951370239,305.97207403182983,1.0
126,470.30110454559326,232.43213033676147,1.0,449.36881732940674,221.35685634613037,1.0,467.46396112442017,305.72799253463745,1.0
127,470.13939476013184,232.42659044265747,1.0,449.326536655426,221.4529104232788,1.0,467.1436080932617,305.6571640968323,1.0
128,470.8900375366211,232.3142294883728,1.0,449.4413330554962,221.55456638336182,1.0,467.5667767524719,305.79084825515747,1.0
129,470.30273818969727,232.12433767318726,1.0,449.3182375431061,221.15382385253906,1.0,467.5201826095581,305.86803102493286,1.0
130,471.0513188838959,231.78337144851685,1.0,449.7562258243561,221.09970474243164,1.0,467.36876344680786,305.6988582611084,1.0
131,472.11714792251587,230.47607851028442,1.0,452.7614793777466,218.69374418258667,1.0,466.48866844177246,305.92149782180786,1.0
132,473.3019986152649,228.7749080657959,1.0,454.28440952301025,218.28398275375366,1.0,466.21113538742065,305.08012437820435,1.0
133,475.29106760025024,227.64489936828613,1.0,454.9773371219635,216.9087529182434,1.0,464.7780728340149,304.9606213569641,1.0
134,476.0716673359275,228.89254188537598,1.0,456.24307775497437,217.44457292556763,1.0,463.67585468292236,305.4882140159607,1.0
135,477.15559113025665,229.43644046783447,1.0,456.98335218429565,217.10991144180298,1.0,462.47601294517517,304.96540355682373,1.0
136,477.4050815105438,229.5096254348755,1.0,458.6476821899414,216.61986684799194,1.0,460.2253694534302,305.0543522834778,1.0
137,478.9311566352844,229.18805027008057,1.0,460.48340034484863,216.25775623321533,1.0,459.45238399505615,304.9391794204712,1.0
138,480.0434157848358,230.09998512268066,1.0,461.2357339859009,216.3958339691162,1.0,458.79146003723145,304.5509877204895,1.0
139,481.7232446670532,231.26247096061707,1.0,463.20585203170776,216.37057828903198,1.0,458.1290888786316,304.46748399734497,1.0
140,483.3879656791687,232.74409246444702,1.0,465.7475275993347,216.95468378067017,1.0,457.5424838066101,304.7204294204712,1.0
141,483.9040455818176,232.3450083732605,1.0,466.01619052886963,216.17821073532104,1.0,456.0603938102722,304.4637942314148,1.0
142,483.655912399292,232.93109560012817,1.0,466.52067852020264,215.58257937431335,1.0,454.9546973705292,304.13816499710083,1.0
143,483.66689372062683,234.11538696289062,1.0,469.4087963104248,216.16549015045166,1.0,454.10957431793213,303.294974565506,1.0
144,484.27921602129936,235.0226535797119,1.0,470.21796131134033,216.21145963668823,1.0,453.3224377632141,302.61794662475586,1.0
145,485.0119614601135,235.0200319290161,1.0,471.1692748069763,215.62585759162903,1.0,452.58455723524094,302.445613861084,1.0
146,486.9665837287903,233.76761293411255,1.0,473.6589231491089,214.43746662139893,1.0,452.52972239255905,302.1794891357422,1.0
147,486.9453122615814,233.56280660629272,1.0,473.55728673934937,214.45844268798828,1.0,452.04619170352817,302.18319511413574,1.0
148,487.1302168369293,234.72587823867798,1.0,473.7897849082947,215.01754903793335,1.0,450.93260657787323,301.8205337524414,1.0
149,487.0341444015503,235.5962700843811,1.0,474.50832080841064,215.94111585617065,1.0,450.2214140892029,301.7366886138916,1.0
150,486.6312596797943,237.421635389328,1.0,475.4600262641907,217.16623163223267,1.0,448.63470363616943,302.3344192504883,1.0
151,485.38178610801697,238.8574414253235,1.0,474.59902572631836,218.04623794555664,1.0,447.4065673351288,302.89297914505005,1.0
152,484.5663049817085,240.16275453567505,1.0,473.9129090309143,219.0345916748047,1.0,446.75646924972534,303.13587284088135,1.0
153,483.9369983151555,241.45332384109497,1.0,474.0754642486572,220.1710729598999,1.0,445.8319584131241,303.66440200805664,1.0
154,483.9952117833309,242.14090538024902,1.0,474.42893743515015,220.66425895690918,1.0,445.28205585479736,302.9298002719879,1.0
155,483.9701766464859,242.94495725631714,1.0,476.4482167363167,220.763822555542,1.0,444.8979061841965,303.0586824417114,1.0
156,485.6065615415573,244.464430809021,1.0,478.63452410697937,220.99678993225098,1.0,443.7895344942808,302.12268447875977,1.0
157,486.4478130340576,245.7259120941162,1.0,479.76897716522217,221.67719173431396,1.0,442.88414669036865,301.2515754699707,1.0
158,487.5218822956085,246.62806105613708,1.0,481.79894971847534,222.97736024856567,1.0,440.76822805404663,301.26779079437256,1.0
159,488.2229800224304,248.3348889350891,1.0,482.5933656692505,224.44390678405762,1.0,439.69858503341675,301.0388250350952,1.0
160,488.537718296051,249.54345893859863,1.0,483.36455249786377,225.76728200912476,1.0,438.61964678764343,300.44938945770264,1.0
161,489.1988801956177,250.81209468841553,1.0,483.8365330696106,226.99590873718262,1.0,438.096892118454,300.9454002380371,1.0
162,489.93480038642883,252.24621105194092,1.0,484.49037101864815,228.38430500030518,1.0,438.1349654197693,301.33384227752686,1.0
163,489.51183319091797,252.76101803779602,1.0,484.2738042771816,228.8884105682373,1.0,437.18168783187866,301.274658203125,1.0
164,489.6130561828613,254.4488091468811,1.0,486.55820178985596,230.00230050086975,1.0,437.1463166475296,301.58251094818115,1.0
165,489.6636600494385,255.61318039894104,1.0,487.32248544692993,232.4448447227478,1.0,436.68847465515137,301.37213230133057,1.0
166,489.2390580177307,257.30959367752075,1.0,487.9801650047302,233.79519128799438,1.0,435.90978195518255,301.5876760482788,1.0
167,489.80555057525635,258.8753914833069,1.0,489.2877917289734,235.3050479888916,1.0,435.7187232077122,301.2815275192261,1.0
168,490.3801054954529,259.5875577926636,1.0,489.3930115699768,236.08874416351318,1.0,435.064257144928,300.9349365234375,1.0
169,490.1677041053772,260.1722650527954,1.0,490.2887215614319,237.47622299194336,1.0,434.30658626556396,300.81247901916504,1.0
170,490.35022354125977,260.9564288854599,1.0,491.5978488922119,237.74472904205322,1.0,433.8510775566101,299.7498517036438,1.0
171,490.04808807373047,262.3774747848511,1.0,492.60103034973145,239.19892740249634,1.0,432.4104928970337,298.75238943099976,1.0
172,491.039981842041,263.75170254707336,1.0,494.41541862487793,239.51096844673157,1.0,431.7697846889496,297.309832572937,1.0
173,492.01330947875977,264.59968852996826,1.0,495.7134895324707,241.18227863311768,1.0,430.47212076187134,295.6974160671234,1.0
174,492.9634871482849,266.27424335479736,1.0,497.9072265625,242.4197587966919,1.0,430.02825355529785,294.14067554473877,1.0
175,494.63228154182434,267.7969174385071,1.0,500.03236293792725,243.32779788970947,1.0,427.60447776317596,290.88610458374023,1.0
176,496.0750379562378,269.9652935266495,1.0,502.10106801986694,246.0330991744995,1.0,428.17058277130127,287.0042417049408,1.0
177,498.0677275657654,270.4674971103668,1.0,504.5267472267151,247.37678694725037,1.0,427.7866857647896,283.44637870788574,1.0
178,500.86186122894287,271.5897626876831,1.0,508.03846168518066,249.17573595046997,1.0,428.9937826991081,284.3172550201416,0.9997623562812805
179,501.3852516412735,272.32646322250366,1.0,508.6320440173149,250.932550907135,1.0,428.2295749336481,278.03393507003784,0.9978444576263428
180,502.18191361427307,273.90142250061035,1.0,508.9786021709442,251.52308130264282,1.0,423.98318696022034,275.1220139861107,0.9999971389770508
181,502.5964198112488,274.9768590927124,1.0,509.3992911577225,252.37101554870605,1.0,424.03041648864746,268.4418277144432,0.39414843916893005
182,502.41246795654297,274.91159677505493,1.0,509.6347705125809,252.9225950241089,1.0,424.2648138999939,263.3165395259857,0.9999707937240601
183,501.72742569446564,274.8893013000488,1.0,509.2380805015564,252.47131156921387,1.0,423.627516746521,255.71949768066406,1.0
184,500.2817012965679,274.4742851257324,1.0,508.6979909539223,252.83081817626953,1.0,422.58420729637146,252.04527862742543,1.0
185,497.2580261230469,273.32976388931274,1.0,506.85346698760986,252.70689582824707,1.0,422.35431957244873,250.40797901153564,1.0
186,494.3009855747223,272.11481189727783,1.0,505.04614782333374,252.7577829360962,1.0,420.85787773132324,247.35101222991943,1.0
187,492.55413341522217,272.63842582702637,1.0,503.61379075050354,251.70891666412354,1.0,421.00056076049805,245.19988453388214,1.0
188,492.6796464920044,272.3094630241394,1.0,502.76697850227356,251.36184740066528,1.0,420.6652067899704,244.14777851104736,1.0
189,491.1005930900574,271.79520416259766,1.0,502.20311212539673,251.49470949172974,1.0,420.3208121955395,243.14124059677124,1.0
190,490.606812953949,271.4675486087799,1.0,501.7911387681961,251.48830270767212,1.0,420.15185260772705,242.77135944366455,1.0
191,490.13990926742554,271.4536998271942,1.0,501.2098706960678,251.25786924362183,1.0,419.9240050241351,242.55399227142334,1.0
192,489.6786894798279,272.0108790397644,1.0,501.29392898082733,251.7289695739746,1.0,420.14912240207195,242.64663982391357,1.0
193,489.9058327674866,272.90782356262207,1.0,501.4277284145355,251.95104312896729,1.0,420.50604569911957,242.17047452926636,1.0
194,490.65039587020874,273.10685777664185,1.0,501.74864888191223,252.48988914489746,1.0,420.1417289376259,241.77495527267456,1.0
195,490.19185161590576,273.4852170944214,1.0,501.89679634571075,252.67915725708008,1.0,420.59449768066406,241.75846147537231,1.0
196,489.8575439453125,273.706738948822,1.0,501.77617740631104,253.77064514160156,1.0,420.74785804748535,241.5900263786316,1.0
197,489.4695248603821,274.1599760055542,1.0,502.0656259059906,254.35697746276855,1.0,420.5512524843216,242.0055193901062,1.0
198,489.5354976654053,274.6405382156372,1.0,502.91246604919434,256.3553800582886,1.0,421.040784239769,241.71525478363037,1.0
199,489.0485324859619,274.92659425735474,1.0,501.84633898735046,255.72682285308838,1.0,421.859169960022,240.772620677948,1.0
200,487.6415903568268,275.5157480239868,1.0,502.51051807403564,257.5816969871521,1.0,422.2221803665161,240.083637714386,1.0
201,486.8272466659546,275.7708349227905,1.0,502.64831733703613,257.942430973053,1.0,422.3011214733124,239.17723774909973,1.0
202,486.29118061065674,275.9887776374817,1.0,502.2931959629059,257.87549018859863,1.0,422.3714301586151,238.61029243469238,1.0
203,484.83811914920807,276.32312202453613,1.0,502.53332233428955,259.13418674468994,1.0,422.68272519111633,238.34852862358093,1.0
204,483.51603055000305,276.26561641693115,1.0,501.6680814027786,259.4015164375305,1.0,422.9682855606079,237.34782660007477,1.0
205,482.91464257240295,276.37474060058594,1.0,501.0310767889023,259.9495530128479,1.0,422.1412878036499,237.31144905090332,1.0
206,482.0995810031891,276.0415029525757,1.0,500.0069597470574,260.23152446746826,1.0,422.25633811950684,236.4245481491089,1.0
207,482.1085982322693,276.38853931427,1.0,499.82671135663986,261.9991731643677,1.0,422.379412651062,236.30075645446777,1.0
208,480.4424648284912,277.1524963378906,1.0,498.7033281326294,263.60668563842773,1.0,421.4549585580826,236.17032146453857,1.0
209,478.1988937854767,276.6923942565918,1.0,497.9952902793884,264.1373462677002,1.0,420.24713957309723,235.08578777313232,1.0
