,log_lyp,lyp,dim,treatment,animal
480,0.6306246303981806,1.878783758271588,3,SKF,1930
481,-1.7040040353220056,0.18195351523553346,5,SKF,1930
482,-2.438371876896165,0.08730287564304876,7,SKF,1930
483,-2.972970215620791,0.05115115451782303,9,SKF,1930
484,-3.910160990702164,0.020037274987037352,11,SKF,1930
485,-3.889965512027392,0.020446051168630963,13,SKF,1930
486,-3.9345021570980157,0.01955543243772815,15,SKF,1930
487,-3.9129710549632915,0.019981047994436625,17,SKF,1930
488,-3.920898138540029,0.019823282692546455,19,SKF,1930
489,-3.9046012426511676,0.02014898744639796,21,SKF,1930
490,-3.902408887178225,0.020193209646979505,23,SKF,1930
491,-3.908572934131502,0.020069120592857786,25,SKF,1930
492,-3.904190847944205,0.02015725818121343,27,SKF,1930
493,-3.9078877282909055,0.02008287678387664,29,SKF,1930
494,-3.906731604178256,0.020106108508768848,31,SKF,1930
495,0.8103693064262869,2.2487383068535043,3,LES,S063
496,-0.9089484861172228,0.40294770645316336,5,LES,S063
497,-1.715392021696539,0.17989318485669914,7,LES,S063
498,-2.8594448816741465,0.057300560029288856,9,LES,S063
499,-4.060324424658806,0.017243424015848233,11,LES,S063
500,-4.246130285187505,0.014319539365402565,13,LES,S063
501,-4.403491840027071,0.0122345441576013,15,LES,S063
502,-4.708159589927441,0.009021365325242859,17,LES,S063
503,-4.759031860791825,0.008573906115338573,19,LES,S063
504,-4.866909538602335,0.0076971162088564525,21,LES,S063
505,-4.847464199208129,0.007848253945854417,23,LES,S063
506,-4.735269358530548,0.008780083522821336,25,LES,S063
507,-4.770455241086193,0.008476520421100435,27,LES,S063
508,-4.811836417694393,0.008132910554596412,29,LES,S063
509,-4.778069134224822,0.008412226175785211,31,LES,S063
510,1.995766742523404,7.357842436303817,3,LID,2830
511,-0.16297694696282505,0.8496107742975965,5,LID,2830
512,-1.5197543309057944,0.2187656243039073,7,LID,2830
513,-2.6338723722195483,0.07179988732495228,9,LID,2830
514,-3.818389708700742,0.021963139486330985,11,LID,2830
515,-3.7283536199663025,0.024032369697532138,13,LID,2830
516,-3.90095550193712,0.020222579497534737,15,LID,2830
517,-4.347860439127312,0.01293445705464009,17,LID,2830
518,-4.176487026869653,0.015352345322669294,19,LID,2830
519,-4.298237210793447,0.013592498615614153,21,LID,2830
520,-4.336644588894365,0.013080344584826915,23,LID,2830
521,-4.2462069057294345,0.01431844223656805,25,LID,2830
522,-4.2344146440309585,0.014488288522266381,27,LID,2830
523,-4.2174377843632875,0.014736353890849862,29,LID,2830
524,-4.263516957993577,0.014072722102848751,31,LID,2830
525,1.447853659310716,4.253974231612027,3,LID,2730
526,-0.7752687612573412,0.4605799783089512,5,LID,2730
527,-1.3870815373185967,0.24980328338579968,7,LID,2730
528,-2.4433107053707737,0.08687276471123903,9,LID,2730
529,-3.3870979797183653,0.033806642243556534,11,LID,2730
530,-3.4299172309825745,0.032389621519112066,13,LID,2730
531,-3.480469823550785,0.030792940385100876,15,LID,2730
532,-3.763631753621923,0.02319933293275068,17,LID,2730
533,-3.7792548183081545,0.022839704815147698,19,LID,2730
534,-3.79506910081697,0.022481352283251564,21,LID,2730
535,-3.8011767812590285,0.02234446183470156,23,LID,2730
536,-3.792849125577656,0.022531315766995522,25,LID,2730
537,-3.772515244723936,0.022994154564500935,27,LID,2730
538,-3.753232308068292,0.023441851978603913,29,LID,2730
539,-3.811725485894844,0.022109995538599065,31,LID,2730
540,0.8490410369006764,2.3374042923673346,3,LES,S069
541,-1.3245734558867037,0.26591635995994034,5,LES,S069
542,-1.6301281836984358,0.19590446075906137,7,LES,S069
543,-2.6363973677929655,0.07161882161853875,9,LES,S069
544,-3.1152438728176293,0.04436768575548373,11,LES,S069
545,-3.151817481050613,0.04277431467099612,13,LES,S069
546,-3.1494271836434784,0.042876680297853374,15,LES,S069
547,-3.1613612692812745,0.04236802751320851,17,LES,S069
548,-3.1649738092504083,0.042215247448602576,19,LES,S069
549,-3.172070197316989,0.04191673211344816,21,LES,S069
550,-3.1721957324779626,0.04191147042000548,23,LES,S069
551,-3.166496542611458,0.042151013800738525,25,LES,S069
552,-3.1738087388107745,0.04184392144590775,27,LES,S069
553,-3.1707668016872455,0.04197140181928621,29,LES,S069
554,-3.182963960088174,0.04146257938504061,31,LES,S069
555,0.7489584538279073,2.1147962112308085,3,LES,S064
556,-1.2495091498904096,0.2866454622911239,5,LES,S064
557,-1.9513704165579657,0.1420792303803431,7,LES,S064
558,-2.863955486040945,0.057042681903323844,9,LES,S064
559,-3.702060609764379,0.02467263338368852,11,LES,S064
560,-3.793410315587956,0.022518674964945848,13,LES,S064
561,-3.818635965003053,0.02195773159070546,15,LES,S064
562,-3.8224959519315695,0.021873138403117606,17,LES,S064
563,-3.916092521653059,0.019918775060702814,19,LES,S064
564,-3.9193746023291864,0.019853507199765585,21,LES,S064
565,-3.914370435490699,0.019953106459935404,23,LES,S064
566,-3.932151872161313,0.019601447328888452,25,LES,S064
567,-3.7239963086307215,0.0241373146873912,27,LES,S064
568,-3.5733862085413177,0.028060673329286603,29,LES,S064
569,-3.8779864690885133,0.02069244814706464,31,LES,S064
570,1.011626276314482,2.75006975363364,3,LID,2530
571,-1.2208256098636494,0.29498652257758234,5,LID,2530
572,-1.9702614613326734,0.13942039840593587,7,LID,2530
573,-2.773043498568365,0.06247158294165601,9,LID,2530
574,-3.439330971318674,0.032086144699669986,11,LID,2530
575,-3.5591486034611552,0.02846304774135249,13,LID,2530
576,-3.551421084158399,0.028683848514557016,15,LID,2530
577,-3.7440043252550677,0.023659174166296645,17,LID,2530
578,-3.801926089548187,0.022327725215458873,19,LID,2530
579,-3.8320934421211645,0.021664215344070595,21,LID,2530
580,-3.8420311326423806,0.021449989295717585,23,LID,2530
581,-3.8092753330699525,0.022164234826764537,25,LID,2530
582,-3.9320769974178296,0.01960291503717557,27,LID,2530
583,-3.95017789346205,0.019251276794477242,29,LID,2530
584,-4.0251041218422925,0.017861564277510067,31,LID,2530
585,0.8866614955057804,2.427013515421346,3,LES,S062
586,-1.3973316462580125,0.24725585055343546,5,LES,S062
587,-1.8822236933402468,0.15225116914013825,7,LES,S062
588,-2.934497726612285,0.05315741215576933,9,LES,S062
589,-3.9228700952698583,0.019784230554052123,11,LES,S062
590,-4.113210729599291,0.01635517808062883,13,LES,S062
591,-4.136872770577211,0.015972723854727637,15,LES,S062
592,-4.220928927044866,0.014684996876305338,17,LES,S062
593,-4.233555819756171,0.014500736760809017,19,LES,S062
594,-4.228658963155025,0.014571918931538039,21,LES,S062
595,-4.174258800666767,0.015386591961252239,23,LES,S062
596,-4.235146815362092,0.014477684495229197,25,LES,S062
597,-4.275055387947141,0.013911278180458023,27,LES,S062
598,-4.178545502061775,0.01532077540477575,29,LES,S062
599,-4.173456967868757,0.015398934382954331,31,LES,S062
600,1.4726868908159123,4.360936774485313,3,LES,S079
601,-0.649880456503601,0.5221081876687851,5,LES,S079
602,-1.4429412842181664,0.2362319106497397,7,LES,S079
603,-2.1450475856248064,0.1170624664209806,9,LES,S079
604,-2.8082270975144716,0.06031182464662898,11,LES,S079
605,-2.676818200418025,0.06878165579938664,13,LES,S079
606,-2.902745655686374,0.054872352449406116,15,LES,S079
607,-2.9636716930799083,0.05162900287998965,17,LES,S079
608,-2.9480198521767824,0.05244344898260776,19,LES,S079
609,-2.986230167250433,0.05047736973234433,21,LES,S079
610,-2.971376170514638,0.05123275678692596,23,LES,S079
611,-2.8145286424021774,0.05993296194023631,25,LES,S079
612,-2.9590280792027137,0.051869305538802805,27,LES,S079
613,-2.8654976306545605,0.05695478163356467,29,LES,S079
614,-3.043679820852821,0.04765918914152041,31,LES,S079
615,1.0271344548891197,2.793050743478492,3,SHM,1101
616,-1.0049713436420757,0.3660551244603835,5,SHM,1101
617,-1.4646472602803011,0.2311595162409383,7,SHM,1101
618,-2.006071796876654,0.13451604452895405,9,SHM,1101
619,-3.0796964710443975,0.045973208731538553,11,SHM,1101
620,-3.732003374987739,0.02394481730513178,13,SHM,1101
621,-4.457350180520432,0.011593042091632911,15,SHM,1101
622,-4.807651088749177,0.008167020792039128,17,SHM,1101
623,-5.045059442951882,0.006441077475812254,19,SHM,1101
624,-4.913181509309276,0.007349069963739937,21,SHM,1101
625,-4.710560423436476,0.008999732507860165,23,SHM,1101
626,-4.933592215973517,0.007200590690532495,25,SHM,1101
627,-5.066336087795704,0.006305480596572745,27,SHM,1101
628,-5.051855637356789,0.0063974510757762995,29,SHM,1101
629,-4.768997647568651,0.008488884751212171,31,SHM,1101
630,0.8973685250502323,2.453139235676783,3,LES,S068
631,-1.47033791392816,0.22984780328847715,5,LES,S068
632,-1.7406766443315052,0.17540167590458752,7,LES,S068
633,-2.4767555869679034,0.08401536443133925,9,LES,S068
634,-3.504776614699297,0.03005348610140951,11,LES,S068
635,-3.738008004513853,0.02380146835751615,13,LES,S068
636,-3.690373604713586,0.024962674127190505,15,LES,S068
637,-3.746668224151019,0.023596232390840435,17,LES,S068
638,-3.8072026988478673,0.02221022081798012,19,LES,S068
639,-3.8002082698346142,0.022366113184358164,21,LES,S068
640,-3.802173616432385,0.022322199187153568,23,LES,S068
641,-3.799149740891788,0.022389800897355427,25,LES,S068
642,-3.8436037302852784,0.021416283602803933,27,LES,S068
643,-3.9170626395230137,0.019899460871103815,29,LES,S068
644,-3.913020350993293,0.019980063032372784,31,LES,S068
645,2.3510307143491014,10.49638292360367,3,SUM,6530
646,-0.32603228364031567,0.7217818853088075,5,SUM,6530
647,-1.5083075936518302,0.22128416395651598,7,SUM,6530
648,-1.9851791371319771,0.13735600635190012,9,SUM,6530
649,-2.9655682032601334,0.05153118074009512,11,SUM,6530
650,-3.0722774504430737,0.046315553274563416,13,SUM,6530
651,-3.1346113246182528,0.04351666439887641,15,SUM,6530
652,-3.341015531846405,0.03540098862946317,17,SUM,6530
653,-3.344316132917774,0.03528433670509869,19,SUM,6530
654,-3.361039871099652,0.03469915752648689,21,SUM,6530
655,-3.4233597451226045,0.03260271391583104,23,SUM,6530
656,-3.461245211252246,0.03139064968166171,25,SUM,6530
657,-3.368563837056159,0.03443906194867568,27,SUM,6530
658,-3.4668007029993837,0.03121674270309116,29,SUM,6530
659,-3.465177596282884,0.031267451949966704,31,SUM,6530
660,1.9742885718022682,7.201494484699494,3,D2K,4583
661,0.08889499649551871,1.0929658850525337,5,D2K,4583
662,-1.4397779475135284,0.2369803749216185,7,D2K,4583
663,-1.736717674036512,0.17609746231927884,9,D2K,4583
664,-2.2945392784023175,0.10080782691406538,11,D2K,4583
665,-2.7040522681833044,0.06693372902090064,13,D2K,4583
666,-2.757341438052944,0.06346025731648884,15,D2K,4583
667,-2.827933847600355,0.059134909267979645,17,D2K,4583
668,-2.88474178841097,0.055869213752615526,19,D2K,4583
669,-2.8965836057168723,0.055211522545469176,21,D2K,4583
670,-2.911300095323499,0.054404952246340274,23,D2K,4583
671,-2.8831602406205157,0.055957643493678794,25,D2K,4583
672,-2.9590526588105353,0.05186803062728316,27,D2K,4583
673,-2.9483768954503655,0.05242472774425002,29,D2K,4583
674,-2.986907183582559,0.050443207294201924,31,D2K,4583
675,0.4860475660880463,1.625877330996349,3,LES,1001
676,-1.2183333109697285,0.2957226340854395,5,LES,1001
677,-2.0254784218941304,0.13193070954682098,7,LES,1001
678,-2.977445267515381,0.050922761862530835,9,LES,1001
679,-3.556360544143169,0.02854251513525327,11,LES,1001
680,-3.577684280889629,0.027940325342621745,13,LES,1001
681,-3.600910079544162,0.02729886699835626,15,LES,1001
682,-3.6090612826443347,0.027077252827149206,17,LES,1001
683,-3.6077047749396627,0.02711400825310365,19,LES,1001
684,-3.6161090346479994,0.02688708996176863,21,LES,1001
685,-3.6096753525601097,0.027060630604911845,23,LES,1001
686,-3.6051895472605078,0.027182291995735422,25,LES,1001
687,-3.6030208395486376,0.027241306411391882,27,LES,1001
688,-3.600754613246909,0.02730311138204847,29,LES,1001
689,-3.599332807398139,0.027341958715639884,31,LES,1001
690,1.948778856358029,7.020109781866972,3,D1A,2930
691,-0.4020020543366995,0.6689793713800612,5,D1A,2930
692,-2.3583139243976423,0.09457955711777472,7,D1A,2930
693,-2.583574243423436,0.07550365272578846,9,D1A,2930
694,-2.781650252104383,0.061936212629282894,11,D1A,2930
695,-2.9134461170883177,0.0542883232236766,13,D1A,2930
696,-3.002448501887944,0.04966531375599675,15,D1A,2930
697,-2.9628989683706735,0.05166891330412775,17,D1A,2930
698,-3.0134820422095228,0.049120341529292,19,D1A,2930
699,-3.052607755765757,0.04723558477269689,21,D1A,2930
700,-3.0224968232806018,0.04867952233384546,23,D1A,2930
701,-2.9882151216672037,0.05037727383011395,25,D1A,2930
702,-3.008519281907729,0.04936471990432742,27,D1A,2930
703,-3.0461262599146712,0.0475427363449651,29,D1A,2930
704,-3.0513491977724514,0.04729507092101276,31,D1A,2930
705,1.6494426076899447,5.204078305383655,3,D2A,2930
706,-1.1601808540481595,0.31342949076422383,5,D2A,2930
707,-2.8767507495206797,0.056317455385375595,7,D2A,2930
708,-2.998912093611376,0.049841261510800434,9,D2A,2930
709,-3.1906608247565917,0.0411446725351551,11,D2A,2930
710,-3.142960347032874,0.04315485527035434,13,D2A,2930
711,-3.2331145518940567,0.03943448656903288,15,D2A,2930
712,-3.2090822679335678,0.040393666830142075,17,D2A,2930
713,-3.2193988831036586,0.03997908314142613,19,D2A,2930
714,-3.2151105135794222,0.04015089635915483,21,D2A,2930
715,-3.2489985506413794,0.03881305768712061,23,D2A,2930
716,-3.257847022605464,0.0384711364056761,25,D2A,2930
717,-3.2602200479930983,0.038379951656946486,27,D2A,2930
718,-3.2724020185210474,0.037915244488393327,29,D2A,2930
719,-3.2796237848564664,0.037642415790456796,31,D2A,2930
720,0.5175735378473042,1.6779512209172545,3,SUM,1230
721,-1.3052971043717199,0.27109198046709876,5,SUM,1230
722,-1.62009470448514,0.19787995807665082,7,SUM,1230
723,-2.1654595470703697,0.11469721371580062,9,SUM,1230
724,-3.138422844054811,0.043351115483580185,11,SUM,1230
725,-3.3355333000050527,0.035595598016017756,13,SUM,1230
726,-3.5118561519167915,0.029841472691956448,15,SUM,1230
727,-3.701004072562985,0.024698714714236583,17,SUM,1230
728,-3.7229150122633268,0.024163428393864966,19,SUM,1230
729,-3.817979873386694,0.021972142601271047,21,SUM,1230
730,-3.811502888502306,0.022114917713766336,23,SUM,1230
731,-3.804084332940784,0.022279588514084857,25,SUM,1230
732,-3.8277447255453763,0.021758632023332457,27,SUM,1230
733,-3.8486859956768513,0.02130771648297657,29,SUM,1230
734,-3.875569909668893,0.020742513145707502,31,SUM,1230
735,1.685799850939107,5.396765814693142,3,LD6,2830
736,-0.7710563984811828,0.462524200274286,5,LD6,2830
737,-2.3132513606319587,0.09893904152840051,7,LD6,2830
738,-3.0478566591602427,0.047460539566992685,9,LD6,2830
739,-3.589024149295482,0.027625275418444336,11,LD6,2830
740,-3.5739086175155412,0.02804601801008507,13,LD6,2830
741,-3.7263320774683693,0.024081001293058665,15,LD6,2830
742,-3.8080413568753975,0.02219160184656412,17,LD6,2830
743,-3.9370259900521396,0.019506140021986244,19,LD6,2830
744,-4.000103045498604,0.018313751641830456,21,LD6,2830
745,-3.9563501699988937,0.01913281854502632,23,LD6,2830
746,-3.9516267747358684,0.0192234041769654,25,LD6,2830
747,-3.966297236834377,0.018943446529689437,27,LD6,2830
748,-4.016955525505332,0.01800770556930871,29,LD6,2830
749,-3.9903240735291994,0.018493719823524095,31,LD6,2830
750,2.145891003014644,8.549655613500066,3,D2A,3030
751,0.09919237614570667,1.1042787160094696,5,D2A,3030
752,-1.7331104515593474,0.17673383211720833,7,D2A,3030
753,-2.5733804712014727,0.07627725603261007,9,D2A,3030
754,-2.823973874711522,0.059369546176743934,11,D2A,3030
755,-2.888733558097194,0.055646641243405584,13,D2A,3030
756,-2.8898343984094095,0.05558541688279048,15,D2A,3030
757,-2.888893589697088,0.055637736734899065,17,D2A,3030
758,-2.9708695323784977,0.05125871983171278,19,D2A,3030
759,-2.972925545653768,0.05115343948924296,21,D2A,3030
760,-2.9958536590719977,0.04999393109244585,23,D2A,3030
761,-3.003774007506309,0.04959952571441696,25,D2A,3030
762,-2.993208598569867,0.05012634310661907,27,D2A,3030
763,-2.9791796389383096,0.050834519424281216,29,D2A,3030
764,-2.9756479790251653,0.051014367052133865,31,D2A,3030
765,1.2341928183363824,3.4356042444337325,3,SHM,3110
766,-0.36621788485292023,0.6933517139143287,5,SHM,3110
767,-1.7102660878534526,0.1808176728289311,7,SHM,3110
768,-2.5766177186976784,0.07603072692965902,9,SHM,3110
769,-3.340391131801466,0.03542309991077844,11,SHM,3110
770,-3.357140438269955,0.03483472871409189,13,SHM,3110
771,-3.475844498185008,0.03093569764823815,15,SHM,3110
772,-3.6183705841207936,0.026826352184272446,17,SHM,3110
773,-3.6348886974978765,0.026386871148768743,19,SHM,3110
774,-3.77381239524927,0.022964347021442556,21,SHM,3110
775,-3.65455927968629,0.025872897682414592,23,SHM,3110
776,-3.6565410220953196,0.025821675035642474,25,SHM,3110
777,-3.6391324582921203,0.026275128850997913,27,SHM,3110
778,-3.590539624285037,0.02758344171144294,29,SHM,3110
779,-3.6469732313894654,0.02606991708833594,31,SHM,3110
780,1.5869927811522957,4.889024433111296,3,LID,2230
781,-0.4555049760617371,0.634127667790759,5,LID,2230
782,-1.4161452973167263,0.24264755065817417,7,LID,2230
783,-2.4247289922366315,0.0885021005486764,9,LID,2230
784,-3.0679811660630874,0.04651496612306936,11,LID,2230
785,-3.1542787106945793,0.042669166709446635,13,LID,2230
786,-3.3013735999650087,0.03683253946301564,15,LID,2230
787,-3.3134764016044937,0.03638944926894004,17,LID,2230
788,-3.324044994000228,0.03600688913401367,19,LID,2230
789,-3.332696301184458,0.03569672606786152,21,LID,2230
790,-3.3418228854602243,0.03537241904778976,23,LID,2230
791,-3.3191563838483265,0.03618334373523335,25,LID,2230
792,-3.353848118065823,0.03494960479589994,27,LID,2230
793,-3.337670983155867,0.03551958717838469,29,LID,2230
794,-3.359861946181176,0.03474005461090612,31,LID,2230
795,1.0812218092400665,2.948279586580529,3,LES,S076
796,-1.3742614248307388,0.253026405830145,5,LES,S076
797,-1.7354652673021151,0.17631814613109814,7,LES,S076
798,-2.6606498160841783,0.0699027830301087,9,LES,S076
799,-3.5978882248493314,0.02738148497464902,11,LES,S076
800,-3.7962182881315827,0.022455531837498283,13,LES,S076
801,-3.7332343492603006,0.023915359985389063,15,LES,S076
802,-3.8316832105142304,0.021673104513128552,17,LES,S076
803,-3.828419427818413,0.021743956376251095,19,LES,S076
804,-3.837462818485085,0.02154820375192933,21,LES,S076
805,-3.8077338118662176,0.02219842781254982,23,LES,S076
806,-3.8403975775537487,0.021485057670145125,25,LES,S076
807,-3.8539120200633477,0.021196652301851266,27,LES,S076
808,-3.8515928245558957,0.021245868531612404,29,LES,S076
809,-3.860351193988301,0.021060601867345548,31,LES,S076
810,1.2951709723056322,3.6516202467059635,3,SUM,6830
811,-0.4129674949879021,0.6616837905179084,5,SUM,6830
812,-0.6441932631417931,0.525085977494933,7,SUM,6830
813,-1.7717184408319415,0.17004053301835484,9,SUM,6830
814,-2.787966189455088,0.06154626014460867,11,SUM,6830
815,-2.8695790824634195,0.056722797175773436,13,SUM,6830
816,-2.962789024822959,0.05167459428005055,15,SUM,6830
817,-3.0489771625709348,0.04740738965342524,17,SUM,6830
818,-3.0863093034297053,0.04567019858982856,19,SUM,6830
819,-2.955984024385491,0.05202743910971434,21,SUM,6830
820,-2.977423606789388,0.05092386489846858,23,SUM,6830
821,-2.9883891317680935,0.050368508438267685,25,SUM,6830
822,-3.002840582163383,0.04964584478304909,27,SUM,6830
823,-3.03571303228903,0.04804039630671748,29,SUM,6830
824,-3.0493620205532532,0.04738914805153445,31,SUM,6830
825,1.2351573279743056,3.4389195163884443,3,SUM,1430
826,-1.7921774463751488,0.1665970183655308,5,SUM,1430
827,-2.244622117595031,0.10596757609117441,7,SUM,1430
828,-3.4191337918916713,0.03274078299129104,9,SUM,1430
829,-4.148110955563525,0.015794224313401745,11,SUM,1430
830,-4.073583981940389,0.01701629300347374,13,SUM,1430
831,-4.182711284437735,0.015257085140603841,15,SUM,1430
832,-4.18154652326489,0.015274866354409859,17,SUM,1430
833,-4.193129610656738,0.01509895699604167,19,SUM,1430
834,-4.19870089649979,0.015015070286086023,21,SUM,1430
835,-4.209449194613266,0.014854548050248845,23,SUM,1430
836,-4.199247525882826,0.015006864850349745,25,SUM,1430
837,-4.191959073587961,0.015116641232913633,27,SUM,1430
838,-4.185108400327909,0.015220555939231994,29,SUM,1430
839,-4.195986890257146,0.015055876629864354,31,SUM,1430
840,0.9937774367205781,2.7014196651183218,3,SHM,1010
841,-0.8504781307078728,0.4272106205924176,5,SHM,1010
842,-1.5185443922571222,0.21903047748349158,7,SHM,1010
843,-2.5281214183093597,0.07980880691205755,9,SHM,1010
844,-3.2214465275055186,0.03989730395156423,11,SHM,1010
845,-3.306104337824686,0.03665870587886659,13,SHM,1010
846,-3.3786518641036394,0.03409338628453579,15,SHM,1010
847,-3.5629380210242663,0.028355393470657228,17,SHM,1010
848,-3.5184586354622334,0.02964509386690779,19,SHM,1010
849,-3.5473970760152853,0.02879950510001084,21,SHM,1010
850,-3.5402126878504707,0.02900715695620362,23,SHM,1010
851,-3.494980326390287,0.030349345511927507,25,SHM,1010
852,-3.4916590150550784,0.030450312716137354,27,SHM,1010
853,-3.533581004073943,0.029200162516963835,29,SHM,1010
854,-3.5932626571289115,0.02750843326529519,31,SHM,1010
855,1.9656733792794856,7.139718710446896,3,LID,2630
856,-0.9577874809799651,0.3837409816358888,5,LID,2630
857,-1.8354756223229092,0.15953760407438888,7,LID,2630
858,-2.2538091611051403,0.10499850562117893,9,LID,2630
859,-3.210407999628205,0.040340151147319286,11,LID,2630
860,-3.206370787375103,0.0405033420964177,13,LID,2630
861,-3.3461409174090604,0.03522000910454787,15,LID,2630
862,-3.3892159095926324,0.03373511791449284,17,LID,2630
863,-3.411690646599288,0.032985386576834155,19,LID,2630
864,-3.4150524101360897,0.03287468368971611,21,LID,2630
865,-3.4092093802373618,0.03306733373129774,23,LID,2630
866,-3.436765182887667,0.03216857666480459,25,LID,2630
867,-3.481795049901803,0.030752159796800654,27,LID,2630
868,-3.5015270113282795,0.030151306864414463,29,LID,2630
869,-3.492487349361261,0.030425100121150885,31,LID,2630
870,0.8560685958079873,2.353888392372999,3,LES,S065
871,-1.5392723356338085,0.21453715568594714,5,LES,S065
872,-2.018160262185125,0.13289974098849366,7,LES,S065
873,-2.6531778838009537,0.07042704808869579,9,LES,S065
874,-3.2552328106919526,0.038571839681294184,11,LES,S065
875,-3.2272921958416396,0.0396647579009106,13,LES,S065
876,-3.210574256951215,0.040333444859279914,15,LES,S065
877,-3.2232570176766737,0.03982513562464085,17,LES,S065
878,-3.2225961435371007,0.03985146372570249,19,LES,S065
879,-3.2381449307410284,0.039236614265538074,21,LES,S065
880,-3.233079190378537,0.03943588105689717,23,LES,S065
881,-3.2353117370901057,0.039347936816666054,25,LES,S065
882,-3.230134823065925,0.03955216588463906,27,LES,S065
883,-3.2257625465015285,0.039725477499667025,29,LES,S065
884,-3.2298366073371962,0.039563962721524855,31,LES,S065
885,0.6034612622215854,1.82843655875932,3,LES,S077
886,-1.0626776692945983,0.3455293571659457,5,LES,S077
887,-1.7279707218988254,0.17764453461365415,7,LES,S077
888,-2.5174338095930637,0.08066634657394182,9,LES,S077
889,-2.989947538486548,0.05029007494783202,11,LES,S077
890,-3.0845757508867084,0.045749438942546156,13,LES,S077
891,-3.128039757501384,0.04380357878570657,15,LES,S077
892,-3.170203161583949,0.04199506525274668,17,LES,S077
893,-3.1586871611698704,0.04248147581815768,19,LES,S077
894,-3.1554199382796857,0.042620499254967144,21,LES,S077
895,-3.141892967577854,0.04320094246814271,23,LES,S077
896,-3.1329532857301667,0.0435888765694799,25,LES,S077
897,-3.128016207285215,0.04380461038160306,27,LES,S077
898,-3.1451501841263743,0.04306045656413609,29,LES,S077
899,-3.1680271181358424,0.042086547838284416,31,LES,S077
900,1.0947377769775009,2.9883989536358055,3,LES,S060
901,-1.6804158559652085,0.18629648742288277,5,LES,S060
902,-2.071092993334222,0.12604793683224796,7,LES,S060
903,-2.976312107441671,0.050980498209199865,9,LES,S060
904,-3.9268499787740434,0.019705648099459794,11,LES,S060
905,-3.8654332754255267,0.02095384168528785,13,LES,S060
906,-3.951436666193962,0.01922705905770498,15,LES,S060
907,-3.958299388432251,0.019095560825949258,17,LES,S060
908,-3.9741413692247467,0.018795432905357252,19,LES,S060
909,-3.959920421159075,0.01906463137251435,21,LES,S060
910,-3.9720382092960054,0.01883500430459146,23,LES,S060
911,-3.980143490458342,0.01868295831913468,25,LES,S060
912,-3.9719125556274366,0.018837371140677545,27,LES,S060
913,-3.9602626526418288,0.019058107971771807,29,LES,S060
914,-3.9826517527732825,0.018636155280538132,31,LES,S060
915,1.642978856167375,5.170548915873221,3,D2A,2830
916,-1.1828575554279737,0.30640192594077253,5,D2A,2830
917,-2.6703686818109986,0.06922669797952351,7,D2A,2830
918,-3.3696750666138957,0.034400813500436556,9,D2A,2830
919,-3.499186617615154,0.030221955433928638,11,D2A,2830
920,-3.5509193871170077,0.02869824272695745,13,D2A,2830
921,-3.6571671475081353,0.025805512489119768,15,D2A,2830
922,-3.5985106997806944,0.027364445990389275,17,D2A,2830
923,-3.6324243292165366,0.026451978308130532,19,D2A,2830
924,-3.644224267576072,0.02614168093995346,21,D2A,2830
925,-3.639888232113874,0.02625527829865791,23,D2A,2830
926,-3.6177449271270077,0.026843141530772642,25,D2A,2830
927,-3.6255515164364036,0.026634403973347213,27,D2A,2830
928,-3.62145705682474,0.02674368102727324,29,D2A,2830
929,-3.6490693195645614,0.0260153294736145,31,D2A,2830
930,1.0308457680993512,2.803435888943107,3,SHM,2101
931,-0.5049138057629526,0.6035575963715889,5,SHM,2101
932,-0.8903406227268176,0.4105158978902841,7,SHM,2101
933,-1.8541026245619412,0.15659340271619293,9,SHM,2101
934,-2.811259999949005,0.06012918187568261,11,SHM,2101
935,-2.8218436082434635,0.059496153936441434,13,SHM,2101
936,-2.939319784090919,0.05290170108117627,15,SHM,2101
937,-2.956988187322745,0.051975221305619684,17,SHM,2101
938,-3.0141126132062435,0.04908937743013203,19,SHM,2101
939,-3.0174322350758636,0.048926689439954284,21,SHM,2101
940,-3.0233270022420533,0.04863912638880231,23,SHM,2101
941,-3.0666231985374184,0.04657817484450412,25,SHM,2101
942,-3.1598037574817366,0.042434067631765195,27,SHM,2101
943,-3.1111379601721563,0.044550230096584605,29,SHM,2101
944,-3.0580512013515175,0.04697915899035281,31,SHM,2101
945,1.7254307530639033,5.614939161094283,3,SKF,1730
946,-1.5350273853024121,0.21544979093127326,5,SKF,1730
947,-3.04594534104676,0.04755133850112475,7,SKF,1730
948,-3.0884909489361,0.04557067101272034,9,SKF,1730
949,-3.2527453593995115,0.038667904682734434,11,SKF,1730
950,-3.279915124803914,0.03763145064838814,13,SKF,1730
951,-3.3344407424416103,0.035634509508507474,15,SKF,1730
952,-3.336558266035056,0.035559132428420404,17,SKF,1730
953,-3.323424480186643,0.036029238839538937,19,SKF,1730
954,-3.3410312796430306,0.035400431146283474,21,SKF,1730
955,-3.3251823947995875,0.035965958151408996,23,SKF,1730
956,-3.3262457776719656,0.03592773289516555,25,SKF,1730
957,-3.325929758532211,0.035939088540614554,27,SKF,1730
958,-3.3289485620283825,0.035830759089410705,29,SKF,1730
959,-3.332899774954697,0.03568946345932353,31,SKF,1730
960,0.7506685342217645,2.118415776760581,3,LES,0701
961,-1.1982733004091857,0.30171473309719765,5,LES,0701
962,-1.6814750654682682,0.18609926488145195,7,LES,0701
